Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSMMUG00000000001	0.311534	17.525266	0.191279	4.811908	0.902247	7.984835	2.636825	4.746221	1.00041
ENSMMUG00000000002	0.306822	7.327401	0.094105	0.940574	0.154437	2.476971	0.246397	0.852612	0.08932
ENSMMUG00000000004	0.102665	0.282874	0	0.182243	0	0.047117	0	0.032139	0
ENSMMUG00000000005	13.665769	19.318844	20.898198	3.065293	6.179543	35.094436	16.746609	39.590171	43.652071
ENSMMUG00000000006	0.501817	0.237381	0	0	0	0.38833	0.327183	0.233041	0.466116
ENSMMUG00000000007	22.983784	18.0873	4.752261	12.411361	0.656313	39.98053	48.707064	33.388923	36.602965
ENSMMUG00000000009	3.258075	1.357709	1.829677	1.946651	0.060676	64.405458	250.978921	608.906695	26.34375
ENSMMUG00000000010	36.977418	121.684212	26.025748	63.779428	27.861487	63.916448	71.664985	55.359941	75.783544
ENSMMUG00000000012	0.298111	0.228777	0	0	0	0.505236	0.647691	0.746262	0
ENSMMUG00000000013	12.338286	16.185474	2.750472	31.251902	0.424042	44.845474	41.166275	53.743587	10.368455
ENSMMUG00000000014	0	0	0	0	0	0	0	0	0
ENSMMUG00000000015	0	58.267532	0	0	0	2.491938	0	1.05146	0.593424
ENSMMUG00000000016	15.027189	121.620571	1.61376	40.906168	0.393773	110.40248	71.685864	63.88513	15.369469
ENSMMUG00000000017	0	0.505279	0	0	0	0	75.830382	0	0
ENSMMUG00000000018	3.039302	0	0	0	0	0.216832	0	0	0
ENSMMUG00000000019	5.776313	15.093613	1.948823	2.52903	5.007868	3.066402	7.452187	5.918805	5.285163
ENSMMUG00000000020	0.170678	1.063697	0.395849	0.628976	0.581192	0.55782	1.38285	0.76847	0.177307
ENSMMUG00000000021	0.909381	32.951785	0.334567	1.051605	0.118486	2.935159	4.722101	1.743295	2.867606
ENSMMUG00000000022	0	1.133746	0.025416	0.10743	0.147579	0	0.116916	0.048581	0.229913
ENSMMUG00000000023	0.42128	2.332184	0.140001	0	0	1.994878	1.109131	1.185703	0.219081
ENSMMUG00000000024	0.049285	0.522716	0.103081	0	0	5.080164	2.489875	3.914525	0.485898
ENSMMUG00000000025	3.497999	6.007239	0.394996	3.1786	0.260753	0.82807	4.560325	0.467119	1.981914
ENSMMUG00000000026	0	0	0	0	0	0	0	0	0
ENSMMUG00000000027	0	1.017251	0.128479	1.872744	0	0	3.347447	1.20123	0
ENSMMUG00000000029	6.708007	14.117276	1.798849	14.961448	0.325285	5.822363	31.390687	20.409847	8.620173
ENSMMUG00000000030	8.73347	101.838486	1.735763	5.799795	0.785341	23.003021	38.374437	71.773599	7.846724
ENSMMUG00000000031	0.117883	2.063356	0.181964	8.567217	0.080753	0.354306	12.622316	2.140418	0
ENSMMUG00000000032	0	818.384316	0	0.525574	0	0	2.18844	0.834835	0.208997
ENSMMUG00000000033	4.682241	11.809716	8.586928	6.466936	27.480446	8.206139	19.742022	11.970708	4.730943
ENSMMUG00000000034	0	0.397638	0.132396	0.049237	0	0	0.054021	0.070107	0.161978
ENSMMUG00000000036	0	0	0.399034	0	0	0	0	0	0
ENSMMUG00000000037	7.487969	562.561483	3.268233	15.066595	3.233247	19.318692	23.429621	26.225894	10.376137
ENSMMUG00000000038	10.490185	33.46212	3.446069	16.259006	12.158164	8.483649	13.43036	14.18315	7.687806
ENSMMUG00000000039	114.037915	134.091905	40.988964	43.796773	117.719612	65.668433	45.484077	38.449585	71.090336
ENSMMUG00000000040	10.057635	3.34815	34.668339	19.558515	11.993433	31.901938	3.918112	11.746246	2.140199
ENSMMUG00000000041	0	0.870364	0	1.502472	0	0.329379	0.761241	0	0
ENSMMUG00000000042	9.495146	9.235428	1.905536	18.01464	1.359984	23.466436	16.776563	7.021328	7.30755
ENSMMUG00000000043	22.757326	39.409103	9.819899	68.525844	1.487646	37.795962	49.025373	37.609656	12.318236
ENSMMUG00000000044	2.777958	77.52124	0.487698	3.61383	0.44342	1.444752	4.866918	3.04832	0.367157
ENSMMUG00000000045	4.036745	4.7047	2.10581	0.548692	1.887641	0.551103	28.153866	6.758385	2.942903
ENSMMUG00000000046	0	0.705208	0	0	4.262393	1.17382	0.048222	0	0.036394
ENSMMUG00000000047	0	0	0	1.745578	0	0	0	0	789.537225
ENSMMUG00000000048	0	6.397522	0	0.598373	0	5.163358	253.750074	0	0.083474
ENSMMUG00000000049	4.222423	32.606383	0.457947	118.512607	0.057366	6.152369	25.607832	9.869388	2.866689
ENSMMUG00000000050	347.232965	421.943847	80.951201	162.576239	90.559435	511.674967	824.853038	1011.268133	233.037962
ENSMMUG00000000051	1.402064	3.94747	0.306949	3.867324	0.095953	0.826691	1.443248	1.020779	0.382407
ENSMMUG00000000052	0	0	0	0	0	0.359766	0	0	0
ENSMMUG00000000053	0	7.326367	0.736808	4.22262	0	0	0	3.079547	1.780311
ENSMMUG00000000054	27.551446	236.339612	6.585615	2.750016	15.799807	4.494352	6.67862	9.694134	8.270157
ENSMMUG00000000055	40.923033	64.940268	8.13363	10.428714	13.24057	44.763234	27.577202	57.432836	43.433095
ENSMMUG00000000056	19.558027	23.847999	9.414649	71.541788	3.678265	93.656842	113.856593	68.56756	34.912816
ENSMMUG00000000058	35.864758	142.527473	24.860438	79.428282	21.765849	127.992028	203.743043	210.971789	72.473031
ENSMMUG00000000059	6.515753	6.411167	3.627958	34.156746	0.876285	59.51073	43.045323	49.987596	12.041875
ENSMMUG00000000061	0.791589	0.450801	1.198219	1.28104	0.748717	2.298107	1.673171	2.918526	1.060462
ENSMMUG00000000062	0	0	0	0	0	0	0	0	0.467722
ENSMMUG00000000063	2.018745	8.751966	5.085745	53.057673	2.087151	0.67356	2.975602	3.176786	0.242554
ENSMMUG00000000064	0	0	0	0	14.577965	0	0.139407	0.231253	0
ENSMMUG00000000065	11.716524	73.389958	11.728157	41.637071	0	3.120601	45.51863	8.524638	2.916243
ENSMMUG00000000066	0	0	0	0	0	0	0	0	0
ENSMMUG00000000067	5.08969	1.24229	2.132041	20.444001	0.799126	8.953309	14.906719	5.296263	14.175588
ENSMMUG00000000068	0	0	0	0.182299	0	0	0.288109	0	0
ENSMMUG00000000069	20.218068	34.393865	24.908007	23.743275	3.997522	41.451977	80.461965	45.03968	56.701037
ENSMMUG00000000070	0.471578	109.32182	1.209648	2.315164	0.707962	31.368316	2.238346	7.706465	1.334127
ENSMMUG00000000072	10.100587	57.560564	5.216721	24.536105	4.438447	42.189634	33.697035	32.208812	15.031057
ENSMMUG00000000073	0.851617	0.388215	0.079389	0.152322	0	0.749885	18.52652	8.583327	0.708176
ENSMMUG00000000074	44.316078	249.177577	18.700388	101.294003	32.804285	73.191659	116.41028	108.17565	43.768115
ENSMMUG00000000075	7.415055	52.329708	0.968463	6.429019	0	4.950094	5.333435	5.985335	4.410614
ENSMMUG00000000076	0.503796	0.387892	0.112106	0.238726	0	0.363223	0.47246	1.634045	0.197398
ENSMMUG00000000079	0.473594	647.904187	0.795722	2.719743	0	1.523707	2.40523	5.228936	0.389681
ENSMMUG00000000080	0	0.110352	0	0	0	0	0	0	0
ENSMMUG00000000081	6.858377	248.979317	3.302068	9.957341	5.180794	34.138443	14.691598	9.223362	5.65671
ENSMMUG00000000082	0	0	0	0	0	0	0	0	0
ENSMMUG00000000083	5.618398	26.317204	0.4401	2.273958	2.086808	9.638027	3.385527	5.562553	0.614784
ENSMMUG00000000084	0.406353	2.794291	0.172256	0	0.210348	0.445296	0	0.897518	0
ENSMMUG00000000085	0.155589	1.246087	0.283087	74.358646	0	1.371393	0.896466	1.869851	0.27961
ENSMMUG00000000086	2.527919	9.335185	2.352236	19.008022	0.717621	2.43701	18.423866	11.553026	4.199262
ENSMMUG00000000087	0.076824	1.631434	0.11495	2.407865	0.01856	0.477132	4.099158	2.232683	0.902077
ENSMMUG00000000088	0	0	0	0	0	0	0	0	0
ENSMMUG00000000089	6.386765	1.193337	0	0.916608	0	12.978438	1.889986	0	0.911781
ENSMMUG00000000090	29.952841	126.902845	19.770122	27.915408	20.985045	28.835287	36.897382	22.371968	9.965599
ENSMMUG00000000091	0.854416	8.200964	0.479111	1.243703	0.810211	1.968473	3.928584	1.685284	0.913612
ENSMMUG00000000092	163.178818	46.098812	5.079499	11.208114	20.090783	35.317221	41.882979	43.724085	44.133002
ENSMMUG00000000093	0	0	0	0	0	0	0	0	0
ENSMMUG00000000094	1.318327	19.540392	3.147437	16.511666	0.761456	4.741942	24.041412	10.21146	4.320849
ENSMMUG00000000097	61.688307	90.38287	17.172332	121.577167	23.061277	235.378424	176.974968	201.311201	121.343666
ENSMMUG00000000098	0	0.151125	0.017433	0.909394	0	0.098841	0.168451	1.096802	0.095013
ENSMMUG00000000099	0	0.487347	0	0	0	0	0.544815	0	0
ENSMMUG00000000100	0.111245	0.65013	0.665672	31.283113	0.037363	0	0.450007	0.185738	0.04487
ENSMMUG00000000101	1.272972	0	0	0	0	0	0.355652	0	0
ENSMMUG00000000102	0	2.941407	0	0.130961	0	0	0.138853	0	0
ENSMMUG00000000104	1.936391	54.388775	0.813372	4.839436	2.341799	3.838746	10.344544	10.716696	2.375203
ENSMMUG00000000105	3.683172	1.62918	4.017237	1.026416	0.566297	9.778651	31.661961	71.192384	11.675355
ENSMMUG00000000107	2.836379	7.522668	2.123296	12.051619	0.08463	7.667123	11.252912	13.063202	3.820458
ENSMMUG00000000108	2.204367	4.692001	0.790388	3.178851	0.546465	21.402432	58.67991	266.346325	20.907324
ENSMMUG00000000109	1.020608	0.82551	0.118764	0.579476	0	2.03734	1.276669	3.361723	0.570498
ENSMMUG00000000110	4.477998	13.120666	0.825708	2.099854	2.566013	1.602399	3.141331	4.380333	1.90815
ENSMMUG00000000111	1.978146	3.131315	0.519243	33.861999	0.498377	1.889618	4.38657	18.011703	4.012244
ENSMMUG00000000112	0	0	0	0	0	0	0	0	0
ENSMMUG00000000113	136.214972	8.299239	16.780839	31.56007	1222.478376	4.359481	5.822182	0.277605	21.73176
ENSMMUG00000000114	0	0	0	0	0	0	0	0	0
ENSMMUG00000000115	0	0	0	0	0	0	0.996404	2.010157	0.598662
ENSMMUG00000000116	0	0	0	0	0	0	0	0	0
ENSMMUG00000000117	0.621682	1.488488	0.256986	0.691353	0.78982	5.103984	27.534287	117.190175	11.398001
ENSMMUG00000000118	3.111764	57.929066	0.927906	6.037205	2.054961	13.169097	16.996858	14.807399	2.903914
ENSMMUG00000000120	0	0	0	0	0	6.816532	0	7.635792	0
ENSMMUG00000000121	0.064216	0.140339	0	0	0	0	0	0	0
ENSMMUG00000000122	24.705536	9.005001	21.664821	3.536886	29.804442	23.367307	24.822589	19.241006	21.759226
ENSMMUG00000000123	18.734117	0.925948	5.462374	4.170404	0.550005	37.44184	29.613241	3.481061	14.392638
ENSMMUG00000000124	50.895921	3.511655	0	5.491923	0	1.088926	0	0	2938.298719
ENSMMUG00000000125	7.505323	10.548669	2.23125	16.02616	2.236058	29.980476	20.582963	22.332258	9.231305
ENSMMUG00000000126	31.500769	194.074262	23.862012	75.98125	112.646535	14.934246	30.8212	25.863576	26.684379
ENSMMUG00000000127	0	0	0	0	0	0	0	0	0
ENSMMUG00000000128	0	1.098589	0	0	0	0	0	0	0
ENSMMUG00000000129	3.430897	0.804457	0.105308	0.414696	0	16.864133	21.1155	3.284721	6.894891
ENSMMUG00000000130	2.438741	2.64817	1.123388	23.967503	2.884004	10.732616	73.963306	15.398948	3.415899
ENSMMUG00000000131	54.498769	32.937157	5.316349	11.439505	3.100987	0.250176	1.432057	97.382203	0
ENSMMUG00000000133	0	0.337623	0	0	0	0	0	0	0
ENSMMUG00000000134	81.647263	172.770735	33.396879	248.123172	16.069274	343.809728	290.093726	282.035936	102.239037
ENSMMUG00000000135	42.197501	0.647709	0.44544	31.038835	0.130464	0.364081	46.957805	0.262978	37.275281
ENSMMUG00000000136	0.180692	110.619457	0.322285	3.809353	0.593517	1.868059	8.062518	1.792717	1.881802
ENSMMUG00000000137	0	1.29456	0	233.124551	0	0	0	0.235427	0
ENSMMUG00000000138	5.513465	95.722662	2.320531	3.326179	8.153422	6.621925	8.218388	2.812795	1.486534
ENSMMUG00000000140	6.238008	60.468976	18.336528	32.385959	5.52218	12.458666	79.335867	12.43296	4.140335
ENSMMUG00000000141	18.669611	18.003516	12.150633	40.646575	7.306833	18.806198	42.761137	25.273268	40.453687
ENSMMUG00000000142	0	0	0	0.18098	0	0	0	0	0
ENSMMUG00000000143	82.684827	8.91398	71.181207	23.9752	14.60147	83.448825	165.130945	59.077106	263.929346
ENSMMUG00000000144	5.134999	14.821273	2.352319	7.923366	11.405932	3.811691	8.723951	7.955449	2.347495
ENSMMUG00000000145	1.580361	4.815621	3.259839	1.047701	5.030417	3.77889	20.273581	0	0.154967
ENSMMUG00000000146	0.497403	1.235273	0.085821	3.617414	78.798411	1.309374	0.116211	0.048274	0.04457
ENSMMUG00000000147	0	0	0	0	0	0	0	0	0
ENSMMUG00000000148	0	0.365997	0	0	0	0	0	0	0
ENSMMUG00000000149	5.537283	20.007988	1.185274	13.276252	1.106092	1.991608	7.376531	5.547262	0.9517
ENSMMUG00000000151	0.709386	0.501828	0.015584	0.129505	0	0.070433	0.061853	0.095501	55.903696
ENSMMUG00000000152	9.715413	9.651152	8.760326	36.327712	5.295836	38.127136	53.932104	55.22384	13.723731
ENSMMUG00000000153	19.792609	2.579751	1.269196	3.150922	1.136547	20.426039	81.215763	2.166204	0.50446
ENSMMUG00000000154	0	0	0	0	0	0	0	0	0
ENSMMUG00000000155	0	0	0	0	0	0	0	0	0
ENSMMUG00000000156	78.871676	36.42483	54.471906	28.288024	48.771549	111.737002	53.868209	51.677413	76.8504
ENSMMUG00000000157	0	0.185655	0	0	0	0.052974	0	0.213147	0
ENSMMUG00000000158	1.123537	29.710172	1.431096	3.567641	3.314254	9.735931	3.183896	11.249467	2.001621
ENSMMUG00000000159	10.844075	15.547831	6.830131	12.160944	15.545002	3.923191	16.066987	12.231144	8.573258
ENSMMUG00000000161	0.115843	1.007459	0.029973	0.405931	0.923802	0.386349	1.491102	0	0
ENSMMUG00000000162	1.803626	16.462753	3.13905	10.458683	1.22458	15.716609	14.604312	11.850873	6.794078
ENSMMUG00000000163	0	1.544014	0	0.632568	0	0	0	0	0
ENSMMUG00000000164	1.508246	75.457142	0.301118	75.206291	1.978594	0.333955	1.189362	1.75161	2.385774
ENSMMUG00000000165	1253.322712	673.595705	690.812842	630.120793	158.218314	674.587482	369.23242	458.404129	472.258855
ENSMMUG00000000166	14.197624	9.169916	3.218643	22.171186	10.750155	3.87824	29.985246	43.252375	5.59666
ENSMMUG00000000167	2.607141	24.252142	0.838909	5.604466	0.716033	4.526028	5.184979	8.953198	2.772899
ENSMMUG00000000168	72.155297	11.764526	4.813178	18.799094	19.281587	30.919555	8.29188	22.150877	22.685612
ENSMMUG00000000169	9.359819	21.517946	6.85802	15.873684	18.223809	11.064156	18.186864	19.344603	6.126191
ENSMMUG00000000170	0.233151	0	0.116609	0.37141	0.070421	33.141429	24.379694	48.578555	1.826854
ENSMMUG00000000171	18.314602	25.552919	2.474279	7.404054	4.77787	6.460764	11.06689	18.448511	6.204001
ENSMMUG00000000172	25.190921	20.168773	2.955823	8.05393	4.010268	12.283133	30.755169	42.044312	17.339828
ENSMMUG00000000173	21.39486	3.561895	4.675076	16.703777	1.736855	26.062516	44.74995	70.779918	18.178407
ENSMMUG00000000174	0.464016	3.665339	0.389835	3.285113	0	2.919053	2.078708	5.379483	0
ENSMMUG00000000175	0.694412	0	0	0.825956	0	1.41983	0	1.748817	0.360087
ENSMMUG00000000177	0.160205	0	0	0.057261	0	1.066502	0.248926	0.151286	0.38469
ENSMMUG00000000178	0	0	0	0	0	0	0	0	0
ENSMMUG00000000179	0	1.361348	0	0	0	69.665171	0.518163	0	0
ENSMMUG00000000180	0.165175	0.432415	0	0.728126	0	0	0.41463	0.026191	0
ENSMMUG00000000181	0.101349	0.082164	0.125709	21.173373	0	0.908344	5.083443	0.106306	0.147874
ENSMMUG00000000182	19.891994	84.516449	8.381404	29.743116	14.847971	15.384707	46.450452	51.544808	14.070473
ENSMMUG00000000183	18.509634	92.097078	10.389842	9.087167	5.222299	109.688544	21.2207	19.101933	21.648981
ENSMMUG00000000184	11.394579	22.959083	13.75771	30.577245	2.65082	22.330889	59.205528	68.731739	11.341792
ENSMMUG00000000185	0.620579	116.035121	15.755703	7.207016	3.65045	29.355727	37.548872	13.718448	61.055327
ENSMMUG00000000186	18.856533	41.84996	30.990371	90.171495	7.015275	103.065705	159.518788	150.294509	40.781094
ENSMMUG00000000187	6.499464	4.103481	2.30744	16.995024	0.99804	13.146288	24.249757	37.133219	8.298898
ENSMMUG00000000188	20.839278	62.737262	16.589661	50.196991	15.018228	44.222373	77.135572	125.742704	39.765806
ENSMMUG00000000190	3.630308	2.134175	2.002655	11.538836	0.368497	6.376237	42.720186	15.009339	5.796762
ENSMMUG00000000191	0	0.802871	0	0	0	0	0	0	0
ENSMMUG00000000192	2.613108	20.632948	0.468606	81.804826	0	0.305995	0.220068	1.107506	0
ENSMMUG00000000193	31.938549	50.159292	17.65897	61.426645	4.56388	89.01062	74.189301	59.676915	41.505176
ENSMMUG00000000194	3.694402	6.499382	3.042605	2.985592	2.314534	0.600977	2.384409	2.49182	1.355712
ENSMMUG00000000195	12.237997	16.731644	1.552874	2.692602	2.317289	5.130873	5.706244	7.763456	3.680027
ENSMMUG00000000196	0.027678	5.591906	0	0.116059	0.149333	0.059182	0.329247	8.127173	0.257091
ENSMMUG00000000197	31.047396	1.454791	0.863033	1.480209	0.092445	32.033287	2.213208	0.674835	0.480655
ENSMMUG00000000198	3.105278	11.878411	2.738827	2.628425	2.891075	6.592344	11.40717	9.890673	6.745754
ENSMMUG00000000199	11.658352	7.614941	0.899521	63.422012	0.10818	0.442609	0.722498	1.534464	1.173419
ENSMMUG00000000200	0	12.186574	0	0	0	0.074704	0	0	0
ENSMMUG00000000201	0	0	0	0	0	0	0	0	0
ENSMMUG00000000202	0.582516	29.133673	0.050263	0.11826	0	0.466362	0.358795	0.412769	0.416559
ENSMMUG00000000203	5.662943	8.523233	0.682582	15.268561	0.067828	13.034193	7.638338	16.449427	8.940419
ENSMMUG00000000204	3.154343	2.124928	0.219716	2.574216	0	8.840942	18.731643	28.987937	4.364082
ENSMMUG00000000205	3.225643	2.704445	2.022156	6.338361	1.243681	31.891733	2.963484	2.383635	3.994561
ENSMMUG00000000207	0	0	0	0	0	0	0	0	0
ENSMMUG00000000208	17.420054	3.556931	0	8.948207	0.124072	8.084917	9.435574	2.285664	13.330099
ENSMMUG00000000209	1.064603	10.431993	0.403346	1.382321	0.164056	4.871538	5.471294	9.889939	3.345369
ENSMMUG00000000210	0	0.363094	0	0	0	0	0	0	0
ENSMMUG00000000212	0	0	0	0	0	0	0	0.705053	0
ENSMMUG00000000213	0	0	0	0	0	0	0	0	0
ENSMMUG00000000214	0	0	0	0	0	0	1.1753	0.982813	0.842027
ENSMMUG00000000215	0.379506	0.726586	1.322616	0.229186	0.203633	0.187174	8.395614	0.343828	0.035059
ENSMMUG00000000216	0	0	0	0	0	0	0	0	0
ENSMMUG00000000217	23.438383	54.324732	18.884416	44.428882	30.148904	30.609007	42.506665	44.983433	16.273229
ENSMMUG00000000218	0	0.137502	0	0	0	0	0	0.492172	0.119027
ENSMMUG00000000220	56.259253	18.340816	16.703032	28.960968	2.660372	79.015078	47.462229	46.971227	26.00508
ENSMMUG00000000221	0	0	0	0	0	0	0	0	0
ENSMMUG00000000222	0.236585	15.160603	0.188982	0	0	0.505262	0	1.263085	0
ENSMMUG00000000223	0	0	0	1.223135	0	0	3.406495	0	0
ENSMMUG00000000224	6.770396	27.440762	3.438856	38.270683	2.744407	20.09943	29.019709	35.629824	7.880892
ENSMMUG00000000225	14.062125	6.018408	8.575907	27.561691	1.225072	4.506425	24.937882	4.094383	17.853193
ENSMMUG00000000226	28.163967	46.668708	12.050233	41.195815	7.125288	47.240284	58.769892	41.268989	17.07802
ENSMMUG00000000227	0.255825	7.369383	65.742406	2.288964	1.691912	0.390758	0.767624	0.400742	0.155028
ENSMMUG00000000229	32.976675	92.473122	19.136833	86.394743	30.142078	108.373687	111.995333	96.497919	49.796117
ENSMMUG00000000232	12.682385	2.843681	4.002839	11.704716	0.113162	56.56929	48.793608	53.142956	23.772198
ENSMMUG00000000233	0	2.559003	0	0	0	20.522066	2.116128	11.652403	0
ENSMMUG00000000236	4.695937	38.504262	4.969236	4.652323	4.290055	6.351713	31.556322	12.990186	4.138879
ENSMMUG00000000237	11.086302	59.461482	26.830131	6.567397	9.928183	35.259676	25.358431	54.970895	8.638521
ENSMMUG00000000238	1.485793	1.470708	2.071233	40.313829	0.123088	11.589922	19.886693	3.809688	6.375916
ENSMMUG00000000240	0	0	0	0.832873	0	0	0	0	763.460102
ENSMMUG00000000241	0	0	0	1.398322	0	0	0	0	559.757102
ENSMMUG00000000242	7.577055	4.396365	57.405145	44.296096	85.468331	8.516265	46.071555	23.518054	40.998394
ENSMMUG00000000243	0	0.230747	0	0.257054	0	0	0	0	414.666908
ENSMMUG00000000244	0	0.385839	0	0.549733	0	0	0	0	328.812241
ENSMMUG00000000245	0.076872	0.433053	0	0.121976	0	8.416773	0.291215	2.365733	0.291664
ENSMMUG00000000246	4.756139	9.18885	37.362021	40.517073	101.554077	4.181785	97.177448	1.332109	4.582699
ENSMMUG00000000247	1.786871	0.503182	0.728409	4.28392	0.040598	1.805029	1.999589	4.204131	1.240533
ENSMMUG00000000248	0	2.393591	0	0	0	0	0	0	0
ENSMMUG00000000249	97.283244	381.76102	46.09777	105.252891	161.45046	112.675282	146.861072	117.692831	37.225033
ENSMMUG00000000250	239.820623	26.259118	296.217525	22.822533	887.404553	41.590145	42.005169	43.161023	47.034241
ENSMMUG00000000252	11.085038	160.980411	4.718565	22.92941	7.653844	22.848892	24.646844	30.030939	11.531669
ENSMMUG00000000255	0	0	1.068024	0.517259	0.462631	0	0	0	0
ENSMMUG00000000256	20.649855	0.193112	0	0	0	0	3.46242	0.341473	26.003778
ENSMMUG00000000258	56.828273	98.792563	9.30363	20.58371	13.052461	5.987815	21.037837	13.626408	7.523051
ENSMMUG00000000259	2.634252	3.453754	0.212634	1.046347	0	1.348524	1.594574	2.811412	0.53715
ENSMMUG00000000261	3.471539	1.282639	0.531384	1.070253	0.101068	1.41329	6.146084	13.261865	1.858809
ENSMMUG00000000262	122.349207	6.646143	0.118942	0.076992	0.098891	0	0.079227	0.132577	77.063626
ENSMMUG00000000263	60.313445	61.191057	32.485081	9.280846	33.330133	32.442894	36.458345	28.398603	43.229263
ENSMMUG00000000264	48.40341	89.958547	34.666307	77.967566	17.02698	165.097239	162.453099	150.839967	89.951646
ENSMMUG00000000265	5.610108	0.498648	0.996673	0.883665	0.117303	1.570545	4.218411	6.632991	1.017518
ENSMMUG00000000266	0	0	0.058731	0.481555	0	5.911222	32.413885	3.693604	92.196731
ENSMMUG00000000267	1022.108872	736.444115	89.811732	110.870794	353.574887	493.88375	516.399242	1025.38011	238.86769
ENSMMUG00000000268	0	6.995717	0	16.19568	0	0.478608	0.282275	1.422111	0
ENSMMUG00000000270	0	0.063993	0	0	0.350611	0	0.124891	0	0
ENSMMUG00000000271	2.952924	0.566197	0	0.105747	0.150582	11.576981	2.927565	0.28417	9.809236
ENSMMUG00000000272	0	393.446226	0	0	0	6.021997	0	0	0
ENSMMUG00000000273	25.402639	65.234021	2.86066	11.298097	3.749536	10.782035	18.940806	18.405435	7.365998
ENSMMUG00000000274	0	0	0	0	0	0	0	0	0
ENSMMUG00000000275	23.606222	7.986752	0.230567	25.635821	0.020729	0	0.318057	0.02608	26.115618
ENSMMUG00000000276	3.853696	4.915387	1.187924	8.095212	1.267349	1.830172	5.294711	2.532357	1.338854
ENSMMUG00000000277	12.962182	33.299061	11.49971	32.260871	7.843852	19.322797	31.133258	27.306646	20.015894
ENSMMUG00000000278	1.435625	3.110731	11.519863	48.24462	3.768242	3.721782	11.787824	6.359783	3.825705
ENSMMUG00000000281	0	0	0	0	0	0	0	0	0
ENSMMUG00000000283	0	0.501825	0	0.27279	0	0	0	0	0
ENSMMUG00000000284	15.964155	27.094934	5.603674	13.831233	3.61054	27.063161	45.86108	41.040187	23.980592
ENSMMUG00000000286	0.11466	2.366181	0	0.293527	0	0	0	0	0
ENSMMUG00000000287	1.674693	25.314409	1.094979	1.673867	2.434519	1.318524	4.293192	5.255062	1.82499
ENSMMUG00000000288	16.718056	0.555918	3.354936	1.329005	1.559023	57.70155	62.831494	211.688714	63.861554
ENSMMUG00000000289	0.265811	6.664384	0.945732	31.902173	392.338691	0.43737	0.737294	0.902315	0.107962
ENSMMUG00000000290	14.22433	50.542428	2.125288	10.980232	2.384592	4.863013	25.12895	39.890517	53.816005
ENSMMUG00000000291	0.093502	2.473466	0.032102	12.693391	0	0.039599	0	0	0.101722
ENSMMUG00000000292	0	0	0	0	19.025226	0	0	0	0
ENSMMUG00000000293	0.483248	23.414503	0.029097	123.009801	0.208038	0.775684	0.061355	0	1.992953
ENSMMUG00000000294	1.72446	1.519671	6.762085	12.191326	14.426417	35.599469	39.054232	54.934167	18.287054
ENSMMUG00000000295	0	0	0	0	0	0	0	0	0
ENSMMUG00000000296	3.737497	0.248046	0	50.396397	0.37809	0.101893	0.326296	0.066247	0
ENSMMUG00000000297	3.129914	14.441597	6.141745	4.127255	1.923998	7.722053	34.022045	49.762897	7.655603
ENSMMUG00000000298	0	0	0	0	0	1.234738	0	0.336154	0
ENSMMUG00000000299	0	97.690857	0	0	0	0	0	0	0
ENSMMUG00000000300	0.804348	0.234071	0.177113	0.695791	0.050495	8.171299	28.81774	82.089158	3.157589
ENSMMUG00000000302	0.734598	4.619639	0.298849	3.938434	0.064307	16.030033	2.661835	9.083427	2.044097
ENSMMUG00000000304	2.140822	8.94076	0.764511	5.362389	0.107247	3.706954	7.5136	7.863704	1.017787
ENSMMUG00000000305	0	1.053985	0	0	0	0	0	0	0
ENSMMUG00000000306	19.344756	19.511142	5.448613	25.047038	3.283778	18.214054	51.348933	19.197235	22.35035
ENSMMUG00000000307	12.266019	14.699349	12.656648	29.955241	2.195119	32.220729	48.86425	41.107288	17.509
ENSMMUG00000000308	1.226382	63.640419	1.411967	3.598313	0.192622	7.438884	16.724475	23.892638	4.203808
ENSMMUG00000000309	0.154094	0.284817	0	0	0	0	0	0.203769	0
ENSMMUG00000000310	0.718469	5.103765	74.638027	51.478708	74.086206	1.548407	9.196661	0.701477	15.02675
ENSMMUG00000000311	0	0.690505	0	0	101.741602	0	0.076167	0.180248	0
ENSMMUG00000000312	9.151696	87.227145	10.317997	89.850351	1.954016	5.309297	46.801293	15.393009	3.617414
ENSMMUG00000000313	0.110233	29.535876	0.486962	0.114075	0	1.439996	0.912647	0.047428	0.046344
ENSMMUG00000000314	4.485465	3.986513	3.420307	15.031725	1.017969	30.279446	32.930735	17.504259	33.554714
ENSMMUG00000000315	2.963567	19.972555	1.722223	6.137693	0.97231	5.045686	9.34907	13.424928	2.221679
ENSMMUG00000000316	129.739134	14.890388	0.097201	6.983097	0	0	0.697252	0.301596	63.841227
ENSMMUG00000000317	0	0	0	0	0	0	0	0	0
ENSMMUG00000000318	23.682395	32.439708	19.887244	19.348016	12.336678	8.273211	103.76538	56.906119	23.35671
ENSMMUG00000000319	4.858139	15.326324	3.007779	7.297945	7.559553	6.997226	9.777697	9.724021	3.211268
ENSMMUG00000000320	33.403819	0.733038	0.417731	0.827504	0.609145	1.269101	8.100487	28.597222	3.987504
ENSMMUG00000000321	14.860913	10.761427	10.359611	52.768647	20.801531	3.127225	23.832061	10.817281	2.427415
