Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.muscle	TPM.colon	TPM.lung	TPM.spleen	TPM.liver
ENSRNOG00000057824	0.16985	0.210637	0.610023	1.288353	0	0.223722	0.301095	0.612303	0
ENSRNOG00000057825	0	0	0	0	0	0	0	0	0
ENSRNOG00000057826	6.461734	0.590772	0.720695	1.779574	0.560634	2.799173	10.761046	2.464117	4.210455
ENSRNOG00000057827	0.138338	0.061203	0.02737	0.224587	0.063989	0.177092	1.278472	0.621169	0.506397
ENSRNOG00000057828	0	0	0	0	0	0	0	0	0
ENSRNOG00000057829	1.892539	1.585237	3.591984	12.160719	3.047703	8.28963	8.080487	6.349033	0.359488
ENSRNOG00000057830	0	2.315029	0	0	0	0	0	0	0
ENSRNOG00000057831	0	0	0	0.034452	0	0	0	0	0
ENSRNOG00000057832	4.864393	115.607634	2.591518	1.296789	1.418733	5.615253	35.20163	6.038626	27.989222
ENSRNOG00000057833	0	0.261521	0	0	0	0	0	0	0
ENSRNOG00000057834	0.085451	0.131118	0.338021	0.091805	0.214805	1.261975	1.601325	0.585065	0.029224
ENSRNOG00000057835	0	0	0	19.421683	0	1.621271	5.546926	5.555344	1.55901
ENSRNOG00000057836	0	0	0	0	0	0	0	0	0
ENSRNOG00000057837	0.067296	12.08107	0.35714	0	0.610526	0.11163	5.899295	0.700691	0.18804
ENSRNOG00000057838	0	0.857613	0	0	0	0.77652	0	0	0
ENSRNOG00000057839	0	0	0	0	0	0	0	0	0
ENSRNOG00000057840	0.004618	0.028258	0.037777	1.020542	0	0.020832	0.036262	0.061474	0
ENSRNOG00000057841	0	1.373622	0	0	0	0	0	0	0
ENSRNOG00000057842	0	0	0	0	0	0	0	0	0.09384
ENSRNOG00000057843	0	47.672527	0	0	0	0	0.128237	0	0.280901
ENSRNOG00000057844	0	0.197869	0	0	0	0	0	0	0
ENSRNOG00000057845	0	0	0	6.358218	0	0	7.527053	0	0
ENSRNOG00000057846	0	0.43094	0.823008	0	0	0	0	0	0
ENSRNOG00000057847	0	0.303658	0	0.385857	0	0.068182	1.509978	0	0.082974
ENSRNOG00000057848	0	4.770412	0.012516	56.685104	0	0.015276	0.017649	0.108167	0
ENSRNOG00000057849	0	0.449448	0	2.10251	0.432197	0.727815	0.591423	0.343408	0.107551
ENSRNOG00000057850	0	0.510564	0	0.124778	0	0	0	0	0
ENSRNOG00000057851	7.297587	106.214794	6.768742	8.116256	2.359966	4.471723	23.445587	4.329705	2.691171
ENSRNOG00000057852	0.120085	0.125703	1.856808	0.656662	20.596753	0.347209	0.324094	1.068343	0.045495
ENSRNOG00000057853	0	3.180674	0	0	0	0	0	0	0
ENSRNOG00000057854	2.250029	1.616162	1.585267	1.194429	0.614358	0	6.497072	3.003147	0.801709
ENSRNOG00000057855	7.589976	0.173643	0.045076	0.740348	0.068187	0.836639	5.339488	5.039039	49.259783
ENSRNOG00000057856	0.046091	7.748115	0.301714	0.266571	0.055717	0.023955	0.248097	0	0
ENSRNOG00000057857	0	0	0	0	0	0.523024	0	0.278891	0
ENSRNOG00000057858	0.080393	0	0.297133	0	0	0.757994	0	0.436387	0.110905
ENSRNOG00000057859	0	2.16161	0	0.47041	0	0	0	0	0
ENSRNOG00000057860	0.049903	5.693934	0.629271	2.248841	0.073556	0	0.169539	0.316339	0.061395
ENSRNOG00000057861	24.344845	1.236968	7.93571	6.206222	0	15.613356	29.628787	24.72689	22.499263
ENSRNOG00000057862	3.19116	69.266577	0.188773	4.664341	0	2.433857	34.751664	0.805183	0.05645
ENSRNOG00000057863	0	0	0	0	0	0	0	0	0
ENSRNOG00000057864	0.033605	0.07007	0	0	0	0	0	0.094728	0.032529
ENSRNOG00000057865	0.048105	0.007366	0.009547	0.024208	0.011093	0.41805	0.285824	0	0
ENSRNOG00000057866	0.51851	4.564856	0.485345	0	0	0	0	0	0
ENSRNOG00000057867	0.337878	209.312521	1.298858	2.911133	0.669121	7.421139	16.648245	2.836116	0.060406
ENSRNOG00000057868	0.088054	1.108617	0	0.969236	0	0.42963	0.55396	0	0
ENSRNOG00000057869	0	0	0	0	0	0	0	0	0
ENSRNOG00000057870	0	1.345526	0	0	0	0	0	0	0
ENSRNOG00000057871	1.284693	2.394599	0	0	0	0	0	2.259309	0.868595
ENSRNOG00000057872	0.561117	0	0	0	0	0	0	0.503208	0
ENSRNOG00000057873	0	0	0	0	0	0	0	0	0
ENSRNOG00000057874	0	16.606924	0	0.295754	0	0	0	0	0
ENSRNOG00000057875	0.607811	0	0	0	0	0	0	0.068917	0
ENSRNOG00000057876	0	0	0	0	0	0	0	0.097708	0
ENSRNOG00000057877	0.140626	0.009946	0.037899	0.209197	0	0.106436	0.098642	0.216141	0
ENSRNOG00000057878	0	0	0	0	0	0.363107	0	1.992732	0.071333
ENSRNOG00000057879	13.972809	1.369726	4.574196	8.019343	1.650743	23.236406	36.359548	40.125817	4.834421
ENSRNOG00000057880	6.174643	17.747783	11.195897	11.868811	8.163954	309.536789	128.155304	20.862708	2.535266
ENSRNOG00000057881	16.694204	22.932939	9.353407	27.925552	9.558074	19.909742	13.035819	22.694156	12.108399
ENSRNOG00000057882	0	9.722939	0	0	0	0	0	0	0
ENSRNOG00000057883	2.631716	1.360949	1.523276	1.69896	0	4.742265	3.816131	9.801938	6.172788
ENSRNOG00000057884	0	0.302186	0	0	0	0	0.273866	0.069517	0
ENSRNOG00000057885	10.084442	0	1.591386	0	0	5.31187	5.582121	3.898878	0
ENSRNOG00000057886	6.352273	1.756768	4.92931	3.446471	3.451316	20.247913	13.547834	13.836661	9.020703
ENSRNOG00000057887	4.881746	2.185882	0	0	2.306104	15.063225	18.000257	30.354605	10.640052
ENSRNOG00000057888	0	0	0	0	0	0	0	0	0
ENSRNOG00000057889	0	0	0	0	0	0	0	0.080358	0
ENSRNOG00000057890	0	0	0	15.911577	0	0	0	0	0
ENSRNOG00000057891	0	1.941875	0	5.31462	0	1.789942	5.24471	1.209289	2.446572
ENSRNOG00000057892	1.616837	0.171924	0	0	0.225552	0	0	0	0
