Ens.ID	TPM.brain	TPM.embryo	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSONIG00000000001	12.5202533333333	7.60459	15.7375333333333	15.71101	4.73606666666667	9.19983866666667	34.16371	36.7177433333333
ENSONIG00000000002	88.4125	19.6138666666667	59.3493666666667	55.1156	9.17846666666667	78.9527333333333	90.5676333333333	147.746333333333
ENSONIG00000000003	340.408333333333	39.0489666666667	3.68719333333333	0.201281666666667	0.0754480666666667	0.0886232	0.280588	7.48516
ENSONIG00000000004	6.21491666666667	5.92918666666667	4.80887	22.3757666666667	2.59627	0.744708333333333	9.56453	9.47220333333333
ENSONIG00000000005	18.0098	4.95312666666667	5.1032	7.2662	0.998921	2.62401666666667	6.54682333333333	29.1080666666667
ENSONIG00000000006	2039.6	3622.81666666667	2708.12333333333	3342.98333333333	4063.45	1937.16333333333	1451.62666666667	4071.46666666667
ENSONIG00000000007	0	3.58064333333333	0	0	0	7.04913	0.163412	0.161432666666667
ENSONIG00000000008	0	8.62304666666667	63.1351333333333	0.07849	0.0894303333333333	0.330218333333333	0	0.585524
ENSONIG00000000009	3.89829333333333	1.74796	0.833926666666667	2.04877666666667	0.595547333333333	0.426942	2.2552	6.70390333333333
ENSONIG00000000010	16.60542	8.97704333333333	12.1150633333333	33.2541166666667	1.72317133333333	4.41903433333333	14.4679333333333	39.478
ENSONIG00000000011	14.6345	8.31939333333333	4.73484	7.40095666666667	4.95434333333333	11.7195666666667	106.88	44.8216333333333
ENSONIG00000000012	4.75124333333333	1.62171333333333	1.32864466666667	1.55370333333333	0.44845	0.730469666666667	26.9586	13.9215
ENSONIG00000000013	8.28019966666667	3.30982	7.12768	13.0428096666667	2.17631333333333	0.484710666666667	9.06061533333333	13.6049616666667
ENSONIG00000000014	10.3505533333333	19.9825666666667	13.7951	7.22914666666667	2.04680666666667	3.96133	14.1604	34.4285
ENSONIG00000000015	14.1613333333333	3.89288666666667	3.5239	2.82561333333333	1.21498366666667	1.44626666666667	32.2272333333333	45.6256333333333
ENSONIG00000000016	0.170521333333333	0.628016	0	0	0	0.049426	0.0226888	0.351826666666667
ENSONIG00000000017	1.8899	5.20052333333333	0.0321867	0.0224849333333333	0.0240264	4.78655333333333	0.140033666666667	0.0452721
ENSONIG00000000018	0	0.531726	0.0683343333333333	0	0	1.134375	50.0506333333333	0.716338666666667
ENSONIG00000000019	13.6625733333333	9.907422	4.95943933333333	9.78377666666667	2.024266	2.70507936	15.2557046548667	93.5777
ENSONIG00000000020	1.01363866666667	1.68515333333333	2.01357333333333	6.44696666666667	0.325023666666667	0.958646333333333	3.18248	0.323502333333333
ENSONIG00000000021	840.446666666667	147.118	40.4890333333333	174.470666666667	9.16482666666667	14.7694666666667	194.915333333333	68.3780666666667
ENSONIG00000000022	0	1.19993933333333	0	0	0	0	0	0.4584994779
ENSONIG00000000023	0	0	0	0	0	0	0	0
ENSONIG00000000024	0	0	0	0.201663	0	0	0.112758666666667	0.891033666666667
ENSONIG00000000025	0.122141666666667	0.145853666666667	0.0403373333333333	0.619912666666667	5.46266	0	0	0.500581333333333
ENSONIG00000000026	0	0.498095	0	0	0	0	0	0.79611766912858
ENSONIG00000000027	0.0495756666666667	0.574255666666667	0	0.391559666666667	0.0668052333333333	0	0	0.105278666666667
ENSONIG00000000028	6.98103333333333	0.83526	1.32390566666667	4.18081	0.455923333333333	1.59395666666667	3.82748333333333	2.914902
ENSONIG00000000029	76.4758666666667	96.5929333333333	68.4721	122.965	79.141	97.4643333333333	56.0867666666667	91.2117
ENSONIG00000000030	0.506926666666667	0.414296333333333	0.904307666666667	0.92679	0.0415263333333333	0.160493	2.59134	0.530933333333333
ENSONIG00000000031	1.57571133333333	3.21085	0.786291	4.88929333333333	0	0.487738	0.115841666666667	0.841882666666667
ENSONIG00000000032	6.91014666666667	5.89224333333333	2.586	5.99212	0.828551	3.16837333333333	107.326366666667	1.74062333333333
ENSONIG00000000033	16.5919666666667	7.36191	7.34686333333333	13.6565666666667	2.17130333333333	2.94166666666667	19.2967	27.8263333333333
ENSONIG00000000034	0.0881884333333333	42.8455433333333	18.5092466666667	9.36761033333333	0.00936946666666667	0.319535	0.420390333333333	1.83191666666667
ENSONIG00000000035	6.53965	2.27569666666667	1.88931666666667	2.34507333333333	0.690562	1.140037	33.6301333333333	18.0913
ENSONIG00000000036	16.0116666666667	10.4280733333333	5.69352666666667	23.7506666666667	7.09909333333333	10.10803	13.0109666666667	22.1097333333333
ENSONIG00000000037	0	3.83828333333333	0	1.36597333333333	0.109493566666667	0.298896666666667	4.54638666666667	0.3464976
ENSONIG00000000038	51.2682333333333	9.94781333333333	7.73825666666667	4.32341333333333	0.667142333333333	1.098559	3.08156666666667	21.2762666666667
ENSONIG00000000039	1.22846	6.58233	1.03704666666667	8.03943666666667	0.368180333333333	0.779533333333333	7.80606333333333	2.11608333333333
ENSONIG00000000040	17.1901333333333	13.1196666666667	6.14439333333333	21.0320333333333	2.00862666666667	2.49404333333333	2.50182333333333	41.8763
ENSONIG00000000041	0	7.68619666666667	0	0.279888	0.112715266666667	0.270009	4.84723333333333	1.05736066666667
ENSONIG00000000042	16.5055666666667	14.1036333333333	16.7025666666667	20.6221666666667	10.937	25.3711	102.0962	51.0558
ENSONIG00000000043	1.016321	15.1851666666667	0.388883666666667	1.36732	0.140568333333333	0.455312566666667	0.793503666666667	0.767789666666667
ENSONIG00000000044	1.18043	38.0987666666667	0	0	978.697	0	5.09274666666667	26.6235
ENSONIG00000000045	0.182069666666667	0.062662	0.0764116666666667	0.0473526666666667	38.7638	0	0.0814253333333333	0.660440333333333
ENSONIG00000000046	7.35743333333333	5.01370666666667	0.604710533333333	0.177192333333333	0.3670374	0.0521003333333333	0.559702666666667	10.013254
ENSONIG00000000047	49.4377666666667	118.547666666667	103.555666666667	269.203333333333	127.711333333333	63.2686666666667	88.2618	146.469
ENSONIG00000000048	31.2294333333333	23.3163666666667	10.29253	30.9737333333333	27.0943333333333	6.72679	13.4920333333333	31.0932666666667
ENSONIG00000000049	28.4171	9.28075	9.05140333333333	20.2266	5.31509333333333	6.40013666666667	21.4007333333333	27.3854666666667
ENSONIG00000000050	8.40496666666667	3.32313666666667	1.018622	3.76136	0.418044666666667	1.21448333333333	7.24119	17.7805333333333
ENSONIG00000000051	4.75741	1.10311066666667	0.332991333333333	0.316738	0	0.0870199666666667	0.0899742	2.40339666666667
ENSONIG00000000052	1.74480333333333	2.89078666666667	0.670297333333333	6.567034	2.68056	0.281421	0.625614333333333	1.30314666666667
ENSONIG00000000053	0.997166	6.46570666666667	2.17787333333333	3.92458666666667	0.399736666666667	0.150829	0.438737666666667	0.399488666666667
ENSONIG00000000054	15.3203666666667	9.03331666666667	7.65244666666667	16.0862333333333	4.85297	8.01291333333333	72.7712333333333	30.8849666666667
ENSONIG00000000055	293.758333333333	19.5684333333333	9.28140666666667	0.261273766666667	0.03002	5.58239	109.693	19.0541666666667
ENSONIG00000000056	31.6111	15.2706666666667	13.7587333333333	22.3562666666667	10.2675666666667	25.3892333333333	25.0147666666667	52.0356666666667
ENSONIG00000000057	4.07675666666667	2.16553333333333	0.975163666666667	2.93779666666667	0.740751333333333	0.796408	10.1818366666667	13.8126
ENSONIG00000000058	6.08588666666667	5.65843666666667	13.8338	57.9521	30.9722333333333	0.667958	1.49524	19.1767333333333
ENSONIG00000000059	1.60405	3.48835	1.07464466666667	3.30996333333333	0.659002333333333	1.53153326666667	33.2741189856667	61.260657227089
ENSONIG00000000060	0.813773	0.874692	6.30808666666667	2.91893	0.331023	0.292431	1.020485	6.18035666666667
ENSONIG00000000061	4.58383666666667	2.51357	1.71656333333333	2.17679666666667	0.468706	1.49675333333333	14.1971	12.3498333333333
ENSONIG00000000062	77.1885333333333	58.7050666666667	67.8760333333333	223.272	28.8641	28.7844666666667	68.1188333333333	49.4123333333333
ENSONIG00000000063	6.56212366666667	4.84157333333333	2.38496766666667	5.39734	1.26605833333333	2.925235	17.55237	17.86039
ENSONIG00000000064	4.2757	7.05948	3.1462	0.559999	0.170478766666667	0.559147666666667	0.239705666666667	1.56230333333333
ENSONIG00000000065	33.7029333333333	12.0329666666667	12.5913666666667	23.7953	3.06333	12.515	9.51435333333333	36.6317333333333
ENSONIG00000000066	0.165581	22.8187	162.399333333333	2.30999333333333	0.0704877	1.42652533333333	0.103225666666667	2.87264
ENSONIG00000000067	17.2178333333333	7.11526666666667	6.51807666666667	5.29259666666667	1.97081666666667	52.1238666666667	10.98581	33.5294
ENSONIG00000000068	0.288223	2.490891	0.406149	1.78031333333333	0.360042333333333	2.40195666666667	33.5444	15.2763326666667
ENSONIG00000000069	4.94621	14.7826	3.2566	18.8401333333333	1.08264066666667	10.5919566666667	0.327262	3.55343333333333
ENSONIG00000000070	32.5457666666667	22.2419333333333	10.1317466666667	27.9134333333333	14.6554333333333	13.4115666666667	40.3578666666667	109.988666666667
ENSONIG00000000071	7.6178	4.0639	2.26038333333333	3.79471666666667	0.736103666666667	2.01624	50.9060666666667	47.3760333333333
ENSONIG00000000072	10.24097	2.57203666666667	2.25858	3.97446	1.010227	0.972105333333333	6.28403	24.2295666666667
ENSONIG00000000073	11.278	14.9315666666667	6.87577666666667	22.1888666666667	5.02511	3.32099	40.3081666666667	75.1057333333333
ENSONIG00000000074	59.8898	44.3424266666667	22.7062933333333	32.4180966666667	52.0779666666667	16.9844866666667	7.4183	23.2618766666667
ENSONIG00000000075	129.454666666667	22.267	35.2704666666667	40.4705333333333	3.44190666666667	22.6249	14.0148333333333	52.5787333333333
ENSONIG00000000076	17.2752333333333	1.97543333333333	0.1616946	2.67110666666667	0.138116333333333	0.121278	0.326513333333333	7.60389333333333
ENSONIG00000000077	0.317715666666667	3.18873333333333	0.0533226666666667	0	0	5.72312	0	0.96244
ENSONIG00000000078	88.4392666666667	30.2175333333333	11.2551633333333	6.46160333333333	2.96130666666667	1.81494333333333	0.576257666666667	16.5146333333333
ENSONIG00000000079	4.32706333333333	3.71943333333333	1.91526666666667	7.92595666666667	0.766349	1.33891	10.1726266666667	10.2125166666667
ENSONIG00000000080	18.5593066666667	4.88788333333333	0.673883333333333	0.269881566666667	0.0409439666666667	0.166879333333333	4.06628333333333	6.68273833333333
ENSONIG00000000081	8.03178666666667	2.53309	0.304090666666667	0.637457333333333	21.3147666666667	0.871642333333333	44.1924	12.2562
ENSONIG00000000082	2.31027466666667	2.9421	0.285629	0.805817666666667	0.238982333333333	1.03870533333333	26.1341	142.175666666667
ENSONIG00000000083	0.373503666666667	3.01364	0.898859	1.64569333333333	0.0813333333333333	3.66779	188.805	36.6444
ENSONIG00000000084	26.5664333333333	5.31354	2.71049666666667	13.8287666666667	0.155799333333333	0.585067666666667	0.459136666666667	48.3007
ENSONIG00000000085	11.7245	5.78923333333333	6.03717333333333	12.0477	3.21647666666667	3.11168	79.5027666666667	4.71233333333333
ENSONIG00000000086	1630.13333333333	274.652666666667	29.1619666666667	1.59813666666667	24.9913	0.825428666666667	0.888241	0.324831333333333
ENSONIG00000000087	56.8228666666667	14.3640666666667	7.92381666666667	42.8045	5.46756666666667	1.84789	4.24631	20.4767
ENSONIG00000000088	0.375794666666667	0.502536	6.34976333333333	1.18509	2.50030333333333	0.794242666666667	0.193441	1.15838233333333
ENSONIG00000000089	12.8148	16.6277	3.25109666666667	0.498861333333333	0.0451903333333333	77.9764666666667	3.00317666666667	103.426333333333
ENSONIG00000000090	6.032535	3.44601626666667	0.156237333333333	0	0.0591482333333333	0.0474561	0.0424219	0.913463333333333
ENSONIG00000000091	48.0908333333333	23.2286	54.3253666666667	15.0406333333333	12.052	3.11736	16.8845333333333	52.9977333333333
ENSONIG00000000092	2.66042433333333	1.05999366666667	4.47922906666667	1.15678133333333	0.114119833333333	0.806307666666667	5.15284366666667	6.555369
ENSONIG00000000093	27.7582666666667	11.0864333333333	13.5085666666667	21.7617	11.5200333333333	3.75387666666667	2.78592666666667	93.3296
ENSONIG00000000094	24.4532666666667	11.4654666666667	4.98987666666667	7.99115666666667	0.496356333333333	2.60716333333333	23.0628666666667	22.0738666666667
ENSONIG00000000095	46.8393666666667	7.94332	0.872602333333333	0.400322	0	0	0.397042	21.1341
ENSONIG00000000096	7.93660333333333	5.73332666666667	2.22896	6.41590666666667	0.826995666666667	2.65087333333333	1.62398666666667	21.0187
ENSONIG00000000097	19.0839803333333	16.7053	6.39828733333333	14.9724753333333	2.68165333333333	3.23880666666667	4.20956333333333	52.2783506666667
ENSONIG00000000098	43.1824666666667	10.07431	0.573526333333333	0.0316105666666667	0.1352082	0	1.65567	0.4632285
ENSONIG00000000099	7.25803333333333	3.07532666666667	0.841134666666667	1.56705333333333	0.487425	2.48428	81.4648	76.7697333333333
ENSONIG00000000100	25.8138333333333	13.3362333333333	10.03093	14.5311333333333	5.26120333333333	8.76376333333333	66.2917333333333	54.6791333333333
ENSONIG00000000101	154.595	112.109333333333	104.722366666667	161.145666666667	55.9797666666667	95.9059666666667	330.252666666667	235.112333333333
ENSONIG00000000102	25.7837666666667	17.7934	6.48106	14.9690333333333	2.20043333333333	13.1653333333333	13.1421	52.6818333333333
ENSONIG00000000103	83.9711433333333	28.7515666666667	65.83946	122.801143333333	64.1194366666667	37.6041666666667	44.19498	68.87703
ENSONIG00000000104	89.3929666666667	16.0708	1.46220666666667	0.0152972333333333	0.0163659333333333	0.0172568	0.417475	11.9566333333333
ENSONIG00000000105	30.23559	10.936705	8.96379866666667	16.12807	4.69323033333333	19.330099	8.170708	33.25043
ENSONIG00000000106	1.217331	17.0313	42.0962333333333	6.77630333333333	3.39278333333333	59.458	3.60017666666667	30.3066666666667
ENSONIG00000000107	19.1604	16.2502333333333	24.8852666666667	23.6240666666667	6.37904666666667	21.4065666666667	71.6552	49.0814
ENSONIG00000000108	22.1798666666667	12.5883666666667	5.83159666666667	5.43698	2.34727	1.80085	8.21948333333333	21.1893
ENSONIG00000000109	5.74944	0.503203	0.0895884666666667	0.0778611	0.00998123333333333	0.159881333333333	6.25338	0.439892
ENSONIG00000000110	1.189247	0.719802	3.04181666666667	1.66098666666667	0.321387666666667	0.895994333333333	0.451188	7.59340333333333
ENSONIG00000000111	19.8653333333333	3.6946933	7.21698666666667	7.56477566666667	1.27655666666667	2.00766666666667	0.906418	12.2696410333333
ENSONIG00000000112	0.419688	4.40852	0.969625333333333	0.0139366666666667	0	0.0320047	0	0.151392566666667
ENSONIG00000000113	0	9.81372	0.015223	0	0	0	0.336459	0.205913433333333
ENSONIG00000000114	7.77189666666667	2.30431333333333	0.584337666666667	0.814562	0.307553666666667	0.320006333333333	0.118064066666667	1.71046333333333
ENSONIG00000000115	3.13932	3.50474	1.88584	4.23657	0.770130666666667	4.96807333333333	80.7817	5.16487666666667
ENSONIG00000000116	10.0752466666667	4.409444	1.990475	3.52636733333333	0.934817	5.08994333333333	11.3362013333333	19.5751466666667
ENSONIG00000000117	8.96996333333333	4.01128333333333	2.91576666666667	5.42953	0.760917666666667	1.2542	1.55357666666667	19.8539333333333
ENSONIG00000000118	15.0799333333333	5.61523333333333	0.187745666666667	0.728762333333333	1.50369666666667	0.463274333333333	19.9933333333333	3.23149
ENSONIG00000000119	1.71989333333333	1.09338066666667	0.547697	1.31821	0.293822	0.351532666666667	0.174366333333333	2.49367333333333
ENSONIG00000000120	175.736809666667	51.9510050933333	38.7199193333333	70.5663355579123	20.6726558	18.9773666666667	84.3571666666667	101.67181016891
ENSONIG00000000121	4.39951666666667	3.49691666666667	2.3552	4.15747666666667	1.93786666666667	0.480053666666667	0.380313333333333	5.19941666666667
ENSONIG00000000122	2.10313	1.89375666666667	0.607682	0.406607666666667	0.0802543333333333	0.063315	0.873538	1.22576333333333
ENSONIG00000000123	0	0	0	0	0	0	0.423080666666667	1.515404
ENSONIG00000000124	68.5184333333333	21.5477666666667	19.611	25.3035	7.69404333333333	7.54334	143.430666666667	63.3248
ENSONIG00000000125	19.65462	6.18792333333333	0.625597666666667	2.54872166666667	0.102179	0.910604333333333	2.86177	49.85374
ENSONIG00000000126	0.0541423206666667	1.27847305733333	0	0.0648366666666667	0	0.0374167755333333	0.121090333333333	0.224734666666667
ENSONIG00000000127	4.14491333333333	1.63630666666667	1.43383	2.15918666666667	1.85592333333333	1.40354	1.31197333333333	6.19403333333333
ENSONIG00000000128	1.045431	0.776993666666667	0.282174	0.374187666666667	0.156816433333333	0.200754333333333	4.67314	5.32504333333333
ENSONIG00000000129	2.17489666666667	1.56471666666667	2.12770333333333	6.54672666666667	0.0140271	1.93635333333333	4.3448	7.64779666666667
ENSONIG00000000130	7.48106333333333	2.750768	1.62549133333333	0.524040666666667	0	0	0.0295892	4.35778766666667
ENSONIG00000000131	9.34315666666667	2.78651	9.94341	6.05882666666667	2.68516666666667	4.08721666666667	0.852763333333333	5.29065
ENSONIG00000000132	2.22231333333333	1.36632566666667	0.349805666666667	5.05727	92.7789666666667	0	0.715957333333333	17.4858
ENSONIG00000000133	4.96642333333333	1.27136966666667	6.98432333333333	24.0829	1.97715333333333	5.12239	1.26330333333333	5.37287666666667
ENSONIG00000000134	6.504838	2.54314	1.78067483333333	3.40050333333333	0.582224666666667	1.01139933333333	6.77825666666667	25.0948266333333
ENSONIG00000000135	11.1923	12.2041	16.1819333333333	54.2111333333333	2.61445666666667	3.47113666666667	1.69395	33.6707666666667
ENSONIG00000000136	5.34646	3.93441666666667	5.42730333333333	4.78013666666667	2.05119	7.22860666666667	15.2033666666667	7.83355
ENSONIG00000000137	16.2843333333333	72.0485333333333	7.28238333333333	7.46364	0	1.49391333333333	2.08096	12.8715666666667
ENSONIG00000000138	8.16878333333333	2.974214	2.623836	4.58090333333333	0.783533633333333	1.469463	51.8656333333333	39.4674333333333
ENSONIG00000000139	20.3181333333333	6.47593	4.05271	5.77524	1.45597333333333	7.52973	61.5789	40.2452333333333
ENSONIG00000000140	18.1180333333333	14.8189333333333	0.989160666666667	12.2158666666667	1.41039	1.090026	2.08621333333333	16.9071666666667
ENSONIG00000000141	4.63803333333333	49.4811333333333	1.90012666666667	0.36148	0.0782526666666667	0.147983066666667	0.646299	2.09320333333333
ENSONIG00000000142	23.3957	12.9660666666667	5.8098	12.9244	3.53672333333333	8.30595666666667	92.0576333333333	57.4673333333333
ENSONIG00000000143	40.14028	6.222793	1.12050966666667	1.6476954	0.2276465	0.4404314	0.599796333333333	3.81585333333333
ENSONIG00000000144	9.70559	8.12216333333333	2.6215	7.02589163333333	1.5096804	1.36309333333333	1.96038333333333	14.5300666666667
ENSONIG00000000145	31.1251066666667	5.86020813333333	1.18326	1.0925988	0.592177766666667	0.627317	1.87211693333333	11.1951866666667
ENSONIG00000000146	33.2078666666667	9.69915333333333	7.70897666666667	11.0673933333333	1.80056666666667	7.37851	111.242333333333	140.711333333333
ENSONIG00000000147	0.850266666666667	0.620506666666667	0.238189166666667	0.409162	0.0787666666666667	0.690972333333333	19.94047	12.3937246666667
ENSONIG00000000148	1.553244	1.305474	0.9597846	1.36041533333333	0.578440666666667	0.598268666666667	4.01833666666667	17.47091
ENSONIG00000000149	0.0596743333333333	0.190084333333333	0.0393853333333333	0.1118158	0	0	0.157541333333333	1.57112333333333
ENSONIG00000000150	0.0590951333333333	3.97259	0	3.32277006666667	33.9954	0.0646259	0.0251446	1.66633566666667
ENSONIG00000000151	16.5108476666667	7.33638637105633	3.63215	6.69207666666667	1.58895633333333	10.0612707243333	107.24007	21.4208523333333
ENSONIG00000000152	45.5534666666667	8.35837666666667	0.509359666666667	0.397783333333333	0.119083066666667	0.120946	0.704089	9.05812
ENSONIG00000000153	0.640023666666667	5.054716	0.240114666666667	0.091317	0	1.57898333333333	0.100252233333333	0.211533
ENSONIG00000000154	88.3226666666667	21.0224333333333	17.5772666666667	23.8045666666667	10.4264433333333	10.8864466666667	7.59032666666667	38.5135333333333
ENSONIG00000000155	0	0.0335493333333333	0	0	0.0598346666666667	0.083953	46.506	0.175853666666667
ENSONIG00000000156	358.227666666667	125.075	54.2610333333333	62.8358	18.3946333333333	19.7031333333333	32.5979333333333	100.4672
ENSONIG00000000157	0.108682333333333	15.0481666666667	0.0959167333333333	0.1192282	0	0.0574263333333333	0.266075	1.16444866666667
ENSONIG00000000158	0	2.25201666666667	0.332960666666667	0	0	0	0	0.247521666666667
ENSONIG00000000159	0.259482666666667	174.57895	203.017866666667	0.301570666666667	1.2605333523259	416.9899	3.20506	3.48849733333333
ENSONIG00000000160	3.73618666666667	0.795786508681667	0.0593397666666667	0.0138473666666667	0.0192216666666667	0	0	0.802291
ENSONIG00000000161	12.7679333333333	4.34955333333333	1.43276733333333	0.793491666666667	49.8584333333333	0.285999333333333	2.46004	13.3777
ENSONIG00000000162	9.98107333333333	5.48389333333333	4.25257	8.51803	1.27156033333333	3.80138333333333	78.0319	50.7675666666667
ENSONIG00000000163	11.0125333333333	11.21488	6.541	4.57565666666667	2.54492333333333	1.000002	0.512434333333333	16.0468
ENSONIG00000000164	1.62241333333333	1.04239666666667	0.159080666666667	8.08838	0.0565231666666667	0.0928081	0.337934	45.9686666666667
ENSONIG00000000165	36.9909333333333	5.82637333333333	0.841299333333333	0.113406733333333	0	0.0461419	0.212778	2.04545666666667
