Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis	Tau	Mean	Max
ENSELUG00000000007	11.7817736092587	11.8791007390634	9.93754743342198	9.55006182356003	8.2241367697494	10.4936653451368	0.158401194178809	8.86066955919559	11.8791007390634
ENSELUG00000000011	12.171724117133	12.4191174821225	10.2760313251722	10.1078186180879	8.2027115594609	10.6560315098951	0.172013354350487	9.143635423746	12.4191174821225
ENSELUG00000000017	14.5661075672546	14.3223225278887	12.6757828584487	12.5998640388555	11.0653690090105	13.2888949047139	0.121903596501162	11.234320643239	14.5661075672546
ENSELUG00000000020	14.2632985470034	14.4650944418647	12.5291450128327	12.1445817728702	11.1897566221544	13.1832957561461	0.12465033718998	11.1285460700088	14.4650944418647
ENSELUG00000000022	13.4202760618854	13.6430782772887	11.819209126289	12.0877976190387	9.38104754804925	12.5524793831299	0.131269226285355	10.4335938917095	13.6430782772887
ENSELUG00000000023	13.0260928520639	13.191663810301	11.3554997634444	11.3784465964709	9.1879136993306	12.1690136366975	0.13404453950068	10.0632392711156	13.191663810301
ENSELUG00000000024	14.733444379127	14.8115904393653	12.968612799107	12.6829880020287	11.5395901977441	14.1822624314109	0.107362601200167	11.5751215499976	14.8115904393653
ENSELUG00000000026	11.4506906172406	11.654269043291	9.71853116367053	9.61347640159031	8.07611010700811	10.5513429761292	0.152067777359534	8.74521258375562	11.654269043291
ENSELUG00000000028	11.6073488097213	11.798698596644	10.3534004881044	10.2771362638053	7.42187127223013	10.3717004244733	0.151915665129957	8.85458164572978	11.798698596644
ENSELUG00000000029	11.7281628682092	11.9668731084387	10.1105746580349	9.95005133941466	8.086895198823	10.571600972452	0.156884432887321	8.93872036832282	11.9668731084387
ENSELUG00000000033	10.6562281999925	10.7622325288869	9.22294459734859	9.36825980723238	6.09434164963584	9.72390833985087	0.162521670608778	7.99863382765083	10.7622325288869
ENSELUG00000000034	11.6002149213122	11.4410196567265	9.80759320468442	9.63916160435769	7.80393735784443	10.7294593022132	0.147926629617381	8.73847323953655	11.6002149213122
ENSELUG00000000036	12.3517398428724	12.6455075809397	10.8144783253596	10.6891593577313	8.76383645889095	11.9014665486592	0.13770672810807	9.61484212036589	12.6455075809397
ENSELUG00000000044	0	2.11558400619356	0	0	0	3.8313470749379	0.889564481378767	0.976642223215746	3.8313470749379
ENSELUG00000000046	1.61290917961208	2.91930575485485	2.18899269433985	1.98002895725575	0	1.4129386553961	0.507083526647486	1.51732268115802	2.91930575485485
ENSELUG00000000050	6.17259152149672	6.08901926339121	5.91402867517185	4.58400038328577	1.94710505156787	6.35266143359426	0.222160817062948	4.46879530651009	6.35266143359426
ENSELUG00000000051	2.62719591500643	2.41800099515558	2.92522661044815	2.59697329580116	0	2.77174404804818	0.287992648718869	1.94673335902548	2.92522661044815
ENSELUG00000000052	2.85503688518596	3.54693149115674	4.34142364114941	2.60906228338387	0	2.04953319084722	0.490463738864911	2.2703501757983	4.34142364114941
ENSELUG00000000053	3.62159477158227	0	0	1.92987051415152	0	0	0.893424271025863	0.920698508108523	3.62159477158227
ENSELUG00000000054	3.65646204750348	4.66438612649334	4.27830448447844	4.63380898191332	3.54583249245475	4.8977970629074	0.151504487998988	3.68972795482139	4.8977970629074
ENSELUG00000000055	4.12393928290727	0	0	0	0	3.60004371992431	0.825407530375356	1.22134150474385	4.12393928290727
ENSELUG00000000056	2.62419777308607	0	0	0	0	1.38433500107232	0.894494613533313	0.700432483955959	2.62419777308607
ENSELUG00000000057	0	2.16718287954197	0.249093347308315	0	0	1.61767979674638	0.827723524241827	0.694525649691213	2.16718287954197
ENSELUG00000000058	0	0	0	0	0	0	0	0	0
ENSELUG00000000059	4.37394743687078	3.66296880928333	4.71494883178722	1.86750115092239	0	4.58821091593181	0.385247694935649	2.79897497710445	4.71494883178722
ENSELUG00000000060	8.92339582980639	5.61056128936108	5.95152485270024	2.3325647309961	4.22744150995608	5.41454825254424	0.472473460004107	4.70464427505261	8.92339582980639
ENSELUG00000000061	0	0	0	5.58867566355348	0	0	1	0.94123938050764	5.58867566355348
ENSELUG00000000062	5.29538618497799	2.46514176962014	3.2852511348862	8.70956625045557	4.40110478642736	3.64006789691605	0.561701438993489	4.05117420889669	8.70956625045557
ENSELUG00000000063	2.07488900798168	2.03348643467294	3.03374542436724	0.939369523479524	0.113500481366378	4.71169863164127	0.652142825229332	1.93697604696262	4.71169863164127
ENSELUG00000000064	0.773160838739155	0.402763645547308	1.59467274973739	0	0	0.880222378140167	0.742123032733175	0.627563234985313	1.59467274973739
ENSELUG00000000065	3.25230150575264	4.04325875262346	1.97324793877269	0	0.657991147825291	4.71147601933565	0.578611912520195	2.17384103954713	4.71147601933565
ENSELUG00000000066	0	0	0	5.07148209891884	0	0	1	0.867354585559834	5.07148209891884
ENSELUG00000000067	5.21366184050802	4.95029296579296	5.33439271897375	4.57873527271293	1.41374462606389	4.90230661122682	0.210454031950014	3.80051258103263	5.33439271897375
ENSELUG00000000068	6.3903203129859	6.4793065620144	7.22106504669816	8.21200506783343	3.94225174670589	6.58594049673145	0.254289691440388	5.58359698920137	8.21200506783343
ENSELUG00000000069	5.59422307045529	0	0	0	0	1.70431867776083	0.939068619313312	1.17680148107563	5.59422307045529
ENSELUG00000000070	0	0	0	0	0	0	0	0	0
ENSELUG00000000071	0.608203656690447	0	0	0.392273454259895	0	1.11245326901007	0.820131390895973	0.419008824408055	1.11245326901007
ENSELUG00000000072	2.9008038350806	2.45805132960133	3.16243725255921	1.65996514303446	0	4.51303696432598	0.548806817194054	2.17758590597081	4.51303696432598
ENSELUG00000000073	1.09453336278056	0	0	0	0	0	1	0.299219051825795	1.09453336278056
ENSELUG00000000074	1.1087719936464	0.384823458729755	0.284620732387741	0.268027099631069	0	0	0.830899175642862	0.411020351433975	1.1087719936464
ENSELUG00000000075	3.2292110501885	4.07032148527947	5.48287205974322	1.36936128242933	0.0766876937942846	3.12589289150147	0.566961465675745	2.56018684694457	5.48287205974322
ENSELUG00000000076	10.670519053803	12.6652381943839	10.0813888975269	9.79912617125742	6.45794307171238	10.4918500907119	0.249902345996544	8.63085254648457	12.6652381943839
ENSELUG00000000079	2.99294422586073	2.50646738457329	3.00692093256535	1.53798680475922	0	2.93221049918656	0.336889187447024	1.90191700491317	3.00692093256535
ENSELUG00000000080	5.24261393769859	4.66432354347453	7.40755669926481	9.01982142992731	0	5.39674519095829	0.496414878102986	4.60392509706093	9.01982142992731
ENSELUG00000000081	5.63305624692601	6.05414301590197	4.75284491056097	5.10376617923102	2.75428678851515	3.7381949677425	0.2738146741748	4.04430096900749	6.05414301590197
ENSELUG00000000082	5.23519092704256	3.86142244094291	4.80021759615797	2.60757177849597	0	5.48933387614236	0.398673751131424	3.19891576713046	5.48933387614236
ENSELUG00000000085	5.13785104024243	4.63572073186968	5.69930897906168	5.34813325179646	0.943379243850483	4.64549992536996	0.273224727095292	3.81187398561228	5.69930897906168
ENSELUG00000000086	4.33090612506803	3.84556732714823	4.77218866049633	2.70247802638799	1.90745748089442	4.91738401485697	0.285856155754974	3.25169111294385	4.91738401485697
ENSELUG00000000087	3.09136133224861	3.44953496347829	1.96354440740589	3.54763490473049	0	5.0641283772349	0.524021718641979	2.52003224339145	5.0641283772349
ENSELUG00000000088	7.94916137137824	7.92815117781863	8.83212733562151	6.80698131872128	6.47296696556167	9.29286225451739	0.182396399976032	6.78066383194211	9.29286225451739
ENSELUG00000000089	5.77920718135888	4.56027474307041	5.22473875611778	3.58952381673924	3.3300420350547	6.63275678753406	0.32203796241713	4.20551161175603	6.63275678753406
ENSELUG00000000090	3.84445595806537	3.70548033484162	5.23168584091621	3.61159733399389	0.535923549369004	3.68511038825098	0.411946052103658	3.00374277964868	5.23168584091621
