Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis	Tau	Mean	Max
ENSAMXG00000000001	3.44160299097416	3.42442498473345	2.39470070893892	0.733267559354763	0.78759126925128	1.51116944995247	0.485637710366731	1.8254849533674	3.44160299097416
ENSAMXG00000000002	2.33875812867041	1.77767850942603	2.27385302619054	0.0292761823706321	0.633524209455831	2.60650618856288	0.458808877027664	1.44548644595771	2.60650618856288
ENSAMXG00000000003	5.92084587807518	0.164142648848306	0.854817529700766	1.57523970998182	0	2.20423463918128	0.837913885058866	1.65102775583517	5.92084587807518
ENSAMXG00000000004	2.65406198662423	0	4.11361716178545	0	0	0	0.870962129812183	1.09123446831741	4.11361716178545
ENSAMXG00000000005	3.54954596349802	0.284360142796895	0.764099824404652	0	0.173447286057266	0.250973696970019	0.917010177336747	0.848491013009086	3.54954596349802
ENSAMXG00000000006	0	0	0	0	0	1.26350921481006	1	0.32335845925858	1.26350921481006
ENSAMXG00000000007	4.39075709466712	0	0	0	0	0	1	0.770108156381016	4.39075709466712
ENSAMXG00000000008	7.91663189300091	0	0	0	0	0	1	1.27380455614299	7.91663189300091
ENSAMXG00000000009	4.43992228293178	3.27638648657978	4.00588499669465	1.22511448437388	1.97313366533057	2.63143726313043	0.409360972532556	2.5658914502248	4.43992228293178
ENSAMXG00000000010	0	0	0	0.608383466562253	0	1.74940983656008	0.930447005173066	0.469748615470771	1.74940983656008
ENSAMXG00000000011	4.35635512702973	2.18288930409212	5.61069710966154	5.78609708211403	0	6.01709122869663	0.403830258136786	3.47956572996155	6.01709122869663
ENSAMXG00000000012	2.43601255050726	1.36383268638207	1.6779682076799	1.61243271178256	5.64363111179181	2.7045710028127	0.65288953281517	2.29876254339592	5.64363111179181
ENSAMXG00000000013	0.300240893012259	0.231715021190725	0.997133404305421	0	0	1.90912792259498	0.83981279615564	0.61114714817986	1.90912792259498
ENSAMXG00000000014	1.74876176316675	1.29268164038446	5.06710948250056	0	0	1.01720929003222	0.839804026038903	1.42365231458899	5.06710948250056
ENSAMXG00000000015	1.25836213428549	0	0.348005740781598	0.3216857017589	0	0	0.89356141220496	0.40308785557585	1.25836213428549
ENSAMXG00000000016	5.15359458995078	0	0	0	0	0	1	0.87908494142154	5.15359458995078
ENSAMXG00000000017	2.08876916163156	3.42572783804503	3.98884825866896	0.68328323422	2.35232915487626	1.11193271513028	0.515547271927198	2.02377680492847	3.98884825866896
ENSAMXG00000000018	5.44994428174622	6.86937792403133	5.90919226168231	3.09581811223677	3.81605692994408	4.73984270338144	0.330045470100245	4.31575395473177	6.86937792403133
ENSAMXG00000000019	2.64878523949566	4.61972992262355	4.03682858480294	1.46163332655044	2.17607379050822	2.6838356648545	0.436886708787298	2.58053903394609	4.61972992262355
ENSAMXG00000000020	2.35956052634163	0.764167781894741	2.6356685001989	0	0	1.34106349355157	0.661202324840851	1.10880894668967	2.6356685001989
ENSAMXG00000000021	3.24779234936618	0.235285913659648	1.61234778020025	0	0.336591891638305	0.486384870703877	0.835543029299687	0.964849404981135	3.24779234936618
ENSAMXG00000000022	0	0.669516654226368	0	0	0	1.15834349084008	0.884401015843615	0.387465880130009	1.15834349084008
ENSAMXG00000000023	4.25215070056983	4.46447877015584	6.2880004281374	1.7874533608754	1.1243281350022	1.9431261721863	0.568335362126886	2.91826756129341	6.2880004281374
ENSAMXG00000000024	0	0	1.14240036696478	1.83814903825299	0.303693088093779	3.01688493230606	0.782275919234273	1.01191476355027	3.01688493230606
ENSAMXG00000000025	6.37347421446529	0	1.71252534967936	1.1887996838276	0	1.75134374153716	0.853998977057618	1.697163138081	6.37347421446529
ENSAMXG00000000026	1.99442042161469	8.1580340099975	3.19571609998893	0	5.18144449416761	0.154505440626578	0.741945511786337	2.77515228259738	8.1580340099975
ENSAMXG00000000027	1.90963487524042	2.98248255406275	2.3990151924458	0.430039003455551	0.634240101798453	2.2511161397217	0.488745018657265	1.58503898362599	2.98248255406275
ENSAMXG00000000028	7.59712142878957	7.72110602610824	3.86977272325138	2.11845275717996	5.15623075214903	2.98692420671519	0.437166079714172	4.26953913912965	7.72110602610824
ENSAMXG00000000029	2.83454335674294	0	0	0	2.0055652683665	1.07677113998534	0.782516192527488	0.957056565374609	2.83454335674294
ENSAMXG00000000030	1.32947956070188	0	2.95232051868112	5.2301722650626	0	5.26381189908937	0.638589960021513	2.20205345765093	5.26381189908937
ENSAMXG00000000031	2.36597802484748	2.03759658950478	2.16398813508133	3.92598992711026	0.383707056916991	4.31441375871794	0.495771136392209	2.24106351836728	4.31441375871794
ENSAMXG00000000032	1.31613994832573	0	0	1.00386125094132	0	0.746837287442285	0.733964683526145	0.542971881462212	1.31613994832573
ENSAMXG00000000033	7.39719543745231	7.29552100370761	5.93495047144268	6.27745479419462	3.89456557272215	6.34297246069745	0.195763730882058	5.33406049587127	7.39719543745231
ENSAMXG00000000034	3.98824840435788	0.657758891184264	0	1.70920680697058	0	2.63184698013491	0.749322902112734	1.39091199782291	3.98824840435788
ENSAMXG00000000035	1.95123714896453	2.87204072453461	3.07912547868872	3.98972941033341	0.203401647233128	4.44010174038751	0.455168592208936	2.42725782033583	4.44010174038751
ENSAMXG00000000036	4.59340158112565	1.19289482290343	0	0	2.37759022378802	0	0.844538519716516	1.28691787821909	4.59340158112565
ENSAMXG00000000037	4.4227039529705	2.56397567001997	2.60143504887692	3.19974928652012	0.981304690363274	3.57116710520939	0.41584913038036	2.53659784062008	4.4227039529705
ENSAMXG00000000038	2.42640432030857	4.01275637254309	2.88308117088324	0	0	0.346690302914426	0.718090246753673	1.48386034477186	4.01275637254309
ENSAMXG00000000039	7.95247917988666	0	0	3.18754131862098	0	3.75351896464138	0.825436568238553	2.24556800448394	7.95247917988666
ENSAMXG00000000040	6.54463220772969	0	0	0	2.64756549132103	0.0807531577287669	0.916624233037039	1.4556535842595	6.54463220772969
ENSAMXG00000000041	4.24954394463271	0	0	0	0	0	1	0.749934849233245	4.24954394463271
ENSAMXG00000000042	5.53552111937372	5.30057769929011	4.91297553617998	4.14216016792999	5.23211580628568	5.19510739165191	0.10458523897235	4.34614899424054	5.53552111937372
ENSAMXG00000000043	6.13298598691916	5.60559507719537	5.6550311940872	4.17725607312493	7.57754967700892	4.61598121081478	0.308830673282286	4.86760427034752	7.57754967700892
ENSAMXG00000000044	4.15920128644197	5.23569642904493	3.12188241567946	1.23785736681063	0.687499702636158	1.63708157076007	0.585784909828842	2.38071481160029	5.23569642904493
ENSAMXG00000000045	2.67705940916688	0	0.294135480675334	0	0	0	0.978025479773206	0.564174338516488	2.67705940916688
ENSAMXG00000000046	3.41716390662398	1.09742202043918	1.89190518821193	0.698165126419781	0.670858460077275	1.54874732555365	0.654268962091561	1.42550442705962	3.41716390662398
ENSAMXG00000000047	0	0	0	1.70177969228747	0	1.40166869039815	0.835270253047376	0.562674090819	1.70177969228747
ENSAMXG00000000048	3.29428696070238	2.16030387866733	2.25842545554713	2.54579790362756	1.42997475231806	3.14019949868286	0.299714831983937	2.16124332593275	3.29428696070238
ENSAMXG00000000049	3.23035828229032	0	1.12621299533496	1.28387437292394	0	1.86303846709153	0.735439510918846	1.17698908979423	3.23035828229032
ENSAMXG00000000050	0.50593156845451	0	0	0.808607461868826	0.00423530057457966	2.00642370436597	0.868544781640262	0.599106116700592	2.00642370436597
ENSAMXG00000000051	5.79433788072664	5.09482299555453	4.88148353700486	3.30049570152469	3.56253551344037	4.40829746819948	0.266606965175481	3.90122572308944	5.79433788072664
ENSAMXG00000000052	2.20351754333544	2.67475214413488	2.96778282132966	3.35717192757058	0.8096449277421	3.19132892022508	0.294225817899039	2.21406058603382	3.35717192757058
ENSAMXG00000000053	4.32135811776832	3.66209153819845	3.40071552315567	2.68876895657045	2.49522697816719	2.85255422773159	0.301175379946472	2.81741296021974	4.32135811776832
ENSAMXG00000000054	4.43344022549115	0	0	0	0	0	1	0.776205746498736	4.43344022549115
ENSAMXG00000000055	6.80124920979126	0.750383545135064	1.03973500570366	0.901123693481079	2.02746549277133	2.36656002073692	0.791648047607845	2.09688071646102	6.80124920979126
ENSAMXG00000000056	5.37741878411485	6.32665418847637	4.20630720193231	1.04821525665615	5.2175060430328	2.31390754000211	0.425814837206633	3.55940340734589	6.32665418847637
ENSAMXG00000000057	4.33290839346578	0	0	1.51103278676687	0	2.07338496034294	0.834549110130495	1.25026789295801	4.33290839346578
ENSAMXG00000000058	0.275138195633308	0	0	2.92330513907371	0	2.89132196692348	0.783364376148559	0.981875668254151	2.92330513907371
ENSAMXG00000000059	3.50816240128772	2.82208155408282	3.2684029521837	2.6871794145681	1.41176247380868	3.06684866635424	0.244261037850949	2.42981407144803	3.50816240128772
ENSAMXG00000000060	3.58229104303452	2.55659127270671	3.43692137342853	1.75037068102406	1.12189070202513	2.37852549525474	0.37222858838883	2.17125987940893	3.58229104303452
ENSAMXG00000000061	5.11992467612187	2.51366759753763	3.81121411751324	2.64755397935107	0	3.47533136554104	0.513751945687934	2.58306338310754	5.11992467612187
ENSAMXG00000000062	2.43840464280448	1.36863985552349	2.13188576278912	3.64459466060326	0	3.49194286122845	0.482473416081637	1.93684874271863	3.64459466060326
ENSAMXG00000000063	4.47653074539206	2.24416553120607	3.21914683146093	1.90664050679311	0.813204510917702	2.57248711247019	0.519465179417369	2.25023434537963	4.47653074539206
ENSAMXG00000000064	5.29682445864937	6.64558638591361	8.27887686010211	6.83304186880842	5.32163952702144	6.7393215741203	0.255058039016834	5.62433553051887	8.27887686010211
ENSAMXG00000000065	0	0.978730133386242	1.61653649352145	0	0	1.93401444317075	0.731618692293442	0.751557108910269	1.93401444317075
ENSAMXG00000000066	4.0244526648655	2.64485072939706	2.85924006757228	3.25817215382347	1.23846282812812	3.63871103160395	0.322171835708211	2.56943733015694	4.0244526648655
ENSAMXG00000000067	4.1696765158984	2.99482226485027	6.02483160678622	2.31354190771479	0.271138781943595	2.23012614137808	0.602335587328551	2.65806754369999	6.02483160678622
ENSAMXG00000000068	4.14728382064706	1.90551726592458	3.59513494322202	1.76157927231302	1.662861742434	3.57391858553513	0.397243480313404	2.43479130148417	4.14728382064706
ENSAMXG00000000070	3.56616975366025	0	0	0	0	0	1	0.652309964808607	3.56616975366025
ENSAMXG00000000071	5.36143852275389	3.75250241323896	4.30632786831682	3.376637677588	3.49290427766436	3.83510550665329	0.300058084641671	3.48928205012243	5.36143852275389
ENSAMXG00000000072	3.22590573962206	3.58391616747486	2.55987599126234	2.2161350930994	1.70152687852447	1.98275816240052	0.347852945280102	2.23113871109482	3.58391616747486
ENSAMXG00000000073	2.96430435949202	3.10886898975549	3.78137020581408	0	1.24781209322344	0	0.612786633204307	1.67359175449848	3.78137020581408
ENSAMXG00000000074	0	0	7.72928764476275	0	0	0.192320435034499	0.995023592241005	1.27380452457689	7.72928764476275
ENSAMXG00000000075	1.51499582056187	0	4.38375266946072	1.1336292806255	0	1.56007415777737	0.807986463821989	1.34291977032107	4.38375266946072
ENSAMXG00000000076	5.10146939176442	3.17579443248099	4.34426749764143	4.06627005431943	0.843991881324217	4.35088615655825	0.342102883164795	3.17496889960765	5.10146939176442
ENSAMXG00000000077	4.38200315589452	6.96034952755004	5.1724715139236	5.2030954174632	3.56868883160036	4.66843686393249	0.339266061516079	4.32775876741147	6.96034952755004
ENSAMXG00000000078	2.43655897895884	1.07796074917194	0.878183861452636	2.19152159268322	0	2.47904167377354	0.468808834323121	1.36172509862333	2.47904167377354
ENSAMXG00000000079	1.5215432803879	0.960200303482375	1.17885484105938	0	0	0.817647813813776	0.611354734831892	0.727085853367902	1.5215432803879
ENSAMXG00000000080	5.37052002703887	4.71616782979715	5.23175495113628	4.88775432913413	3.6504773698971	5.35124668805179	0.112287039318253	4.18860117633908	5.37052002703887
ENSAMXG00000000081	0	0.705747936559524	0.29418254413443	0	0	0.740875764802501	0.730067974092657	0.352982031369873	0.740875764802501
ENSAMXG00000000082	0	0	0	0	0	0	0	0	0
ENSAMXG00000000083	3.60718825678267	0	1.23261164293162	0.767756482409991	1.00525625006778	1.39928595785699	0.755770421741436	1.25255271597007	3.60718825678267
ENSAMXG00000000084	6.5494828157151	3.05733935803145	8.22561234714568	5.25101082436148	1.04981893306724	4.93605367643345	0.493199904689368	4.2232168370634	8.22561234714568
