Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis	Tau	Mean	Max
ENSORLG00000000001	4.24754021173979	3.8206282983226	3.92186473390983	2.10867499101557	2.34247225464074	3.74515126274416	0.249504854759015	2.91940522959024	4.24754021173979
ENSORLG00000000002	5.67034183125269	3.53604543800518	3.70189056154181	0.57544787955821	3.59151426820388	3.93017528655025	0.459112910994592	3.06636116801523	5.67034183125269
ENSORLG00000000003	6.25790448016467	0.562474458096325	0	0	0	0.317443005014275	0.971878207284895	1.15852859293717	6.25790448016467
ENSORLG00000000004	0	0	0	0	0	0	0	0	0
ENSORLG00000000005	3.97144238931739	2.68965699399488	3.66924224631749	2.68709429109392	1.26217454384593	4.69018240103039	0.391085069039852	2.76583970494855	4.69018240103039
ENSORLG00000000006	3.70875967478546	1.99620071378827	2.71275863842932	1.11091776247725	0	3.67287098104013	0.488090416843518	1.95565688390914	3.70875967478546
ENSORLG00000000007	5.06435260510366	2.91303108452994	2.48041765701452	0.449249692407767	1.14236768917427	3.78941626839572	0.57449714774346	2.34476173490991	5.06435260510366
ENSORLG00000000008	4.75293052218841	3.95869422309989	3.34023467027549	3.25632532623724	3.15157797679056	5.63126146817756	0.344382681468147	3.49077240974818	5.63126146817756
ENSORLG00000000009	1.00158609235403	4.72050448434568	0.483089830388194	4.17045084809011	4.15062417399977	0.521503079058965	0.562451256718908	2.23002996642224	4.72050448434568
ENSORLG00000000010	3.32313945002375	3.03657366450685	3.18569055749039	5.34308086913482	0	5.13597394827697	0.450452726437014	2.92498731655283	5.34308086913482
ENSORLG00000000011	0	0	0	0	0	0.871922482149997	1	0.26741749745	1
ENSORLG00000000012	0	0	0	1.46534032270066	0	1.20996297587106	0.834855704558643	0.501451286161481	1.46534032270066
ENSORLG00000000013	6.50683675325522	3.2814771929983	2.47258654720119	1.07388191489644	0	5.40421171052035	0.624021384599919	2.76614507192449	6.50683675325522
ENSORLG00000000014	6.9007581490323	7.35318212035786	7.83548832061257	6.72295776851069	6.92842954573776	7.25640685379425	0.102500495216514	6.15710332189456	7.83548832061257
ENSORLG00000000016	0	0	0	0	0	0	0	0	0
ENSORLG00000000017	0	0	0	0	0	0.528311260278547	1	0.218330180039792	1
ENSORLG00000000018	0	0	0	0	0	0.535674765092379	1	0.219382109298911	1
ENSORLG00000000020	0	0	0	0	0	0.011867714574798	1	0.144552530653543	1
ENSORLG00000000021	0.389676936951962	1.94543915419574	2.48203508623767	0	0.0431904971866583	1.36706907461655	0.698201231423506	0.989373140087441	2.48203508623767
ENSORLG00000000022	4.1969060009642	2.50873541446772	2.62243141068656	2.80601052847612	0	3.61605063284228	0.449440707806253	2.31422495646331	4.1969060009642
ENSORLG00000000024	3.61228171884598	1.38881773746112	0.777813148060407	1.38516594351158	2.65575481094018	3.52198039752184	0.461308237021811	1.97187457048042	3.61228171884598
ENSORLG00000000025	0	0	0.426533138116673	0	0	0	1	0.203790448302382	1
ENSORLG00000000026	2.5053828490623	1.67404025623402	0.723196804843077	0	1.15044919569793	2.36287381486507	0.528171107752873	1.27773057549361	2.5053828490623
ENSORLG00000000027	3.17302986433056	2.84568473891211	2.63160954468405	2.20770547648153	0	3.4748383582381	0.375048361678971	2.10113090633219	3.4748383582381
ENSORLG00000000029	4.08114359578632	3.7712623179376	3.20972472274223	2.2373403830973	1.83246068523872	4.01070823920779	0.261898240298418	2.77207688347262	4.08114359578632
ENSORLG00000000030	4.49968008718706	4.94823171702216	3.74070633731241	1.74686350848791	0.853903056307751	4.02362884307263	0.399188126892596	2.88745738232607	4.94823171702216
ENSORLG00000000031	6.82188875535306	7.23977989886237	5.02239000816604	3.48133769537092	7.13891683634224	4.67069873276406	0.250385166204839	4.94648529900908	7.23977989886237
ENSORLG00000000032	8.14332198425376	6.4340360173893	5.95286236443068	3.98808476443196	2.7933694680704	7.39719543745231	0.347550100483738	5.00806001950173	8.14332198425376
ENSORLG00000000033	4.8509544035251	5.49016896951686	4.57035970420309	1.90580528080824	2.81833931136285	4.0734175246752	0.336309089001399	3.43505061187039	5.49016896951686
ENSORLG00000000034	5.86846700622067	5.04893364519792	4.49347441538256	4.4264928837872	2.3406448691419	5.16739807341327	0.268056074468615	3.94478099537316	5.86846700622067
ENSORLG00000000035	3.35056796569599	3.3654965816068	3.20549417373743	1.23252568965555	2.54302068090468	2.62844233211937	0.229828316395112	2.36505367715928	3.3654965816068
ENSORLG00000000036	5.20679558028674	0	0	0	0	0	1	0.886685082898106	5.20679558028674
