data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSMMUG00000000001	1.86238216352688	0	0	0.000380059620242311	0	4.30094452835191
ENSMMUG00000000002	0	0	0	0	0	2.99124196356282
ENSMMUG00000000005	1.32782320370418	4.87341311357539	4.3306161234431	3.50120637349551	8.78024036244828	4.44728703103168
ENSMMUG00000000007	2.98557534642389	2.49889601879768	5.19163184985172	3.33791275547696	0	4.3483545606394
ENSMMUG00000000009	0.789610611091566	0.968601181697471	1.95612086751049	3.03296996105638	0	0.459283176310828
ENSMMUG00000000010	4.92586795298014	5.22520901918134	5.97915437103587	4.01265864946066	16.0406890548473	7.21133064031779
ENSMMUG00000000013	4.08025882016749	1.62214878326734	4.16138074480443	2.16842315385021	0	4.18149820514139
ENSMMUG00000000015	0	0	0	0	0	6.10534533448609
ENSMMUG00000000016	4.39937055751471	0.767273892053571	4.487894352902	2.53336907389136	0	7.21054493222278
ENSMMUG00000000017	0	0	0	0	0	0
ENSMMUG00000000018	0	0	1.84100520544682	0	0	0
ENSMMUG00000000019	1.09986114992984	1.06974558068911	2.90447156567986	1.54363971838478	7.7666995509652	4.07660082431382
ENSMMUG00000000020	0	0	0	0	0	0.092744013475041
ENSMMUG00000000021	0.0596466928586948	0	0	0.976747183370586	0	5.24925534404583
ENSMMUG00000000022	0	0	0	0	0	0.188530967156768
ENSMMUG00000000023	0	0	0	0	0	1.27182797400047
ENSMMUG00000000024	0	0	0	0	0	0
ENSMMUG00000000025	1.37085066136859	0	2.07379677123985	0.634239107626347	0	2.69287840746636
ENSMMUG00000000027	0.743728654339721	0	0	0	0	0.0256885618983805
ENSMMUG00000000029	3.20708543833139	0.941357653150841	3.15212377585841	1.99721025969442	0	3.9761643071017
ENSMMUG00000000030	2.08373151044857	0.884120877401807	3.58911286800635	1.91004840164238	0	6.94392822519167
ENSMMUG00000000031	2.54618211348147	0	0	0	0	1.08788656885846
ENSMMUG00000000032	0	0	0	0	0	10.0738314534802
ENSMMUG00000000033	2.21279822404267	3.44742596096608	2.55670197072265	1.44092942120125	15.9743006189007	3.70810775157119
ENSMMUG00000000037	3.21538716346589	1.89867660630384	3.33429146057018	2.16910983687137	5.65739417177861	9.51086684622538
ENSMMUG00000000038	3.30567581533361	1.98362559072864	3.89264469265253	1.89107797896212	12.0428917141898	5.27233767985019
ENSMMUG00000000039	4.48030915178639	5.95344261431808	7.84433200947112	3.95338522793956	22.988057702424	7.35716065836668
ENSMMUG00000000040	3.52469569674718	5.68493265088633	3.82290816687857	0.705478522140536	11.9771252631449	1.81492402186469
ENSMMUG00000000041	0.482592269915905	0	0	0	0	0
ENSMMUG00000000042	3.42722461522613	1.03373240825736	3.72759543321336	1.84404534570991	1.48233064811729	3.33882387220059
ENSMMUG00000000043	5.01095663233613	3.662536922086	5.17523312433897	2.32818544598407	1.91488180599402	5.51802483478594
