data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSMUSG00000000194	3.48635001961277	2.11261760203083	4.48658114796745	2.67416609674358	3.23667258182364	5.01392565284808
ENSMUSG00000000197	3.89820417132748	0	0	0	0	0
ENSMUSG00000000202	3.22590279966087	0	0	0	0	0
ENSMUSG00000000204	0	0	0	0	0	0
ENSMUSG00000000214	0.0813135538624949	0	0	0	0	0.327434265252412
ENSMUSG00000000215	0	0	0	0	0	0
ENSMUSG00000000216	0	0	3.40895693136786	0	0	0
ENSMUSG00000000223	3.94885821762312	0	0	0	0.588993521259012	1.0869267734353
ENSMUSG00000000244	0	0.861021269569878	0	0	0	0
ENSMUSG00000000247	4.01191118289805	0	0	0	0	3.97122389965671
ENSMUSG00000000248	0	0	0	0	0	0
ENSMUSG00000000253	4.43234810344586	3.88974527220567	6.51130333572789	0	7.41535435462607	3.01763317632852
ENSMUSG00000000266	2.78742565837991	1.93255093251199	2.24931600709745	0	0.534421499288183	0
ENSMUSG00000000275	1.06483419543549	2.18764271736561	4.42039979285894	3.69860920883712	1.82042368159721	1.52047278423677
ENSMUSG00000000276	3.90080778111327	0.257173507378407	0.271997015091596	0	0.232052586329864	1.64834502249873
ENSMUSG00000000278	2.73463005460061	2.4572538673959	6.9505628784878	3.77442370710639	2.68328830448025	4.73505816118885
ENSMUSG00000000282	3.0266246623461	0.826035112426925	2.48911229859266	1.37893664870416	1.73986838228751	5.36911081325403
ENSMUSG00000000290	1.16860331380275	2.01916884796995	1.1142161631148	0.867272702111463	0.0242699237427649	0
ENSMUSG00000000295	3.53610243619921	1.83269934457326	3.42615054031169	0	4.1209789597949	3.3053332783057
ENSMUSG00000000296	3.90085770205137	1.21593465838144	3.90557347726007	2.03124630126878	4.56940065962437	3.71982250030068
ENSMUSG00000000301	1.74441453388728	0.800536596590986	0.840022887863248	7.33252461362843	0.928882970996962	4.54021188028047
ENSMUSG00000000303	0	0	5.85003006241116	3.22516394644286	0	0
ENSMUSG00000000305	2.81888141988959	0	0	0	3.12090399754991	0
ENSMUSG00000000308	6.26905313063577	0	5.61115466433503	0	0	0
ENSMUSG00000000317	0	2.63129088529131	2.19689973421634	0	2.1137415659411	1.37474703519911
ENSMUSG00000000318	0	2.20480855040268	0.790901616538231	0	1.26261321704503	0.177119191411541
ENSMUSG00000000320	0	1.10960983018546	1.22651190672	0	0	2.44119179822342
ENSMUSG00000000325	3.65758494287501	1.45590837907638	4.21802570462257	2.31858922680151	2.60635453896047	2.8063149981171
ENSMUSG00000000326	5.19433306654238	4.77008403265495	8.15888890527357	8.50716471315823	5.38099839042801	3.32896209252216
ENSMUSG00000000339	4.41493409107137	2.7234212419054	4.48204875159097	2.39647370713608	4.39972455747359	6.7350871322689
ENSMUSG00000000340	2.89123320692646	2.88857367363206	5.75524129128614	4.24356206782332	4.1073849664421	1.73574499373553
ENSMUSG00000000346	5.03250016027066	5.4874982943384	7.87399842666774	5.23872705942439	5.53964568647078	6.5960656853728
ENSMUSG00000000355	5.0522154209369	4.22573415410971	6.33319621149229	4.70090289900508	5.37411831542831	3.10825958207466
ENSMUSG00000000359	0	1.08098163741354	1.4342367898144	0	0.671442864068521	0
ENSMUSG00000000365	0	0	0	0	0	6.05302418911693
ENSMUSG00000000374	4.06514279940965	2.30799103297053	4.40816835898145	2.23136602377961	4.29676316028764	3.68233391362449
ENSMUSG00000000378	4.25417409819134	3.32486303484048	4.03098409519076	3.29051803279574	4.1066451228503	3.78491768387382
ENSMUSG00000000384	3.95211481164058	3.21714779483518	5.07639501217443	4.1715854451807	5.02089503812305	6.14044750471551
ENSMUSG00000000385	0	0	5.85444106318123	0	0	0
ENSMUSG00000000386	0	0.409019626605127	0	0	0	0
ENSMUSG00000000392	1.18013641134969	2.26875421435015	0	0	2.65363990001727	0
ENSMUSG00000000394	0	0	0	0	0	0
ENSMUSG00000000399	5.50335377965895	5.96641532448695	8.01226210080931	5.80305494068883	8.03379740928079	7.23368255224441
ENSMUSG00000000402	0.671832076674229	0	2.64357454250287	0	0	0
ENSMUSG00000000409	1.31210648857283	0	0.630958784075638	0	0	1.79737939873262
ENSMUSG00000000411	0	0	0	0	0	8.7012755105537
ENSMUSG00000000416	4.68205932590673	0	1.73209975268208	0	0	0.490231459466363
ENSMUSG00000000420	3.90448705383481	4.09978082705088	7.02492581623733	3.30901491064794	5.55367716794486	4.25890446398283
ENSMUSG00000000439	3.30278818024774	2.89570660692972	3.09405283089544	2.25206582820508	5.11108124161162	6.19620777173412
ENSMUSG00000000440	1.44747365860772	2.86501585209217	2.24117617487664	1.98075378769038	1.31824385638881	1.09964155477523
ENSMUSG00000000441	4.87394397968084	4.00398741172891	5.85400007410164	4.70425952519384	6.77879843685372	5.46988619166735
ENSMUSG00000000486	2.09448633508545	1.69828880122554	3.17483117265162	0.739819634983687	1.82501521609778	1.78374597716886
ENSMUSG00000000489	2.9605534016937	2.20731922092993	3.3395876033337	0	3.11121287595518	0.212338108968546
ENSMUSG00000000530	1.93586009316071	3.29266204785994	3.56120805123739	0.678117867248804	2.84358647670077	1.5345497390074
ENSMUSG00000000531	3.8293836032733	1.72944121579042	0.990618750793827	0	1.35150081074293	0.815094674910818
ENSMUSG00000000532	4.32474780365024	1.27178292054333	3.74754807354599	1.93514492184924	4.3067838596676	3.1972703287456
ENSMUSG00000000538	5.36055765420821	3.64744423955269	5.70417933764108	3.43099654222387	5.3531797585646	4.37985299710859
ENSMUSG00000000544	0	0	0	0	0	0
ENSMUSG00000000552	3.78165137741618	1.15129576539644	0.769967302025689	2.02467460340402	1.56029184991636	6.63823076859311
ENSMUSG00000000555	0.437146701600511	2.51624239757744	1.84815247730434	2.22382382928871	1.50754613164615	0
ENSMUSG00000000560	4.99437536587359	0	0	0	0	0
ENSMUSG00000000561	4.16795779686143	3.10378063372172	4.05551941302205	3.39261236203712	4.29642140647669	5.61953681168218
ENSMUSG00000000562	0.0867609752654389	0	0	0	0	3.28180884357964
ENSMUSG00000000563	6.2281332536026	6.73974215109844	9.09660076822403	6.56927894094627	9.15017119633473	7.03924862302421
ENSMUSG00000000567	2.53571182046422	0.0426501463008536	0	0.00389427233366281	0	2.93836046322218
ENSMUSG00000000568	5.60410177357817	3.42953188115965	6.3296549404357	4.45166470733678	5.64528632583408	6.85957098221108
ENSMUSG00000000579	3.01757517547843	2.84875972057362	2.5876626201714	0.873310719809045	2.35624639754483	3.57423196319968
ENSMUSG00000000581	4.22062415294759	3.08700097410073	5.72480472933432	4.26751029212557	5.11116930409542	4.27682470846003
ENSMUSG00000000594	3.67949249877064	3.13124614563587	7.00662844743873	4.18912790188967	2.95556546712286	6.91253075610319
ENSMUSG00000000600	3.77217637029153	2.73244445325827	3.56352039309184	1.59113686764544	2.94957528633825	4.09864084771043
ENSMUSG00000000605	4.96671388856427	3.23186395288426	5.27592076122902	3.25250148737707	4.4577320842533	3.8184886195385
ENSMUSG00000000617	0	0	0	0	0	0
ENSMUSG00000000627	3.37283354677633	0	0	0	0	0
ENSMUSG00000000628	0.410907406442793	4.03611320070786	1.3777522503744	0	6.86045944788361	4.00563717349119
ENSMUSG00000000631	4.9890200486195	2.77167457312189	6.54744966272502	4.48680975459862	7.11029152242013	5.06575616354474
ENSMUSG00000000632	5.06066112300792	0	0	0	0	3.22787439801341
ENSMUSG00000000673	0	0	7.76485989291165	7.89464933580959	0	0
ENSMUSG00000000682	1.29382268574843	2.49759111934125	4.2316925939048	2.87166725093648	1.75807968612203	0.819919139265121
ENSMUSG00000000686	0	0	0	3.36657412444462	0	0
ENSMUSG00000000690	0	0	3.80932972736468	0	0	0
ENSMUSG00000000693	1.50491498905918	1.74777203164194	0.952588458880905	0	1.36260037618506	0
ENSMUSG00000000708	2.6629759381595	2.93049833715826	4.79281176371649	3.80337549685314	5.04748542330731	5.00962736577342
ENSMUSG00000000711	4.90065323070235	3.550738137116	5.9333626684277	4.41620358803409	5.95115609443012	4.73589525923279
ENSMUSG00000000730	0	0.633352733131353	0	0	0	4.25515897436843
ENSMUSG00000000731	0	0	0	0	0	0
ENSMUSG00000000732	1.34107822194745	2.76423714438046	2.34701511618789	0	0.00713648691024044	0.890497802863944
