data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSDARG00000000001	2.79213430129797	0.970269255986846	2.85177755382849	6.24028795969431	0.907569007340829	2.70892722423033
ENSDARG00000000002	1.50417249534744	3.31448980912286	0.156862365001454	0	0	1.30400076309055
ENSDARG00000000018	4.09149693732114	2.31381924225084	4.27548943673735	3.11816586499351	3.27252929865909	5.09893381420951
ENSDARG00000000019	5.5572621754083	4.80285562021955	5.22171336238895	14.1576130425661	5.81079283234797	6.09683928478051
ENSDARG00000000068	3.2058922172273	2.0850797906929	4.89117631250161	6.32274779138465	3.67910015271649	3.81576746792463
ENSDARG00000000069	4.64781246159239	3.71405816721251	6.09479846809599	32.7203915449963	6.14866830279619	4.83162418035041
ENSDARG00000000086	4.47310531178253	2.78036289006836	3.01839161005656	7.65388759975281	2.56880591695022	4.58420609771277
ENSDARG00000000103	5.10764789598633	4.63671059283187	4.1342194432194	11.8096985271875	4.48629209352483	5.03180185230188
ENSDARG00000000142	3.63741976635333	1.59753046267219	2.0190966757173	0	0	2.8494607815211
ENSDARG00000000151	3.62690994235791	2.56973216097649	3.80457634851608	3.73590364956809	2.23866818893861	3.03378249701155
ENSDARG00000000161	3.47672751420437	0	0	0	0	1.1129548977089
ENSDARG00000000175	1.29824907353848	0	0	0	0	0
ENSDARG00000000183	4.6687365960615	2.73410675801165	2.99268238321668	0	0.49953581848491	3.2419400858328
ENSDARG00000000189	4.09028839432484	2.68612765473343	1.9064241321714	1.91183982339475	2.60582541934066	0.846379723884366
ENSDARG00000000212	2.47003165386983	0.347568830996778	0	0	5.74504056163662	1.53401868466385
ENSDARG00000000229	2.36879750640674	0.448762461863188	1.2627472017657	0	0	2.63450887619736
ENSDARG00000000241	3.83263476350207	4.39514543602909	3.72322139662927	14.7826485190405	2.82674932290776	2.80452111163623
ENSDARG00000000324	4.36263173777131	3.7355931082262	3.89687342127848	7.28363783237327	5.23761877325371	4.6549843063546
ENSDARG00000000349	0	0	1.45649180937662	0	0	6.57948665425681
ENSDARG00000000369	0	3.12514996883868	3.03897008666345	0	5.85423079286506	2.47434388167335
ENSDARG00000000370	5.57516419688182	2.06819196883454	1.67980184953779	0	1.19827398259987	3.61161391153127
ENSDARG00000000380	0.977256576526184	0	0.146575436669601	0	0	3.31938764356112
ENSDARG00000000394	5.30191007747006	3.74469515776107	4.66675215159867	8.67844602743013	5.146053639205	5.62581138278883
ENSDARG00000000423	2.14323201897692	1.68869995315159	3.12419281607705	3.15101899774582	2.59836615481685	3.14188589689342
ENSDARG00000000442	3.04389284804613	3.76480936846068	4.9568173582265	0	4.40693145537974	3.64769855801841
ENSDARG00000000460	0.755104228409468	1.27142883565018	1.01952628196016	0	0	0
ENSDARG00000000472	4.19987899165297	0	0.168881630192368	0	0	0.602414474139769
ENSDARG00000000476	1.1788745504039	0.908118164648059	2.71727081564404	0	0.564404551523128	3.6579617191976
ENSDARG00000000489	3.28539962400087	3.86605436105063	4.38537931811649	5.76871164601338	5.66866270354044	5.36047243660992
ENSDARG00000000503	7.42985356171495	0	0	0	0	0
ENSDARG00000000516	0	0	0.474736626113995	0	0	6.74690223215856
ENSDARG00000000529	2.71579557102165	0.895393119187605	3.44613350446104	0.254812143322645	2.56420573970358	4.93188534862969
ENSDARG00000000540	3.56137361776006	2.80009932637887	3.65203593625071	5.22608483133777	3.48225878847806	3.59501617830726
ENSDARG00000000542	3.06279120271792	2.26631456777344	4.13243392393595	0	3.57774751669321	4.44106863889006
ENSDARG00000000551	4.51097092579606	0.00046315398229123	0	0	0	2.60756143315905
ENSDARG00000000563	0	5.07578999678602	0	0	9.92170616667616	0
ENSDARG00000000567	2.64524508374866	0.905700790443129	1.54014892329826	0	0	2.98386192803463
ENSDARG00000000568	3.96140752480856	3.81749702039289	4.34918628449925	10.1946854569713	6.1281280609645	3.67350400204269
ENSDARG00000000588	2.36682065581437	3.40878085931836	3.70543920556391	0	3.416688309762	2.78576933918479
ENSDARG00000000606	1.01652488311767	0	0.91045248957891	0	0	5.75019714679666
ENSDARG00000000631	4.39512255034446	3.03326507841592	4.06459169006218	1.79584181893387	2.83209191156423	2.20835192928355
ENSDARG00000000638	0	0	0	0	0	0.461512924109678
ENSDARG00000000651	1.83864610948319	1.49188826251188	1.88787208376471	0	1.13143051025285	2.80752147784791
