Gene,From,To,JumpProbability
1000,19,20,0.0213
1000,20,21,0.0273
1000,21,1,0.062
1000,21,22,0.0065
1000,22,2,0.0615
1000,22,3,0.0788
1000,20,23,0.025
1000,23,24,0.0178
1000,24,4,0.0395
1000,24,5,0.0398
1000,23,25,0.0047
1000,25,6,0.0974
1000,25,7,0.064
1000,19,26,0.0726
1000,26,8,0.0551
1000,26,27,0.0162
1000,27,28,0.0142
1000,28,29,0.0178
1000,29,9,0.0145
1000,29,10,0.0065
1000,28,11,0.9971
1000,27,30,0.0143
1000,30,31,0.0027
1000,31,12,0.0167
1000,31,32,0.0086
1000,32,33,0.0067
1000,33,13,0.0048
1000,33,14,0.012
1000,32,15,0.9994
1000,30,34,0.0062
1000,34,35,0.0596
1000,35,16,0.0095
1000,35,17,0.0086
1000,34,18,0.0367
1003,28,29,0.0103
1003,29,30,0.0037
1003,30,31,0.0331
1003,31,32,0.0147
1003,32,33,0.0015
1003,33,34,0.0124
1003,34,1,1e-04
1003,34,2,2e-04
1003,33,35,0.0018
1003,35,3,0.0014
1003,35,36,0.0124
1003,36,4,2e-04
1003,36,5,0
1003,32,37,0.0074
1003,37,6,2e-04
1003,37,38,0.0052
1003,38,7,1e-04
1003,38,8,7e-04
1003,31,9,0.0031
1003,30,10,0.006
1003,29,39,0.0026
1003,39,40,0.0227
1003,40,41,0.0056
1003,41,42,0.0177
1003,42,11,5e-04
1003,42,12,2e-04
1003,41,13,0.0023
1003,40,43,0.0151
1003,43,14,9e-04
1003,43,15,0.0014
1003,39,44,0.0204
1003,44,45,0.0053
1003,45,46,0.0192
1003,46,16,0.0015
1003,46,17,0.0025
1003,45,18,0.0015
1003,44,47,0.0162
1003,47,19,9e-04
1003,47,20,0.0011
1003,28,48,0.0107
1003,48,21,0.0047
1003,48,49,0.0718
1003,49,50,8e-04
1003,50,51,0.0133
1003,51,22,0.0025
1003,51,23,0.9972
1003,50,52,0.0019
1003,52,24,7e-04
1003,52,25,0.0061
1003,49,53,0.0113
1003,53,26,5e-04
1003,53,27,1e-04
1005,24,25,0.0198
1005,25,26,0.001
1005,26,27,0.03
1005,27,28,0.0104
1005,28,29,0.0295
1005,29,1,0.0015
1005,29,2,1
1005,28,3,0.0101
1005,27,30,0.0244
1005,30,4,0.0021
1005,30,5,0.024
1005,26,31,0.0309
1005,31,32,0.0075
1005,32,6,0.0304
1005,32,7,0.0027
1005,31,33,0.0248
1005,33,8,0.0042
1005,33,9,0.004
1005,25,34,0.0819
1005,34,10,0.0017
1005,34,35,0.0199
1005,35,36,0.0087
1005,36,11,1e-04
1005,36,37,0.0083
1005,37,12,0
1005,37,13,0
1005,35,38,0.0016
1005,38,39,0.004
1005,39,40,0.0171
1005,40,14,0
1005,40,15,1e-04
1005,39,16,6e-04
1005,38,41,0.0183
1005,41,17,1e-04
1005,41,18,0
1005,24,42,0.2829
1005,42,43,0.007
1005,43,44,0.0265
1005,44,19,0.0013
1005,44,20,0.0013
1005,43,21,0.0034
1005,42,45,0.0228
1005,45,22,0.0035
1005,45,23,0.001
1007,24,25,1
1007,25,1,0.9997
1007,25,26,0.9526
1007,26,27,0.2962
1007,27,28,0.7247
1007,28,2,0.9843
1007,28,3,0.9919
1007,27,4,0.9506
1007,26,5,0.9946
1007,24,29,1
1007,29,30,0.9816
1007,30,6,1
1007,30,31,0.6168
1007,31,32,0.0671
1007,32,33,0.135
1007,33,34,0.5759
1007,34,7,0.1041
1007,34,8,0.1174
1007,33,9,0.2515
1007,32,35,0.6097
1007,35,10,0.9999
1007,35,11,1
1007,31,36,0.354
1007,36,12,0.3973
1007,36,37,0.332
1007,37,13,0.9999
1007,37,14,0.174
1007,29,38,0.9874
1007,38,39,0.7709
1007,39,40,0.3
1007,40,41,0.7271
1007,41,15,0.7463
1007,41,16,0.6583
1007,40,17,0.9966
1007,39,42,0.678
1007,42,18,0.9979
1007,42,19,0.7353
1007,38,43,0.7869
1007,43,44,0.2933
1007,44,45,0.7311
1007,45,20,0.6702
1007,45,21,0.7732
1007,44,22,0.978
1007,43,23,0.885
1008,26,27,0.1242
1008,27,28,0.1709
1008,28,29,0.1646
1008,29,30,0.0565
1008,30,31,0.2436
1008,31,1,0.2313
1008,31,2,0.1936
1008,30,3,0.995
1008,29,4,0.4128
1008,28,32,0.1315
1008,32,33,0.0538
1008,33,34,0.228
1008,34,5,0.3654
1008,34,6,0.8059
1008,33,7,0.4225
1008,32,35,0.1424
1008,35,8,0.2531
1008,35,9,0.2924
1008,27,36,0.3202
1008,36,37,0.061
1008,37,38,0.2246
1008,38,10,0.2239
1008,38,11,0.1879
1008,37,12,0.4272
1008,36,39,0.4111
1008,39,13,0.4613
1008,39,14,0.8622
1008,26,40,0.3963
1008,40,41,0.4515
1008,41,15,0.7491
1008,41,16,0.4758
1008,40,42,0.3274
1008,42,17,0.7023
1008,42,43,0.3322
1008,43,44,0.0621
1008,44,45,0.3304
1008,45,18,0.1689
1008,45,19,0.2061
1008,44,46,0.026
1008,46,47,0.4128
1008,47,20,0.6304
1008,47,21,0.6146
1008,46,22,0.3608
1008,43,48,0.3098
1008,48,49,0.1103
1008,49,23,0.4555
1008,49,24,0.6844
1008,48,25,0.6013
100,36,37,1
100,37,38,0.9891
100,38,39,0.8878
100,39,1,0.5702
100,39,40,0.6194
100,40,41,0.0634
100,41,42,0.5973
100,42,2,0.0453
100,42,3,0.1156
100,41,43,0.1257
100,43,44,0.2942
100,44,4,1
100,44,5,1
100,43,45,0.5693
100,45,6,0.0667
100,45,7,0.0378
100,40,46,0.3363
100,46,47,0.3411
100,47,8,0.0653
100,47,9,0.1866
100,46,48,0.3792
100,48,10,0.0614
100,48,11,1
100,38,49,0.9025
100,49,12,1
100,49,13,1
100,37,50,0.952
100,50,14,0.9811
100,50,51,0.291
100,51,15,0.9715
100,51,52,0.7225
100,52,16,0.7462
100,52,17,0.9389
100,36,53,0.9959
100,53,54,0.9999
100,54,55,0.7252
100,55,18,0.7633
100,55,19,0.9029
100,54,20,0.9665
100,53,56,0.9984
100,56,57,0.8251
100,57,21,0.9788
100,57,58,0.8897
100,58,59,0.6239
100,59,60,0.361
100,60,61,0.3273
100,61,22,0.9049
100,61,23,0.49
100,60,24,0.5297
100,59,62,0.0655
100,62,63,0.1356
100,63,64,0.5616
100,64,25,1
100,64,26,0.8317
100,63,27,0.9121
100,62,28,0.9103
100,58,29,0.9519
100,56,65,0.8157
100,65,66,0.7703
100,66,30,0.9765
100,66,67,0.2902
100,67,31,0.9983
100,67,32,0.9241
100,65,68,0.835
100,68,33,0.9229
100,68,69,0.7181
100,69,34,0.8485
100,69,35,0.9606
1010,22,23,1e-04
1010,23,24,3e-04
1010,24,25,0.0027
1010,25,1,0.0011
1010,25,2,4e-04
1010,24,26,4e-04
1010,26,27,5e-04
1010,27,3,0.0025
1010,27,4,0.0019
1010,26,28,4e-04
1010,28,29,3e-04
1010,29,30,1e-04
1010,30,5,9e-04
1010,30,6,0.0011
1010,29,7,0.0026
1010,28,31,0.0011
1010,31,8,0.0111
1010,31,9,0.0032
1010,23,10,0.0048
1010,22,32,0.001
1010,32,11,0.0034
1010,32,33,6e-04
1010,33,34,5e-04
1010,34,35,0
1010,35,36,5e-04
1010,36,12,2e-04
1010,36,13,0.001
1010,35,37,0
1010,37,14,3e-04
1010,37,38,1e-04
1010,38,15,1e-04
1010,38,16,1e-04
1010,34,39,3e-04
1010,39,40,7e-04
1010,40,17,1e-04
1010,40,18,5e-04
1010,39,41,0.005
1010,41,19,0.9319
1010,41,20,0.0699
1010,33,21,0.0013
1015,24,25,0.5559
1015,25,26,0.938
1015,26,27,0.3103
1015,27,1,0.0995
1015,27,2,0.0911
1015,26,3,0.9974
1015,25,28,0.593
1015,28,29,0.5795
1015,29,30,0.2764
1015,30,4,0.9854
1015,30,5,0.2499
1015,29,31,0.0974
1015,31,32,0.2993
1015,32,6,0.2966
1015,32,7,0.7922
1015,31,8,0.9993
1015,28,33,0.17
1015,33,9,0.3937
1015,33,34,0.476
1015,34,10,0.839
1015,34,35,0.2438
1015,35,36,0.0204
1015,36,37,0.2392
1015,37,11,0.0292
1015,37,12,0.1922
1015,36,38,0.0406
1015,38,39,0.2124
1015,39,13,0.0333
1015,39,14,0.0438
1015,38,15,0.9796
1015,35,40,0.1226
1015,40,41,0.1047
1015,41,16,0.035
1015,41,17,1
1015,40,18,0.9925
1015,24,42,0.9878
1015,42,43,0.2799
1015,43,19,0.1136
1015,43,20,0.1678
1015,42,44,0.1018
1015,44,45,0.3039
1015,45,21,0.0853
1015,45,22,0.0866
1015,44,23,1
1016,20,21,0.9935
1016,21,1,0.853
1016,21,22,0.1114
1016,22,2,0.3767
1016,22,23,0.3356
1016,23,3,0.4116
1016,23,4,0.4968
1016,20,24,0.9992
1016,24,25,0.7119
1016,25,5,0.5062
1016,25,26,0.4986
1016,26,27,0.2671
1016,27,28,0.1275
1016,28,6,0.225
1016,28,29,0.1109
1016,29,7,1
1016,29,8,1
1016,27,30,0.0185
1016,30,31,0.2531
1016,31,9,0.0902
1016,31,10,1
1016,30,32,0.0472
1016,32,11,0.1081
1016,32,33,0.2351
1016,33,12,0.0252
1016,33,13,0.0612
1016,26,14,0.2222
1016,24,34,0.6219
1016,34,35,0.1033
1016,35,15,0.3727
1016,35,36,0.3444
1016,36,16,0.1609
1016,36,17,0.1454
1016,34,37,0.2988
1016,37,18,0.7714
1016,37,19,0.2796
1018,23,24,0.0074
1018,24,25,0.1877
1018,25,26,0.0081
1018,26,1,0.0033
1018,26,2,0.0111
1018,25,3,0.0031
1018,24,27,0.0124
1018,27,28,0.0843
1018,28,29,0.021
1018,29,30,0.001
1018,30,31,0.0212
1018,31,4,2e-04
1018,31,5,6e-04
1018,30,32,0.003
1018,32,33,0.0201
1018,33,6,2e-04
1018,33,7,4e-04
1018,32,8,9e-04
1018,29,34,0.0095
1018,34,9,8e-04
1018,34,35,0.0113
1018,35,10,1e-04
1018,35,11,2e-04
1018,28,36,0.0289
1018,36,12,0.991
1018,36,13,0.0165
1018,27,37,0.0652
1018,37,38,0.0087
1018,38,39,0.0287
1018,39,14,0.0011
1018,39,15,0.0012
1018,38,16,0.0022
1018,37,17,0.0021
1018,23,40,0.3093
1018,40,41,0.0074
1018,41,42,0.0298
1018,42,18,0.001
1018,42,19,9e-04
1018,41,20,0.0034
1018,40,43,0.0262
1018,43,21,0.0059
1018,43,22,0.0752
1019,17,18,0.8194
1019,18,1,0.9808
1019,18,19,0.8873
1019,19,2,0.9147
1019,19,20,0.5601
1019,20,21,0.304
1019,21,3,0.9886
1019,21,22,0.2959
1019,22,4,0.403
1019,22,5,0.8897
1019,20,23,0.053
1019,23,24,0.2384
1019,24,25,0.5076
1019,25,6,0.5902
1019,25,7,0.9554
1019,24,8,0.9968
1019,23,26,0.1014
1019,26,27,0.527
1019,27,9,0.3438
1019,27,10,0.8189
1019,26,11,0.593
1019,17,28,0.9427
1019,28,29,0.2528
1019,29,30,0.6394
1019,30,12,0.7339
1019,30,13,0.7247
1019,29,14,0.9192
1019,28,31,0.6129
1019,31,15,0.8611
1019,31,16,0.8782
101,38,39,1
101,39,40,0.9625
101,40,41,0.3215
101,41,42,0.7627
101,42,1,0.8814
101,42,2,0.9992
101,41,3,0.9524
101,40,43,0.7258
101,43,4,0.9924
101,43,5,0.9406
101,39,44,0.922
101,44,45,0.9164
101,45,6,0.8274
101,45,46,0.6595
101,46,47,0.0737
101,47,48,0.6507
101,48,7,0.976
101,48,8,0.1913
101,47,49,0.1547
101,49,9,0.5696
101,49,50,0.607
101,50,10,0.2743
101,50,11,0.6992
101,46,51,0.4125
101,51,12,0.9908
101,51,52,0.3405
101,52,53,0.2878
101,53,13,0.5807
101,53,14,0.9994
101,52,15,0.2569
101,44,16,0.9926
101,38,54,1
101,54,55,0.7634
101,55,56,0.6446
101,56,57,0.6785
101,57,58,0.7224
101,58,17,0.8457
101,58,18,0.9748
101,57,59,0.319
101,59,60,0.7571
101,60,19,0.8314
101,60,20,0.8572
101,59,21,0.9201
101,56,61,0.6695
101,61,62,0.7223
101,62,22,0.9876
101,62,23,0.8748
101,61,63,0.8337
101,63,24,0.9999
101,63,25,0.7986
101,55,64,0.948
101,64,26,1
101,64,65,0.7798
101,65,27,0.8907
101,65,28,0.6966
101,54,66,0.9889
101,66,29,1
101,66,67,0.6632
101,67,68,0.3888
101,68,69,0.353
101,69,30,0.2752
101,69,31,0.9412
101,68,32,0.9998
101,67,70,0.0656
101,70,71,0.1499
101,71,72,0.6183
101,72,33,0.1001
101,72,34,0.1161
101,71,35,0.6052
101,70,73,0.6376
101,73,36,0.728
101,73,37,1
1020,26,27,0.5309
1020,27,28,0.363
1020,28,29,0.1006
1020,29,30,0.0716
1020,30,1,0.0138
1020,30,2,0.994
1020,29,31,0.0072
1020,31,32,0.0932
1020,32,3,0.0083
1020,32,4,0.0088
1020,31,33,0.0157
1020,33,34,0.0896
1020,34,5,0.0076
1020,34,6,0.0182
1020,33,7,0.0237
1020,28,8,0.0628
1020,27,35,0.289
1020,35,9,0.1641
1020,35,10,0.906
1020,26,36,0.5268
1020,36,37,0.3509
1020,37,11,0.0597
1020,37,38,0.1037
1020,38,39,0.0478
1020,39,40,0.0416
1020,40,12,0.0184
1020,40,13,0.0059
1020,39,14,0.0153
1020,38,41,0.0083
1020,41,15,0.0304
1020,41,42,0.1021
1020,42,16,0.0098
1020,42,17,0.0042
1020,36,43,0.0576
1020,43,18,0.1816
1020,43,44,0.1623
1020,44,45,0.0398
1020,45,46,0.1344
1020,46,19,1
1020,46,20,0.0726
1020,45,47,0.1578
1020,47,21,0.2515
1020,47,22,0.6048
1020,44,48,0.115
1020,48,49,0.1229
1020,49,23,0.091
1020,49,24,0.088
1020,48,25,0.0906
1021,25,26,0.1341
1021,26,27,0.0315
1021,27,28,0.0474
1021,28,29,0.0219
1021,29,30,0.0016
1021,30,31,0.0032
1021,31,1,0.0073
1021,31,32,0.0214
1021,32,2,0.0036
1021,32,3,0.001
1021,30,33,0.0217
1021,33,4,0.0017
1021,33,5,0.0012
1021,29,34,0.0101
1021,34,6,0.007
1021,34,35,0.0095
1021,35,7,0.0027
1021,35,8,0.0021
1021,28,9,0.0332
1021,27,10,0.8156
1021,26,36,0.0283
1021,36,37,0.0339
1021,37,38,0.0082
1021,38,39,0.0299
1021,39,11,0.0073
1021,39,12,0.0166
1021,38,13,0.0194
1021,37,40,0.0235
1021,40,14,0.0141
1021,40,15,0.0117
1021,36,41,0.0322
1021,41,42,0.0083
1021,42,43,0.0287
1021,43,16,0.0089
1021,43,17,0.0082
1021,42,18,0.0243
1021,41,44,0.0255
1021,44,19,0.0117
1021,44,20,0.0203
1021,25,45,0.3079
1021,45,21,0.0212
1021,45,46,0.009
1021,46,47,0.025
1021,47,22,0.0212
1021,47,23,0.0107
1021,46,24,0.0337
1022,29,30,0.3841
1022,30,31,0.2663
1022,31,1,0.0439
1022,31,32,0.0763
1022,32,33,0.0345
1022,33,2,0.0119
1022,33,34,0.0324
1022,34,3,0.0094
1022,34,4,0.0116
1022,32,35,0.0042
1022,35,36,0.068
1022,36,5,0.0356
1022,36,6,0.0074
1022,35,37,0.0102
1022,37,38,0.0628
1022,38,7,0.0061
1022,38,8,0.0083
1022,37,9,0.0357
1022,30,39,0.2081
1022,39,40,0.0271
1022,40,41,0.0929
1022,41,10,0.0646
1022,41,11,0.0273
1022,40,12,0.0663
1022,39,42,0.086
1022,42,43,0.0841
1022,43,13,0.0142
1022,43,14,0.0218
1022,42,44,0.0858
1022,44,15,0.9852
1022,44,16,0.0318
1022,29,45,0.4012
1022,45,46,0.2594
1022,46,17,0.0448
1022,46,47,0.0734
1022,47,48,0.0054
1022,48,49,0.0112
1022,49,50,0.0573
1022,50,18,0.0073
1022,50,19,0.0026
1022,49,20,0.022
1022,48,51,0.0732
1022,51,21,0.9353
1022,51,22,0.0712
1022,47,52,0.0358
1022,52,53,0.0289
1022,53,23,0.0238
1022,53,24,0.0141
1022,52,25,0.0131
1022,45,54,0.2333
1022,54,55,0.1084
1022,55,26,0.3625
1022,55,27,0.2159
1022,54,28,0.0736
1023,20,21,0.0198
1023,21,22,0.1044
1023,22,23,0.0227
1023,23,24,0.0021
1023,24,25,0.0047
1023,25,1,5e-04
1023,25,26,0.0216
1023,26,27,0.0054
1023,27,2,1
1023,27,3,0
1023,26,4,1e-04
1023,24,28,0.0247
1023,28,5,8e-04
1023,28,6,0.0234
1023,23,29,0.0124
1023,29,30,0.0122
1023,30,7,9e-04
1023,30,8,6e-04
1023,29,9,9e-04
1023,22,10,0.0027
1023,21,31,0.0752
1023,31,32,0.009
1023,32,33,0.0313
1023,33,34,0.0257
1023,34,11,3e-04
1023,34,12,5e-04
1023,33,13,0.0013
1023,32,14,0.003
1023,31,15,0.0033
1023,20,35,0.3411
1023,35,36,0.0082
1023,36,16,0.0032
1023,36,17,0.0037
1023,35,37,0.0286
1023,37,18,0.0029
1023,37,19,0.0036
1024,21,1,0.2807
1024,21,22,0.1706
1024,22,23,0.0993
1024,23,24,0.0358
1024,24,25,0.0377
1024,25,2,0.029
1024,25,3,0.0425
1024,24,26,0.036
1024,26,4,0.0323
1024,26,5,0.0135
1024,23,27,0.0128
1024,27,28,0.0461
1024,28,6,0.014
1024,28,7,0.0177
1024,27,29,0.0493
1024,29,8,0.0119
1024,29,9,0.0108
1024,22,30,0.018
1024,30,10,0.0461
1024,30,31,0.0738
1024,31,11,0.0189
1024,31,32,0.0331
1024,32,33,0.0018
1024,33,34,0.0296
1024,34,12,0.0025
1024,34,13,0.0019
1024,33,35,0.0055
1024,35,36,0.0269
1024,36,14,0.0019
1024,36,15,0.0019
1024,35,37,0.0135
1024,37,16,0.997
1024,37,17,0.0077
1024,32,38,0.016
1024,38,18,0.0074
1024,38,39,0.0121
1024,39,19,0.0314
1024,39,20,0.0033
1025,24,25,1
1025,25,26,0.9945
1025,26,1,0.8654
1025,26,27,0.7228
1025,27,28,0.4336
1025,28,29,0.4026
1025,29,2,0.5292
1025,29,3,0.9246
1025,28,4,0.9908
1025,27,30,0.0839
1025,30,31,0.6988
1025,31,5,0.6132
1025,31,6,0.6155
1025,30,32,0.1783
1025,32,7,0.7819
1025,32,33,0.6744
1025,33,8,0.4956
1025,33,9,1
1025,25,34,0.9802
1025,34,10,0.9999
1025,34,11,0.9689
1025,24,35,1
1025,35,36,0.9041
1025,36,37,0.9475
1025,37,38,0.7938
1025,38,12,1
1025,38,13,0.8313
1025,37,39,0.7188
1025,39,40,0.4448
1025,40,41,0.3999
1025,41,14,1
1025,41,15,1
1025,40,16,0.2365
1025,39,42,0.0805
1025,42,43,0.18
1025,43,44,0.6747
1025,44,17,0.0961
1025,44,18,0.1717
1025,43,19,1
1025,42,45,0.7053
1025,45,20,0.058
1025,45,21,0.0758
1025,36,22,0.9834
1025,35,23,0.9997
1026,22,23,0.4222
1026,23,24,0.6301
1026,24,1,0.1268
1026,24,25,0.0444
1026,25,26,0.1456
1026,26,2,0.0518
1026,26,3,0.081
1026,25,4,0.1019
1026,23,27,0.6172
1026,27,28,0.3103
1026,28,5,0.8003
1026,28,6,0.5938
1026,27,29,0.7184
1026,29,30,0.1875
1026,30,31,0.1858
1026,31,7,0.1901
1026,31,8,0.5229
1026,30,32,0.1819
1026,32,9,0.9805
1026,32,10,0.2589
1026,29,11,0.2609
1026,22,33,0.6532
1026,33,12,0.1853
1026,33,34,0.239
1026,34,13,0.0677
1026,34,35,0.115
1026,35,36,0.0064
1026,36,37,0.113
1026,37,14,0.0094
1026,37,15,0.0067
1026,36,38,0.0168
1026,38,16,0.079
1026,38,39,0.1024
1026,39,17,0.0125
1026,39,18,0.0081
1026,35,40,0.0542
1026,40,19,0.0189
1026,40,41,0.0501
1026,41,20,0.0231
1026,41,21,0.0151
1027,19,20,0.1094
1027,20,21,0.102
1027,21,22,0.024
1027,22,23,0.0925
1027,23,1,0.2108
1027,23,2,0.1404
1027,22,3,0.2119
1027,21,24,0.0795
1027,24,4,0.151
1027,24,5,0.1499
1027,20,25,0.1612
1027,25,26,0.0313
1027,26,27,0.1378
1027,27,6,0.2199
1027,27,7,0.9284
1027,26,8,0.2341
1027,25,9,0.4973
1027,19,28,0.459
1027,28,29,0.2332
1027,29,30,0.0109
1027,30,31,0.0108
1027,31,32,0.1144
1027,32,10,0.28
1027,32,11,0.7571
1027,31,12,0.0742
1027,30,33,0.0715
1027,33,13,0.0265
1027,33,14,0.0503
1027,29,34,0.0298
1027,34,35,0.1581
1027,35,15,0.0488
1027,35,16,0.0299
1027,34,17,0.4541
1027,28,18,0.2606
1028,21,22,0.0014
1028,22,23,7e-04
1028,23,1,0.005
1028,23,24,9e-04
1028,24,25,6e-04
1028,25,2,0.0376
1028,25,3,0.0187
1028,24,26,6e-04
1028,26,4,0.0043
1028,26,5,0.002
1028,22,27,0.0015
1028,27,28,0.0012
1028,28,6,0.0013
1028,28,7,0.0016
1028,27,8,0.0021
1028,21,29,0.0016
1028,29,30,0.0016
1028,30,31,3e-04
1028,31,32,0
1028,32,33,3e-04
1028,33,34,4e-04
1028,34,9,4e-04
1028,34,10,0.9997
1028,33,11,1e-04
1028,32,35,0
1028,35,36,1e-04
1028,36,12,3e-04
1028,36,13,6e-04
1028,35,37,3e-04
1028,37,14,0
1028,37,15,1e-04
1028,31,38,1e-04
1028,38,16,8e-04
1028,38,39,3e-04
1028,39,17,1e-04
1028,39,18,3e-04
1028,30,19,0.0014
1028,29,20,0.0046
1029,20,21,0.0295
1029,21,22,0.029
1029,22,1,0.1231
1029,22,23,0.0083
1029,23,2,0.057
1029,23,24,0.0322
1029,24,3,0.0302
1029,24,4,0.0491
1029,21,25,0.0281
1029,25,26,0.0074
1029,26,27,0.0243
1029,27,5,0.0494
1029,27,6,0.0351
1029,26,7,0.0675
1029,25,8,0.067
1029,20,28,0.0442
1029,28,9,0.0944
1029,28,29,0.0621
1029,29,30,0.1638
1029,30,10,0.0499
1029,30,11,0.7644
1029,29,31,0.0283
1029,31,32,0.0047
1029,32,33,0.0117
1029,33,12,0.0329
1029,33,13,0.0207
1029,32,34,0.0017
1029,34,14,0.0292
1029,34,35,0.0227
1029,35,15,0.006
1029,35,16,0.0035
1029,31,36,0.0164
1029,36,17,0.0133
1029,36,37,0.0289
1029,37,18,0.0154
1029,37,19,0.0073
1030,18,19,0.9966
1030,19,20,0.8847
1030,20,1,0.9263
1030,20,21,0.4039
1030,21,2,0.3554
1030,21,3,0.4253
1030,19,22,0.7959
1030,22,23,0.1688
1030,23,24,0.4975
1030,24,4,0.9378
1030,24,5,0.4925
1030,23,6,0.8174
1030,22,7,0.9999
1030,18,25,0.9936
1030,25,26,0.8063
1030,26,27,0.1629
1030,27,8,0.9997
1030,27,9,0.6613
1030,26,28,0.4561
1030,28,10,0.9682
1030,28,11,1
1030,25,29,0.8858
1030,29,30,0.399
1030,30,31,0.1066
1030,31,12,0.1877
1030,31,13,0.1341
1030,30,32,0.2084
1030,32,33,0.1925
1030,33,14,0.0547
1030,33,15,0.0451
1030,32,16,0.1914
1030,29,17,0.9597
1031,19,20,0.0998
1031,20,21,0.0818
1031,21,22,0.0077
1031,22,23,0.0719
1031,23,1,0.0837
1031,23,2,0.0831
1031,22,24,0.0074
1031,24,25,0.0681
1031,25,3,0.1377
1031,25,4,0.1618
1031,24,5,0.1524
1031,21,6,0.1855
1031,20,26,0.0909
1031,26,27,0.0276
1031,27,7,0.5657
1031,27,8,0.2036
1031,26,9,0.3324
1031,19,28,0.4196
1031,28,10,0.1389
1031,28,29,0.0512
1031,29,30,0.0019
1031,30,31,0.057
1031,31,11,0.9112
1031,31,12,0.0885
1031,30,32,0.0033
1031,32,33,0.0421
1031,33,13,0.0424
1031,33,14,0.0187
1031,32,15,0.053
1031,29,34,0.0175
1031,34,16,0.0957
1031,34,35,0.0189
1031,35,17,0.0426
1031,35,18,0.0203
1034,29,30,0.0057
1034,30,31,0.0069
1034,31,32,0.0011
1034,32,1,0.0032
1034,32,33,0.051
1034,33,34,8e-04
1034,34,35,0.0033
1034,35,36,0.016
1034,36,2,0
1034,36,3,5e-04
1034,35,4,1e-04
1034,34,37,0.0166
1034,37,5,1
1034,37,6,2e-04
1034,33,38,0.0093
1034,38,7,4e-04
1034,38,39,0.006
1034,39,8,0.01
1034,39,9,3e-04
1034,31,40,0.0493
1034,40,10,0.0031
1034,40,41,0.0062
1034,41,11,0.0198
1034,41,42,0.0222
1034,42,12,0.0016
1034,42,13,0.001
1034,30,43,0.0053
1034,43,44,0.0013
1034,44,14,0.0033
1034,44,45,0.0371
1034,45,15,0.0128
1034,45,46,0.0173
1034,46,47,0.0076
1034,47,16,6e-04
1034,47,48,0.0076
1034,48,17,3e-04
1034,48,18,2e-04
1034,46,49,0.0018
1034,49,50,0.0021
1034,50,51,0.0135
1034,51,19,1e-04
1034,51,20,2e-04
1034,50,21,2e-04
1034,49,52,0.0181
1034,52,22,2e-04
1034,52,23,0
1034,43,53,0.0566
1034,53,54,0.0199
1034,54,24,0.0016
1034,54,25,0.0013
1034,53,26,0.0022
1034,29,55,0.2777
1034,55,27,0
1034,55,28,1e-04
1035,22,23,1
1035,23,24,0.9983
1035,24,1,0.8292
1035,24,25,0.7912
1035,25,26,0.1013
1035,26,27,0.2048
1035,27,28,0.7415
1035,28,2,0.9999
1035,28,3,0.9889
1035,27,4,0.4619
1035,26,29,0.7729
1035,29,5,0.1933
1035,29,6,1
1035,25,30,0.5022
1035,30,7,0.9972
1035,30,31,0.4597
1035,31,8,0.4982
1035,31,9,0.9639
1035,23,32,0.9928
1035,32,33,0.4341
1035,33,34,0.911
1035,34,10,0.7804
1035,34,11,1
1035,33,35,0.8703
1035,35,12,0.9997
1035,35,13,1
1035,32,36,0.5993
1035,36,14,1
1035,36,37,0.6033
1035,37,15,0.8567
1035,37,16,1
1035,22,38,1
1035,38,39,0.4174
1035,39,40,0.8702
1035,40,17,1
1035,40,18,1
1035,39,19,1
1035,38,41,0.8398
1035,41,20,0.8663
1035,41,21,1
1036,24,25,0.6725
1036,25,26,0.7193
1036,26,27,0.6194
1036,27,1,0.8107
1036,27,2,0.8585
1036,26,28,0.3102
1036,28,29,0.6756
1036,29,3,0.7788
1036,29,4,0.9268
1036,28,5,0.9321
1036,25,30,0.7325
1036,30,31,0.1319
1036,31,32,0.1294
1036,32,6,0.8926
1036,32,33,0.7254
1036,33,7,0.8531
1036,33,8,0.7056
1036,31,34,0.7415
1036,34,35,0.5946
1036,35,9,0.6197
1036,35,10,0.5406
1036,34,11,0.8559
1036,30,36,0.5722
1036,36,37,0.6238
1036,37,12,0.8556
1036,37,13,0.63
1036,36,14,0.8454
1036,24,38,0.9599
1036,38,15,0.913
1036,38,39,0.5598
1036,39,40,0.056
1036,40,41,0.1131
1036,41,42,0.9464
1036,42,16,0.1516
1036,42,17,0.1826
1036,41,18,0.7141
1036,40,43,0.6886
1036,43,19,0.1964
1036,43,20,0.2768
1036,39,44,0.2823
1036,44,45,0.2791
1036,45,21,0.8222
1036,45,22,0.9344
1036,44,23,0.4977
1037,27,28,0.0945
1037,28,29,0.1916
1037,29,30,0.0711
1037,30,31,0.0124
1037,31,32,0.0079
1037,32,33,0.0217
1037,33,1,0.0134
1037,33,2,0.0129
1037,32,3,0.0672
1037,31,34,0.0339
1037,34,4,0.0083
1037,34,5,0.0077
1037,30,35,0.024
1037,35,36,0.0774
1037,36,6,0.0145
1037,36,7,0.0567
1037,35,8,0.0435
1037,29,9,0.1019
1037,28,37,0.1253
1037,37,10,0.1187
1037,37,38,0.0367
1037,38,39,0.002
1037,39,40,0.1425
1037,40,11,0.3225
1037,40,41,0.0244
1037,41,42,0.9794
1037,42,12,0.0048
1037,42,13,0.0045
