Gene,From,To,JumpProbability
1000,19,20,0.0243
1000,20,21,0.0261
1000,21,1,0.0798
1000,21,22,0.0058
1000,22,2,0.0574
1000,22,3,0.0527
1000,20,23,0.0248
1000,23,24,0.018
1000,24,4,0.0413
1000,24,5,0.0363
1000,23,25,0.007
1000,25,6,0.063
1000,25,7,0.0533
1000,19,26,0.0732
1000,26,8,0.0649
1000,26,27,0.0104
1000,27,28,0.0138
1000,28,29,0.0187
1000,29,9,0.0136
1000,29,10,0.0629
1000,28,11,0.9986
1000,27,30,0.0125
1000,30,31,0.0027
1000,31,12,0.0205
1000,31,32,0.0176
1000,32,33,0.0143
1000,33,13,0.0066
1000,33,14,0.0294
1000,32,15,0.9968
1000,30,34,0.0042
1000,34,35,0.0216
1000,35,16,0.0092
1000,35,17,0.0047
1000,34,18,0.0208
1002,10,11,0.9547
1002,11,1,0.3805
1002,11,2,0.9997
1002,10,12,0.7798
1002,12,13,0.1345
1002,13,14,0.2508
1002,14,15,0.0641
1002,15,3,0.1681
1002,15,4,0.1649
1002,14,5,0.2001
1002,13,16,0.3081
1002,16,6,0.9774
1002,16,7,0.2438
1002,12,17,0.54
1002,17,8,0.9924
1002,17,9,0.2292
1003,28,29,0.3612
1003,29,30,0.1131
1003,30,31,0.096
1003,31,32,0.0448
1003,32,33,0.003
1003,33,34,0.0435
1003,34,1,0.0058
1003,34,2,0.0038
1003,33,35,0.0077
1003,35,3,0.0162
1003,35,36,0.038
1003,36,4,0.0078
1003,36,5,0.0053
1003,32,37,0.0221
1003,37,6,0.0203
1003,37,38,0.0181
1003,38,7,0.0078
1003,38,8,0.0076
1003,31,9,0.05
1003,30,10,0.1368
1003,29,39,0.1104
1003,39,40,0.0662
1003,40,41,0.0163
1003,41,42,0.0581
1003,42,11,0.0713
1003,42,12,0.0727
1003,41,13,0.1589
1003,40,43,0.05
1003,43,14,0.0603
1003,43,15,0.0532
1003,39,44,0.0707
1003,44,45,0.0176
1003,45,46,0.0594
1003,46,16,0.0347
1003,46,17,0.0406
1003,45,18,0.0924
1003,44,47,0.0504
1003,47,19,0.069
1003,47,20,0.0541
1003,28,48,0.3598
1003,48,21,0.1911
1003,48,49,0.2155
1003,49,50,0.004
1003,50,51,0.0443
1003,51,22,0.0123
1003,51,23,0.9913
1003,50,52,0.0106
1003,52,24,0.0221
1003,52,25,0.0229
1003,49,53,0.0349
1003,53,26,0.0378
1003,53,27,0.0182
1005,24,25,0.041
1005,25,26,0.001
1005,26,27,0.0276
1005,27,28,0.0068
1005,28,29,0.0207
1005,29,1,0.0022
1005,29,2,0.8739
1005,28,3,0.0015
1005,27,30,0.0213
1005,30,4,0.0012
1005,30,5,9e-04
1005,26,31,0.0277
1005,31,32,0.0055
1005,32,6,0.0017
1005,32,7,0.0044
1005,31,33,0.019
1005,33,8,0.0012
1005,33,9,9e-04
1005,25,34,0.0651
1005,34,10,0.0015
1005,34,35,0.0172
1005,35,36,0.0086
1005,36,11,0.001
1005,36,37,0.0065
1005,37,12,2e-04
1005,37,13,2e-04
1005,35,38,0.0012
1005,38,39,0.0014
1005,39,40,0.0142
1005,40,14,7e-04
1005,40,15,1e-04
1005,39,16,0.0015
1005,38,41,0.0152
1005,41,17,1e-04
1005,41,18,0
1005,24,42,0.2428
1005,42,43,0.0056
1005,43,44,0.0229
1005,44,19,4e-04
1005,44,20,0.001
1005,43,21,0.0023
1005,42,45,0.0187
1005,45,22,0.0014
1005,45,23,0.0015
1006,21,22,0.314
1006,22,23,0.0076
1006,23,24,0.026
1006,24,1,0.002
1006,24,2,0.0134
1006,23,3,0.0388
1006,22,25,0.0255
1006,25,4,0.0011
1006,25,5,0.0017
1006,21,26,0.0082
1006,26,27,0.1998
1006,27,28,0.0082
1006,28,6,0.0029
1006,28,7,0.0023
1006,27,29,0.0274
1006,29,8,0.0021
1006,29,9,0.002
1006,26,30,0.0271
1006,30,31,0.0763
1006,31,10,0.0023
1006,31,11,0.0026
1006,30,32,0.0894
1006,32,33,0.0225
1006,33,34,0.0111
1006,34,35,0.0083
1006,35,12,5e-04
1006,35,13,0.0011
1006,34,14,0.001
1006,33,36,0.0011
1006,36,37,0.0039
1006,37,38,0.0197
1006,38,15,1e-04
1006,38,16,1e-04
1006,37,17,4e-04
1006,36,39,0.0221
1006,39,18,0.9987
1006,39,19,0.0015
1006,32,20,0.0018
1007,24,25,1
1007,25,1,1
1007,25,26,0.9993
1007,26,27,0.5676
1007,27,28,0.9572
1007,28,2,0.984
1007,28,3,0.9997
1007,27,4,0.9995
1007,26,5,0.9993
1007,24,29,1
1007,29,30,1
1007,30,6,0.9997
1007,30,31,0.9053
1007,31,32,0.1452
1007,32,33,0.2977
1007,33,34,0.8637
1007,34,7,0.9274
1007,34,8,0.2611
1007,33,9,1
1007,32,35,0.898
1007,35,10,0.9984
1007,35,11,1
1007,31,36,0.6594
1007,36,12,1
1007,36,37,0.6174
1007,37,13,0.3413
1007,37,14,0.9958
1007,29,38,0.9682
1007,38,39,0.9732
1007,39,40,0.5663
1007,40,41,0.9527
1007,41,15,0.9948
1007,41,16,0.9967
1007,40,17,1
1007,39,42,0.9371
1007,42,18,0.9989
1007,42,19,0.9984
1007,38,43,0.9762
1007,43,44,0.5652
1007,44,45,0.9534
1007,45,20,0.9793
1007,45,21,0.9718
1007,44,22,1
1007,43,23,1
1008,26,27,0.5985
1008,27,28,0.6894
1008,28,29,0.7299
1008,29,30,0.3809
1008,30,31,0.7784
1008,31,1,0.8148
1008,31,2,0.9022
1008,30,3,0.9587
1008,29,4,0.9679
1008,28,32,0.616
1008,32,33,0.3124
1008,33,34,0.7367
1008,34,5,0.8425
1008,34,6,0.9367
1008,33,7,0.9998
1008,32,35,0.7257
1008,35,8,0.9381
1008,35,9,0.8846
1008,27,36,0.9228
1008,36,37,0.2822
1008,37,38,0.7541
1008,38,10,0.8158
1008,38,11,0.9054
1008,37,12,0.9742
1008,36,39,0.7274
1008,39,13,0.9771
1008,39,14,0.8927
1008,26,40,0.7759
1008,40,41,0.8928
1008,41,15,0.8589
1008,41,16,0.8663
1008,40,42,0.8221
1008,42,17,0.9911
1008,42,43,0.8988
1008,43,44,0.1375
1008,44,45,0.6262
1008,45,18,0.8949
1008,45,19,0.856
1008,44,46,0.2567
1008,46,47,0.946
1008,47,20,0.1155
1008,47,21,0.1276
1008,46,22,0.6671
1008,43,48,0.4481
1008,48,49,0.3036
1008,49,23,0.6125
1008,49,24,0.6856
1008,48,25,0.9709
100,36,37,0.9153
100,37,38,0.9928
100,38,39,0.4992
100,39,1,0.228
100,39,40,0.2757
100,40,41,0.0223
100,41,42,0.2648
100,42,2,0.0202
100,42,3,0.0948
100,41,43,0.0472
100,43,44,0.1076
100,44,4,0.3134
100,44,5,1
100,43,45,0.2391
100,45,6,0.0111
100,45,7,0.0402
100,40,46,0.1272
100,46,47,0.1218
100,47,8,0.9841
100,47,9,0.0211
100,46,48,0.1445
100,48,10,0.0165
100,48,11,1
100,38,49,0.5251
100,49,12,0.9887
100,49,13,0.7253
100,37,50,0.6221
100,50,14,0.3209
100,50,51,0.1049
100,51,15,0.2279
100,51,52,0.3426
100,52,16,0.1554
100,52,17,0.9853
100,36,53,0.622
100,53,54,0.9554
100,54,55,0.3364
100,55,18,0.4918
100,55,19,0.509
100,54,20,0.3009
100,53,56,0.7573
100,56,57,0.2737
100,57,21,0.4756
100,57,58,0.4946
100,58,59,0.2687
100,59,60,0.1305
100,60,61,0.1169
100,61,22,1
100,61,23,0.0183
100,60,24,0.0468
100,59,62,0.0196
100,62,63,0.0439
100,63,64,0.236
100,64,25,0.016
100,64,26,0.0085
100,63,27,1
100,62,28,0.0972
100,58,29,0.191
100,56,65,0.2049
100,65,66,0.3851
100,66,30,0.3744
100,66,67,0.1041
100,67,31,1
100,67,32,0.8875
100,65,68,0.448
100,68,33,0.6213
100,68,69,0.3292
100,69,34,0.3573
100,69,35,0.9984
1010,22,23,1e-04
1010,23,24,3e-04
1010,24,25,0.0019
1010,25,1,0.0012
1010,25,2,0.001
1010,24,26,5e-04
1010,26,27,4e-04
1010,27,3,0.0019
1010,27,4,0.002
1010,26,28,2e-04
1010,28,29,0
1010,29,30,6e-04
1010,30,5,9e-04
1010,30,6,0.0013
1010,29,7,0.0017
1010,28,31,0.001
1010,31,8,0.0012
1010,31,9,7e-04
1010,23,10,0.0043
1010,22,32,0.0012
1010,32,11,0.0041
1010,32,33,0.0047
1010,33,34,0.0016
1010,34,35,0
1010,35,36,4e-04
1010,36,12,0.0268
1010,36,13,0.0162
1010,35,37,0
1010,37,14,3e-04
1010,37,38,5e-04
1010,38,15,1e-04
1010,38,16,0
1010,34,39,0
1010,39,40,2e-04
1010,40,17,3e-04
1010,40,18,5e-04
1010,39,41,0.0017
1010,41,19,0.03
1010,41,20,0.9702
1010,33,21,0.001
1012,26,27,0.989
1012,27,28,0.2482
1012,28,29,0.291
1012,29,30,0.0808
1012,30,31,0.2536
1012,31,1,0.2254
1012,31,2,0.1304
1012,30,3,0.2066
1012,29,32,0.2205
1012,32,4,0.2364
1012,32,5,0.3548
1012,28,33,0.2874
1012,33,34,0.2284
1012,34,6,0.2015
1012,34,7,0.1681
1012,33,35,0.074
1012,35,36,0.254
1012,36,8,0.1153
1012,36,9,0.1401
1012,35,10,0.4411
1012,27,37,0.3586
1012,37,11,0.5286
1012,37,38,0.3951
1012,38,12,0.5459
1012,38,39,0.1948
1012,39,40,0.0934
1012,40,41,0.0831
1012,41,13,0.0886
1012,41,14,0.216
1012,40,15,0.4599
1012,39,42,0.0145
1012,42,43,0.0304
1012,43,44,0.1626
1012,44,16,0.3235
1012,44,17,0.7177
1012,43,18,0.7933
1012,42,45,0.186
1012,45,19,0.0389
1012,45,20,1
1012,26,46,0.9717
1012,46,47,0.0756
1012,47,48,0.2499
1012,48,21,0.257
1012,48,22,0.997
1012,47,23,0.2476
1012,46,49,0.2232
1012,49,24,0.1707
1012,49,25,0.1478
1015,24,25,0.2404
1015,25,26,0.6692
1015,26,27,0.1377
1015,27,1,0.0342
1015,27,2,0.0358
1015,26,3,0.0748
1015,25,28,0.2405
1015,28,29,0.2968
1015,29,30,0.1202
1015,30,4,0.0493
1015,30,5,0.0489
1015,29,31,0.0387
1015,31,32,0.1311
1015,32,6,0.03
1015,32,7,0.0363
1015,31,8,1
1015,28,33,0.0564
1015,33,9,0.1323
1015,33,34,0.225
1015,34,10,0.0563
1015,34,35,0.1062
1015,35,36,0.0075
1015,36,37,0.1
1015,37,11,1
1015,37,12,1
1015,36,38,0.0182
1015,38,39,0.0939
1015,39,13,0.0037
1015,39,14,0.0043
1015,38,15,0.2114
1015,35,40,0.0504
1015,40,41,0.0448
1015,41,16,0.0105
1015,41,17,1
1015,40,18,0.0154
1015,24,42,0.832
1015,42,43,0.1194
1015,43,19,0.0466
1015,43,20,0.0434
1015,42,44,0.04
1015,44,45,0.1344
1015,45,21,0.0343
1015,45,22,0.0315
1015,44,23,0.0688
1016,20,21,0.672
1016,21,1,0.424
1016,21,22,0.0258
1016,22,2,0.0754
1016,22,23,0.0844
1016,23,3,0.0134
1016,23,4,0.0163
1016,20,24,0.2532
1016,24,25,0.0246
1016,25,5,0.0592
1016,25,26,0.1468
1016,26,27,0.0626
1016,27,28,0.0301
1016,28,6,0.0385
1016,28,29,0.0282
1016,29,7,0.0034
1016,29,8,0.0028
1016,27,30,0.0048
1016,30,31,0.0588
1016,31,9,0.9807
1016,31,10,1
1016,30,32,0.0083
1016,32,11,0.0588
1016,32,33,0.0605
1016,33,12,0.0031
1016,33,13,0.0055
1016,26,14,0.0682
1016,24,34,0.1926
1016,34,35,0.0245
1016,35,15,0.0292
1016,35,36,0.0845
1016,36,16,0.0144
1016,36,17,0.0147
1016,34,37,0.0781
1016,37,18,0.0206
1016,37,19,0.0274
1018,23,24,0.0162
1018,24,25,0.3341
1018,25,26,0.0181
1018,26,1,0.0353
1018,26,2,0.9826
1018,25,3,0.0324
1018,24,27,0.0185
1018,27,28,0.1653
1018,28,29,0.044
1018,29,30,0.0032
1018,30,31,0.0403
1018,31,4,0.001
1018,31,5,0.0045
1018,30,32,0.0071
1018,32,33,0.0368
1018,33,6,5e-04
1018,33,7,4e-04
1018,32,8,0.001
1018,29,34,0.0201
1018,34,9,5e-04
1018,34,35,0.0202
1018,35,10,4e-04
1018,35,11,7e-04
1018,28,36,0.0521
1018,36,12,1
1018,36,13,0.0024
1018,27,37,0.1205
1018,37,38,0.0133
1018,38,39,0.0536
1018,39,14,0.0031
1018,39,15,0.014
1018,38,16,0.0043
1018,37,17,0.0065
1018,23,40,0.4991
1018,40,41,0.0168
1018,41,42,0.0526
1018,42,18,0.0022
1018,42,19,0.0016
1018,41,20,0.0057
1018,40,43,0.047
1018,43,21,0.0082
1018,43,22,0.0214
1019,17,18,0.1596
1019,18,1,0.435
1019,18,19,0.2088
1019,19,2,0.2717
1019,19,20,0.1285
1019,20,21,0.0483
1019,21,3,0.0849
1019,21,22,0.0205
1019,22,4,0.0951
1019,22,5,0.1081
1019,20,23,0.0055
1019,23,24,0.2637
1019,24,25,0.4951
1019,25,6,0.5309
1019,25,7,0.75
1019,24,8,0.8697
1019,23,26,0.0124
1019,26,27,0.0643
1019,27,9,0.0153
1019,27,10,0.0122
1019,26,11,0.0653
1019,17,28,0.3034
1019,28,29,0.0483
1019,29,30,0.2825
1019,30,12,0.4215
1019,30,13,0.2025
1019,29,14,0.6803
1019,28,31,0.1361
1019,31,15,0.3032
1019,31,16,0.4941
101,38,39,0.5564
101,39,40,0.2048
101,40,41,0.0238
101,41,42,0.0946
101,42,1,0.1228
101,42,2,0.3014
101,41,3,0.138
101,40,43,0.0808
101,43,4,0.2653
101,43,5,0.2934
101,39,44,0.1064
101,44,45,0.1496
101,45,6,0.1314
101,45,46,0.0652
101,46,47,0.0055
101,47,48,0.0684
101,48,7,0.0464
101,48,8,0.02
101,47,49,0.0101
101,49,9,0.054
101,49,50,0.0603
101,50,10,0.0092
101,50,11,0.0112
101,46,51,0.0377
101,51,12,0.0699
101,51,52,0.0272
101,52,53,0.0231
101,53,13,0.0288
101,53,14,0.9697
101,52,15,0.0176
101,44,16,0.2575
101,38,54,0.5472
101,54,55,0.0724
101,55,56,0.0545
101,56,57,0.0726
101,57,58,0.0833
101,58,17,0.1083
101,58,18,0.1033
101,57,59,0.0255
101,59,60,0.0882
101,60,19,0.0712
101,60,20,0.0714
101,59,21,0.1349
101,56,61,0.0707
101,61,62,0.0794
101,62,22,0.1007
101,62,23,0.0996
101,61,63,0.1139
101,63,24,0.0966
101,63,25,0.0699
101,55,64,0.1872
101,64,26,0.1629
101,64,65,0.0957
101,65,27,0.0549
101,65,28,0.0444
101,54,66,0.2649
101,66,29,0.1457
101,66,67,0.0708
101,67,68,0.032
101,68,69,0.0295
101,69,30,0.0168
101,69,31,0.1132
101,68,32,0.0288
101,67,70,0.005
101,70,71,0.0083
101,71,72,0.0628
101,72,33,0.0087
101,72,34,0.008
101,71,35,0.0387
101,70,73,0.0669
101,73,36,0.0145
101,73,37,0.0151
1022,29,30,0.0162
1022,30,31,0.0703
1022,31,1,0.0014
1022,31,32,0.0177
1022,32,33,0.0088
1022,33,2,7e-04
1022,33,34,0.0071
1022,34,3,9e-04
1022,34,4,3e-04
1022,32,35,0.0013
1022,35,36,0.0165
1022,36,5,0.001
1022,36,6,5e-04
1022,35,37,0.0025
1022,37,38,0.0175
1022,38,7,0
1022,38,8,2e-04
1022,37,9,1e-04
1022,30,39,0.0544
1022,39,40,0.0061
1022,40,41,0.0246
1022,41,10,7e-04
1022,41,11,3e-04
1022,40,12,0.0014
1022,39,42,0.0196
1022,42,43,0.0207
1022,43,13,5e-04
1022,43,14,2e-04
1022,42,44,0.0188
1022,44,15,0.0013
1022,44,16,6e-04
1022,29,45,0.0151
1022,45,46,0.0694
1022,46,17,0.0013
1022,46,47,0.0208
1022,47,48,0.0019
1022,48,49,0.0026
1022,49,50,0.0138
1022,50,18,3e-04
1022,50,19,1e-04
1022,49,20,0.0015
1022,48,51,0.0169
1022,51,21,0.7665
1022,51,22,0.2272
1022,47,52,0.0085
1022,52,53,0.007
1022,53,23,0
1022,53,24,4e-04
1022,52,25,3e-04
1022,45,54,0.0602
1022,54,55,0.0297
1022,55,26,9e-04
1022,55,27,9e-04
1022,54,28,0.0074
1023,20,21,0.0547
1023,21,22,0.2048
1023,22,23,0.0496
1023,23,24,0.0045
1023,24,25,0.0072
1023,25,1,0.0015
1023,25,26,0.0445
1023,26,27,0.0112
1023,27,2,1
1023,27,3,0
1023,26,4,3e-04
1023,24,28,0.0447
1023,28,5,7e-04
1023,28,6,0.9999
1023,23,29,0.0255
1023,29,30,0.0195
1023,30,7,0.0525
1023,30,8,0.001
1023,29,9,0.0064
1023,22,10,0.0054
1023,21,31,0.1543
1023,31,32,0.0178
1023,32,33,0.0712
1023,33,34,0.0476
1023,34,11,0.0022
1023,34,12,5e-04
1023,33,13,0.0032
1023,32,14,0.0064
1023,31,15,0.006
1023,20,35,0.5745
1023,35,36,0.0203
1023,36,16,0.0091
1023,36,17,0.0079
1023,35,37,0.0596
1023,37,18,0.0111
1023,37,19,0.003
1024,21,1,0.0278
1024,21,22,0.0142
1024,22,23,0.0579
1024,23,24,0.0199
1024,24,25,0.0199
1024,25,2,5e-04
1024,25,3,0.0015
1024,24,26,0.0216
1024,26,4,0.001
1024,26,5,3e-04
1024,23,27,0.0074
1024,27,28,0.0211
1024,28,6,8e-04
1024,28,7,0.0011
1024,27,29,0.0268
1024,29,8,0.0011
1024,29,9,5e-04
1024,22,30,8e-04
1024,30,10,0.0036
1024,30,31,0.0393
1024,31,11,0.0015
1024,31,32,0.0187
1024,32,33,0.0012
1024,33,34,0.0187
1024,34,12,0.0063
1024,34,13,8e-04
1024,33,35,0.0036
1024,35,36,0.0144
1024,36,14,0
1024,36,15,1e-04
1024,35,37,0.0077
1024,37,16,0.9998
1024,37,17,0.0011
1024,32,38,0.0077
1024,38,18,7e-04
1024,38,39,0.007
1024,39,19,5e-04
1024,39,20,5e-04
1025,24,25,1
1025,25,26,0.9998
1025,26,1,0.9997
1025,26,27,0.8883
1025,27,28,0.6201
1025,28,29,0.5841
1025,29,2,0.9538
1025,29,3,0.6782
1025,28,4,0.7765
1025,27,30,0.1379
1025,30,31,0.8716
1025,31,5,0.6721
1025,31,6,0.4541
1025,30,32,0.2839
1025,32,7,1
1025,32,33,0.8465
1025,33,8,0.4178
1025,33,9,0.9198
1025,25,34,0.9988
1025,34,10,0.999
1025,34,11,1
1025,24,35,1
1025,35,36,0.9804
1025,36,37,0.9935
1025,37,38,0.9305
1025,38,12,1
1025,38,13,0.8254
1025,37,39,0.889
1025,39,40,0.6286
1025,40,41,0.5784
1025,41,14,0.622
1025,41,15,1
1025,40,16,0.9999
1025,39,42,0.1358
1025,42,43,0.2745
1025,43,44,0.8523
1025,44,17,0.6348
1025,44,18,0.7853
1025,43,19,0.8545
1025,42,45,0.8686
1025,45,20,0.9997
1025,45,21,0.5753
1025,36,22,1
1025,35,23,1
1026,22,23,0.2964
1026,23,24,0.5188
1026,24,1,0.0895
1026,24,25,0.0323
1026,25,26,0.1065
1026,26,2,0.0378
1026,26,3,0.0538
1026,25,4,0.0683
1026,23,27,0.3008
1026,27,28,0.2416
1026,28,5,0.1391
1026,28,6,0.1609
1026,27,29,0.7257
1026,29,30,0.1436
1026,30,31,0.1338
1026,31,7,0.317
1026,31,8,0.7528
1026,30,32,0.1384
1026,32,9,0.799
1026,32,10,0.315
1026,29,11,0.3872
1026,22,33,0.5131
1026,33,12,0.1369
1026,33,34,0.1876
1026,34,13,0.0489
1026,34,35,0.0826
1026,35,36,0.0074
1026,36,37,0.0785
1026,37,14,0.1325
1026,37,15,0.0307
1026,36,38,0.0131
1026,38,16,0.0214
1026,38,39,0.0731
1026,39,17,0.0048
1026,39,18,0.0094
1026,35,40,0.04
1026,40,19,0.0096
1026,40,41,0.0347
1026,41,20,0.0195
1026,41,21,0.0236
1027,19,20,0.0513
1027,20,21,0.0421
1027,21,22,0.0091
1027,22,23,0.0397
1027,23,1,0.0479
1027,23,2,0.05
1027,22,3,0.1106
1027,21,24,0.0314
1027,24,4,0.0612
1027,24,5,0.0639
1027,20,25,0.0638
1027,25,26,0.0126
1027,26,27,0.0446
1027,27,6,0.2429
1027,27,7,0.2303
1027,26,8,0.1242
1027,25,9,0.0966
1027,19,28,0.2071
1027,28,29,0.032
1027,29,30,0.0024
1027,30,31,0.0049
1027,31,32,0.0165
1027,32,10,0.0069
1027,32,11,0.0068
1027,31,12,0.0446
1027,30,33,0.0724
1027,33,13,0.8731
1027,33,14,0.1555
1027,29,34,0.0092
1027,34,35,0.0161
1027,35,15,0.0222
1027,35,16,0.009
1027,34,17,0.0493
1027,28,18,0.1871
1028,21,22,6e-04
1028,22,23,8e-04
1028,23,1,0.0033
1028,23,24,0.001
1028,24,25,0.001
1028,25,2,6e-04
1028,25,3,0.001
1028,24,26,0.0016
1028,26,4,5e-04
1028,26,5,4e-04
1028,22,27,0.0018
1028,27,28,6e-04
1028,28,6,0.0019
1028,28,7,0.0016
1028,27,8,0.0022
1028,21,29,0.0015
1028,29,30,5e-04
1028,30,31,8e-04
1028,31,32,1e-04
1028,32,33,0.0016
1028,33,34,2e-04
1028,34,9,2e-04
1028,34,10,1
1028,33,11,0.0011
1028,32,35,0
1028,35,36,0
1028,36,12,0.0011
1028,36,13,3e-04
1028,35,37,5e-04
1028,37,14,0
1028,37,15,1e-04
1028,31,38,1e-04
1028,38,16,0.0042
1028,38,39,0.0185
1028,39,17,5e-04
1028,39,18,3e-04
1028,30,19,0.0013
1028,29,20,0.0029
1029,20,21,0.0196
1029,21,22,0.0168
1029,22,1,0.0501
1029,22,23,0.0044
1029,23,2,0.0349
1029,23,24,0.0135
1029,24,3,0.018
1029,24,4,0.0293
1029,21,25,0.0201
1029,25,26,0.0052
1029,26,27,0.0122
1029,27,5,0.017
1029,27,6,0.0163
1029,26,7,0.0444
1029,25,8,0.041
1029,20,28,0.0271
1029,28,9,0.0665
1029,28,29,0.0333
1029,29,30,0.0913
1029,30,10,0.0472
1029,30,11,0.9171
1029,29,31,0.0177
1029,31,32,0.0031
1029,32,33,0.0262
1029,33,12,0.0722
1029,33,13,0.0121
1029,32,34,0.0012
1029,34,14,0.0217
1029,34,35,0.0091
1029,35,15,0.0041
1029,35,16,0.0024
1029,31,36,0.0075
1029,36,17,0.012
1029,36,37,0.0414
1029,37,18,0.0094
1029,37,19,0.0042
102,43,44,0.8763
102,44,45,0.8814
102,45,46,0.3277
102,46,47,0.6394
102,47,1,1
102,47,48,0.3588
102,48,49,0.1837
102,49,50,0.1583
102,50,2,1
102,50,3,0.8872
102,49,4,0.9986
102,48,51,0.0283
102,51,52,0.067
102,52,5,0.1722
102,52,53,0.3113
102,53,6,0.1346
102,53,7,0.8865
102,51,54,0.3387
102,54,8,0.1378
102,54,9,0.999
102,46,10,0.836
102,45,55,0.7492
102,55,56,0.1427
102,56,57,0.4329
102,57,11,0.3447
102,57,12,0.8737
102,56,13,0.681
102,55,14,0.6068
102,44,58,0.879
102,58,59,0.8056
102,59,15,0.8107
102,59,60,0.6242
102,60,16,1
102,60,61,0.349
102,61,62,0.1781
102,62,17,0.1297
102,62,63,0.1587
102,63,18,0.2341
102,63,19,0.0486
102,61,64,0.0244
102,64,65,0.3481
102,65,20,1
102,65,21,0.1409
102,64,66,0.0668
102,66,67,0.3197
102,67,22,0.0096
102,67,23,0.0104
102,66,24,0.3589
102,58,68,0.7444
102,68,69,0.1464
102,69,70,0.44
102,70,25,0.1557
102,70,26,0.1557
102,69,27,0.2774
102,68,71,0.3979
102,71,28,0.2915
102,71,29,0.985
102,43,72,0.9789
102,72,73,0.8416
102,73,74,0.36
102,74,75,0.1821
102,75,30,1
102,75,76,0.1678
102,76,31,0.0487
102,76,32,0.1553
102,74,77,0.0297
102,77,78,0.3446
102,78,33,0.016
102,78,34,0.0114
102,77,79,0.0622
102,79,80,0.3184
102,80,35,0.1301
102,80,36,0.023
102,79,37,1
102,73,38,0.9111
102,72,81,0.7483
102,81,82,0.1453
102,82,83,0.447
102,83,39,1
102,83,40,1
102,82,41,0.3901
102,81,42,0.5999
1030,18,19,0.9115
1030,19,20,0.686
1030,20,1,1
1030,20,21,0.2367
1030,21,2,0.0901
1030,21,3,0.087
1030,19,22,0.5879
1030,22,23,0.0966
1030,23,24,0.3069
1030,24,4,0.1184
1030,24,5,0.1087
1030,23,6,0.2507
1030,22,7,0.9999
1030,18,25,0.9084
1030,25,26,0.5791
1030,26,27,0.0959
1030,27,8,1
1030,27,9,0.2969
1030,26,28,0.2764
1030,28,10,0.2327
1030,28,11,0.9977
1030,25,29,0.6867
1030,29,30,0.2379
1030,30,31,0.0587
1030,31,12,0.0832
1030,31,13,0.0681
1030,30,32,0.1202
1030,32,33,0.1051
1030,33,14,0.0218
1030,33,15,0.0217
1030,32,16,0.0444
1030,29,17,1
1033,24,25,0.4632
1033,25,26,0.0761
1033,26,1,0.1319
1033,26,27,0.1803
1033,27,2,0.1294
1033,27,28,0.0872
1033,28,29,0.006
1033,29,30,0.0127
1033,30,31,0.0741
1033,31,3,0.0029
1033,31,4,0.0033
1033,30,5,0.0605
1033,29,32,0.0809
1033,32,6,0.0055
1033,32,7,0.0515
1033,28,33,0.0392
1033,33,34,0.0345
1033,34,8,0.0075
1033,34,9,0.0077
1033,33,10,0.0153
1033,25,35,0.0506
1033,35,36,0.1198
1033,36,37,0.0315
1033,37,38,0.1093
1033,38,11,0.0344
1033,38,12,0.0372
1033,37,13,0.0717
1033,36,39,0.0976
1033,39,14,0.0537
1033,39,15,0.0505
1033,35,40,0.1256
1033,40,41,0.0314
1033,41,42,0.1096
1033,42,16,1
1033,42,17,1
1033,41,18,0.1293
1033,40,43,0.0984
1033,43,19,0.1181
1033,43,20,0.0536
1033,24,44,0.7591
1033,44,21,0.8334
1033,44,45,0.1429
1033,45,22,0.0457
1033,45,23,0.0577
1034,29,30,0.01
1034,30,31,0.0129
1034,31,32,0.0032
1034,32,1,0.0066
1034,32,33,0.1027
1034,33,34,0.0019
1034,34,35,0.005
1034,35,36,0.029
1034,36,2,1e-04
1034,36,3,0
1034,35,4,0.0547
1034,34,37,0.0336
1034,37,5,1
1034,37,6,5e-04
1034,33,38,0.0146
1034,38,7,0.0054
1034,38,39,0.0115
1034,39,8,0.08
1034,39,9,6e-04
1034,31,40,0.1077
1034,40,10,0.0031
1034,40,41,0.0126
1034,41,11,0.0035
1034,41,42,0.0453
1034,42,12,0.0066
1034,42,13,0.017
1034,30,43,0.0125
1034,43,44,0.003
1034,44,14,0.007
1034,44,45,0.0717
1034,45,15,0.0024
1034,45,46,0.0333
1034,46,47,0.0164
1034,47,16,3e-04
1034,47,48,0.0139
1034,48,17,1e-04
1034,48,18,6e-04
1034,46,49,0.0025
1034,49,50,0.0052
1034,50,51,0.0288
1034,51,19,0
1034,51,20,0
1034,50,21,7e-04
1034,49,52,0.0354
1034,52,22,1
1034,52,23,3e-04
1034,43,53,0.1018
1034,53,54,0.0405
1034,54,24,0.0042
1034,54,25,0.0035
1034,53,26,0.0056
1034,29,55,0.4931
1034,55,27,1e-04
1034,55,28,0
1035,22,23,1
1035,23,24,1
1035,24,1,0.9983
1035,24,25,0.9116
1035,25,26,0.1484
1035,26,27,0.2982
1035,27,28,0.878
1035,28,2,0.9999
1035,28,3,0.9549
1035,27,4,0.9004
1035,26,29,0.9042
1035,29,5,0.9467
1035,29,6,1
1035,25,30,0.6686
1035,30,7,1
1035,30,31,0.6275
1035,31,8,0.7359
1035,31,9,0.7102
1035,23,32,0.9997
1035,32,33,0.5763
1035,33,34,0.9767
1035,34,10,0.9153
