Gene stable ID	Transcript stable ID
ENSAMXG00000002957	ENSAMXT00000003015
ENSAMXG00000002958	ENSAMXT00000003073
ENSAMXG00000002959	ENSAMXT00000003066
ENSAMXG00000002960	ENSAMXT00000003160
ENSAMXG00000002961	ENSAMXT00000003047
ENSAMXG00000002962	ENSAMXT00000003037
ENSAMXG00000002963	ENSAMXT00000003017
ENSAMXG00000002964	ENSAMXT00000003024
ENSAMXG00000002965	ENSAMXT00000003018
ENSAMXG00000002966	ENSAMXT00000003019
ENSAMXG00000002967	ENSAMXT00000003020
ENSAMXG00000002968	ENSAMXT00000003028
ENSAMXG00000002969	ENSAMXT00000003021
ENSAMXG00000002970	ENSAMXT00000003022
ENSAMXG00000002971	ENSAMXT00000003023
ENSAMXG00000002972	ENSAMXT00000003029
ENSAMXG00000002973	ENSAMXT00000003026
ENSAMXG00000002974	ENSAMXT00000003027
ENSAMXG00000002975	ENSAMXT00000003172
ENSAMXG00000002976	ENSAMXT00000003030
ENSAMXG00000002977	ENSAMXT00000003031
ENSAMXG00000002978	ENSAMXT00000003039
ENSAMXG00000002979	ENSAMXT00000003033
ENSAMXG00000002980	ENSAMXT00000003032
ENSAMXG00000002981	ENSAMXT00000003055
ENSAMXG00000002982	ENSAMXT00000003034
ENSAMXG00000002983	ENSAMXT00000003049
ENSAMXG00000002984	ENSAMXT00000003035
ENSAMXG00000002985	ENSAMXT00000003038
ENSAMXG00000002986	ENSAMXT00000003057
ENSAMXG00000002987	ENSAMXT00000003045
ENSAMXG00000002988	ENSAMXT00000003040
ENSAMXG00000002989	ENSAMXT00000003041
ENSAMXG00000002990	ENSAMXT00000003042
ENSAMXG00000002991	ENSAMXT00000003043
ENSAMXG00000002992	ENSAMXT00000003044
ENSAMXG00000002993	ENSAMXT00000003046
ENSAMXG00000002994	ENSAMXT00000003071
ENSAMXG00000002995	ENSAMXT00000003048
ENSAMXG00000002996	ENSAMXT00000003052
ENSAMXG00000002997	ENSAMXT00000003121
ENSAMXG00000002998	ENSAMXT00000003087
ENSAMXG00000002999	ENSAMXT00000003077
ENSAMXG00000002999	ENSAMXT00000003080
ENSAMXG00000003000	ENSAMXT00000003070
ENSAMXG00000003001	ENSAMXT00000003084
ENSAMXG00000003002	ENSAMXT00000003051
ENSAMXG00000003003	ENSAMXT00000003050
ENSAMXG00000003004	ENSAMXT00000003100
ENSAMXG00000003005	ENSAMXT00000003053
ENSAMXG00000003006	ENSAMXT00000003054
ENSAMXG00000003007	ENSAMXT00000003056
ENSAMXG00000003008	ENSAMXT00000003058
ENSAMXG00000003009	ENSAMXT00000003060
ENSAMXG00000003010	ENSAMXT00000003065
ENSAMXG00000003010	ENSAMXT00000003067
ENSAMXG00000003011	ENSAMXT00000003101
ENSAMXG00000003012	ENSAMXT00000003062
ENSAMXG00000003013	ENSAMXT00000003063
ENSAMXG00000003014	ENSAMXT00000003064
ENSAMXG00000003015	ENSAMXT00000003069
ENSAMXG00000003016	ENSAMXT00000003085
ENSAMXG00000003017	ENSAMXT00000003074
ENSAMXG00000003018	ENSAMXT00000003075
ENSAMXG00000003019	ENSAMXT00000003076
ENSAMXG00000003020	ENSAMXT00000003189
ENSAMXG00000003021	ENSAMXT00000003102
ENSAMXG00000003022	ENSAMXT00000003078
ENSAMXG00000003023	ENSAMXT00000003079
ENSAMXG00000003024	ENSAMXT00000003081
ENSAMXG00000003025	ENSAMXT00000003094
ENSAMXG00000003026	ENSAMXT00000003082
ENSAMXG00000003027	ENSAMXT00000003090
ENSAMXG00000003028	ENSAMXT00000003126
ENSAMXG00000003029	ENSAMXT00000003146
ENSAMXG00000003030	ENSAMXT00000003089
ENSAMXG00000003031	ENSAMXT00000003206
ENSAMXG00000003032	ENSAMXT00000003093
ENSAMXG00000003033	ENSAMXT00000003086
ENSAMXG00000003034	ENSAMXT00000003088
ENSAMXG00000003035	ENSAMXT00000003091
ENSAMXG00000003036	ENSAMXT00000003092
ENSAMXG00000003037	ENSAMXT00000003127
ENSAMXG00000003038	ENSAMXT00000003097
ENSAMXG00000003039	ENSAMXT00000003112
ENSAMXG00000003040	ENSAMXT00000003132
ENSAMXG00000003041	ENSAMXT00000003095
ENSAMXG00000003042	ENSAMXT00000003117
ENSAMXG00000003043	ENSAMXT00000003104
ENSAMXG00000003044	ENSAMXT00000003131
ENSAMXG00000003045	ENSAMXT00000003096
ENSAMXG00000003046	ENSAMXT00000003098
ENSAMXG00000003047	ENSAMXT00000003142
ENSAMXG00000003048	ENSAMXT00000003243
ENSAMXG00000003049	ENSAMXT00000003099
ENSAMXG00000003050	ENSAMXT00000003136
ENSAMXG00000003051	ENSAMXT00000003108
ENSAMXG00000003052	ENSAMXT00000003119
ENSAMXG00000003053	ENSAMXT00000003109
ENSAMXG00000003054	ENSAMXT00000003105
ENSAMXG00000003055	ENSAMXT00000003106
ENSAMXG00000003056	ENSAMXT00000003187
ENSAMXG00000003057	ENSAMXT00000003113
ENSAMXG00000003058	ENSAMXT00000003107
ENSAMXG00000003059	ENSAMXT00000003133
ENSAMXG00000003060	ENSAMXT00000003120
ENSAMXG00000003061	ENSAMXT00000003114
ENSAMXG00000003062	ENSAMXT00000003162
ENSAMXG00000003063	ENSAMXT00000003115
ENSAMXG00000003064	ENSAMXT00000003237
ENSAMXG00000003065	ENSAMXT00000003116
ENSAMXG00000003066	ENSAMXT00000003118
ENSAMXG00000003067	ENSAMXT00000003123
ENSAMXG00000003068	ENSAMXT00000003124
ENSAMXG00000003069	ENSAMXT00000003125
ENSAMXG00000003070	ENSAMXT00000003130
ENSAMXG00000003071	ENSAMXT00000003128
ENSAMXG00000003072	ENSAMXT00000003129
ENSAMXG00000003073	ENSAMXT00000003180
ENSAMXG00000003074	ENSAMXT00000003163
ENSAMXG00000003075	ENSAMXT00000003149
ENSAMXG00000003076	ENSAMXT00000003135
ENSAMXG00000003077	ENSAMXT00000003134
ENSAMXG00000003078	ENSAMXT00000003181
ENSAMXG00000003079	ENSAMXT00000003195
ENSAMXG00000003080	ENSAMXT00000003137
ENSAMXG00000003081	ENSAMXT00000003150
ENSAMXG00000003082	ENSAMXT00000003199
ENSAMXG00000003083	ENSAMXT00000003138
ENSAMXG00000003084	ENSAMXT00000003139
ENSAMXG00000003085	ENSAMXT00000003268
ENSAMXG00000003086	ENSAMXT00000003140
ENSAMXG00000003087	ENSAMXT00000003141
ENSAMXG00000003088	ENSAMXT00000003143
ENSAMXG00000003089	ENSAMXT00000003144
ENSAMXG00000003090	ENSAMXT00000003145
ENSAMXG00000003091	ENSAMXT00000003239
ENSAMXG00000003092	ENSAMXT00000003178
ENSAMXG00000003093	ENSAMXT00000003184
ENSAMXG00000003094	ENSAMXT00000003147
ENSAMXG00000003095	ENSAMXT00000003148
ENSAMXG00000003096	ENSAMXT00000003151
ENSAMXG00000003097	ENSAMXT00000003174
ENSAMXG00000003098	ENSAMXT00000003188
ENSAMXG00000003099	ENSAMXT00000003152
ENSAMXG00000003100	ENSAMXT00000003153
ENSAMXG00000003101	ENSAMXT00000003171
ENSAMXG00000003102	ENSAMXT00000003208
ENSAMXG00000003103	ENSAMXT00000003154
ENSAMXG00000003104	ENSAMXT00000003155
ENSAMXG00000003105	ENSAMXT00000003159
ENSAMXG00000003106	ENSAMXT00000003156
ENSAMXG00000003107	ENSAMXT00000003157
ENSAMXG00000003108	ENSAMXT00000003191
ENSAMXG00000003109	ENSAMXT00000003158
ENSAMXG00000003110	ENSAMXT00000003200
ENSAMXG00000003111	ENSAMXT00000003166
ENSAMXG00000003112	ENSAMXT00000003183
ENSAMXG00000003113	ENSAMXT00000003165
ENSAMXG00000003114	ENSAMXT00000003161
ENSAMXG00000003115	ENSAMXT00000003164
ENSAMXG00000003116	ENSAMXT00000003168
ENSAMXG00000003117	ENSAMXT00000003167
ENSAMXG00000003118	ENSAMXT00000003176
ENSAMXG00000003119	ENSAMXT00000003170
ENSAMXG00000003120	ENSAMXT00000003169
ENSAMXG00000003121	ENSAMXT00000003175
ENSAMXG00000003122	ENSAMXT00000003173
ENSAMXG00000003123	ENSAMXT00000003193
ENSAMXG00000003124	ENSAMXT00000003177
ENSAMXG00000003125	ENSAMXT00000003179
ENSAMXG00000003126	ENSAMXT00000003209
ENSAMXG00000003127	ENSAMXT00000003182
ENSAMXG00000003128	ENSAMXT00000003185
ENSAMXG00000003129	ENSAMXT00000003186
ENSAMXG00000003130	ENSAMXT00000003203
ENSAMXG00000003131	ENSAMXT00000003190
ENSAMXG00000003132	ENSAMXT00000003192
ENSAMXG00000003133	ENSAMXT00000003202
ENSAMXG00000003134	ENSAMXT00000003196
ENSAMXG00000003135	ENSAMXT00000003194
ENSAMXG00000003136	ENSAMXT00000003197
ENSAMXG00000003137	ENSAMXT00000003198
ENSAMXG00000003138	ENSAMXT00000003201
ENSAMXG00000003139	ENSAMXT00000003215
ENSAMXG00000003140	ENSAMXT00000003204
ENSAMXG00000003141	ENSAMXT00000003227
ENSAMXG00000003142	ENSAMXT00000003205
ENSAMXG00000003143	ENSAMXT00000003207
ENSAMXG00000003144	ENSAMXT00000003214
ENSAMXG00000003145	ENSAMXT00000003213
ENSAMXG00000003146	ENSAMXT00000003364
ENSAMXG00000003147	ENSAMXT00000003210
ENSAMXG00000003148	ENSAMXT00000003257
ENSAMXG00000003149	ENSAMXT00000003212
ENSAMXG00000003150	ENSAMXT00000003211
ENSAMXG00000003151	ENSAMXT00000003233
ENSAMXG00000003152	ENSAMXT00000003236
ENSAMXG00000003153	ENSAMXT00000003216
ENSAMXG00000003154	ENSAMXT00000003248
ENSAMXG00000003155	ENSAMXT00000003225
ENSAMXG00000003156	ENSAMXT00000003218
ENSAMXG00000003157	ENSAMXT00000003217
ENSAMXG00000003158	ENSAMXT00000003235
ENSAMXG00000003159	ENSAMXT00000003219
ENSAMXG00000003160	ENSAMXT00000003220
ENSAMXG00000003161	ENSAMXT00000003221
ENSAMXG00000003162	ENSAMXT00000003230
ENSAMXG00000003163	ENSAMXT00000003246
ENSAMXG00000003164	ENSAMXT00000003262
ENSAMXG00000003165	ENSAMXT00000003223
ENSAMXG00000003166	ENSAMXT00000003241
ENSAMXG00000003167	ENSAMXT00000003222
ENSAMXG00000003168	ENSAMXT00000003234
ENSAMXG00000003169	ENSAMXT00000003224
ENSAMXG00000003170	ENSAMXT00000003226
ENSAMXG00000003171	ENSAMXT00000003238
ENSAMXG00000003172	ENSAMXT00000003229
ENSAMXG00000003173	ENSAMXT00000003228
ENSAMXG00000003174	ENSAMXT00000003281
ENSAMXG00000003175	ENSAMXT00000003231
ENSAMXG00000003176	ENSAMXT00000003232
ENSAMXG00000003177	ENSAMXT00000003245
ENSAMXG00000003178	ENSAMXT00000003240
ENSAMXG00000003179	ENSAMXT00000003242
ENSAMXG00000003180	ENSAMXT00000003251
ENSAMXG00000003181	ENSAMXT00000003244
ENSAMXG00000003182	ENSAMXT00000003279
ENSAMXG00000003183	ENSAMXT00000003247
ENSAMXG00000003184	ENSAMXT00000003249
ENSAMXG00000003185	ENSAMXT00000003250
ENSAMXG00000003186	ENSAMXT00000003252
ENSAMXG00000003187	ENSAMXT00000003254
ENSAMXG00000003188	ENSAMXT00000003255
ENSAMXG00000003189	ENSAMXT00000003256
ENSAMXG00000003190	ENSAMXT00000003298
ENSAMXG00000003191	ENSAMXT00000003258
ENSAMXG00000003192	ENSAMXT00000003357
ENSAMXG00000003193	ENSAMXT00000003260
ENSAMXG00000003194	ENSAMXT00000003259
ENSAMXG00000003195	ENSAMXT00000003261
ENSAMXG00000003196	ENSAMXT00000003263
ENSAMXG00000003197	ENSAMXT00000003349
ENSAMXG00000003198	ENSAMXT00000003276
ENSAMXG00000003199	ENSAMXT00000003275
ENSAMXG00000003200	ENSAMXT00000003316
ENSAMXG00000003200	ENSAMXT00000003326
ENSAMXG00000003201	ENSAMXT00000003265
ENSAMXG00000003202	ENSAMXT00000003264
ENSAMXG00000003203	ENSAMXT00000003266
ENSAMXG00000003204	ENSAMXT00000003267
ENSAMXG00000003205	ENSAMXT00000003269
ENSAMXG00000003206	ENSAMXT00000003285
ENSAMXG00000003207	ENSAMXT00000003270
ENSAMXG00000003208	ENSAMXT00000003271
ENSAMXG00000003209	ENSAMXT00000003272
ENSAMXG00000003210	ENSAMXT00000003273
ENSAMXG00000003211	ENSAMXT00000003274
ENSAMXG00000003212	ENSAMXT00000003277
ENSAMXG00000003213	ENSAMXT00000003278
ENSAMXG00000003214	ENSAMXT00000003282
ENSAMXG00000003215	ENSAMXT00000003322
ENSAMXG00000003216	ENSAMXT00000003280
ENSAMXG00000003217	ENSAMXT00000003286
ENSAMXG00000003218	ENSAMXT00000003312
ENSAMXG00000003219	ENSAMXT00000003766
ENSAMXG00000003220	ENSAMXT00000003283
ENSAMXG00000003221	ENSAMXT00000003292
ENSAMXG00000003222	ENSAMXT00000003323
ENSAMXG00000003223	ENSAMXT00000003284
ENSAMXG00000003224	ENSAMXT00000003294
ENSAMXG00000003225	ENSAMXT00000003307
ENSAMXG00000003226	ENSAMXT00000003287
ENSAMXG00000003227	ENSAMXT00000003297
ENSAMXG00000003228	ENSAMXT00000003296
ENSAMXG00000003229	ENSAMXT00000003288
ENSAMXG00000003230	ENSAMXT00000003289
ENSAMXG00000003231	ENSAMXT00000003290
ENSAMXG00000003232	ENSAMXT00000003305
ENSAMXG00000003233	ENSAMXT00000003291
ENSAMXG00000003234	ENSAMXT00000003293
ENSAMXG00000003235	ENSAMXT00000003300
ENSAMXG00000003236	ENSAMXT00000003295
ENSAMXG00000003237	ENSAMXT00000003299
ENSAMXG00000003238	ENSAMXT00000003310
ENSAMXG00000003239	ENSAMXT00000003301
ENSAMXG00000003240	ENSAMXT00000003302
ENSAMXG00000003241	ENSAMXT00000003303
ENSAMXG00000003242	ENSAMXT00000003304
ENSAMXG00000003243	ENSAMXT00000003306
ENSAMXG00000003244	ENSAMXT00000003308
ENSAMXG00000003245	ENSAMXT00000003311
ENSAMXG00000003246	ENSAMXT00000003309
ENSAMXG00000003247	ENSAMXT00000003313
ENSAMXG00000003248	ENSAMXT00000003315
ENSAMXG00000003249	ENSAMXT00000003318
ENSAMXG00000003250	ENSAMXT00000003341
ENSAMXG00000003251	ENSAMXT00000003314
ENSAMXG00000003252	ENSAMXT00000003317
ENSAMXG00000003253	ENSAMXT00000003319
ENSAMXG00000003254	ENSAMXT00000003321
ENSAMXG00000003255	ENSAMXT00000003320
ENSAMXG00000003256	ENSAMXT00000003325
ENSAMXG00000003257	ENSAMXT00000003327
ENSAMXG00000003258	ENSAMXT00000003328
ENSAMXG00000003259	ENSAMXT00000003347
ENSAMXG00000003260	ENSAMXT00000003334
ENSAMXG00000003261	ENSAMXT00000003329
ENSAMXG00000003262	ENSAMXT00000003330
ENSAMXG00000003263	ENSAMXT00000003439
ENSAMXG00000003264	ENSAMXT00000003331
ENSAMXG00000003265	ENSAMXT00000003332
ENSAMXG00000003266	ENSAMXT00000003340
ENSAMXG00000003267	ENSAMXT00000003374
ENSAMXG00000003268	ENSAMXT00000003335
ENSAMXG00000003269	ENSAMXT00000003336
ENSAMXG00000003270	ENSAMXT00000003337
ENSAMXG00000003271	ENSAMXT00000003338
ENSAMXG00000003272	ENSAMXT00000003355
ENSAMXG00000003273	ENSAMXT00000003339
ENSAMXG00000003274	ENSAMXT00000003342
ENSAMXG00000003275	ENSAMXT00000003343
ENSAMXG00000003276	ENSAMXT00000003344
ENSAMXG00000003277	ENSAMXT00000003345
ENSAMXG00000003278	ENSAMXT00000003398
ENSAMXG00000003279	ENSAMXT00000003346
ENSAMXG00000003280	ENSAMXT00000003348
ENSAMXG00000003281	ENSAMXT00000003371
ENSAMXG00000003282	ENSAMXT00000003350
ENSAMXG00000003283	ENSAMXT00000003352
ENSAMXG00000003284	ENSAMXT00000003369
ENSAMXG00000003285	ENSAMXT00000003351
ENSAMXG00000003286	ENSAMXT00000003363
ENSAMXG00000003287	ENSAMXT00000003353
ENSAMXG00000003288	ENSAMXT00000003354
ENSAMXG00000003289	ENSAMXT00000003380
ENSAMXG00000003290	ENSAMXT00000003388
ENSAMXG00000003291	ENSAMXT00000003356
ENSAMXG00000003292	ENSAMXT00000003358
ENSAMXG00000003293	ENSAMXT00000003360
ENSAMXG00000003294	ENSAMXT00000003359
ENSAMXG00000003295	ENSAMXT00000003361
ENSAMXG00000003296	ENSAMXT00000003362
ENSAMXG00000003297	ENSAMXT00000003372
ENSAMXG00000003298	ENSAMXT00000003365
ENSAMXG00000003299	ENSAMXT00000003366
ENSAMXG00000003300	ENSAMXT00000003367
ENSAMXG00000003301	ENSAMXT00000003368
ENSAMXG00000003302	ENSAMXT00000003385
ENSAMXG00000003303	ENSAMXT00000003370
ENSAMXG00000003304	ENSAMXT00000003373
ENSAMXG00000003305	ENSAMXT00000003375
ENSAMXG00000003306	ENSAMXT00000003378
ENSAMXG00000003307	ENSAMXT00000003382
ENSAMXG00000003308	ENSAMXT00000003376
ENSAMXG00000003309	ENSAMXT00000003403
ENSAMXG00000003310	ENSAMXT00000003384
ENSAMXG00000003311	ENSAMXT00000003377
ENSAMXG00000003312	ENSAMXT00000003383
ENSAMXG00000003313	ENSAMXT00000003392
ENSAMXG00000003314	ENSAMXT00000003379
ENSAMXG00000003315	ENSAMXT00000003381
ENSAMXG00000003316	ENSAMXT00000003387
ENSAMXG00000003317	ENSAMXT00000003386
ENSAMXG00000003318	ENSAMXT00000003394
ENSAMXG00000003319	ENSAMXT00000003393
ENSAMXG00000003320	ENSAMXT00000003402
ENSAMXG00000003321	ENSAMXT00000003396
ENSAMXG00000003322	ENSAMXT00000003389
ENSAMXG00000003323	ENSAMXT00000003390
ENSAMXG00000003324	ENSAMXT00000003391
ENSAMXG00000003325	ENSAMXT00000003399
ENSAMXG00000003326	ENSAMXT00000003395
ENSAMXG00000003327	ENSAMXT00000003397
ENSAMXG00000003328	ENSAMXT00000003404
ENSAMXG00000003329	ENSAMXT00000003408
ENSAMXG00000003330	ENSAMXT00000003400
ENSAMXG00000003331	ENSAMXT00000003401
ENSAMXG00000003332	ENSAMXT00000003412
ENSAMXG00000003333	ENSAMXT00000003405
ENSAMXG00000003334	ENSAMXT00000003510
ENSAMXG00000003335	ENSAMXT00000003406
ENSAMXG00000003336	ENSAMXT00000003407
ENSAMXG00000003337	ENSAMXT00000003411
ENSAMXG00000003338	ENSAMXT00000003409
ENSAMXG00000003339	ENSAMXT00000003427
ENSAMXG00000003340	ENSAMXT00000003410
ENSAMXG00000003341	ENSAMXT00000003438
ENSAMXG00000003342	ENSAMXT00000003422
ENSAMXG00000003343	ENSAMXT00000003437
ENSAMXG00000003344	ENSAMXT00000003425
ENSAMXG00000003345	ENSAMXT00000003421
ENSAMXG00000003346	ENSAMXT00000003413
ENSAMXG00000003347	ENSAMXT00000003419
ENSAMXG00000003347	ENSAMXT00000003420
ENSAMXG00000003348	ENSAMXT00000003488
ENSAMXG00000003349	ENSAMXT00000003414
ENSAMXG00000003350	ENSAMXT00000003415
ENSAMXG00000003351	ENSAMXT00000003416
ENSAMXG00000003352	ENSAMXT00000003417
ENSAMXG00000003353	ENSAMXT00000003418
ENSAMXG00000003354	ENSAMXT00000003423
ENSAMXG00000003355	ENSAMXT00000003429
ENSAMXG00000003356	ENSAMXT00000003468
ENSAMXG00000003357	ENSAMXT00000003424
ENSAMXG00000003358	ENSAMXT00000003426
ENSAMXG00000003359	ENSAMXT00000003431
ENSAMXG00000003360	ENSAMXT00000003428
ENSAMXG00000003361	ENSAMXT00000003430
ENSAMXG00000003362	ENSAMXT00000003434
ENSAMXG00000003363	ENSAMXT00000003433
ENSAMXG00000003364	ENSAMXT00000003432
ENSAMXG00000003365	ENSAMXT00000003449
ENSAMXG00000003366	ENSAMXT00000003442
ENSAMXG00000003367	ENSAMXT00000003435
ENSAMXG00000003368	ENSAMXT00000003436
ENSAMXG00000003369	ENSAMXT00000003441
ENSAMXG00000003369	ENSAMXT00000003443
ENSAMXG00000003370	ENSAMXT00000003440
ENSAMXG00000003371	ENSAMXT00000003528
ENSAMXG00000003372	ENSAMXT00000003447
ENSAMXG00000003373	ENSAMXT00000003445
ENSAMXG00000003374	ENSAMXT00000003444
ENSAMXG00000003375	ENSAMXT00000003446
ENSAMXG00000003376	ENSAMXT00000003531
ENSAMXG00000003377	ENSAMXT00000003448
ENSAMXG00000003378	ENSAMXT00000003450
ENSAMXG00000003379	ENSAMXT00000003451
ENSAMXG00000003380	ENSAMXT00000003452
ENSAMXG00000003381	ENSAMXT00000003453
ENSAMXG00000003382	ENSAMXT00000003454
ENSAMXG00000003383	ENSAMXT00000003455
ENSAMXG00000003384	ENSAMXT00000003456
ENSAMXG00000003385	ENSAMXT00000003457
ENSAMXG00000003386	ENSAMXT00000003458
ENSAMXG00000003387	ENSAMXT00000003459
ENSAMXG00000003388	ENSAMXT00000003460
ENSAMXG00000003389	ENSAMXT00000003461
ENSAMXG00000003390	ENSAMXT00000003464
ENSAMXG00000003391	ENSAMXT00000003465
ENSAMXG00000003392	ENSAMXT00000003462
ENSAMXG00000003393	ENSAMXT00000003469
ENSAMXG00000003394	ENSAMXT00000003463
ENSAMXG00000003395	ENSAMXT00000003470
ENSAMXG00000003396	ENSAMXT00000003466
ENSAMXG00000003397	ENSAMXT00000003467
ENSAMXG00000003398	ENSAMXT00000003503
ENSAMXG00000003399	ENSAMXT00000003475
ENSAMXG00000003400	ENSAMXT00000003561
ENSAMXG00000003401	ENSAMXT00000003472
ENSAMXG00000003402	ENSAMXT00000003471
ENSAMXG00000003403	ENSAMXT00000003473
ENSAMXG00000003404	ENSAMXT00000003474
ENSAMXG00000003405	ENSAMXT00000003476
ENSAMXG00000003406	ENSAMXT00000003477
ENSAMXG00000003407	ENSAMXT00000003593
ENSAMXG00000003408	ENSAMXT00000003479
ENSAMXG00000003409	ENSAMXT00000003478
ENSAMXG00000003410	ENSAMXT00000003480
ENSAMXG00000003411	ENSAMXT00000003481
ENSAMXG00000003412	ENSAMXT00000003489
ENSAMXG00000003413	ENSAMXT00000003486
ENSAMXG00000003414	ENSAMXT00000003485
ENSAMXG00000003415	ENSAMXT00000003483
ENSAMXG00000003416	ENSAMXT00000003482
ENSAMXG00000003417	ENSAMXT00000003505
ENSAMXG00000003418	ENSAMXT00000003491
ENSAMXG00000003419	ENSAMXT00000003484
ENSAMXG00000003420	ENSAMXT00000003487
ENSAMXG00000003421	ENSAMXT00000003496
ENSAMXG00000003422	ENSAMXT00000003490
ENSAMXG00000003423	ENSAMXT00000003499
ENSAMXG00000003424	ENSAMXT00000003492
ENSAMXG00000003425	ENSAMXT00000003549
ENSAMXG00000003426	ENSAMXT00000003514
ENSAMXG00000003427	ENSAMXT00000003493
ENSAMXG00000003428	ENSAMXT00000003500
ENSAMXG00000003429	ENSAMXT00000003494
ENSAMXG00000003430	ENSAMXT00000003495
ENSAMXG00000003431	ENSAMXT00000003497
ENSAMXG00000003432	ENSAMXT00000003498
ENSAMXG00000003433	ENSAMXT00000003535
ENSAMXG00000003434	ENSAMXT00000003555
ENSAMXG00000003435	ENSAMXT00000003501
ENSAMXG00000003436	ENSAMXT00000003541
ENSAMXG00000003437	ENSAMXT00000003502
ENSAMXG00000003438	ENSAMXT00000003506
ENSAMXG00000003438	ENSAMXT00000003508
ENSAMXG00000003439	ENSAMXT00000003504
ENSAMXG00000003440	ENSAMXT00000003538
ENSAMXG00000003441	ENSAMXT00000003512
ENSAMXG00000003442	ENSAMXT00000003507
ENSAMXG00000003443	ENSAMXT00000003513
ENSAMXG00000003444	ENSAMXT00000003509
ENSAMXG00000003445	ENSAMXT00000003519
ENSAMXG00000003446	ENSAMXT00000003511
ENSAMXG00000003447	ENSAMXT00000003526
ENSAMXG00000003448	ENSAMXT00000003520
ENSAMXG00000003449	ENSAMXT00000003547
ENSAMXG00000003450	ENSAMXT00000003545
ENSAMXG00000003451	ENSAMXT00000003515
ENSAMXG00000003452	ENSAMXT00000003524
ENSAMXG00000003453	ENSAMXT00000003559
ENSAMXG00000003454	ENSAMXT00000003543
ENSAMXG00000003455	ENSAMXT00000003527
ENSAMXG00000003456	ENSAMXT00000003516
ENSAMXG00000003457	ENSAMXT00000003517
ENSAMXG00000003458	ENSAMXT00000003518
ENSAMXG00000003459	ENSAMXT00000003537
ENSAMXG00000003460	ENSAMXT00000003521
ENSAMXG00000003461	ENSAMXT00000003522
ENSAMXG00000003462	ENSAMXT00000003523
ENSAMXG00000003463	ENSAMXT00000003525
ENSAMXG00000003464	ENSAMXT00000003565
ENSAMXG00000003465	ENSAMXT00000003533
ENSAMXG00000003466	ENSAMXT00000003539
ENSAMXG00000003467	ENSAMXT00000003532
ENSAMXG00000003468	ENSAMXT00000003530
ENSAMXG00000003469	ENSAMXT00000003529
ENSAMXG00000003470	ENSAMXT00000003534
ENSAMXG00000003471	ENSAMXT00000003536
ENSAMXG00000003472	ENSAMXT00000003544
ENSAMXG00000003473	ENSAMXT00000003540
ENSAMXG00000003474	ENSAMXT00000003542
ENSAMXG00000003475	ENSAMXT00000003554
ENSAMXG00000003476	ENSAMXT00000003552
ENSAMXG00000003477	ENSAMXT00000003546
ENSAMXG00000003478	ENSAMXT00000003548
ENSAMXG00000003479	ENSAMXT00000003550
ENSAMXG00000003480	ENSAMXT00000003551
ENSAMXG00000003481	ENSAMXT00000003553
ENSAMXG00000003482	ENSAMXT00000003556
ENSAMXG00000003483	ENSAMXT00000003557
ENSAMXG00000003484	ENSAMXT00000003558
ENSAMXG00000003485	ENSAMXT00000003568
ENSAMXG00000003486	ENSAMXT00000003560
ENSAMXG00000003487	ENSAMXT00000003563
ENSAMXG00000003488	ENSAMXT00000003582
ENSAMXG00000003489	ENSAMXT00000003562
ENSAMXG00000003490	ENSAMXT00000003564
ENSAMXG00000003491	ENSAMXT00000003566
ENSAMXG00000003492	ENSAMXT00000003567
ENSAMXG00000003493	ENSAMXT00000003572
ENSAMXG00000003494	ENSAMXT00000003569
ENSAMXG00000003495	ENSAMXT00000003570
ENSAMXG00000003496	ENSAMXT00000003606
ENSAMXG00000003497	ENSAMXT00000003589
ENSAMXG00000003498	ENSAMXT00000003571
ENSAMXG00000003499	ENSAMXT00000003580
ENSAMXG00000003500	ENSAMXT00000003573
ENSAMXG00000003501	ENSAMXT00000003576
ENSAMXG00000003502	ENSAMXT00000003574
ENSAMXG00000003503	ENSAMXT00000003575
ENSAMXG00000003504	ENSAMXT00000003577
ENSAMXG00000003505	ENSAMXT00000003578
ENSAMXG00000003506	ENSAMXT00000003579
ENSAMXG00000003507	ENSAMXT00000003581
ENSAMXG00000003508	ENSAMXT00000003584
ENSAMXG00000003509	ENSAMXT00000003583
ENSAMXG00000003510	ENSAMXT00000003585
ENSAMXG00000003511	ENSAMXT00000003586
ENSAMXG00000003512	ENSAMXT00000003594
ENSAMXG00000003513	ENSAMXT00000003587
ENSAMXG00000003514	ENSAMXT00000003588
ENSAMXG00000003515	ENSAMXT00000003591
ENSAMXG00000003516	ENSAMXT00000003590
ENSAMXG00000003517	ENSAMXT00000003592
ENSAMXG00000003518	ENSAMXT00000003595
ENSAMXG00000003519	ENSAMXT00000003596
ENSAMXG00000003520	ENSAMXT00000003607
ENSAMXG00000003521	ENSAMXT00000003597
ENSAMXG00000003522	ENSAMXT00000003598
ENSAMXG00000003523	ENSAMXT00000003599
ENSAMXG00000003524	ENSAMXT00000003600
ENSAMXG00000003525	ENSAMXT00000003601
ENSAMXG00000003526	ENSAMXT00000003602
ENSAMXG00000003527	ENSAMXT00000003603
ENSAMXG00000003528	ENSAMXT00000003604
ENSAMXG00000003529	ENSAMXT00000003605
ENSAMXG00000003530	ENSAMXT00000003610
ENSAMXG00000003531	ENSAMXT00000003611
ENSAMXG00000003532	ENSAMXT00000003608
