Gene stable ID	Transcript stable ID
ENSORLG00000002478	ENSORLT00000003080
ENSORLG00000002479	ENSORLT00000003084
ENSORLG00000002480	ENSORLT00000003085
ENSORLG00000002480	ENSORLT00000003089
ENSORLG00000002481	ENSORLT00000003088
ENSORLG00000002482	ENSORLT00000003087
ENSORLG00000002483	ENSORLT00000003086
ENSORLG00000002484	ENSORLT00000003090
ENSORLG00000002485	ENSORLT00000003091
ENSORLG00000002485	ENSORLT00000003092
ENSORLG00000002486	ENSORLT00000003093
ENSORLG00000002487	ENSORLT00000003096
ENSORLG00000002488	ENSORLT00000003094
ENSORLG00000002489	ENSORLT00000003098
ENSORLG00000002490	ENSORLT00000003095
ENSORLG00000002492	ENSORLT00000003102
ENSORLG00000002493	ENSORLT00000003100
ENSORLG00000002493	ENSORLT00000003101
ENSORLG00000002494	ENSORLT00000003099
ENSORLG00000002495	ENSORLT00000003105
ENSORLG00000002496	ENSORLT00000003104
ENSORLG00000002497	ENSORLT00000003103
ENSORLG00000002498	ENSORLT00000003108
ENSORLG00000002498	ENSORLT00000003111
ENSORLG00000002499	ENSORLT00000003106
ENSORLG00000002500	ENSORLT00000003107
ENSORLG00000002501	ENSORLT00000003109
ENSORLG00000002502	ENSORLT00000003110
ENSORLG00000002503	ENSORLT00000003112
ENSORLG00000002505	ENSORLT00000003114
ENSORLG00000002506	ENSORLT00000003115
ENSORLG00000002507	ENSORLT00000003116
ENSORLG00000002508	ENSORLT00000003117
ENSORLG00000002509	ENSORLT00000003118
ENSORLG00000002510	ENSORLT00000003119
ENSORLG00000002511	ENSORLT00000003120
ENSORLG00000002512	ENSORLT00000003121
ENSORLG00000002513	ENSORLT00000003122
ENSORLG00000002514	ENSORLT00000003123
ENSORLG00000002515	ENSORLT00000003124
ENSORLG00000002516	ENSORLT00000003126
ENSORLG00000002517	ENSORLT00000003125
ENSORLG00000002518	ENSORLT00000003127
ENSORLG00000002519	ENSORLT00000003128
ENSORLG00000002520	ENSORLT00000003129
ENSORLG00000002520	ENSORLT00000003130
ENSORLG00000002520	ENSORLT00000003131
ENSORLG00000002521	ENSORLT00000003132
ENSORLG00000002522	ENSORLT00000003133
ENSORLG00000002523	ENSORLT00000003134
ENSORLG00000002524	ENSORLT00000003136
ENSORLG00000002525	ENSORLT00000003135
ENSORLG00000002525	ENSORLT00000003137
ENSORLG00000002526	ENSORLT00000003140
ENSORLG00000002526	ENSORLT00000003143
ENSORLG00000002526	ENSORLT00000003145
ENSORLG00000002527	ENSORLT00000003138
ENSORLG00000002528	ENSORLT00000003139
ENSORLG00000002528	ENSORLT00000003142
ENSORLG00000002528	ENSORLT00000003146
ENSORLG00000002529	ENSORLT00000003144
ENSORLG00000002529	ENSORLT00000003147
ENSORLG00000002529	ENSORLT00000003149
ENSORLG00000002530	ENSORLT00000003141
ENSORLG00000002531	ENSORLT00000003148
ENSORLG00000002532	ENSORLT00000003150
ENSORLG00000002533	ENSORLT00000003151
ENSORLG00000002534	ENSORLT00000003152
ENSORLG00000002534	ENSORLT00000003154
ENSORLG00000002534	ENSORLT00000003155
ENSORLG00000002535	ENSORLT00000003153
ENSORLG00000002536	ENSORLT00000003156
ENSORLG00000002537	ENSORLT00000003157
ENSORLG00000002538	ENSORLT00000003158
ENSORLG00000002539	ENSORLT00000003159
ENSORLG00000002541	ENSORLT00000003162
ENSORLG00000002542	ENSORLT00000003161
ENSORLG00000002543	ENSORLT00000003165
ENSORLG00000002544	ENSORLT00000003166
ENSORLG00000002545	ENSORLT00000003167
ENSORLG00000002546	ENSORLT00000003169
ENSORLG00000002547	ENSORLT00000003171
ENSORLG00000002548	ENSORLT00000003168
ENSORLG00000002549	ENSORLT00000003172
ENSORLG00000002551	ENSORLT00000003173
ENSORLG00000002552	ENSORLT00000003174
ENSORLG00000002553	ENSORLT00000003175
ENSORLG00000002553	ENSORLT00000003176
ENSORLG00000002553	ENSORLT00000003180
ENSORLG00000002553	ENSORLT00000003182
ENSORLG00000002554	ENSORLT00000003177
ENSORLG00000002554	ENSORLT00000003178
ENSORLG00000002555	ENSORLT00000003179
ENSORLG00000002555	ENSORLT00000003181
ENSORLG00000002556	ENSORLT00000003185
ENSORLG00000002556	ENSORLT00000003187
ENSORLG00000002556	ENSORLT00000003189
ENSORLG00000002557	ENSORLT00000003183
ENSORLG00000002558	ENSORLT00000003184
ENSORLG00000002559	ENSORLT00000003186
ENSORLG00000002561	ENSORLT00000003190
ENSORLG00000002562	ENSORLT00000003191
ENSORLG00000002563	ENSORLT00000003192
ENSORLG00000002564	ENSORLT00000003193
ENSORLG00000002564	ENSORLT00000003195
ENSORLG00000002564	ENSORLT00000003197
ENSORLG00000002564	ENSORLT00000003200
ENSORLG00000002565	ENSORLT00000003194
ENSORLG00000002566	ENSORLT00000003198
ENSORLG00000002566	ENSORLT00000003201
ENSORLG00000002567	ENSORLT00000003196
ENSORLG00000002567	ENSORLT00000003199
ENSORLG00000002568	ENSORLT00000003203
ENSORLG00000002569	ENSORLT00000003202
ENSORLG00000002570	ENSORLT00000003204
ENSORLG00000002571	ENSORLT00000003216
ENSORLG00000002572	ENSORLT00000003205
ENSORLG00000002573	ENSORLT00000003208
ENSORLG00000002574	ENSORLT00000003206
ENSORLG00000002575	ENSORLT00000003209
ENSORLG00000002576	ENSORLT00000003207
ENSORLG00000002577	ENSORLT00000003210
ENSORLG00000002578	ENSORLT00000003211
ENSORLG00000002579	ENSORLT00000003212
ENSORLG00000002580	ENSORLT00000003213
ENSORLG00000002582	ENSORLT00000003215
ENSORLG00000002582	ENSORLT00000003217
ENSORLG00000002583	ENSORLT00000003231
ENSORLG00000002584	ENSORLT00000003219
ENSORLG00000002584	ENSORLT00000003221
ENSORLG00000002585	ENSORLT00000003218
ENSORLG00000002586	ENSORLT00000003220
ENSORLG00000002587	ENSORLT00000003222
ENSORLG00000002588	ENSORLT00000003224
ENSORLG00000002588	ENSORLT00000003226
ENSORLG00000002589	ENSORLT00000003223
ENSORLG00000002589	ENSORLT00000003227
ENSORLG00000002590	ENSORLT00000003225
ENSORLG00000002591	ENSORLT00000003228
ENSORLG00000002591	ENSORLT00000003230
ENSORLG00000002592	ENSORLT00000003229
ENSORLG00000002594	ENSORLT00000003235
ENSORLG00000002595	ENSORLT00000003234
ENSORLG00000002595	ENSORLT00000003236
ENSORLG00000002596	ENSORLT00000003237
ENSORLG00000002597	ENSORLT00000003238
ENSORLG00000002598	ENSORLT00000003239
ENSORLG00000002599	ENSORLT00000003240
ENSORLG00000002600	ENSORLT00000003241
ENSORLG00000002601	ENSORLT00000003242
ENSORLG00000002602	ENSORLT00000003244
ENSORLG00000002603	ENSORLT00000003243
ENSORLG00000002605	ENSORLT00000003246
ENSORLG00000002606	ENSORLT00000003248
ENSORLG00000002607	ENSORLT00000003247
ENSORLG00000002609	ENSORLT00000003250
ENSORLG00000002609	ENSORLT00000003252
ENSORLG00000002610	ENSORLT00000003251
ENSORLG00000002611	ENSORLT00000003253
ENSORLG00000002611	ENSORLT00000003254
ENSORLG00000002612	ENSORLT00000003255
ENSORLG00000002612	ENSORLT00000003256
ENSORLG00000002613	ENSORLT00000003258
ENSORLG00000002615	ENSORLT00000003257
ENSORLG00000002616	ENSORLT00000003264
ENSORLG00000002617	ENSORLT00000003259
ENSORLG00000002619	ENSORLT00000003260
ENSORLG00000002620	ENSORLT00000003262
ENSORLG00000002621	ENSORLT00000003261
ENSORLG00000002622	ENSORLT00000003267
ENSORLG00000002622	ENSORLT00000003268
ENSORLG00000002623	ENSORLT00000003263
ENSORLG00000002623	ENSORLT00000003266
ENSORLG00000002623	ENSORLT00000003269
ENSORLG00000002624	ENSORLT00000003272
ENSORLG00000002624	ENSORLT00000003274
ENSORLG00000002626	ENSORLT00000003271
ENSORLG00000002627	ENSORLT00000003278
ENSORLG00000002627	ENSORLT00000003281
ENSORLG00000002628	ENSORLT00000003275
ENSORLG00000002629	ENSORLT00000003273
ENSORLG00000002630	ENSORLT00000003279
ENSORLG00000002632	ENSORLT00000003282
ENSORLG00000002633	ENSORLT00000003283
ENSORLG00000002634	ENSORLT00000003284
ENSORLG00000002636	ENSORLT00000003286
ENSORLG00000002636	ENSORLT00000003287
ENSORLG00000002637	ENSORLT00000003290
ENSORLG00000002637	ENSORLT00000003291
ENSORLG00000002638	ENSORLT00000003288
ENSORLG00000002639	ENSORLT00000003295
ENSORLG00000002640	ENSORLT00000003289
ENSORLG00000002641	ENSORLT00000003292
ENSORLG00000002642	ENSORLT00000003294
ENSORLG00000002644	ENSORLT00000003296
ENSORLG00000002644	ENSORLT00000003297
ENSORLG00000002645	ENSORLT00000003298
ENSORLG00000002645	ENSORLT00000003301
ENSORLG00000002646	ENSORLT00000003300
ENSORLG00000002648	ENSORLT00000003304
ENSORLG00000002648	ENSORLT00000003306
ENSORLG00000002648	ENSORLT00000003308
ENSORLG00000002649	ENSORLT00000003303
ENSORLG00000002650	ENSORLT00000003302
ENSORLG00000002651	ENSORLT00000003305
ENSORLG00000002652	ENSORLT00000003307
ENSORLG00000002653	ENSORLT00000003309
ENSORLG00000002654	ENSORLT00000003313
ENSORLG00000002655	ENSORLT00000003310
ENSORLG00000002656	ENSORLT00000003312
ENSORLG00000002657	ENSORLT00000003311
ENSORLG00000002658	ENSORLT00000003315
ENSORLG00000002659	ENSORLT00000003314
ENSORLG00000002660	ENSORLT00000003316
ENSORLG00000002661	ENSORLT00000003317
ENSORLG00000002662	ENSORLT00000003318
ENSORLG00000002663	ENSORLT00000003319
ENSORLG00000002664	ENSORLT00000003320
ENSORLG00000002665	ENSORLT00000003321
ENSORLG00000002666	ENSORLT00000003322
ENSORLG00000002668	ENSORLT00000003324
ENSORLG00000002669	ENSORLT00000003325
ENSORLG00000002669	ENSORLT00000003326
ENSORLG00000002669	ENSORLT00000003328
ENSORLG00000002670	ENSORLT00000003327
ENSORLG00000002671	ENSORLT00000003336
ENSORLG00000002671	ENSORLT00000003339
ENSORLG00000002671	ENSORLT00000003342
ENSORLG00000002672	ENSORLT00000003329
ENSORLG00000002673	ENSORLT00000003331
ENSORLG00000002673	ENSORLT00000003333
ENSORLG00000002674	ENSORLT00000003330
ENSORLG00000002674	ENSORLT00000003332
ENSORLG00000002676	ENSORLT00000003335
ENSORLG00000002677	ENSORLT00000003337
ENSORLG00000002678	ENSORLT00000003338
ENSORLG00000002678	ENSORLT00000003340
ENSORLG00000002679	ENSORLT00000003341
ENSORLG00000002680	ENSORLT00000003343
ENSORLG00000002680	ENSORLT00000003344
ENSORLG00000002681	ENSORLT00000003348
ENSORLG00000002682	ENSORLT00000003347
ENSORLG00000002683	ENSORLT00000003345
ENSORLG00000002684	ENSORLT00000003346
ENSORLG00000002686	ENSORLT00000003351
ENSORLG00000002687	ENSORLT00000003350
ENSORLG00000002688	ENSORLT00000003352
ENSORLG00000002689	ENSORLT00000003353
ENSORLG00000002690	ENSORLT00000003355
ENSORLG00000002691	ENSORLT00000003356
ENSORLG00000002692	ENSORLT00000003354
ENSORLG00000002693	ENSORLT00000003357
ENSORLG00000002694	ENSORLT00000003358
ENSORLG00000002695	ENSORLT00000003359
ENSORLG00000002695	ENSORLT00000003360
ENSORLG00000002696	ENSORLT00000003361
ENSORLG00000002697	ENSORLT00000003362
ENSORLG00000002698	ENSORLT00000003363
ENSORLG00000002699	ENSORLT00000003364
ENSORLG00000002699	ENSORLT00000003366
ENSORLG00000002700	ENSORLT00000003365
ENSORLG00000002700	ENSORLT00000003367
ENSORLG00000002700	ENSORLT00000003369
ENSORLG00000002701	ENSORLT00000003370
ENSORLG00000002701	ENSORLT00000003371
ENSORLG00000002702	ENSORLT00000003372
ENSORLG00000002703	ENSORLT00000003368
ENSORLG00000002704	ENSORLT00000003373
ENSORLG00000002705	ENSORLT00000003374
ENSORLG00000002705	ENSORLT00000003376
ENSORLG00000002706	ENSORLT00000003375
ENSORLG00000002707	ENSORLT00000003377
ENSORLG00000002708	ENSORLT00000003378
ENSORLG00000002709	ENSORLT00000003379
ENSORLG00000002710	ENSORLT00000003380
ENSORLG00000002711	ENSORLT00000003382
ENSORLG00000002712	ENSORLT00000003381
ENSORLG00000002712	ENSORLT00000003383
ENSORLG00000002712	ENSORLT00000003384
ENSORLG00000002713	ENSORLT00000003386
ENSORLG00000002714	ENSORLT00000003385
ENSORLG00000002715	ENSORLT00000003388
ENSORLG00000002715	ENSORLT00000003392
ENSORLG00000002716	ENSORLT00000003390
ENSORLG00000002717	ENSORLT00000003387
ENSORLG00000002718	ENSORLT00000003393
ENSORLG00000002719	ENSORLT00000003389
ENSORLG00000002720	ENSORLT00000003391
ENSORLG00000002720	ENSORLT00000003394
ENSORLG00000002721	ENSORLT00000003397
ENSORLG00000002722	ENSORLT00000003395
ENSORLG00000002723	ENSORLT00000003396
ENSORLG00000002724	ENSORLT00000003400
ENSORLG00000002725	ENSORLT00000003398
ENSORLG00000002726	ENSORLT00000003399
ENSORLG00000002728	ENSORLT00000003401
ENSORLG00000002730	ENSORLT00000003406
ENSORLG00000002730	ENSORLT00000003409
ENSORLG00000002730	ENSORLT00000003411
ENSORLG00000002731	ENSORLT00000003405
ENSORLG00000002733	ENSORLT00000003407
ENSORLG00000002733	ENSORLT00000003410
ENSORLG00000002734	ENSORLT00000003408
ENSORLG00000002735	ENSORLT00000003412
ENSORLG00000002736	ENSORLT00000003425
ENSORLG00000002736	ENSORLT00000003430
ENSORLG00000002737	ENSORLT00000003413
ENSORLG00000002738	ENSORLT00000003415
ENSORLG00000002739	ENSORLT00000003414
ENSORLG00000002740	ENSORLT00000003416
ENSORLG00000002741	ENSORLT00000003417
ENSORLG00000002741	ENSORLT00000003419
ENSORLG00000002742	ENSORLT00000003418
ENSORLG00000002743	ENSORLT00000003420
ENSORLG00000002743	ENSORLT00000003423
ENSORLG00000002744	ENSORLT00000003421
ENSORLG00000002745	ENSORLT00000003424
ENSORLG00000002746	ENSORLT00000003422
ENSORLG00000002747	ENSORLT00000003426
ENSORLG00000002747	ENSORLT00000003429
ENSORLG00000002748	ENSORLT00000003428
ENSORLG00000002749	ENSORLT00000003427
ENSORLG00000002750	ENSORLT00000003431
ENSORLG00000002751	ENSORLT00000003432
ENSORLG00000002752	ENSORLT00000003434
ENSORLG00000002752	ENSORLT00000003439
ENSORLG00000002753	ENSORLT00000003436
ENSORLG00000002753	ENSORLT00000003442
ENSORLG00000002753	ENSORLT00000003446
ENSORLG00000002754	ENSORLT00000003433
ENSORLG00000002754	ENSORLT00000003438
ENSORLG00000002755	ENSORLT00000003441
ENSORLG00000002755	ENSORLT00000003447
ENSORLG00000002756	ENSORLT00000003435
ENSORLG00000002756	ENSORLT00000003440
ENSORLG00000002756	ENSORLT00000003445
ENSORLG00000002757	ENSORLT00000003437
ENSORLG00000002758	ENSORLT00000003443
ENSORLG00000002759	ENSORLT00000003444
ENSORLG00000002760	ENSORLT00000003448
ENSORLG00000002761	ENSORLT00000003449
ENSORLG00000002762	ENSORLT00000003450
ENSORLG00000002763	ENSORLT00000003451
ENSORLG00000002764	ENSORLT00000003452
ENSORLG00000002766	ENSORLT00000003456
ENSORLG00000002767	ENSORLT00000003454
ENSORLG00000002768	ENSORLT00000003455
ENSORLG00000002769	ENSORLT00000003457
ENSORLG00000002770	ENSORLT00000003461
ENSORLG00000002771	ENSORLT00000003458
ENSORLG00000002772	ENSORLT00000003459
ENSORLG00000002773	ENSORLT00000003460
ENSORLG00000002774	ENSORLT00000003462
ENSORLG00000002775	ENSORLT00000003463
ENSORLG00000002776	ENSORLT00000003464
ENSORLG00000002778	ENSORLT00000003467
ENSORLG00000002779	ENSORLT00000003466
ENSORLG00000002779	ENSORLT00000003468
ENSORLG00000002780	ENSORLT00000003469
ENSORLG00000002782	ENSORLT00000003471
ENSORLG00000002782	ENSORLT00000003473
ENSORLG00000002782	ENSORLT00000003476
ENSORLG00000002783	ENSORLT00000003472
ENSORLG00000002784	ENSORLT00000003474
ENSORLG00000002785	ENSORLT00000003475
ENSORLG00000002786	ENSORLT00000003477
ENSORLG00000002787	ENSORLT00000003478
ENSORLG00000002787	ENSORLT00000003479
ENSORLG00000002788	ENSORLT00000003480
ENSORLG00000002789	ENSORLT00000003481
ENSORLG00000002790	ENSORLT00000003482
ENSORLG00000002791	ENSORLT00000003483
ENSORLG00000002792	ENSORLT00000003485
ENSORLG00000002793	ENSORLT00000003484
ENSORLG00000002794	ENSORLT00000003487
ENSORLG00000002795	ENSORLT00000003486
ENSORLG00000002796	ENSORLT00000003488
ENSORLG00000002796	ENSORLT00000003490
ENSORLG00000002797	ENSORLT00000003489
ENSORLG00000002798	ENSORLT00000003492
ENSORLG00000002799	ENSORLT00000003491
ENSORLG00000002802	ENSORLT00000003496
ENSORLG00000002802	ENSORLT00000003498
ENSORLG00000002803	ENSORLT00000003495
ENSORLG00000002804	ENSORLT00000003497
ENSORLG00000002805	ENSORLT00000003499
ENSORLG00000002806	ENSORLT00000003500
ENSORLG00000002806	ENSORLT00000003501
ENSORLG00000002807	ENSORLT00000003503
ENSORLG00000002808	ENSORLT00000003502
ENSORLG00000002809	ENSORLT00000003505
ENSORLG00000002810	ENSORLT00000003504
ENSORLG00000002811	ENSORLT00000003506
ENSORLG00000002812	ENSORLT00000003507
ENSORLG00000002813	ENSORLT00000003508
ENSORLG00000002814	ENSORLT00000003521
ENSORLG00000002815	ENSORLT00000003509
ENSORLG00000002815	ENSORLT00000003510
ENSORLG00000002816	ENSORLT00000003511
ENSORLG00000002816	ENSORLT00000003519
ENSORLG00000002816	ENSORLT00000003520
ENSORLG00000002816	ENSORLT00000003524
ENSORLG00000002817	ENSORLT00000003512
ENSORLG00000002817	ENSORLT00000003515
ENSORLG00000002818	ENSORLT00000003513
ENSORLG00000002818	ENSORLT00000003516
ENSORLG00000002819	ENSORLT00000003514
ENSORLG00000002819	ENSORLT00000003518
ENSORLG00000002820	ENSORLT00000003517
ENSORLG00000002821	ENSORLT00000003529
ENSORLG00000002822	ENSORLT00000003526
ENSORLG00000002822	ENSORLT00000003532
ENSORLG00000002823	ENSORLT00000003530
ENSORLG00000002823	ENSORLT00000003533
ENSORLG00000002823	ENSORLT00000003534
ENSORLG00000002824	ENSORLT00000003522
ENSORLG00000002825	ENSORLT00000003523
ENSORLG00000002826	ENSORLT00000003527
ENSORLG00000002827	ENSORLT00000003525
ENSORLG00000002828	ENSORLT00000003528
ENSORLG00000002829	ENSORLT00000003531
ENSORLG00000002830	ENSORLT00000003535
ENSORLG00000002830	ENSORLT00000003536
ENSORLG00000002831	ENSORLT00000003537
ENSORLG00000002832	ENSORLT00000003538
ENSORLG00000002833	ENSORLT00000003539
ENSORLG00000002834	ENSORLT00000003540
ENSORLG00000002835	ENSORLT00000003541
ENSORLG00000002836	ENSORLT00000003542
ENSORLG00000002836	ENSORLT00000003544
ENSORLG00000002838	ENSORLT00000003545
ENSORLG00000002838	ENSORLT00000003546
ENSORLG00000002839	ENSORLT00000003547
ENSORLG00000002840	ENSORLT00000003548
ENSORLG00000002841	ENSORLT00000003549
ENSORLG00000002842	ENSORLT00000003550
ENSORLG00000002842	ENSORLT00000003551
ENSORLG00000002843	ENSORLT00000003552
ENSORLG00000002844	ENSORLT00000003553
ENSORLG00000002844	ENSORLT00000003555
ENSORLG00000002845	ENSORLT00000003554
ENSORLG00000002846	ENSORLT00000003556
ENSORLG00000002848	ENSORLT00000003557
ENSORLG00000002849	ENSORLT00000003558
ENSORLG00000002850	ENSORLT00000003560
ENSORLG00000002850	ENSORLT00000003561
ENSORLG00000002851	ENSORLT00000003559
ENSORLG00000002852	ENSORLT00000003565
ENSORLG00000002853	ENSORLT00000003563
ENSORLG00000002854	ENSORLT00000003566
ENSORLG00000002854	ENSORLT00000003567
ENSORLG00000002855	ENSORLT00000003569
ENSORLG00000002856	ENSORLT00000003568
ENSORLG00000002856	ENSORLT00000003571
ENSORLG00000002857	ENSORLT00000003570
ENSORLG00000002857	ENSORLT00000003575
ENSORLG00000002858	ENSORLT00000003572
ENSORLG00000002859	ENSORLT00000003573
ENSORLG00000002860	ENSORLT00000003576
ENSORLG00000002861	ENSORLT00000003577
ENSORLG00000002862	ENSORLT00000003574
ENSORLG00000002863	ENSORLT00000003578
ENSORLG00000002864	ENSORLT00000003580
ENSORLG00000002864	ENSORLT00000003582
ENSORLG00000002865	ENSORLT00000003579
ENSORLG00000002866	ENSORLT00000003586
ENSORLG00000002867	ENSORLT00000003583
ENSORLG00000002868	ENSORLT00000003581
ENSORLG00000002869	ENSORLT00000003584
ENSORLG00000002870	ENSORLT00000003585
ENSORLG00000002871	ENSORLT00000003588
ENSORLG00000002871	ENSORLT00000003590
ENSORLG00000002871	ENSORLT00000003592
ENSORLG00000002873	ENSORLT00000003589
ENSORLG00000002874	ENSORLT00000003591
ENSORLG00000002875	ENSORLT00000003593
ENSORLG00000002876	ENSORLT00000003595
ENSORLG00000002877	ENSORLT00000003594
ENSORLG00000002878	ENSORLT00000003596
ENSORLG00000002879	ENSORLT00000003598
ENSORLG00000002879	ENSORLT00000003601
ENSORLG00000002880	ENSORLT00000003597
ENSORLG00000002881	ENSORLT00000003599
ENSORLG00000002881	ENSORLT00000003602
ENSORLG00000002882	ENSORLT00000003600
ENSORLG00000002883	ENSORLT00000003603
ENSORLG00000002884	ENSORLT00000003604
ENSORLG00000002885	ENSORLT00000003606
ENSORLG00000002885	ENSORLT00000003614
ENSORLG00000002885	ENSORLT00000003617
ENSORLG00000002887	ENSORLT00000003612
ENSORLG00000002888	ENSORLT00000003605
ENSORLG00000002889	ENSORLT00000003611
ENSORLG00000002889	ENSORLT00000003616
ENSORLG00000002890	ENSORLT00000003607
ENSORLG00000002891	ENSORLT00000003609
ENSORLG00000002891	ENSORLT00000003615
ENSORLG00000002891	ENSORLT00000003618
ENSORLG00000002892	ENSORLT00000003610
ENSORLG00000002893	ENSORLT00000003613
ENSORLG00000002894	ENSORLT00000003619
ENSORLG00000002896	ENSORLT00000003621
ENSORLG00000002897	ENSORLT00000003622
ENSORLG00000002898	ENSORLT00000003623
ENSORLG00000002899	ENSORLT00000003624
ENSORLG00000002900	ENSORLT00000003625
ENSORLG00000002901	ENSORLT00000003627
ENSORLG00000002902	ENSORLT00000003626
ENSORLG00000002903	ENSORLT00000003630
ENSORLG00000002904	ENSORLT00000003628
ENSORLG00000002905	ENSORLT00000003629
ENSORLG00000002906	ENSORLT00000003631
ENSORLG00000002906	ENSORLT00000003633
ENSORLG00000002907	ENSORLT00000003632
ENSORLG00000002908	ENSORLT00000003634
ENSORLG00000002909	ENSORLT00000003637
ENSORLG00000002910	ENSORLT00000003635
ENSORLG00000002910	ENSORLT00000003638
ENSORLG00000002911	ENSORLT00000003636
ENSORLG00000002912	ENSORLT00000003639
ENSORLG00000002914	ENSORLT00000003645
ENSORLG00000002915	ENSORLT00000003641
ENSORLG00000002916	ENSORLT00000003643
ENSORLG00000002917	ENSORLT00000003642
ENSORLG00000002918	ENSORLT00000003644
ENSORLG00000002919	ENSORLT00000003646
ENSORLG00000002920	ENSORLT00000003647
ENSORLG00000002921	ENSORLT00000003648
ENSORLG00000002922	ENSORLT00000003655
ENSORLG00000002923	ENSORLT00000003651
ENSORLG00000002923	ENSORLT00000003653
ENSORLG00000002924	ENSORLT00000003649
ENSORLG00000002925	ENSORLT00000003650
ENSORLG00000002926	ENSORLT00000003652
ENSORLG00000002926	ENSORLT00000003656
ENSORLG00000002926	ENSORLT00000003658
ENSORLG00000002927	ENSORLT00000003659
ENSORLG00000002927	ENSORLT00000003664
ENSORLG00000002928	ENSORLT00000003654
ENSORLG00000002929	ENSORLT00000003657
ENSORLG00000002929	ENSORLT00000003660
ENSORLG00000002930	ENSORLT00000003661
ENSORLG00000002932	ENSORLT00000003663
ENSORLG00000002933	ENSORLT00000003665
ENSORLG00000002933	ENSORLT00000003668
ENSORLG00000002934	ENSORLT00000003667
ENSORLG00000002935	ENSORLT00000003666
ENSORLG00000002936	ENSORLT00000003669
ENSORLG00000002937	ENSORLT00000003670
ENSORLG00000002938	ENSORLT00000003671
ENSORLG00000002939	ENSORLT00000003672
ENSORLG00000002939	ENSORLT00000003674
ENSORLG00000002940	ENSORLT00000003673
ENSORLG00000002940	ENSORLT00000003675
ENSORLG00000002941	ENSORLT00000003676
ENSORLG00000002943	ENSORLT00000003678
ENSORLG00000002944	ENSORLT00000003680
ENSORLG00000002945	ENSORLT00000003681
ENSORLG00000002946	ENSORLT00000003682
ENSORLG00000002946	ENSORLT00000003684
ENSORLG00000002947	ENSORLT00000003683
ENSORLG00000002948	ENSORLT00000003685
ENSORLG00000002949	ENSORLT00000003689
ENSORLG00000002950	ENSORLT00000003686
ENSORLG00000002951	ENSORLT00000003687
ENSORLG00000002952	ENSORLT00000003690
ENSORLG00000002953	ENSORLT00000003688
ENSORLG00000002954	ENSORLT00000003694
ENSORLG00000002955	ENSORLT00000003691
ENSORLG00000002955	ENSORLT00000003693
ENSORLG00000002956	ENSORLT00000003692
ENSORLG00000002957	ENSORLT00000003695
ENSORLG00000002958	ENSORLT00000003701
ENSORLG00000002959	ENSORLT00000003696
ENSORLG00000002959	ENSORLT00000003697
ENSORLG00000002959	ENSORLT00000003700
ENSORLG00000002960	ENSORLT00000003698
ENSORLG00000002961	ENSORLT00000003702
ENSORLG00000002962	ENSORLT00000003699
ENSORLG00000002963	ENSORLT00000003703
ENSORLG00000002964	ENSORLT00000003704
ENSORLG00000002964	ENSORLT00000003705
ENSORLG00000002965	ENSORLT00000003706
ENSORLG00000002965	ENSORLT00000003710
ENSORLG00000002966	ENSORLT00000003709
ENSORLG00000002966	ENSORLT00000003711
ENSORLG00000002967	ENSORLT00000003707
ENSORLG00000002968	ENSORLT00000003708
ENSORLG00000002970	ENSORLT00000003713
ENSORLG00000002971	ENSORLT00000003714
ENSORLG00000002972	ENSORLT00000003715
ENSORLG00000002973	ENSORLT00000003716
ENSORLG00000002974	ENSORLT00000003718
ENSORLG00000002975	ENSORLT00000003717
ENSORLG00000002976	ENSORLT00000003722
ENSORLG00000002977	ENSORLT00000003720
ENSORLG00000002978	ENSORLT00000003719
ENSORLG00000002979	ENSORLT00000003721
ENSORLG00000002980	ENSORLT00000003723
ENSORLG00000002981	ENSORLT00000003724
ENSORLG00000002982	ENSORLT00000003726
ENSORLG00000002983	ENSORLT00000003725
ENSORLG00000002985	ENSORLT00000003728
ENSORLG00000002985	ENSORLT00000003730
ENSORLG00000002986	ENSORLT00000003729
ENSORLG00000002987	ENSORLT00000003732
ENSORLG00000002988	ENSORLT00000003731
ENSORLG00000002989	ENSORLT00000003733
ENSORLG00000002990	ENSORLT00000003734
ENSORLG00000002991	ENSORLT00000003735
ENSORLG00000002992	ENSORLT00000003736
ENSORLG00000002992	ENSORLT00000003738
ENSORLG00000002993	ENSORLT00000003740
ENSORLG00000002993	ENSORLT00000003741
ENSORLG00000002993	ENSORLT00000003742
ENSORLG00000002993	ENSORLT00000003744
ENSORLG00000002993	ENSORLT00000003745
ENSORLG00000002993	ENSORLT00000003748
ENSORLG00000002994	ENSORLT00000003737
ENSORLG00000002995	ENSORLT00000003739
ENSORLG00000002996	ENSORLT00000003743
ENSORLG00000002997	ENSORLT00000003747
ENSORLG00000002998	ENSORLT00000003746
ENSORLG00000002999	ENSORLT00000003749
ENSORLG00000003000	ENSORLT00000003750
ENSORLG00000003001	ENSORLT00000003752
ENSORLG00000003002	ENSORLT00000003751
ENSORLG00000003003	ENSORLT00000003753
ENSORLG00000003004	ENSORLT00000003757
ENSORLG00000003005	ENSORLT00000003755
ENSORLG00000003006	ENSORLT00000003754
ENSORLG00000003007	ENSORLT00000003756
ENSORLG00000003008	ENSORLT00000003765
ENSORLG00000003010	ENSORLT00000003758
ENSORLG00000003011	ENSORLT00000003764
