Gene,From,To,JumpProbability
1000,19,20,0.0177
1000,20,21,0.0224
1000,21,1,0.0496
1000,21,22,0.0032
1000,22,2,0.0432
1000,22,3,0.0521
1000,20,23,0.0173
1000,23,24,0.0148
1000,24,4,0.033
1000,24,5,0.0367
1000,23,25,0.0046
1000,25,6,0.0751
1000,25,7,0.0825
1000,19,26,0.0694
1000,26,8,0.0911
1000,26,27,0.0113
1000,27,28,0.0133
1000,28,29,0.0153
1000,29,9,0.0046
1000,29,10,0.004
1000,28,11,0.9956
1000,27,30,0.0161
1000,30,31,0.0032
1000,31,12,0.0886
1000,31,32,0.0125
1000,32,33,0.0143
1000,33,13,0.0041
1000,33,14,0.0112
1000,32,15,0.9979
1000,30,34,0.0817
1000,34,35,0.0994
1000,35,16,0.0052
1000,35,17,0.0081
1000,34,18,0.9804
1001,23,24,0.9148
1001,24,25,0.1726
1001,25,26,0.5835
1001,26,27,0.0182
1001,27,28,0.0383
1001,28,29,0.2033
1001,29,1,0.0112
1001,29,2,0.0095
1001,28,3,0.0531
1001,27,30,0.2244
1001,30,4,0.0117
1001,30,5,0.0118
1001,26,31,0.1115
1001,31,6,0.0445
1001,31,32,0.0939
1001,32,7,0.0201
1001,32,8,0.0205
1001,25,9,0.3916
1001,24,33,0.6023
1001,33,34,0.2968
1001,34,10,0.1051
1001,34,11,0.1141
1001,33,12,0.2262
1001,23,35,0.925
1001,35,36,0.5594
1001,36,13,0.3915
1001,36,14,0.9522
1001,35,37,0.6693
1001,37,15,1
1001,37,38,0.2315
1001,38,39,0.0176
1001,39,40,0.2298
1001,40,16,0.1054
1001,40,17,0.0637
1001,39,41,0.0414
1001,41,18,1
1001,41,42,0.2084
1001,42,19,0.8848
1001,42,20,0.4471
1001,38,43,0.1772
1001,43,21,0.9915
1001,43,22,0.0912
1003,28,29,0.0107
1003,29,30,8e-04
1003,30,31,0.0344
1003,31,32,0.013
1003,32,33,5e-04
1003,33,34,0.0136
1003,34,1,0
1003,34,2,3e-04
1003,33,35,0.0025
1003,35,3,5e-04
1003,35,36,0.011
1003,36,4,1e-04
1003,36,5,3e-04
1003,32,37,0.0064
1003,37,6,3e-04
1003,37,38,0.0059
1003,38,7,0.0222
1003,38,8,0.0011
1003,31,9,0.0019
1003,30,10,0.0027
1003,29,39,7e-04
1003,39,40,0.0233
1003,40,41,0.0043
1003,41,42,0.0208
1003,42,11,0.02
1003,42,12,0.0032
1003,41,13,0.0043
1003,40,43,0.0151
1003,43,14,8e-04
1003,43,15,0.0011
1003,39,44,0.0201
1003,44,45,0.0053
1003,45,46,0.0203
1003,46,16,0.0014
1003,46,17,1
1003,45,18,0.0013
1003,44,47,0.0164
1003,47,19,6e-04
1003,47,20,0.0015
1003,28,48,0.0118
1003,48,21,0.0043
1003,48,49,0.0747
1003,49,50,9e-04
1003,50,51,0.0138
1003,51,22,3e-04
1003,51,23,0
1003,50,52,0.0044
1003,52,24,1e-04
1003,52,25,3e-04
1003,49,53,0.0123
1003,53,26,1e-04
1003,53,27,1e-04
1005,24,25,0.0179
1005,25,26,0.0012
1005,26,27,0.0295
1005,27,28,0.0077
1005,28,29,0.0244
1005,29,1,0.0014
1005,29,2,0.9945
1005,28,3,0.0022
1005,27,30,0.0216
1005,30,4,5e-04
1005,30,5,0.0026
1005,26,31,0.0293
1005,31,32,0.0069
1005,32,6,0.0148
1005,32,7,0.002
1005,31,33,0.0239
1005,33,8,0.0017
1005,33,9,0.0015
1005,25,34,0.0756
1005,34,10,8e-04
1005,34,35,0.0198
1005,35,36,0.0087
1005,36,11,0.0259
1005,36,37,0.0085
1005,37,12,5e-04
1005,37,13,2e-04
1005,35,38,0.0018
1005,38,39,0.003
1005,39,40,0.0167
1005,40,14,0
1005,40,15,0
1005,39,16,4e-04
1005,38,41,0.017
1005,41,17,0
1005,41,18,1e-04
1005,24,42,0.2776
1005,42,43,0.0097
1005,43,44,0.0265
1005,44,19,0.001
1005,44,20,0.0011
1005,43,21,0.0015
1005,42,45,0.0227
1005,45,22,0.0015
1005,45,23,0.0016
1006,21,22,0.5582
1006,22,23,0.017
1006,23,24,0.0637
1006,24,1,0.0028
1006,24,2,0.0021
1006,23,3,0.0053
1006,22,25,0.0559
1006,25,4,0.0029
1006,25,5,0.0039
1006,21,26,0.0173
1006,26,27,0.3908
1006,27,28,0.0185
1006,28,6,0.0048
1006,28,7,0.0061
1006,27,29,0.057
1006,29,8,0.0027
1006,29,9,0.0028
1006,26,30,0.0201
1006,30,31,0.1649
1006,31,10,0.006
1006,31,11,0.0046
1006,30,32,0.191
1006,32,33,0.0484
1006,33,34,0.0213
1006,34,35,0.0185
1006,35,12,1
1006,35,13,5e-04
1006,34,14,0.001
1006,33,36,0.0044
1006,36,37,0.0059
1006,37,38,0.0426
1006,38,15,3e-04
1006,38,16,1e-04
1006,37,17,0.001
1006,36,39,0.0484
1006,39,18,1
1006,39,19,3e-04
1006,32,20,0.0032
1008,26,27,0.003
1008,27,28,0.003
1008,28,29,0.0029
1008,29,30,0.002
1008,30,31,0.0049
1008,31,1,0.0054
1008,31,2,0.0074
1008,30,3,1
1008,29,4,0.0183
1008,28,32,0.0033
1008,32,33,6e-04
1008,33,34,0.0052
1008,34,5,0.0054
1008,34,6,0.006
1008,33,7,0.0142
1008,32,35,0.0103
1008,35,8,0.0172
1008,35,9,0.9948
1008,27,36,0.0098
1008,36,37,0.0023
1008,37,38,0.0041
1008,38,10,0.0071
1008,38,11,0.0061
1008,37,12,0.0157
1008,36,39,0.9983
1008,39,13,0.7801
1008,39,14,0.5963
1008,26,40,0.0065
1008,40,41,0.0106
1008,41,15,0.009
1008,41,16,0.0099
1008,40,42,0.0091
1008,42,17,0.9992
1008,42,43,0.0112
1008,43,44,1e-04
1008,44,45,0.0029
1008,45,18,9e-04
1008,45,19,6e-04
1008,44,46,3e-04
1008,46,47,0.0029
1008,47,20,3e-04
1008,47,21,4e-04
1008,46,22,0.0032
1008,43,48,0.001
1008,48,49,8e-04
1008,49,23,9e-04
1008,49,24,0.0011
1008,48,25,0.0025
100,36,37,0.0112
100,37,38,0.0011
100,38,39,0.0305
100,39,1,8e-04
100,39,40,0.0125
100,40,41,0.0015
100,41,42,0.0105
100,42,2,1e-04
100,42,3,2e-04
100,41,43,0.0021
100,43,44,0.0042
100,44,4,7e-04
100,44,5,0.0079
100,43,45,0.0103
100,45,6,1e-04
100,45,7,1e-04
100,40,46,0.0055
100,46,47,0.0048
100,47,8,0
100,47,9,0
100,46,48,0.0063
100,48,10,0.1007
100,48,11,0.8955
100,38,49,0.0263
100,49,12,0.0555
100,49,13,0.0431
100,37,50,0.0393
100,50,14,9e-04
100,50,51,0.0048
100,51,15,0.0018
100,51,52,0.0165
100,52,16,5e-04
100,52,17,0.001
100,36,53,0.0043
100,53,54,0.1295
100,54,55,0.0167
100,55,18,6e-04
100,55,19,3e-04
100,54,20,0.0021
100,53,56,0.0053
100,56,57,0.001
100,57,21,0.0023
100,57,58,0.0277
100,58,59,0.0136
100,59,60,0.0064
100,60,61,0.0051
100,61,22,1e-04
100,61,23,1e-04
100,60,24,1e-04
100,59,62,9e-04
100,62,63,0.0019
100,63,64,0.0104
100,64,25,0
100,64,26,0
100,63,27,3e-04
100,62,28,3e-04
100,58,29,0.0018
100,56,65,0.0015
100,65,66,0.0167
100,66,30,0.0021
100,66,67,0.0047
100,67,31,0.0011
100,67,32,0.0011
100,65,68,0.0257
100,68,33,0.0019
100,68,69,0.0151
100,69,34,0.0022
100,69,35,0.0046
1010,22,23,3e-04
1010,23,24,4e-04
1010,24,25,0.0026
1010,25,1,0.0012
1010,25,2,0.001
1010,24,26,3e-04
1010,26,27,2e-04
1010,27,3,0.0017
1010,27,4,0.0017
1010,26,28,3e-04
1010,28,29,3e-04
1010,29,30,3e-04
1010,30,5,6e-04
1010,30,6,8e-04
1010,29,7,0.0021
1010,28,31,0.001
1010,31,8,4e-04
1010,31,9,7e-04
1010,23,10,0.0048
1010,22,32,0.0011
1010,32,11,0.0028
1010,32,33,0.0012
1010,33,34,0.001
1010,34,35,0
1010,35,36,2e-04
1010,36,12,3e-04
1010,36,13,1e-04
1010,35,37,0
1010,37,14,3e-04
1010,37,38,7e-04
1010,38,15,0.0015
1010,38,16,0.001
1010,34,39,3e-04
1010,39,40,3e-04
1010,40,17,0.0561
1010,40,18,0.002
1010,39,41,2e-04
1010,41,19,1
1010,41,20,6e-04
1010,33,21,7e-04
1012,26,27,0.4997
1012,27,28,0.1707
1012,28,29,0.1253
1012,29,30,0.0313
1012,30,31,0.1062
1012,31,1,0.0544
1012,31,2,0.0581
1012,30,3,0.0759
1012,29,32,0.0961
1012,32,4,0.0525
1012,32,5,0.0774
1012,28,33,0.1237
1012,33,34,0.0998
1012,34,6,0.0796
1012,34,7,0.1583
1012,33,35,0.032
1012,35,36,0.1017
1012,36,8,0.0839
1012,36,9,0.0407
1012,35,10,0.3302
1012,27,37,0.3204
1012,37,11,0.3547
1012,37,38,0.1731
1012,38,12,0.0696
1012,38,39,0.0819
1012,39,40,0.0394
1012,40,41,0.0319
1012,41,13,0.0495
1012,41,14,0.0116
1012,40,15,0.9998
1012,39,42,0.0065
1012,42,43,0.0128
1012,43,44,0.0714
1012,44,16,0.9225
1012,44,17,0.0461
1012,43,18,0.0359
1012,42,45,0.0828
1012,45,19,0.0119
1012,45,20,0.0124
1012,26,46,0.7417
1012,46,47,0.0282
1012,47,48,0.1056
1012,48,21,0.0349
1012,48,22,0.0575
1012,47,23,0.0809
1012,46,49,0.0916
1012,49,24,0.075
1012,49,25,0.0567
1013,25,26,0.4183
1013,26,27,0.2059
1013,27,1,0.0742
1013,27,28,0.0505
1013,28,29,0.0032
1013,29,30,0.0074
1013,30,31,0.0467
1013,31,2,0.0724
1013,31,3,0.0087
1013,30,4,0.023
1013,29,32,0.048
1013,32,5,0.0065
1013,32,6,0.0066
1013,28,33,0.0259
1013,33,7,0.0859
1013,33,34,0.0202
1013,34,8,0.0836
1013,34,9,0.0109
1013,26,35,0.1547
1013,35,10,0.1075
1013,35,36,0.0622
1013,36,11,0.068
1013,36,12,0.086
1013,25,37,0.4229
1013,37,38,0.0671
1013,38,13,0.1487
1013,38,39,0.1198
1013,39,14,0.069
1013,39,40,0.0496
1013,40,41,0.0042
1013,41,42,0.0453
1013,42,15,0.0073
1013,42,16,0.0109
1013,41,43,0.0094
1013,43,17,0.0271
1013,43,44,0.049
1013,44,18,0.9917
1013,44,19,0.0122
1013,40,45,0.0229
1013,45,46,0.0204
1013,46,20,0.0213
1013,46,21,0.0094
1013,45,22,0.0302
1013,37,47,0.1626
1013,47,23,0.1061
1013,47,24,0.1355
1015,24,25,0.0993
1015,25,26,0.8598
1015,26,27,0.2274
1015,27,1,0.0109
1015,27,2,0.0096
1015,26,3,0.0211
1015,25,28,0.1035
1015,28,29,0.4623
1015,29,30,0.2028
1015,30,4,0.0155
1015,30,5,0.0148
1015,29,31,0.069
1015,31,32,0.225
1015,32,6,0.0098
1015,32,7,0.0109
1015,31,8,1
1015,28,33,0.016
1015,33,9,0.0504
1015,33,34,0.3541
1015,34,10,0.019
1015,34,35,0.1727
1015,35,36,0.0127
1015,36,37,0.1766
1015,37,11,9e-04
1015,37,12,0.001
1015,36,38,0.0303
1015,38,39,0.1525
1015,39,13,1
1015,39,14,0.0019
1015,38,15,1
1015,35,40,0.0883
1015,40,41,0.0781
1015,41,16,1
1015,41,17,1
1015,40,18,0.0043
1015,24,42,0.9573
1015,42,43,0.2068
1015,43,19,0.0187
1015,43,20,1
1015,42,44,0.0693
1015,44,45,0.2268
1015,45,21,0.011
1015,45,22,0.009
1015,44,23,1
1016,20,21,1
1016,21,1,0.9792
1016,21,22,0.4552
1016,22,2,0.9645
1016,22,23,0.8937
1016,23,3,0.8228
1016,23,4,0.9997
1016,20,24,1
1016,24,25,0.9408
1016,25,5,1
1016,25,26,0.9823
1016,26,27,0.8192
1016,27,28,0.5434
1016,28,6,1
1016,28,29,0.5061
1016,29,7,0.9909
1016,29,8,0.325
1016,27,30,0.1112
1016,30,31,0.8046
1016,31,9,0.8922
1016,31,10,1
1016,30,32,0.2318
1016,32,11,0.9998
1016,32,33,0.7708
1016,33,12,0.2705
1016,33,13,0.9893
1016,26,14,0.9941
1016,24,34,0.9934
1016,34,35,0.4664
1016,35,15,0.994
1016,35,36,0.8932
1016,36,16,0.8922
1016,36,17,0.8934
1016,34,37,0.8633
1016,37,18,0.9884
1016,37,19,0.9992
1018,23,24,0.0078
1018,24,25,0.1819
1018,25,26,0.0069
1018,26,1,0.0019
1018,26,2,0.0019
1018,25,3,0.0026
1018,24,27,0.0088
1018,27,28,0.0798
1018,28,29,0.021
1018,29,30,0.0017
1018,30,31,0.0181
1018,31,4,1e-04
1018,31,5,1e-04
1018,30,32,0.0034
1018,32,33,0.0179
1018,33,6,1e-04
1018,33,7,3e-04
1018,32,8,3e-04
1018,29,34,0.0081
1018,34,9,0.0169
1018,34,35,0.009
1018,35,10,1e-04
1018,35,11,3e-04
1018,28,36,0.024
1018,36,12,0.0325
1018,36,13,0.9743
1018,27,37,0.0669
1018,37,38,0.0073
1018,38,39,0.0258
1018,39,14,0.0011
1018,39,15,0.001
1018,38,16,0.0017
1018,37,17,0.0026
1018,23,40,0.28
1018,40,41,0.0084
1018,41,42,0.0297
1018,42,18,4e-04
1018,42,19,0.0011
1018,41,20,0.002
1018,40,43,0.0248
1018,43,21,0.0034
1018,43,22,0.0076
1019,17,18,0.0388
1019,18,1,0.1275
1019,18,19,0.0525
1019,19,2,0.1105
1019,19,20,0.0489
1019,20,21,0.01
1019,21,3,0.9988
1019,21,22,0.0107
1019,22,4,0.0075
1019,22,5,0.0074
1019,20,23,6e-04
1019,23,24,0.0234
1019,24,25,0.0402
1019,25,6,0.0373
1019,25,7,0.9757
1019,24,8,0.0334
1019,23,26,0.0132
1019,26,27,0.0141
1019,27,9,0.0064
1019,27,10,0.0079
1019,26,11,0.1268
1019,17,28,0.0668
1019,28,29,0.0082
1019,29,30,0.0286
1019,30,12,0.0339
1019,30,13,0.0384
1019,29,14,0.0782
1019,28,31,0.0293
1019,31,15,0.0635
1019,31,16,0.1272
1020,26,27,0.0145
1020,27,28,0.0693
1020,28,29,0.0175
1020,29,30,0.0124
1020,30,1,5e-04
1020,30,2,0.002
1020,29,31,6e-04
1020,31,32,0.0204
1020,32,3,4e-04
1020,32,4,2e-04
1020,31,33,0.0024
1020,33,34,0.0138
1020,34,5,0.0077
1020,34,6,0.0872
1020,33,7,5e-04
1020,28,8,0.0013
1020,27,35,0.0514
1020,35,9,0.0034
1020,35,10,0.0036
1020,26,36,0.0135
1020,36,37,0.067
1020,37,11,0.0015
1020,37,38,0.0171
1020,38,39,0.009
1020,39,40,0.0075
1020,40,12,5e-04
1020,40,13,1e-04
1020,39,14,8e-04
1020,38,41,0.0014
1020,41,15,7e-04
1020,41,42,0.0162
1020,42,16,0
1020,42,17,1e-04
1020,36,43,0.0017
1020,43,18,0.0093
1020,43,44,0.026
1020,44,45,0.0062
1020,45,46,0.0228
1020,46,19,0.9794
1020,46,20,0.003
1020,45,47,0.0265
1020,47,21,0.0024
1020,47,22,0.0018
1020,44,48,0.02
1020,48,49,0.019
1020,49,23,6e-04
1020,49,24,4e-04
1020,48,25,0.0015
1023,20,21,1
1023,21,22,0.9886
1023,22,23,0.651
1023,23,24,0.0699
1023,24,25,0.1414
1023,25,1,0.9997
1023,25,26,0.5956
1023,26,27,0.1904
1023,27,2,1
1023,27,3,0.2259
1023,26,4,0.9458
1023,24,28,0.6368
1023,28,5,0.1176
1023,28,6,1
1023,23,29,0.3769
1023,29,30,0.3527
1023,30,7,0.9997
1023,30,8,0.3234
1023,29,9,1
1023,22,10,1
1023,21,31,0.9641
1023,31,32,0.3174
1023,32,33,0.75
1023,33,34,0.6293
1023,34,11,0.2689
1023,34,12,0.3897
1023,33,13,0.9914
1023,32,14,1
1023,31,15,0.9953
1023,20,35,1
1023,35,36,0.3159
1023,36,16,0.8142
1023,36,17,0.9021
1023,35,37,0.7112
1023,37,18,0.6828
1023,37,19,0.9783
1024,21,1,1
1024,21,22,1
1024,22,23,0.9609
1024,23,24,0.6992
1024,24,25,0.7002
1024,25,2,0.8852
1024,25,3,0.756
1024,24,26,0.7036
1024,26,4,0.5951
1024,26,5,0.5725
1024,23,27,0.3163
1024,27,28,0.7388
1024,28,6,0.7653
1024,28,7,0.877
1024,27,29,0.7937
1024,29,8,0.7425
1024,29,9,0.7728
1024,22,30,0.8093
1024,30,10,0.9901
1024,30,31,0.9025
1024,31,11,0.8734
1024,31,32,0.6458
1024,32,33,0.0693
1024,33,34,0.6281
1024,34,12,0.9734
1024,34,13,0.3256
1024,33,35,0.144
1024,35,36,0.5936
1024,36,14,0.6682
1024,36,15,0.3112
1024,35,37,0.3045
1024,37,16,0.9997
1024,37,17,0.6739
1024,32,38,0.3683
1024,38,18,0.9587
1024,38,39,0.3385
1024,39,19,0.76
1024,39,20,0.4111
1026,22,23,0.0309
1026,23,24,0.3186
1026,24,1,0.014
1026,24,25,0.0172
1026,25,26,0.0597
1026,26,2,0.0036
1026,26,3,0.0723
1026,25,4,0.0064
1026,23,27,0.9146
1026,27,28,0.1394
1026,28,5,0.0684
1026,28,6,0.0681
1026,27,29,0.9429
1026,29,30,0.078
1026,30,31,0.0791
1026,31,7,0.002
1026,31,8,0.0031
1026,30,32,0.0798
1026,32,9,1
1026,32,10,0.0025
1026,29,11,0.0116
1026,22,33,0.0597
1026,33,12,0.014
1026,33,34,0.1066
1026,34,13,0.0031
1026,34,35,0.0482
1026,35,36,0.0041
1026,36,37,0.052
1026,37,14,0.0029
1026,37,15,4e-04
1026,36,38,0.0069
1026,38,16,7e-04
1026,38,39,0.0363
1026,39,17,3e-04
1026,39,18,5e-04
1026,35,40,0.0219
1026,40,19,8e-04
1026,40,41,0.019
1026,41,20,7e-04
1026,41,21,5e-04
1027,19,20,0.1426
1027,20,21,0.1928
1027,21,22,0.0438
1027,22,23,0.2671
1027,23,1,0.3123
1027,23,2,0.8478
1027,22,3,0.2519
1027,21,24,0.1395
1027,24,4,0.2502
1027,24,5,0.9116
1027,20,25,0.3386
1027,25,26,0.1263
1027,26,27,0.409
1027,27,6,0.4181
1027,27,7,0.9007
1027,26,8,0.3548
1027,25,9,0.3278
1027,19,28,0.9892
1027,28,29,0.1408
1027,29,30,0.005
1027,30,31,0.0337
1027,31,32,0.0591
1027,32,10,0.9818
1027,32,11,0.037
1027,31,12,0.2955
1027,30,33,0.0639
1027,33,13,0.0144
1027,33,14,0.0094
1027,29,34,0.0285
1027,34,35,0.0297
1027,35,15,0.9898
1027,35,16,0.0376
1027,34,17,0.9984
1027,28,18,0.3148
1028,21,22,0.0011
1028,22,23,0.001
1028,23,1,0.0053
1028,23,24,0.001
1028,24,25,7e-04
1028,25,2,6e-04
1028,25,3,5e-04
1028,24,26,4e-04
1028,26,4,0.0011
1028,26,5,9e-04
1028,22,27,0.0015
1028,27,28,0.001
1028,28,6,0.0022
1028,28,7,0.0025
1028,27,8,0.0027
1028,21,29,0.0016
1028,29,30,0.0025
1028,30,31,4e-04
1028,31,32,1e-04
1028,32,33,9e-04
1028,33,34,1e-04
1028,34,9,0
1028,34,10,1
1028,33,11,4e-04
1028,32,35,0
1028,35,36,2e-04
1028,36,12,5e-04
1028,36,13,4e-04
1028,35,37,2e-04
1028,37,14,1e-04
1028,37,15,2e-04
1028,31,38,5e-04
1028,38,16,0.061
1028,38,39,0.016
1028,39,17,3e-04
1028,39,18,8e-04
1028,30,19,0.0026
1028,29,20,0.01
102,43,44,1
102,44,45,1
102,45,46,0.9267
102,46,47,0.9815
102,47,1,0.9998
102,47,48,0.8277
102,48,49,0.5443
102,49,50,0.5062
102,50,2,0.9999
102,50,3,0.9655
102,49,4,0.644
102,48,51,0.1157
102,51,52,0.2351
102,52,5,1
102,52,53,0.7832
102,53,6,0.1779
102,53,7,0.1813
102,51,54,0.8214
102,54,8,0.3075
102,54,9,0.9984
102,46,10,1
102,45,55,0.9948
102,55,56,0.4663
102,56,57,0.9051
102,57,11,0.9129
102,57,12,0.9092
102,56,13,0.9911
102,55,14,0.999
102,44,58,1
102,58,59,0.9326
102,59,15,1
102,59,60,0.9827
102,60,16,0.9998
102,60,61,0.8255
102,61,62,0.5567
102,62,17,1
102,62,63,0.5041
102,63,18,0.5881
102,63,19,0.7953
102,61,64,0.1144
102,64,65,0.8216
102,65,20,1
102,65,21,0.8716
102,64,66,0.2263
102,66,67,0.7824
102,67,22,1
102,67,23,0.4121
102,66,24,0.9342
102,58,68,0.9946
102,68,69,0.4706
102,69,70,0.9
102,70,25,0.9097
102,70,26,0.9061
102,69,27,0.9864
102,68,71,0.8795
102,71,28,0.9618
102,71,29,0.9601
102,43,72,1
102,72,73,0.9992
102,73,74,0.8267
102,74,75,0.5438
102,75,30,0.9953
102,75,76,0.5032
102,76,31,0.7604
102,76,32,0.9999
102,74,77,0.1138
102,77,78,0.8073
102,78,33,1
102,78,34,0.3009
102,77,79,0.2354
102,79,80,0.7829
102,80,35,0.9999
102,80,36,0.2907
102,79,37,0.9753
102,73,38,0.9766
102,72,81,0.9962
102,81,82,0.4777
102,82,83,0.9029
102,83,39,1
102,83,40,0.9125
102,82,41,0.988
102,81,42,0.9921
1030,18,19,0.9378
1030,19,20,0.7244
1030,20,1,0.9888
1030,20,21,0.2587
1030,21,2,0.1252
1030,21,3,0.12
1030,19,22,0.6102
1030,22,23,0.11
1030,23,24,0.3345
1030,24,4,0.2237
1030,24,5,1
1030,23,6,0.3257
1030,22,7,0.9834
1030,18,25,0.9384
1030,25,26,0.6265
1030,26,27,0.1061
1030,27,8,1
1030,27,9,0.33
1030,26,28,0.2987
1030,28,10,0.2611
1030,28,11,0.9983
1030,25,29,0.7237
1030,29,30,0.2625
1030,30,31,0.0663
1030,31,12,0.0682
1030,31,13,0.0678
1030,30,32,0.1277
1030,32,33,0.1184
1030,33,14,0.0219
1030,33,15,0.0221
1030,32,16,0.0523
1030,29,17,0.463
1031,19,20,0.0407
1031,20,21,0.0341
1031,21,22,0.0051
1031,22,23,0.0305
1031,23,1,0.0724
1031,23,2,0.0934
1031,22,24,0.0043
1031,24,25,0.0332
1031,25,3,0.0366
1031,25,4,0.032
1031,24,5,0.0635
1031,21,6,0.125
1031,20,26,0.0392
1031,26,27,0.0098
1031,27,7,0.1708
1031,27,8,0.0865
1031,26,9,0.1336
1031,19,28,0.1593
1031,28,10,0.06
1031,28,29,0.0203
1031,29,30,0.0015
1031,30,31,0.0142
1031,31,11,0.0241
1031,31,12,0.0115
1031,30,32,0.002
1031,32,33,0.0116
1031,33,13,0.0049
1031,33,14,0.0037
1031,32,15,0.0396
1031,29,34,0.0085
1031,34,16,0.9866
1031,34,35,0.0093
1031,35,17,0.0231
1031,35,18,0.0141
1034,29,30,0.0185
1034,30,31,0.0216
1034,31,32,0.0062
1034,32,1,0.013
1034,32,33,0.1663
1034,33,34,0.0038
1034,34,35,0.0083
1034,35,36,0.0474
1034,36,2,1
1034,36,3,0.0011
1034,35,4,0.0216
1034,34,37,0.0485
1034,37,5,1
1034,37,6,2e-04
1034,33,38,0.0257
1034,38,7,0.0016
1034,38,39,0.0215
1034,39,8,0.1299
1034,39,9,0.0091
1034,31,40,0.1542
1034,40,10,0.0101
1034,40,41,0.02
1034,41,11,0.9976
1034,41,42,0.07
1034,42,12,0.0025
1034,42,13,0.0105
1034,30,43,0.0204
1034,43,44,0.0049
1034,44,14,0.0109
1034,44,45,0.1218
1034,45,15,0.0029
1034,45,46,0.0529
1034,46,47,0.0244
1034,47,16,0.0014
1034,47,48,0.0209
1034,48,17,4e-04
1034,48,18,4e-04
1034,46,49,0.0042
1034,49,50,0.0074
1034,50,51,0.0449
1034,51,19,3e-04
1034,51,20,0
1034,50,21,0.0016
1034,49,52,0.0442
1034,52,22,3e-04
1034,52,23,4e-04
1034,43,53,0.153
1034,53,54,0.0583
1034,54,24,0.0107
1034,54,25,0.0741
1034,53,26,0.0078
1034,29,55,0.6495
1034,55,27,3e-04
1034,55,28,0
1035,22,23,1
1035,23,24,0.9957
1035,24,1,1
1035,24,25,0.727
1035,25,26,0.0881
1035,26,27,0.1882
1035,27,28,0.6842
1035,28,2,1
1035,28,3,0.9827
1035,27,4,0.9979
1035,26,29,0.7303
1035,29,5,0.1822
1035,29,6,1
1035,25,30,0.4525
1035,30,7,0.9999
1035,30,31,0.421
1035,31,8,0.238
1035,31,9,0.9998
1035,23,32,0.9848
1035,32,33,0.3755
1035,33,34,0.8721
1035,34,10,0.8014
1035,34,11,0.9999
1035,33,35,0.8282
1035,35,12,0.9999
1035,35,13,0.9999
1035,32,36,0.5531
1035,36,14,0.9999
1035,36,37,0.5475
1035,37,15,0.7881
1035,37,16,1
1035,22,38,1
1035,38,39,0.3669
1035,39,40,0.8269
1035,40,17,0.9436
1035,40,18,0.6823
1035,39,19,1
1035,38,41,0.7837
1035,41,20,0.7816
1035,41,21,0.9465
1037,27,28,0.0014
1037,28,29,0.0013
1037,29,30,5e-04
1037,30,31,0
1037,31,32,0
1037,32,33,2e-04
1037,33,1,2e-04
1037,33,2,2e-04
1037,32,3,8e-04
1037,31,34,3e-04
1037,34,4,7e-04
1037,34,5,6e-04
1037,30,35,2e-04
1037,35,36,6e-04
1037,36,6,3e-04
1037,36,7,1e-04
1037,35,8,5e-04
1037,29,9,9e-04
1037,28,37,0.002
1037,37,10,0.0018
1037,37,38,6e-04
1037,38,39,0
1037,39,40,0.0139
1037,40,11,0.0186
1037,40,41,8e-04
1037,41,42,0.8245
1037,42,12,0
1037,42,13,0
1037,41,14,0.1749
1037,39,43,3e-04
1037,43,44,2e-04
1037,44,15,1e-04
1037,44,45,1e-04
1037,45,16,1e-04
1037,45,17,0
1037,43,18,6e-04
1037,38,46,3e-04
1037,46,47,3e-04
1037,47,19,9e-04
1037,47,20,5e-04
1037,46,21,4e-04
1037,27,48,0.0023
1037,48,49,1e-04
1037,49,50,4e-04
1037,50,22,0.001
1037,50,23,9e-04
1037,49,24,0.0023
1037,48,51,6e-04
1037,51,25,0.0033
1037,51,26,0.0063
1038,25,26,0.0153
1038,26,27,0.0014
1038,27,1,0.9877
1038,27,28,0.0398
1038,28,2,0.0081
1038,28,29,0.0161
1038,29,30,0.0073
1038,30,3,8e-04
1038,30,31,0.0078
1038,31,4,7e-04
1038,31,5,0.0029
1038,29,32,0.0019
1038,32,33,0.0031
1038,33,34,0.0145
1038,34,6,1e-04
1038,34,7,2e-04
1038,33,8,1e-04
1038,32,35,0.0168
1038,35,9,7e-04
1038,35,10,6e-04
1038,26,36,0.0013
1038,36,37,0.0251
1038,37,38,0.0081
1038,38,39,0.0223
1038,39,11,0.0012
1038,39,12,0.0019
1038,38,13,0.002
1038,37,14,0.0013
1038,36,40,0.0254
1038,40,41,0.0192
1038,41,15,0.0033
1038,41,16,0.0014
1038,40,42,0.006
1038,42,43,0.0237
1038,43,17,6e-04
1038,43,18,0.0012
1038,42,19,0.0023
1038,25,44,0.2441
1038,44,45,0.0076
1038,45,46,0.0244
1038,46,20,7e-04
1038,46,21,0.0012
1038,45,22,0.0042
1038,44,47,0.0198
1038,47,23,9e-04
1038,47,24,0.0015
1039,23,24,0.4832
1039,24,25,0.2255
1039,25,26,0.0273
1039,26,1,0.2632
1039,26,2,0.09
1039,25,27,0.0942
1039,27,28,0.0899
1039,28,3,0.05
1039,28,4,0.0355
1039,27,5,0.081
1039,24,29,0.0699
1039,29,30,0.1706
1039,30,31,0.0771
1039,31,32,0.0049
1039,32,33,0.0119
1039,33,6,0.0368
1039,33,34,0.0711
1039,34,35,0.0142
1039,35,7,1
1039,35,8,0.0117
1039,34,9,0.0245
