Gene,From,To,JumpProbability
1000,19,20,0.0013
1000,20,21,6e-04
1000,21,1,0.0037
1000,21,22,0
1000,22,2,0.0023
1000,22,3,0.0026
1000,20,23,0.0016
1000,23,24,0.001
1000,24,4,0.0024
1000,24,5,0.0019
1000,23,25,5e-04
1000,25,6,0.0029
1000,25,7,0.002
1000,19,26,0.0031
1000,26,8,0.0029
1000,26,27,9e-04
1000,27,28,8e-04
1000,28,29,0.0024
1000,29,9,0.9986
1000,29,10,0.0024
1000,28,11,0.015
1000,27,30,2e-04
1000,30,31,2e-04
1000,31,12,8e-04
1000,31,32,6e-04
1000,32,33,2e-04
1000,33,13,2e-04
1000,33,14,1e-04
1000,32,15,0.0133
1000,30,34,3e-04
1000,34,35,2e-04
1000,35,16,3e-04
1000,35,17,3e-04
1000,34,18,9e-04
1001,23,24,0.5853
1001,24,25,0.0771
1001,25,26,0.3293
1001,26,27,0.0079
1001,27,28,0.0204
1001,28,29,0.0964
1001,29,1,0.0041
1001,29,2,0.006
1001,28,3,0.0211
1001,27,30,0.1094
1001,30,4,0.0057
1001,30,5,0.0067
1001,26,31,0.0554
1001,31,6,0.0169
1001,31,32,0.0474
1001,32,7,0.0102
1001,32,8,0.0091
1001,25,9,0.1761
1001,24,33,0.3453
1001,33,34,0.1498
1001,34,10,0.0498
1001,34,11,0.047
1001,33,12,0.1011
1001,23,35,0.5915
1001,35,36,0.3206
1001,36,13,0.1248
1001,36,14,0.1308
1001,35,37,0.3987
1001,37,15,1
1001,37,38,0.1156
1001,38,39,0.0091
1001,39,40,0.114
1001,40,16,0.006
1001,40,17,0.0061
1001,39,41,0.0183
1001,41,18,1
1001,41,42,0.1001
1001,42,19,0.0191
1001,42,20,0.0348
1001,38,43,0.0859
1001,43,21,1
1001,43,22,0.0188
1004,19,1,0.6117
1004,19,20,0.4254
1004,20,21,0.0575
1004,21,2,0.1284
1004,21,22,0.1475
1004,22,3,0.0519
1004,22,23,0.0619
1004,23,24,0.0308
1004,24,25,0.0271
1004,25,4,0.0081
1004,25,5,0.0093
1004,24,6,0.0163
1004,23,26,0.0049
1004,26,27,0.0606
1004,27,7,0.0087
1004,27,8,0.0922
1004,26,28,0.0091
1004,28,9,0.0734
1004,28,29,0.0606
1004,29,10,0.0025
1004,29,11,0.0038
1004,20,30,0.1929
1004,30,31,0.0267
1004,31,32,0.0245
1004,32,12,0.0776
1004,32,33,0.0251
1004,33,13,0.0703
1004,33,14,0.0479
1004,31,15,0.121
1004,30,34,0.0241
1004,34,16,0.914
1004,34,35,0.107
1004,35,17,0.8819
1004,35,18,0.1326
1005,24,25,0.9934
1005,25,26,0.1592
1005,26,27,0.3191
1005,27,28,0.0789
1005,28,29,0.2665
1005,29,1,0.1927
1005,29,2,1
1005,28,3,0.9987
1005,27,30,0.2408
1005,30,4,0.1419
1005,30,5,0.1383
1005,26,31,0.3081
1005,31,32,0.0787
1005,32,6,1
1005,32,7,0.263
1005,31,33,0.243
1005,33,8,0.4565
1005,33,9,0.8826
1005,25,34,0.6245
1005,34,10,0.1669
1005,34,35,0.2066
1005,35,36,0.1006
1005,36,11,0.3877
1005,36,37,0.0913
1005,37,12,0.0182
1005,37,13,0.0981
1005,35,38,0.0179
1005,38,39,0.0341
1005,39,40,0.1807
1005,40,14,0.0181
1005,40,15,0.011
1005,39,16,0.057
1005,38,41,0.201
1005,41,17,0.0176
1005,41,18,1
1005,24,42,0.976
1005,42,43,0.0843
1005,43,44,0.2661
1005,44,19,0.1498
1005,44,20,0.3177
1005,43,21,0.2122
1005,42,45,0.2423
1005,45,22,0.1345
1005,45,23,0.1375
1006,21,22,1
1006,22,23,0.2012
1006,23,24,0.5471
1006,24,1,0.9997
1006,24,2,0.2529
1006,23,3,1
1006,22,25,0.5076
1006,25,4,0.9997
1006,25,5,0.316
1006,21,26,0.9615
1006,26,27,0.996
1006,27,28,0.1922
1006,28,6,0.9986
1006,28,7,0.5087
1006,27,29,0.5031
1006,29,8,0.4431
1006,29,9,0.3779
1006,26,30,0.9958
1006,30,31,0.8786
1006,31,10,0.5485
1006,31,11,0.9994
1006,30,32,0.9192
1006,32,33,0.4513
1006,33,34,0.2447
1006,34,35,0.2216
1006,35,12,0.2114
1006,35,13,0.0663
1006,34,14,1
1006,33,36,0.0374
1006,36,37,0.0858
1006,37,38,0.408
1006,38,15,0.1433
1006,38,16,0.9988
1006,37,17,0.9244
1006,36,39,0.431
1006,39,18,0.9998
1006,39,19,0.9987
1006,32,20,0.3141
1007,24,25,0.496
1007,25,1,0.4575
1007,25,26,0.2662
1007,26,27,0.0326
1007,27,28,0.123
1007,28,2,0.9983
1007,28,3,0.0832
1007,27,4,0.164
1007,26,5,0.1746
1007,24,29,0.48
1007,29,30,0.3308
1007,30,6,0.0863
1007,30,31,0.0948
1007,31,32,0.0068
1007,32,33,0.0152
1007,33,34,0.0823
1007,34,7,0.0033
1007,34,8,0.0048
1007,33,9,0.3824
1007,32,35,0.0849
1007,35,10,0.0338
1007,35,11,0.9487
1007,31,36,0.0436
1007,36,12,0.0436
1007,36,37,0.0391
1007,37,13,0.0191
1007,37,14,0.0073
1007,29,38,0.147
1007,38,39,0.1434
1007,39,40,0.0332
1007,40,41,0.1144
1007,41,15,0.0569
1007,41,16,0.0558
1007,40,17,0.0919
1007,39,42,0.1047
1007,42,18,0.9997
1007,42,19,0.0521
1007,38,43,0.1387
1007,43,44,0.0353
1007,44,45,0.1169
1007,45,20,0.0368
1007,45,21,0.0346
1007,44,22,0.0785
1007,43,23,0.09
100,36,37,0.9999
100,37,38,1
100,38,39,0.714
100,39,1,0.2802
100,39,40,0.4232
100,40,41,0.0358
100,41,42,0.3991
100,42,2,0.0239
100,42,3,1
100,41,43,0.081
100,43,44,0.179
100,44,4,1
100,44,5,0.0451
100,43,45,0.3796
100,45,6,0.0102
100,45,7,0.0136
100,40,46,0.208
100,46,47,0.207
100,47,8,0.0334
100,47,9,0.9935
100,46,48,0.2442
100,48,10,0.0193
100,48,11,0.0201
100,38,49,0.7272
100,49,12,0.2376
100,49,13,0.234
100,37,50,0.8203
100,50,14,0.7583
100,50,51,0.1728
100,51,15,0.4723
100,51,52,0.5135
100,52,16,0.5695
100,52,17,0.3374
100,36,53,0.9048
100,53,54,0.9962
100,54,55,0.5133
100,55,18,0.3706
100,55,19,0.392
100,54,20,0.987
100,53,56,0.9996
100,56,57,0.6546
100,57,21,0.995
100,57,58,0.7135
100,58,59,0.4266
100,59,60,0.2216
100,60,61,0.2002
100,61,22,0.0407
100,61,23,0.9964
100,60,24,0.0723
100,59,62,0.0348
100,62,63,0.0801
100,63,64,0.3844
100,64,25,1
100,64,26,0.9991
100,63,27,0.1225
100,62,28,0.1115
100,58,29,1
100,56,65,0.9018
100,65,66,0.573
100,66,30,0.9857
100,66,67,0.1763
100,67,31,0.7308
100,67,32,0.7289
100,65,68,0.6443
100,68,33,0.7759
100,68,69,0.5126
100,69,34,0.617
100,69,35,0.9214
1010,22,23,3e-04
1010,23,24,6e-04
1010,24,25,0.002
1010,25,1,0.001
1010,25,2,5e-04
1010,24,26,4e-04
1010,26,27,6e-04
1010,27,3,0.01
1010,27,4,0.0029
1010,26,28,4e-04
1010,28,29,1e-04
1010,29,30,1e-04
1010,30,5,9e-04
1010,30,6,7e-04
1010,29,7,0.0019
1010,28,31,0.0017
1010,31,8,0.983
1010,31,9,0.0029
1010,23,10,0.0038
1010,22,32,9e-04
1010,32,11,0.0031
1010,32,33,0.0017
1010,33,34,7e-04
1010,34,35,1e-04
1010,35,36,3e-04
1010,36,12,3e-04
1010,36,13,1e-04
1010,35,37,1e-04
1010,37,14,7e-04
1010,37,38,2e-04
1010,38,15,1e-04
1010,38,16,0
1010,34,39,7e-04
1010,39,40,0.0013
1010,40,17,1e-04
1010,40,18,7e-04
1010,39,41,2e-04
1010,41,19,0.0287
1010,41,20,0.0139
1010,33,21,0.001
1011,18,19,0.0192
1011,19,20,0.0256
1011,20,21,0.0204
1011,21,22,0.0122
1011,22,23,0.0939
1011,23,1,0.955
1011,23,2,0.1205
1011,22,24,0.0222
1011,24,3,0.039
1011,24,4,0.0307
1011,21,25,0.0249
1011,25,5,0.0424
1011,25,6,0.051
1011,20,7,0.1025
1011,19,8,0.1253
1011,18,26,0.1284
1011,26,9,0.142
1011,26,27,0.0226
1011,27,28,0.0061
1011,28,29,0.0044
1011,29,10,0.0111
1011,29,11,0.007
1011,28,12,0.0135
1011,27,30,0.0013
1011,30,31,0.0048
1011,31,13,0.0491
1011,31,32,0.0096
1011,32,14,0.0181
1011,32,15,0.0138
1011,30,33,0.0086
1011,33,16,0.0335
1011,33,17,0.9972
1012,26,27,0.0129
1012,27,28,0.001
1012,28,29,0.0266
1012,29,30,0.0075
1012,30,31,0.0249
1012,31,1,0.0018
1012,31,2,0.0013
1012,30,3,0.0021
1012,29,32,0.0192
1012,32,4,9e-04
1012,32,5,0.0015
1012,28,33,0.0288
1012,33,34,0.0233
1012,34,6,0.0022
1012,34,7,0.0013
1012,33,35,0.0071
1012,35,36,0.0235
1012,36,8,0.003
1012,36,9,0.0014
1012,35,10,0.003
1012,27,37,0.0022
1012,37,11,0.0031
1012,37,38,0.0417
1012,38,12,0.0028
1012,38,39,0.0216
1012,39,40,0.0086
1012,40,41,0.007
1012,41,13,2e-04
1012,41,14,1e-04
1012,40,15,5e-04
1012,39,42,5e-04
1012,42,43,0.003
1012,43,44,0.0154
1012,44,16,3e-04
1012,44,17,3e-04
1012,43,18,3e-04
1012,42,45,0.0184
1012,45,19,2e-04
1012,45,20,1
1012,26,46,0.2473
1012,46,47,0.006
1012,47,48,0.0231
1012,48,21,0.0091
1012,48,22,0.0668
1012,47,23,0.0036
1012,46,49,0.0191
1012,49,24,0.0016
1012,49,25,0.0011
1013,25,26,0.8389
1013,26,27,0.6062
1013,27,1,0.1328
1013,27,28,0.1954
1013,28,29,0.0146
1013,29,30,0.0319
1013,30,31,0.1788
1013,31,2,1
1013,31,3,0.0128
1013,30,4,0.0443
1013,29,32,0.1963
1013,32,5,0.0114
1013,32,6,0.0114
1013,28,33,0.0979
1013,33,7,0.034
1013,33,34,0.0899
1013,34,8,1
1013,34,9,0.0207
1013,26,35,0.5143
1013,35,10,0.2429
1013,35,36,0.2286
1013,36,11,0.1667
1013,36,12,1
1013,25,37,0.839
1013,37,38,0.1503
1013,38,13,0.3371
1013,38,39,0.3938
1013,39,14,0.1538
1013,39,40,0.2007
1013,40,41,0.0162
1013,41,42,0.1985
1013,42,15,0.0085
1013,42,16,0.0141
1013,41,43,0.0324
1013,43,17,1
1013,43,44,0.1749
1013,44,18,1
1013,44,19,0.0714
1013,40,45,0.1003
1013,45,46,0.0824
1013,46,20,0.0533
1013,46,21,0.0393
1013,45,22,0.0485
1013,37,47,0.5039
1013,47,23,0.2509
1013,47,24,0.2575
1015,24,25,0.0211
1015,25,26,0.4693
1015,26,27,0.0776
1015,27,1,0.0029
1015,27,2,0.0032
1015,26,3,0.0093
1015,25,28,0.0256
1015,28,29,0.1755
1015,29,30,0.0687
1015,30,4,0.0042
1015,30,5,0.0047
1015,29,31,0.0238
1015,31,32,0.0752
1015,32,6,0.0029
1015,32,7,0.0029
1015,31,8,0.0071
1015,28,33,0.0055
1015,33,9,0.012
1015,33,34,0.1349
1015,34,10,0.0031
1015,34,35,0.0653
1015,35,36,0.0035
1015,36,37,0.0584
1015,37,11,1
1015,37,12,7e-04
1015,36,38,0.0079
1015,38,39,0.048
1015,39,13,3e-04
1015,39,14,2e-04
1015,38,15,0.0016
1015,35,40,0.0247
1015,40,41,0.0265
1015,41,16,7e-04
1015,41,17,4e-04
1015,40,18,0.0016
1015,24,42,0.6435
1015,42,43,0.0712
1015,43,19,0.0041
1015,43,20,0.004
1015,42,44,0.0215
1015,44,45,0.0785
1015,45,21,0.0025
1015,45,22,0.0039
1015,44,23,1
1016,20,21,0.2939
1016,21,1,0.0021
1016,21,22,0.0086
1016,22,2,0.0015
1016,22,23,0.0282
1016,23,3,8e-04
1016,23,4,0.0012
1016,20,24,0.0191
1016,24,25,0.0066
1016,25,5,0.0112
1016,25,26,0.0485
1016,26,27,0.0195
1016,27,28,0.011
1016,28,6,6e-04
1016,28,29,0.0087
1016,29,7,0.0016
1016,29,8,0.004
1016,27,30,0.0019
1016,30,31,0.0203
1016,31,9,0.9738
1016,31,10,0.0279
1016,30,32,0.003
1016,32,11,2e-04
1016,32,33,0.0183
1016,33,12,2e-04
1016,33,13,0
1016,26,14,0.0014
1016,24,34,0.0627
1016,34,35,0.0072
1016,35,15,0.0056
1016,35,36,0.0304
1016,36,16,0.0019
1016,36,17,7e-04
1016,34,37,0.0234
1016,37,18,0.004
1016,37,19,0.0023
1017,26,27,0.5171
1017,27,28,0.2425
1017,28,1,0.1991
1017,28,29,0.0614
1017,29,30,0.0045
1017,30,31,0.0112
1017,31,32,0.0585
1017,32,2,0.0832
1017,32,3,0.0104
1017,31,4,0.2532
1017,30,5,0.0483
1017,29,33,0.031
1017,33,34,0.0292
1017,34,6,0.0234
1017,34,7,0.0181
1017,33,8,0.0286
1017,27,35,0.1878
1017,35,36,0.0246
1017,36,37,0.0821
1017,37,9,0.0656
1017,37,10,0.061
1017,36,11,0.1193
1017,35,12,0.1298
1017,26,38,0.5185
1017,38,39,0.1892
1017,39,40,0.0234
1017,40,13,0.1166
1017,40,14,0.1245
1017,39,41,0.0779
1017,41,15,0.0843
1017,41,16,0.0923
1017,38,42,0.0778
1017,42,43,0.1383
1017,43,17,0.0958
1017,43,44,0.0656
1017,44,45,0.004
1017,45,46,0.0098
1017,46,47,0.0567
1017,47,18,0.0568
1017,47,19,0.0426
1017,46,20,0.0517
1017,45,21,0.0656
1017,44,48,0.0298
1017,48,22,0.0378
1017,48,49,0.0269
1017,49,23,0.9553
1017,49,24,0.0299
1017,42,25,0.2009
1018,23,24,0.9943
1018,24,25,0.9994
1018,25,26,0.265
1018,26,1,0.9822
1018,26,2,0.9381
1018,25,3,0.9539
1018,24,27,0.9961
1018,27,28,0.9689
1018,28,29,0.5675
1018,29,30,0.058
1018,30,31,0.5541
1018,31,4,0.2084
1018,31,5,0.9809
1018,30,32,0.1123
1018,32,33,0.5112
1018,33,6,0.1691
1018,33,7,0.3662
1018,32,8,0.4861
1018,29,34,0.297
1018,34,9,0.414
1018,34,35,0.3026
1018,35,10,0.3114
1018,35,11,0.268
1018,28,36,0.6351
1018,36,12,0.95
1018,36,13,0.8401
1018,27,37,0.925
1018,37,38,0.258
1018,38,39,0.6697
1018,39,14,0.9184
1018,39,15,0.7607
1018,38,16,0.8911
1018,37,17,0.9347
1018,23,40,1
1018,40,41,0.2571
1018,41,42,0.6689
1018,42,18,0.7401
1018,42,19,0.727
1018,41,20,0.9414
1018,40,43,0.6187
1018,43,21,0.8146
1018,43,22,0.9058
1019,17,18,0.0257
1019,18,1,0.1744
1019,18,19,0.115
1019,19,2,0.0243
1019,19,20,0.0171
1019,20,21,0.0048
1019,21,3,0.9987
1019,21,22,0.0042
1019,22,4,0.0037
1019,22,5,0.0064
1019,20,23,4e-04
1019,23,24,0.0015
1019,24,25,0.0102
1019,25,6,0.0076
1019,25,7,0.9963
1019,24,8,0.0172
1019,23,26,0.0016
1019,26,27,0.0158
1019,27,9,0.0012
1019,27,10,0.0021
1019,26,11,0.069
1019,17,28,0.0346
1019,28,29,0.0037
1019,29,30,0.0148
1019,30,12,0.0328
1019,30,13,0.0819
1019,29,14,0.0422
1019,28,31,0.0109
1019,31,15,0.0225
1019,31,16,0.0278
101,38,39,1
101,39,40,0.9896
101,40,41,0.4147
101,41,42,0.8515
101,42,1,0.9807
101,42,2,0.9906
101,41,3,0.998
101,40,43,0.8331
101,43,4,0.9901
101,43,5,0.9974
101,39,44,0.9419
101,44,45,0.9661
101,45,6,0.9983
101,45,46,0.7715
101,46,47,0.0955
101,47,48,0.7567
101,48,7,0.9951
101,48,8,1
101,47,49,0.196
101,49,9,0.4221
101,49,50,0.7173
101,50,10,0.0873
101,50,11,0.0827
101,46,51,0.5069
101,51,12,1
101,51,52,0.4241
101,52,53,0.3622
101,53,13,0.0873
101,53,14,0.9983
101,52,15,0.2444
101,44,16,0.9979
101,38,54,1
101,54,55,0.6857
101,55,56,0.787
101,56,57,0.7795
101,57,58,0.8247
101,58,17,0.9775
101,58,18,0.9079
101,57,59,0.4065
101,59,60,0.8577
101,60,19,0.841
101,60,20,0.9927
101,59,21,0.9998
101,56,61,0.7844
101,61,62,0.8192
101,62,22,0.9917
101,62,23,0.9186
101,61,63,0.9201
101,63,24,1
101,63,25,0.9889
101,55,64,0.9822
101,64,26,1
101,64,65,0.8758
101,65,27,0.9009
101,65,28,0.7779
101,54,66,0.9986
101,66,29,1
101,66,67,0.7689
101,67,68,0.493
101,68,69,0.4513
101,69,30,0.8223
101,69,31,0.3803
101,68,32,1
101,67,70,0.0936
101,70,71,0.2023
101,71,72,0.7212
101,72,33,0.1116
101,72,34,0.1157
101,71,35,0.5741
101,70,73,0.7567
101,73,36,0.4771
101,73,37,1
1021,25,26,0.2012
1021,26,27,0.0132
1021,27,28,0.2851
1021,28,29,0.1311
1021,29,30,0.0087
1021,30,31,0.022
1021,31,1,1
1021,31,32,0.1203
1021,32,2,0.0014
1021,32,3,0.0027
1021,30,33,0.1286
1021,33,4,1
1021,33,5,0.0017
1021,29,34,0.0662
1021,34,6,0.003
1021,34,35,0.0592
1021,35,7,9e-04
1021,35,8,0.0011
1021,28,9,1
1021,27,10,1
1021,26,36,0.009
1021,36,37,0.2004
1021,37,38,0.0504
1021,38,39,0.1746
1021,39,11,0.008
1021,39,12,1
1021,38,13,0.0177
1021,37,40,0.1542
1021,40,14,0.0094
1021,40,15,0.0092
1021,36,41,0.2006
1021,41,42,0.0529
1021,42,43,0.1737
1021,43,16,0.0075
1021,43,17,1
1021,42,18,0.0164
1021,41,44,0.1579
1021,44,19,0.0098
1021,44,20,0.011
1021,25,45,0.914
1021,45,21,0.0761
1021,45,46,0.0505
1021,46,47,0.1755
1021,47,22,0.0082
1021,47,23,0.0097
1021,46,24,0.0183
1023,20,21,0.0202
1023,21,22,0.1029
1023,22,23,0.027
1023,23,24,0.0015
1023,24,25,0.0042
1023,25,1,7e-04
1023,25,26,0.024
1023,26,27,0.006
1023,27,2,1
1023,27,3,0
1023,26,4,9e-04
1023,24,28,0.0237
1023,28,5,2e-04
1023,28,6,1e-04
1023,23,29,0.0116
1023,29,30,0.0094
1023,30,7,0.0148
1023,30,8,0.0017
1023,29,9,6e-04
1023,22,10,0.0086
1023,21,31,0.075
1023,31,32,0.0101
1023,32,33,0.0342
1023,33,34,0.0208
1023,34,11,3e-04
1023,34,12,3e-04
1023,33,13,0.0016
1023,32,14,0.0031
1023,31,15,0.0049
1023,20,35,0.3452
1023,35,36,0.0102
1023,36,16,0.0073
1023,36,17,0.0032
1023,35,37,0.0267
1023,37,18,0.0018
1023,37,19,0.0019
1024,21,1,0.0632
1024,21,22,0.0311
1024,22,23,0.1071
1024,23,24,0.0422
1024,24,25,0.0398
1024,25,2,0.0123
1024,25,3,0.0022
1024,24,26,0.0415
1024,26,4,0.0016
1024,26,5,0.0014
1024,23,27,0.0148
1024,27,28,0.0492
1024,28,6,0.0021
1024,28,7,0.0015
1024,27,29,0.0628
1024,29,8,0.0018
1024,29,9,0.0141
1024,22,30,0.0021
1024,30,10,0.0079
1024,30,31,0.0813
1024,31,11,0.0022
1024,31,32,0.0336
1024,32,33,0.0028
1024,33,34,0.034
1024,34,12,5e-04
1024,34,13,1
1024,33,35,0.0075
1024,35,36,0.0326
1024,36,14,3e-04
1024,36,15,2e-04
1024,35,37,0.0115
1024,37,16,0.9996
1024,37,17,8e-04
1024,32,38,0.0161
1024,38,18,0.0013
1024,38,39,0.0148
1024,39,19,0.0028
1024,39,20,6e-04
1025,24,25,0.0134
1025,25,26,0.0726
1025,26,1,0.0017
1025,26,27,0.0173
1025,27,28,0.0083
1025,28,29,0.0065
1025,29,2,3e-04
1025,29,3,0
1025,28,4,2e-04
1025,27,30,8e-04
1025,30,31,0.0158
1025,31,5,0.9775
1025,31,6,0.0231
1025,30,32,0.0027
1025,32,7,9e-04
1025,32,33,0.0143
1025,33,8,0
1025,33,9,0
1025,25,34,0.0566
1025,34,10,0.0244
1025,34,11,0.0094
1025,24,35,0.0151
1025,35,36,0.002
1025,36,37,0.0407
1025,37,38,0.0191
1025,38,12,7e-04
1025,38,13,6e-04
1025,37,39,0.0196
1025,39,40,0.0085
1025,40,41,0.0071
1025,41,14,1e-04
1025,41,15,2e-04
1025,40,16,7e-04
1025,39,42,6e-04
1025,42,43,0.003
1025,43,44,0.0152
1025,44,17,2e-04
1025,44,18,2e-04
1025,43,19,4e-04
1025,42,45,0.0184
1025,45,20,5e-04
1025,45,21,0.0022
1025,36,22,0.0036
1025,35,23,0.0081
1026,22,23,0.4882
1026,23,24,0.6946
1026,24,1,0.1544
1026,24,25,0.054
1026,25,26,0.1762
1026,26,2,0.088
1026,26,3,0.0604
1026,25,4,0.3782
1026,23,27,0.758
1026,27,28,0.363
1026,28,5,0.4565
1026,28,6,0.5366
1026,27,29,0.9453
1026,29,30,0.2143
1026,30,31,0.2184
1026,31,7,0.0522
1026,31,8,0.0496
1026,30,32,0.2233
1026,32,9,0.9993
1026,32,10,0.0696
1026,29,11,0.2505
1026,22,33,0.728
1026,33,12,0.2317
1026,33,34,0.2882
1026,34,13,0.1703
1026,34,35,0.1411
1026,35,36,0.01
1026,36,37,0.1358
1026,37,14,0.9941
1026,37,15,0.0185
1026,36,38,0.0217
1026,38,16,0.4459
1026,38,39,0.1198
1026,39,17,0.0243
1026,39,18,0.0079
1026,35,40,0.063
1026,40,19,0.0294
1026,40,41,0.0526
1026,41,20,0.0112
1026,41,21,0.0117
1027,19,20,0.0027
1027,20,21,0.0024
1027,21,22,4e-04
1027,22,23,0.0011
1027,23,1,0.0024
1027,23,2,0.0027
1027,22,3,0.0046
1027,21,24,0.0026
1027,24,4,0.0073
1027,24,5,0.0101
1027,20,25,0.0028
1027,25,26,0.004
1027,26,27,0.0764
1027,27,6,0.9547
1027,27,7,0.0971
1027,26,8,0.0074
1027,25,9,0.0729
1027,19,28,0.0073
1027,28,29,0.0011
1027,29,30,0
1027,30,31,1e-04
1027,31,32,6e-04
1027,32,10,3e-04
1027,32,11,8e-04
1027,31,12,0.0022
1027,30,33,0.0014
1027,33,13,5e-04
1027,33,14,1
1027,29,34,8e-04
1027,34,35,7e-04
1027,35,15,4e-04
1027,35,16,5e-04
1027,34,17,0.0085
1027,28,18,0.0062
1028,21,22,9e-04
1028,22,23,0.0015
1028,23,1,0.0034
1028,23,24,0.0013
1028,24,25,6e-04
1028,25,2,0.0029
1028,25,3,0.0027
1028,24,26,8e-04
1028,26,4,0.0554
1028,26,5,0.0146
1028,22,27,0.0016
1028,27,28,0.0011
1028,28,6,0.0011
1028,28,7,0.0018
1028,27,8,0.0022
1028,21,29,0.0011
1028,29,30,0.0012
1028,30,31,8e-04
1028,31,32,0
1028,32,33,7e-04
1028,33,34,7e-04
1028,34,9,1
1028,34,10,9e-04
1028,33,11,3e-04
1028,32,35,2e-04
1028,35,36,0
1028,36,12,3e-04
1028,36,13,6e-04
1028,35,37,3e-04
1028,37,14,3e-04
1028,37,15,3e-04
1028,31,38,1e-04
1028,38,16,6e-04
1028,38,39,2e-04
1028,39,17,1e-04
1028,39,18,5e-04
1028,30,19,0.0012
1028,29,20,0.0045
1029,20,21,0.1196
1029,21,22,0.1118
1029,22,1,0.2693
1029,22,23,0.0406
1029,23,2,0.9966
1029,23,24,0.1029
1029,24,3,0.182
1029,24,4,0.1228
1029,21,25,0.1165
1029,25,26,0.034
1029,26,27,0.103
1029,27,5,0.223
1029,27,6,0.2928
1029,26,7,0.9937
1029,25,8,0.2371
1029,20,28,0.2081
1029,28,9,0.3645
1029,28,29,0.2619
1029,29,30,0.5996
1029,30,10,0.4086
1029,30,11,0.8436
1029,29,31,0.1426
1029,31,32,0.0236
1029,32,33,0.0178
1029,33,12,0.0648
1029,33,13,0.9965
1029,32,34,0.0081
1029,34,14,0.1215
1029,34,35,0.1395
1029,35,15,0.0115
1029,35,16,0.009
1029,31,36,0.099
1029,36,17,0.1136
1029,36,37,0.792
1029,37,18,0.0946
1029,37,19,0.0676
1030,18,19,0.9571
1030,19,20,0.7579
1030,20,1,0.2212
1030,20,21,0.298
1030,21,2,0.1076
1030,21,3,0.106
1030,19,22,0.6636
1030,22,23,0.1161
1030,23,24,0.3607
1030,24,4,1
1030,24,5,0.2222
1030,23,6,0.3397
1030,22,7,1
1030,18,25,0.962
1030,25,26,0.6584
1030,26,27,0.1125
1030,27,8,0.9996
1030,27,9,0.5347
1030,26,28,0.3284
1030,28,10,0.9995
1030,28,11,1
1030,25,29,0.7571
1030,29,30,0.2868
1030,30,31,0.0749
1030,31,12,0.0824
1030,31,13,0.0764
1030,30,32,0.1422
1030,32,33,0.1269
1030,33,14,0.0272
1030,33,15,0.0273
1030,32,16,0.0526
1030,29,17,0.9533
1032,19,20,0.0663
1032,20,21,0.0885
1032,21,22,0.0288
1032,22,23,0.0791
1032,23,1,0.0576
1032,23,2,0.138
1032,22,3,0.1058
1032,21,4,0.1365
1032,20,24,0.12
1032,24,25,0.051
1032,25,26,0.5873
1032,26,5,0.0896
1032,26,6,0.1395
1032,25,7,0.6121
1032,24,8,0.2733
1032,19,27,0.0696
1032,27,9,0.1886
1032,27,28,0.0761
1032,28,29,0.0808
1032,29,30,8e-04
1032,30,31,0.0038
1032,31,10,0.0763
1032,31,11,0.0298
1032,30,32,6e-04
1032,32,33,0.0263
1032,33,12,0.9919
1032,33,13,0.0169
1032,32,14,0.0303
1032,29,34,0.0084
1032,34,35,0.0195
1032,35,15,0.0109
1032,35,16,0.0287
1032,34,17,0.0343
1032,28,18,0.2336
1033,24,25,0.9994
1033,25,26,0.1981
1033,26,1,0.4377
1033,26,27,0.4663
1033,27,2,0.9999
1033,27,28,0.2314
1033,28,29,0.0169
1033,29,30,0.0391
1033,30,31,0.2169
1033,31,3,0.0215
1033,31,4,0.0367
1033,30,5,0.033
1033,29,32,0.2411
1033,32,6,0.0121
1033,32,7,1
1033,28,33,0.1163
1033,33,34,0.1079
1033,34,8,0.0275
1033,34,9,0.0127
1033,33,10,0.1154
1033,25,35,0.1854
1033,35,36,0.3491
1033,36,37,0.0911
1033,37,38,0.3013
1033,38,11,0.9991
1033,38,12,0.1629
1033,37,13,0.2146
1033,36,39,0.2793
1033,39,14,0.2596
1033,39,15,0.1371
1033,35,40,0.3491
1033,40,41,0.0898
1033,41,42,0.3121
1033,42,16,0.9992
1033,42,17,0.9995
1033,41,18,0.9996
1033,40,43,0.2678
1033,43,19,0.5052
1033,43,20,0.9993
1033,24,44,0.9899
1033,44,21,0.1784
1033,44,45,0.3839
1033,45,22,0.0627
1033,45,23,0.062
1034,29,30,0.0281
1034,30,31,0.0331
1034,31,32,0.0046
1034,32,1,0.0156
1034,32,33,0.2235
1034,33,34,0.0053
1034,34,35,0.0113
1034,35,36,0.0652
1034,36,2,8e-04
1034,36,3,2e-04
1034,35,4,1
1034,34,37,0.075
1034,37,5,1
1034,37,6,7e-04
1034,33,38,0.0317
1034,38,7,0.0016
1034,38,39,0.032
1034,39,8,1
1034,39,9,6e-04
1034,31,40,0.2164
1034,40,10,0.0088
1034,40,41,0.0285
1034,41,11,0.0093
1034,41,42,0.1013
1034,42,12,0.003
1034,42,13,0.0041
1034,30,43,0.0308
1034,43,44,0.0057
1034,44,14,0.0166
1034,44,45,0.166
1034,45,15,0.0044
1034,45,46,0.0775
1034,46,47,0.0355
1034,47,16,0.0012
1034,47,48,0.0338
1034,48,17,4e-04
1034,48,18,7e-04
