Gene stable ID	Transcript stable ID
ENSELUG00000001507	ENSELUT00000009951
ENSELUG00000001508	ENSELUT00000008313
ENSELUG00000001508	ENSELUT00000008330
ENSELUG00000001508	ENSELUT00000008354
ENSELUG00000001509	ENSELUT00000006270
ENSELUG00000001509	ENSELUT00000006290
ENSELUG00000001510	ENSELUT00000001340
ENSELUG00000001511	ENSELUT00000000530
ENSELUG00000001511	ENSELUT00000000541
ENSELUG00000001511	ENSELUT00000000558
ENSELUG00000001512	ENSELUT00000023829
ENSELUG00000001512	ENSELUT00000023902
ENSELUG00000001513	ENSELUT00000029891
ENSELUG00000001513	ENSELUT00000029923
ENSELUG00000001513	ENSELUT00000029973
ENSELUG00000001513	ENSELUT00000041154
ENSELUG00000001514	ENSELUT00000019672
ENSELUG00000001515	ENSELUT00000019397
ENSELUG00000001516	ENSELUT00000016208
ENSELUG00000001516	ENSELUT00000016218
ENSELUG00000001517	ENSELUT00000004403
ENSELUG00000001518	ENSELUT00000004352
ENSELUG00000001519	ENSELUT00000004336
ENSELUG00000001519	ENSELUT00000004363
ENSELUG00000001519	ENSELUT00000004395
ENSELUG00000001520	ENSELUT00000003533
ENSELUG00000001520	ENSELUT00000003545
ENSELUG00000001521	ENSELUT00000002891
ENSELUG00000001521	ENSELUT00000002910
ENSELUG00000001522	ENSELUT00000020161
ENSELUG00000001522	ENSELUT00000020172
ENSELUG00000001523	ENSELUT00000040603
ENSELUG00000001524	ENSELUT00000028273
ENSELUG00000001524	ENSELUT00000028279
ENSELUG00000001525	ENSELUT00000030887
ENSELUG00000001525	ENSELUT00000030913
ENSELUG00000001526	ENSELUT00000031646
ENSELUG00000001527	ENSELUT00000036138
ENSELUG00000001527	ENSELUT00000036179
ENSELUG00000001527	ENSELUT00000043213
ENSELUG00000001527	ENSELUT00000043216
ENSELUG00000001528	ENSELUT00000019247
ENSELUG00000001528	ENSELUT00000019248
ENSELUG00000001529	ENSELUT00000015378
ENSELUG00000001530	ENSELUT00000015345
ENSELUG00000001531	ENSELUT00000011570
ENSELUG00000001532	ENSELUT00000004318
ENSELUG00000001532	ENSELUT00000004332
ENSELUG00000001533	ENSELUT00000038092
ENSELUG00000001534	ENSELUT00000041246
ENSELUG00000001535	ENSELUT00000031342
ENSELUG00000001536	ENSELUT00000031304
ENSELUG00000001536	ENSELUT00000031325
ENSELUG00000001537	ENSELUT00000043441
ENSELUG00000001538	ENSELUT00000043596
ENSELUG00000001538	ENSELUT00000043599
ENSELUG00000001539	ENSELUT00000037438
ENSELUG00000001539	ENSELUT00000043668
ENSELUG00000001539	ENSELUT00000043717
ENSELUG00000001540	ENSELUT00000037684
ENSELUG00000001540	ENSELUT00000037690
ENSELUG00000001540	ENSELUT00000043795
ENSELUG00000001541	ENSELUT00000018711
ENSELUG00000001542	ENSELUT00000013546
ENSELUG00000001543	ENSELUT00000012363
ENSELUG00000001544	ENSELUT00000009364
ENSELUG00000001544	ENSELUT00000009434
ENSELUG00000001544	ENSELUT00000009534
ENSELUG00000001545	ENSELUT00000004449
ENSELUG00000001545	ENSELUT00000004474
ENSELUG00000001545	ENSELUT00000004493
ENSELUG00000001545	ENSELUT00000004508
ENSELUG00000001545	ENSELUT00000004523
ENSELUG00000001545	ENSELUT00000004541
ENSELUG00000001545	ENSELUT00000004570
ENSELUG00000001545	ENSELUT00000004583
ENSELUG00000001545	ENSELUT00000004601
ENSELUG00000001545	ENSELUT00000004616
ENSELUG00000001546	ENSELUT00000019912
ENSELUG00000001546	ENSELUT00000019926
ENSELUG00000001547	ENSELUT00000022852
ENSELUG00000001548	ENSELUT00000038822
ENSELUG00000001549	ENSELUT00000025059
ENSELUG00000001549	ENSELUT00000025076
ENSELUG00000001550	ENSELUT00000028013
ENSELUG00000001551	ENSELUT00000030070
ENSELUG00000001552	ENSELUT00000031045
ENSELUG00000001552	ENSELUT00000031051
ENSELUG00000001553	ENSELUT00000031833
ENSELUG00000001553	ENSELUT00000041763
ENSELUG00000001554	ENSELUT00000033748
ENSELUG00000001554	ENSELUT00000042403
ENSELUG00000001555	ENSELUT00000042640
ENSELUG00000001556	ENSELUT00000036529
ENSELUG00000001556	ENSELUT00000036544
ENSELUG00000001556	ENSELUT00000036551
ENSELUG00000001557	ENSELUT00000019229
ENSELUG00000001558	ENSELUT00000015431
ENSELUG00000001559	ENSELUT00000005834
ENSELUG00000001559	ENSELUT00000005951
ENSELUG00000001560	ENSELUT00000003842
ENSELUG00000001560	ENSELUT00000003883
ENSELUG00000001561	ENSELUT00000000714
ENSELUG00000001562	ENSELUT00000021747
ENSELUG00000001563	ENSELUT00000038782
ENSELUG00000001564	ENSELUT00000031854
ENSELUG00000001565	ENSELUT00000033005
ENSELUG00000001566	ENSELUT00000035570
ENSELUG00000001566	ENSELUT00000035586
ENSELUG00000001566	ENSELUT00000035610
ENSELUG00000001567	ENSELUT00000015338
ENSELUG00000001568	ENSELUT00000013548
ENSELUG00000001569	ENSELUT00000008328
ENSELUG00000001569	ENSELUT00000008343
ENSELUG00000001570	ENSELUT00000007990
ENSELUG00000001571	ENSELUT00000004356
ENSELUG00000001572	ENSELUT00000002113
ENSELUG00000001572	ENSELUT00000002132
ENSELUG00000001572	ENSELUT00000002146
ENSELUG00000001572	ENSELUT00000002195
ENSELUG00000001573	ENSELUT00000022260
ENSELUG00000001574	ENSELUT00000024551
ENSELUG00000001575	ENSELUT00000025021
ENSELUG00000001575	ENSELUT00000025046
ENSELUG00000001575	ENSELUT00000025110
ENSELUG00000001576	ENSELUT00000040495
ENSELUG00000001577	ENSELUT00000029997
ENSELUG00000001578	ENSELUT00000030941
ENSELUG00000001579	ENSELUT00000019680
ENSELUG00000001580	ENSELUT00000015364
ENSELUG00000001581	ENSELUT00000011204
ENSELUG00000001582	ENSELUT00000010364
ENSELUG00000001583	ENSELUT00000009894
ENSELUG00000001584	ENSELUT00000005156
ENSELUG00000001584	ENSELUT00000005167
ENSELUG00000001585	ENSELUT00000000817
ENSELUG00000001586	ENSELUT00000038722
ENSELUG00000001587	ENSELUT00000029051
ENSELUG00000001587	ENSELUT00000029069
ENSELUG00000001587	ENSELUT00000029104
ENSELUG00000001587	ENSELUT00000029121
ENSELUG00000001588	ENSELUT00000016526
ENSELUG00000001588	ENSELUT00000016531
ENSELUG00000001588	ENSELUT00000016540
ENSELUG00000001588	ENSELUT00000016546
ENSELUG00000001589	ENSELUT00000016419
ENSELUG00000001589	ENSELUT00000016456
ENSELUG00000001590	ENSELUT00000016219
ENSELUG00000001591	ENSELUT00000013029
ENSELUG00000001592	ENSELUT00000012362
ENSELUG00000001592	ENSELUT00000012376
ENSELUG00000001592	ENSELUT00000012421
ENSELUG00000001593	ENSELUT00000012348
ENSELUG00000001594	ENSELUT00000011975
ENSELUG00000001594	ENSELUT00000012008
ENSELUG00000001594	ENSELUT00000012027
ENSELUG00000001595	ENSELUT00000010446
ENSELUG00000001595	ENSELUT00000010500
ENSELUG00000001596	ENSELUT00000010066
ENSELUG00000001596	ENSELUT00000010135
ENSELUG00000001596	ENSELUT00000010246
ENSELUG00000001597	ENSELUT00000004709
ENSELUG00000001597	ENSELUT00000004728
ENSELUG00000001598	ENSELUT00000004555
ENSELUG00000001599	ENSELUT00000003818
ENSELUG00000001600	ENSELUT00000001558
ENSELUG00000001600	ENSELUT00000001583
ENSELUG00000001601	ENSELUT00000020061
ENSELUG00000001601	ENSELUT00000020069
ENSELUG00000001602	ENSELUT00000019583
ENSELUG00000001603	ENSELUT00000018904
ENSELUG00000001603	ENSELUT00000018906
ENSELUG00000001604	ENSELUT00000018076
ENSELUG00000001605	ENSELUT00000016824
ENSELUG00000001605	ENSELUT00000016835
ENSELUG00000001606	ENSELUT00000014679
ENSELUG00000001606	ENSELUT00000014696
ENSELUG00000001607	ENSELUT00000013013
ENSELUG00000001608	ENSELUT00000007011
ENSELUG00000001609	ENSELUT00000029501
ENSELUG00000001610	ENSELUT00000030069
ENSELUG00000001610	ENSELUT00000030076
ENSELUG00000001611	ENSELUT00000009749
ENSELUG00000001612	ENSELUT00000007712
ENSELUG00000001612	ENSELUT00000007738
ENSELUG00000001613	ENSELUT00000005098
ENSELUG00000001613	ENSELUT00000005130
ENSELUG00000001614	ENSELUT00000004666
ENSELUG00000001615	ENSELUT00000004659
ENSELUG00000001616	ENSELUT00000001756
ENSELUG00000001617	ENSELUT00000001514
ENSELUG00000001618	ENSELUT00000037838
ENSELUG00000001619	ENSELUT00000020716
ENSELUG00000001620	ENSELUT00000020754
ENSELUG00000001620	ENSELUT00000020785
ENSELUG00000001620	ENSELUT00000038079
ENSELUG00000001620	ENSELUT00000038095
ENSELUG00000001621	ENSELUT00000023077
ENSELUG00000001621	ENSELUT00000023099
ENSELUG00000001622	ENSELUT00000023281
ENSELUG00000001623	ENSELUT00000025811
ENSELUG00000001623	ENSELUT00000025815
ENSELUG00000001623	ENSELUT00000039783
ENSELUG00000001624	ENSELUT00000034466
ENSELUG00000001624	ENSELUT00000042629
ENSELUG00000001625	ENSELUT00000042674
ENSELUG00000001626	ENSELUT00000019677
ENSELUG00000001627	ENSELUT00000017534
ENSELUG00000001628	ENSELUT00000015406
ENSELUG00000001628	ENSELUT00000015425
ENSELUG00000001628	ENSELUT00000015461
ENSELUG00000001628	ENSELUT00000015470
ENSELUG00000001629	ENSELUT00000010043
ENSELUG00000001629	ENSELUT00000010052
ENSELUG00000001630	ENSELUT00000010005
ENSELUG00000001631	ENSELUT00000009416
ENSELUG00000001632	ENSELUT00000006027
ENSELUG00000001632	ENSELUT00000006115
ENSELUG00000001633	ENSELUT00000004450
ENSELUG00000001634	ENSELUT00000003472
ENSELUG00000001635	ENSELUT00000003272
ENSELUG00000001636	ENSELUT00000000937
ENSELUG00000001636	ENSELUT00000000948
ENSELUG00000001636	ENSELUT00000000970
ENSELUG00000001637	ENSELUT00000000052
ENSELUG00000001638	ENSELUT00000022868
ENSELUG00000001639	ENSELUT00000025845
ENSELUG00000001640	ENSELUT00000028805
ENSELUG00000001641	ENSELUT00000037475
ENSELUG00000001641	ENSELUT00000037508
ENSELUG00000001642	ENSELUT00000037617
ENSELUG00000001643	ENSELUT00000019799
ENSELUG00000001644	ENSELUT00000019798
ENSELUG00000001645	ENSELUT00000019796
ENSELUG00000001645	ENSELUT00000019797
ENSELUG00000001646	ENSELUT00000019795
ENSELUG00000001647	ENSELUT00000019794
ENSELUG00000001648	ENSELUT00000019793
ENSELUG00000001649	ENSELUT00000019792
ENSELUG00000001650	ENSELUT00000019791
ENSELUG00000001651	ENSELUT00000019790
ENSELUG00000001652	ENSELUT00000019785
ENSELUG00000001652	ENSELUT00000019786
ENSELUG00000001652	ENSELUT00000019787
ENSELUG00000001652	ENSELUT00000019788
ENSELUG00000001652	ENSELUT00000019789
ENSELUG00000001653	ENSELUT00000019784
ENSELUG00000001654	ENSELUT00000019783
ENSELUG00000001655	ENSELUT00000019782
ENSELUG00000001656	ENSELUT00000019780
ENSELUG00000001656	ENSELUT00000019781
ENSELUG00000001657	ENSELUT00000019775
ENSELUG00000001657	ENSELUT00000019776
ENSELUG00000001657	ENSELUT00000019777
ENSELUG00000001657	ENSELUT00000019778
ENSELUG00000001657	ENSELUT00000019779
ENSELUG00000001658	ENSELUT00000019769
ENSELUG00000001658	ENSELUT00000019770
ENSELUG00000001658	ENSELUT00000019771
ENSELUG00000001658	ENSELUT00000019772
ENSELUG00000001658	ENSELUT00000019773
ENSELUG00000001658	ENSELUT00000019774
ENSELUG00000001659	ENSELUT00000019767
ENSELUG00000001659	ENSELUT00000019768
ENSELUG00000001660	ENSELUT00000019765
ENSELUG00000001660	ENSELUT00000019766
ENSELUG00000001661	ENSELUT00000019763
ENSELUG00000001661	ENSELUT00000019764
ENSELUG00000001662	ENSELUT00000019762
ENSELUG00000001663	ENSELUT00000019761
ENSELUG00000001664	ENSELUT00000019759
ENSELUG00000001664	ENSELUT00000019760
ENSELUG00000001665	ENSELUT00000019758
ENSELUG00000001666	ENSELUT00000019757
ENSELUG00000001667	ENSELUT00000019756
ENSELUG00000001668	ENSELUT00000019755
ENSELUG00000001669	ENSELUT00000019753
ENSELUG00000001669	ENSELUT00000019754
ENSELUG00000001670	ENSELUT00000019750
ENSELUG00000001670	ENSELUT00000019751
ENSELUG00000001670	ENSELUT00000019752
ENSELUG00000001671	ENSELUT00000019749
ENSELUG00000001672	ENSELUT00000019748
ENSELUG00000001673	ENSELUT00000019745
ENSELUG00000001673	ENSELUT00000019746
ENSELUG00000001673	ENSELUT00000019747
ENSELUG00000001674	ENSELUT00000019744
ENSELUG00000001675	ENSELUT00000019743
ENSELUG00000001676	ENSELUT00000019741
ENSELUG00000001676	ENSELUT00000019742
ENSELUG00000001677	ENSELUT00000019739
ENSELUG00000001677	ENSELUT00000019740
ENSELUG00000001678	ENSELUT00000019736
ENSELUG00000001678	ENSELUT00000019737
ENSELUG00000001678	ENSELUT00000019738
ENSELUG00000001679	ENSELUT00000019735
ENSELUG00000001680	ENSELUT00000019734
ENSELUG00000001681	ENSELUT00000019733
ENSELUG00000001682	ENSELUT00000019728
ENSELUG00000001682	ENSELUT00000019729
ENSELUG00000001682	ENSELUT00000019730
ENSELUG00000001682	ENSELUT00000019731
ENSELUG00000001682	ENSELUT00000019732
ENSELUG00000001683	ENSELUT00000019727
ENSELUG00000001684	ENSELUT00000019720
ENSELUG00000001684	ENSELUT00000019721
ENSELUG00000001684	ENSELUT00000019722
ENSELUG00000001684	ENSELUT00000019723
ENSELUG00000001684	ENSELUT00000019724
ENSELUG00000001684	ENSELUT00000019725
ENSELUG00000001684	ENSELUT00000019726
ENSELUG00000001685	ENSELUT00000019719
ENSELUG00000001686	ENSELUT00000019718
ENSELUG00000001687	ENSELUT00000019717
ENSELUG00000001688	ENSELUT00000019716
ENSELUG00000001689	ENSELUT00000019712
ENSELUG00000001689	ENSELUT00000019713
ENSELUG00000001689	ENSELUT00000019714
ENSELUG00000001689	ENSELUT00000019715
ENSELUG00000001690	ENSELUT00000019711
ENSELUG00000001691	ENSELUT00000019710
ENSELUG00000001692	ENSELUT00000019704
ENSELUG00000001692	ENSELUT00000019705
ENSELUG00000001692	ENSELUT00000019706
ENSELUG00000001692	ENSELUT00000019707
ENSELUG00000001692	ENSELUT00000019708
ENSELUG00000001692	ENSELUT00000019709
ENSELUG00000001693	ENSELUT00000019701
ENSELUG00000001693	ENSELUT00000019702
ENSELUG00000001693	ENSELUT00000019703
ENSELUG00000001694	ENSELUT00000019700
ENSELUG00000001695	ENSELUT00000019699
ENSELUG00000001696	ENSELUT00000019698
ENSELUG00000001697	ENSELUT00000019697
ENSELUG00000001698	ENSELUT00000019696
ENSELUG00000001699	ENSELUT00000019693
ENSELUG00000001699	ENSELUT00000019694
ENSELUG00000001699	ENSELUT00000019695
ENSELUG00000001700	ENSELUT00000019692
ENSELUG00000001701	ENSELUT00000019691
ENSELUG00000001702	ENSELUT00000019689
ENSELUG00000001702	ENSELUT00000019690
ENSELUG00000001703	ENSELUT00000019688
ENSELUG00000001704	ENSELUT00000019686
ENSELUG00000001704	ENSELUT00000019687
ENSELUG00000001705	ENSELUT00000019685
ENSELUG00000001706	ENSELUT00000019683
ENSELUG00000001706	ENSELUT00000019684
ENSELUG00000001707	ENSELUT00000019682
ENSELUG00000001708	ENSELUT00000019679
ENSELUG00000001709	ENSELUT00000019676
ENSELUG00000001710	ENSELUT00000019674
ENSELUG00000001711	ENSELUT00000019671
ENSELUG00000001712	ENSELUT00000019668
ENSELUG00000001713	ENSELUT00000019666
ENSELUG00000001714	ENSELUT00000019665
ENSELUG00000001715	ENSELUT00000019664
ENSELUG00000001716	ENSELUT00000019663
ENSELUG00000001717	ENSELUT00000019662
ENSELUG00000001718	ENSELUT00000019661
ENSELUG00000001719	ENSELUT00000019658
ENSELUG00000001719	ENSELUT00000019659
ENSELUG00000001719	ENSELUT00000019660
ENSELUG00000001720	ENSELUT00000019657
ENSELUG00000001721	ENSELUT00000019656
ENSELUG00000001722	ENSELUT00000019655
ENSELUG00000001723	ENSELUT00000019654
ENSELUG00000001724	ENSELUT00000019651
ENSELUG00000001724	ENSELUT00000019652
ENSELUG00000001724	ENSELUT00000019653
ENSELUG00000001725	ENSELUT00000019647
ENSELUG00000001725	ENSELUT00000019648
ENSELUG00000001725	ENSELUT00000019649
ENSELUG00000001725	ENSELUT00000019650
ENSELUG00000001726	ENSELUT00000019645
ENSELUG00000001726	ENSELUT00000019646
ENSELUG00000001727	ENSELUT00000019642
ENSELUG00000001727	ENSELUT00000019643
ENSELUG00000001727	ENSELUT00000019644
ENSELUG00000001728	ENSELUT00000019641
ENSELUG00000001729	ENSELUT00000019640
ENSELUG00000001730	ENSELUT00000019639
ENSELUG00000001731	ENSELUT00000019638
ENSELUG00000001732	ENSELUT00000019635
ENSELUG00000001732	ENSELUT00000019636
ENSELUG00000001732	ENSELUT00000019637
ENSELUG00000001733	ENSELUT00000019632
ENSELUG00000001733	ENSELUT00000019633
ENSELUG00000001733	ENSELUT00000019634
ENSELUG00000001734	ENSELUT00000019631
ENSELUG00000001735	ENSELUT00000019630
ENSELUG00000001736	ENSELUT00000019627
ENSELUG00000001736	ENSELUT00000019628
ENSELUG00000001736	ENSELUT00000019629
ENSELUG00000001737	ENSELUT00000019626
ENSELUG00000001738	ENSELUT00000019625
ENSELUG00000001739	ENSELUT00000019624
ENSELUG00000001740	ENSELUT00000019623
ENSELUG00000001741	ENSELUT00000019622
ENSELUG00000001742	ENSELUT00000019620
ENSELUG00000001742	ENSELUT00000019621
ENSELUG00000001743	ENSELUT00000019619
ENSELUG00000001744	ENSELUT00000019618
ENSELUG00000001745	ENSELUT00000019611
ENSELUG00000001745	ENSELUT00000019612
ENSELUG00000001745	ENSELUT00000019613
ENSELUG00000001745	ENSELUT00000019614
ENSELUG00000001745	ENSELUT00000019615
ENSELUG00000001745	ENSELUT00000019616
ENSELUG00000001745	ENSELUT00000019617
ENSELUG00000001746	ENSELUT00000019607
ENSELUG00000001746	ENSELUT00000019608
ENSELUG00000001746	ENSELUT00000019609
ENSELUG00000001746	ENSELUT00000019610
ENSELUG00000001747	ENSELUT00000019606
ENSELUG00000001748	ENSELUT00000019605
ENSELUG00000001749	ENSELUT00000019602
ENSELUG00000001749	ENSELUT00000019603
ENSELUG00000001749	ENSELUT00000019604
ENSELUG00000001750	ENSELUT00000019600
ENSELUG00000001750	ENSELUT00000019601
ENSELUG00000001751	ENSELUT00000019599
ENSELUG00000001752	ENSELUT00000019598
ENSELUG00000001753	ENSELUT00000019597
ENSELUG00000001754	ENSELUT00000019590
ENSELUG00000001755	ENSELUT00000019587
ENSELUG00000001756	ENSELUT00000019584
ENSELUG00000001756	ENSELUT00000019585
ENSELUG00000001756	ENSELUT00000019586
ENSELUG00000001757	ENSELUT00000019582
ENSELUG00000001758	ENSELUT00000019581
ENSELUG00000001759	ENSELUT00000019579
ENSELUG00000001759	ENSELUT00000019580
ENSELUG00000001760	ENSELUT00000019576
ENSELUG00000001760	ENSELUT00000019577
ENSELUG00000001760	ENSELUT00000019578
ENSELUG00000001761	ENSELUT00000019567
ENSELUG00000001761	ENSELUT00000019568
ENSELUG00000001761	ENSELUT00000019569
ENSELUG00000001761	ENSELUT00000019570
ENSELUG00000001761	ENSELUT00000019571
ENSELUG00000001761	ENSELUT00000019572
ENSELUG00000001761	ENSELUT00000019573
ENSELUG00000001762	ENSELUT00000019561
ENSELUG00000001762	ENSELUT00000019562
ENSELUG00000001762	ENSELUT00000019563
ENSELUG00000001762	ENSELUT00000019564
ENSELUG00000001762	ENSELUT00000019565
ENSELUG00000001762	ENSELUT00000019566
ENSELUG00000001763	ENSELUT00000019560
ENSELUG00000001764	ENSELUT00000019559
ENSELUG00000001765	ENSELUT00000019558
ENSELUG00000001766	ENSELUT00000019553
ENSELUG00000001766	ENSELUT00000019554
ENSELUG00000001766	ENSELUT00000019555
ENSELUG00000001766	ENSELUT00000019556
ENSELUG00000001766	ENSELUT00000019557
ENSELUG00000001767	ENSELUT00000019552
ENSELUG00000001768	ENSELUT00000019551
ENSELUG00000001769	ENSELUT00000019549
ENSELUG00000001769	ENSELUT00000019550
ENSELUG00000001770	ENSELUT00000019548
ENSELUG00000001771	ENSELUT00000019545
ENSELUG00000001772	ENSELUT00000019542
ENSELUG00000001773	ENSELUT00000019541
ENSELUG00000001774	ENSELUT00000019539
ENSELUG00000001774	ENSELUT00000019540
ENSELUG00000001775	ENSELUT00000019535
ENSELUG00000001775	ENSELUT00000019536
ENSELUG00000001775	ENSELUT00000019537
ENSELUG00000001775	ENSELUT00000019538
ENSELUG00000001776	ENSELUT00000019533
ENSELUG00000001776	ENSELUT00000019534
ENSELUG00000001777	ENSELUT00000019532
ENSELUG00000001778	ENSELUT00000019529
ENSELUG00000001778	ENSELUT00000019530
ENSELUG00000001778	ENSELUT00000019531
ENSELUG00000001779	ENSELUT00000019527
ENSELUG00000001780	ENSELUT00000019528
ENSELUG00000001781	ENSELUT00000019526
ENSELUG00000001782	ENSELUT00000019525
ENSELUG00000001783	ENSELUT00000019523
ENSELUG00000001783	ENSELUT00000019524
ENSELUG00000001784	ENSELUT00000019515
ENSELUG00000001784	ENSELUT00000019517
ENSELUG00000001784	ENSELUT00000019518
ENSELUG00000001784	ENSELUT00000019519
ENSELUG00000001784	ENSELUT00000019521
ENSELUG00000001785	ENSELUT00000019516
ENSELUG00000001785	ENSELUT00000019520
ENSELUG00000001785	ENSELUT00000019522
ENSELUG00000001786	ENSELUT00000019510
ENSELUG00000001786	ENSELUT00000019511
ENSELUG00000001786	ENSELUT00000019512
ENSELUG00000001786	ENSELUT00000019513
ENSELUG00000001786	ENSELUT00000019514
ENSELUG00000001787	ENSELUT00000019508
ENSELUG00000001787	ENSELUT00000019509
ENSELUG00000001788	ENSELUT00000019507
ENSELUG00000001789	ENSELUT00000019505
ENSELUG00000001790	ENSELUT00000019504
ENSELUG00000001791	ENSELUT00000019503
ENSELUG00000001792	ENSELUT00000019502
ENSELUG00000001792	ENSELUT00000019506
ENSELUG00000001793	ENSELUT00000019500
ENSELUG00000001793	ENSELUT00000019501
ENSELUG00000001794	ENSELUT00000019497
ENSELUG00000001794	ENSELUT00000019499
ENSELUG00000001795	ENSELUT00000019496
ENSELUG00000001796	ENSELUT00000019492
ENSELUG00000001796	ENSELUT00000019494
ENSELUG00000001797	ENSELUT00000019493
ENSELUG00000001797	ENSELUT00000019495
ENSELUG00000001798	ENSELUT00000019490
ENSELUG00000001799	ENSELUT00000019491
ENSELUG00000001800	ENSELUT00000019489
ENSELUG00000001801	ENSELUT00000019488
ENSELUG00000001802	ENSELUT00000019486
ENSELUG00000001803	ENSELUT00000019498
ENSELUG00000001804	ENSELUT00000019485
ENSELUG00000001805	ENSELUT00000019487
ENSELUG00000001806	ENSELUT00000019484
ENSELUG00000001807	ENSELUT00000019483
ENSELUG00000001808	ENSELUT00000019481
ENSELUG00000001809	ENSELUT00000019478
ENSELUG00000001809	ENSELUT00000019480
ENSELUG00000001810	ENSELUT00000019475
ENSELUG00000001810	ENSELUT00000019476
ENSELUG00000001811	ENSELUT00000019473
ENSELUG00000001811	ENSELUT00000019474
ENSELUG00000001811	ENSELUT00000019477
ENSELUG00000001811	ENSELUT00000019479
ENSELUG00000001811	ENSELUT00000019482
ENSELUG00000001812	ENSELUT00000019471
ENSELUG00000001813	ENSELUT00000019470
ENSELUG00000001814	ENSELUT00000019468
ENSELUG00000001815	ENSELUT00000019467
ENSELUG00000001816	ENSELUT00000019465
ENSELUG00000001817	ENSELUT00000019461
ENSELUG00000001817	ENSELUT00000019463
ENSELUG00000001818	ENSELUT00000019462
ENSELUG00000001819	ENSELUT00000019460
ENSELUG00000001819	ENSELUT00000019464
ENSELUG00000001819	ENSELUT00000019466
ENSELUG00000001819	ENSELUT00000019469
ENSELUG00000001820	ENSELUT00000019459
ENSELUG00000001821	ENSELUT00000019456
ENSELUG00000001821	ENSELUT00000019458
ENSELUG00000001822	ENSELUT00000019452
ENSELUG00000001822	ENSELUT00000019455
ENSELUG00000001823	ENSELUT00000019451
ENSELUG00000001823	ENSELUT00000019453
ENSELUG00000001823	ENSELUT00000019457
ENSELUG00000001824	ENSELUT00000019454
ENSELUG00000001824	ENSELUT00000019472
ENSELUG00000001825	ENSELUT00000019450
ENSELUG00000001826	ENSELUT00000019449
ENSELUG00000001827	ENSELUT00000019448
ENSELUG00000001828	ENSELUT00000019446
ENSELUG00000001829	ENSELUT00000019445
ENSELUG00000001830	ENSELUT00000019444
ENSELUG00000001830	ENSELUT00000019447
ENSELUG00000001831	ENSELUT00000019442
ENSELUG00000001832	ENSELUT00000019440
ENSELUG00000001833	ENSELUT00000019439
ENSELUG00000001834	ENSELUT00000019437
ENSELUG00000001834	ENSELUT00000019443
ENSELUG00000001835	ENSELUT00000019428
ENSELUG00000001835	ENSELUT00000019431
ENSELUG00000001835	ENSELUT00000019434
ENSELUG00000001835	ENSELUT00000019435
ENSELUG00000001836	ENSELUT00000019432
ENSELUG00000001836	ENSELUT00000019436
ENSELUG00000001837	ENSELUT00000019427
ENSELUG00000001837	ENSELUT00000019429
ENSELUG00000001837	ENSELUT00000019433
ENSELUG00000001838	ENSELUT00000019425
ENSELUG00000001839	ENSELUT00000019426
ENSELUG00000001839	ENSELUT00000019430
ENSELUG00000001840	ENSELUT00000019423
ENSELUG00000001841	ENSELUT00000019421
ENSELUG00000001841	ENSELUT00000019422
ENSELUG00000001842	ENSELUT00000019419
ENSELUG00000001843	ENSELUT00000019417
ENSELUG00000001844	ENSELUT00000019414
ENSELUG00000001845	ENSELUT00000019418
ENSELUG00000001845	ENSELUT00000019420
ENSELUG00000001845	ENSELUT00000019424
ENSELUG00000001846	ENSELUT00000019412
ENSELUG00000001846	ENSELUT00000019413
ENSELUG00000001846	ENSELUT00000019415
ENSELUG00000001847	ENSELUT00000019406
ENSELUG00000001847	ENSELUT00000019407
ENSELUG00000001847	ENSELUT00000019408
ENSELUG00000001848	ENSELUT00000019410
ENSELUG00000001848	ENSELUT00000019411
ENSELUG00000001849	ENSELUT00000019405
ENSELUG00000001850	ENSELUT00000019401
ENSELUG00000001851	ENSELUT00000019403
ENSELUG00000001851	ENSELUT00000019404
ENSELUG00000001852	ENSELUT00000019398
ENSELUG00000001853	ENSELUT00000019399
ENSELUG00000001853	ENSELUT00000019400
ENSELUG00000001854	ENSELUT00000019393
ENSELUG00000001855	ENSELUT00000019394
ENSELUG00000001855	ENSELUT00000019396
ENSELUG00000001856	ENSELUT00000019391
ENSELUG00000001856	ENSELUT00000019392
ENSELUG00000001857	ENSELUT00000019384
ENSELUG00000001857	ENSELUT00000019386
ENSELUG00000001857	ENSELUT00000019389
ENSELUG00000001858	ENSELUT00000019382
ENSELUG00000001858	ENSELUT00000019385
ENSELUG00000001858	ENSELUT00000019388
ENSELUG00000001858	ENSELUT00000019390
ENSELUG00000001859	ENSELUT00000019379
ENSELUG00000001859	ENSELUT00000019380
ENSELUG00000001859	ENSELUT00000019387
ENSELUG00000001860	ENSELUT00000019378
ENSELUG00000001861	ENSELUT00000019381
ENSELUG00000001861	ENSELUT00000019383
ENSELUG00000001862	ENSELUT00000019377
ENSELUG00000001863	ENSELUT00000019376
ENSELUG00000001864	ENSELUT00000019371
ENSELUG00000001865	ENSELUT00000019374
ENSELUG00000001866	ENSELUT00000019367
ENSELUG00000001867	ENSELUT00000019366
ENSELUG00000001867	ENSELUT00000019368
ENSELUG00000001868	ENSELUT00000019362
ENSELUG00000001868	ENSELUT00000019364
ENSELUG00000001868	ENSELUT00000019365
ENSELUG00000001869	ENSELUT00000019369
ENSELUG00000001869	ENSELUT00000019370
ENSELUG00000001869	ENSELUT00000019372
ENSELUG00000001869	ENSELUT00000019373
