Gene,From,To,JumpProbability
1000,19,20,0.0273
1000,20,21,0.0263
1000,21,1,0.0942
1000,21,22,0.0079
1000,22,2,0.1314
1000,22,3,0.071
1000,20,23,0.0327
1000,23,24,0.0206
1000,24,4,0.0531
1000,24,5,0.0698
1000,23,25,0.0065
1000,25,6,0.2045
1000,25,7,0.1748
1000,19,26,0.0872
1000,26,8,0.044
1000,26,27,0.0087
1000,27,28,0.0224
1000,28,29,0.0371
1000,29,9,0.0075
1000,29,10,0.0085
1000,28,11,0.997
1000,27,30,0.0114
1000,30,31,0.0022
1000,31,12,0.0193
1000,31,32,0.0063
1000,32,33,0.0064
1000,33,13,0.0023
1000,33,14,0.0033
1000,32,15,0.9992
1000,30,34,0.0104
1000,34,35,0.0218
1000,35,16,0.0171
1000,35,17,0.0053
1000,34,18,0.0161
1002,10,11,0.4833
1002,11,1,0.0093
1002,11,2,1
1002,10,12,0.0345
1002,12,13,0.0023
1002,13,14,0.0611
1002,14,15,0.0131
1002,15,3,0.0048
1002,15,4,0.0039
1002,14,5,0.0033
1002,13,16,0.0731
1002,16,6,0.004
1002,16,7,0.0039
1002,12,17,0.158
1002,17,8,0.0033
1002,17,9,0.0033
1003,28,29,0.0776
1003,29,30,0.0043
1003,30,31,0.1658
1003,31,32,0.0708
1003,32,33,0.0057
1003,33,34,0.0707
1003,34,1,3e-04
1003,34,2,3e-04
1003,33,35,0.0098
1003,35,3,0.0017
1003,35,36,0.0614
1003,36,4,1e-04
1003,36,5,3e-04
1003,32,37,0.0326
1003,37,6,0.0018
1003,37,38,0.028
1003,38,7,4e-04
1003,38,8,3e-04
1003,31,9,0.0053
1003,30,10,0.0166
1003,29,39,0.0058
1003,39,40,0.1124
1003,40,41,0.0282
1003,41,42,0.0928
1003,42,11,0.0034
1003,42,12,0.0036
1003,41,13,0.0067
1003,40,43,0.0822
1003,43,14,0.0047
1003,43,15,0.0046
1003,39,44,0.1033
1003,44,45,0.0254
1003,45,46,0.0977
1003,46,16,0.0033
1003,46,17,0.0035
1003,45,18,0.0065
1003,44,47,0.0813
1003,47,19,0.0031
1003,47,20,0.0052
1003,28,48,0.0812
1003,48,21,0.0271
1003,48,49,0.3143
1003,49,50,0.0056
1003,50,51,0.0657
1003,51,22,5e-04
1003,51,23,1
1003,50,52,0.017
1003,52,24,0.0014
1003,52,25,1
1003,49,53,0.0589
1003,53,26,9e-04
1003,53,27,1
1005,24,25,0.9999
1005,25,26,0.1172
1005,26,27,0.254
1005,27,28,0.0706
1005,28,29,0.2283
1005,29,1,0.289
1005,29,2,1
1005,28,3,0.4382
1005,27,30,0.2049
1005,30,4,0.1221
1005,30,5,0.1106
1005,26,31,0.2659
1005,31,32,0.0707
1005,32,6,1
1005,32,7,0.1774
1005,31,33,0.2143
1005,33,8,0.1489
1005,33,9,1
1005,25,34,0.5631
1005,34,10,0.1275
1005,34,35,0.1784
1005,35,36,0.0875
1005,36,11,0.0287
1005,36,37,0.0744
1005,37,12,0.014
1005,37,13,0.0165
1005,35,38,0.0148
1005,38,39,0.0318
1005,39,40,0.1545
1005,40,14,0.0189
1005,40,15,0.0132
1005,39,16,0.049
1005,38,41,0.1718
1005,41,17,0.1103
1005,41,18,0.1449
1005,24,42,0.9617
1005,42,43,0.0644
1005,43,44,0.2361
1005,44,19,0.0794
1005,44,20,0.0785
1005,43,21,0.1597
1005,42,45,0.2004
1005,45,22,0.1345
1005,45,23,0.9741
1006,21,22,0.9954
1006,22,23,0.1126
1006,23,24,0.3593
1006,24,1,0.1554
1006,24,2,0.155
1006,23,3,0.981
1006,22,25,0.3295
1006,25,4,0.2089
1006,25,5,0.2023
1006,21,26,0.7463
1006,26,27,0.9615
1006,27,28,0.1136
1006,28,6,0.3121
1006,28,7,0.3067
1006,27,29,0.3233
1006,29,8,0.2072
1006,29,9,0.2098
1006,26,30,0.9822
1006,30,31,0.6992
1006,31,10,0.9878
1006,31,11,0.9892
1006,30,32,0.7673
1006,32,33,0.287
1006,33,34,0.1419
1006,34,35,0.1279
1006,35,12,0.9999
1006,35,13,1
1006,34,14,1
1006,33,36,0.0242
1006,36,37,0.0526
1006,37,38,0.2561
1006,38,15,0.5055
1006,38,16,0.0574
1006,37,17,0.0847
1006,36,39,0.276
1006,39,18,1
1006,39,19,0.0601
1006,32,20,0.2259
1007,24,25,0.9993
1007,25,1,1
1007,25,26,0.837
1007,26,27,0.1874
1007,27,28,0.5442
1007,28,2,0.8957
1007,28,3,0.9995
1007,27,4,0.8731
1007,26,5,0.9758
1007,24,29,0.9998
1007,29,30,0.914
1007,30,6,0.9998
1007,30,31,0.4499
1007,31,32,0.0389
1007,32,33,0.0824
1007,33,34,0.3923
1007,34,7,0.0564
1007,34,8,0.9986
1007,33,9,0.2376
1007,32,35,0.4293
1007,35,10,0.9985
1007,35,11,0.9718
1007,31,36,0.2321
1007,36,12,0.3347
1007,36,37,0.2133
1007,37,13,0.9711
1007,37,14,0.0733
1007,29,38,1
1007,38,39,0.6004
1007,39,40,0.1842
1007,40,41,0.5434
1007,41,15,0.1632
1007,41,16,0.1718
1007,40,17,0.9994
1007,39,42,0.504
1007,42,18,0.9996
1007,42,19,0.2829
1007,38,43,0.6003
1007,43,44,0.1857
1007,44,45,0.5398
1007,45,20,0.1653
1007,45,21,0.1623
1007,44,22,0.3645
1007,43,23,0.4285
1008,26,27,0.002
1008,27,28,0.0019
1008,28,29,0.0033
1008,29,30,0.0014
1008,30,31,0.0029
1008,31,1,0.0049
1008,31,2,0.0053
1008,30,3,0.0092
1008,29,4,0.0105
1008,28,32,0.0022
1008,32,33,2e-04
1008,33,34,0.0038
1008,34,5,0.0045
1008,34,6,0.0046
1008,33,7,0.0085
1008,32,35,0.0031
1008,35,8,0.0053
1008,35,9,0.0065
1008,27,36,0.005
1008,36,37,0.0015
1008,37,38,0.003
1008,38,10,0.0043
1008,38,11,0.0056
1008,37,12,0.0093
1008,36,39,0.0057
1008,39,13,0.0077
1008,39,14,0.9993
1008,26,40,0.0053
1008,40,41,0.0082
1008,41,15,0.0071
1008,41,16,0.0063
1008,40,42,0.0063
1008,42,17,1
1008,42,43,0.0061
1008,43,44,0
1008,44,45,0.0016
1008,45,18,5e-04
1008,45,19,6e-04
1008,44,46,0
1008,46,47,0.0013
1008,47,20,7e-04
1008,47,21,4e-04
1008,46,22,0.0019
1008,43,48,0.0027
1008,48,49,0.0018
1008,49,23,1
1008,49,24,0.0026
1008,48,25,0.9986
100,36,37,0.8819
100,37,38,0.2438
100,38,39,0.3443
100,39,1,0.2348
100,39,40,0.1741
100,40,41,0.0107
100,41,42,0.1594
100,42,2,0.027
100,42,3,0.0223
100,41,43,0.0249
100,43,44,0.0643
100,44,4,0.2146
100,44,5,0.8224
100,43,45,0.147
100,45,6,0.0192
100,45,7,0.0373
100,40,46,0.0735
100,46,47,0.078
100,47,8,0.1678
100,47,9,0.1448
100,46,48,0.0932
100,48,10,0.0362
100,48,11,0.9997
100,38,49,0.3588
100,49,12,0.3193
100,49,13,0.3288
100,37,50,0.4393
100,50,14,0.3511
100,50,51,0.0664
100,51,15,0.5242
100,51,52,0.2187
100,52,16,0.1803
100,52,17,0.3004
100,36,53,0.643
100,53,54,0.8467
100,54,55,0.2217
100,55,18,0.2431
100,55,19,0.3428
100,54,20,0.3559
100,53,56,0.6322
100,56,57,0.2209
100,57,21,0.5997
100,57,58,0.3421
100,58,59,0.1682
100,59,60,0.0843
100,60,61,0.0692
100,61,22,0.2461
100,61,23,0.0535
100,60,24,0.0734
100,59,62,0.0114
100,62,63,0.0268
100,63,64,0.1493
100,64,25,0.9142
100,64,26,0.0465
100,63,27,0.1001
100,62,28,0.1291
100,58,29,0.2581
100,56,65,0.1936
100,65,66,0.2453
100,66,30,0.3692
100,66,67,0.0619
100,67,31,0.3687
100,67,32,0.3188
100,65,68,0.2985
100,68,33,0.4207
100,68,69,0.2192
100,69,34,0.3406
100,69,35,0.2152
1010,22,23,5e-04
1010,23,24,1e-04
1010,24,25,0.0029
1010,25,1,0.0012
1010,25,2,0.0014
1010,24,26,2e-04
1010,26,27,8e-04
1010,27,3,0.0014
1010,27,4,0.0056
1010,26,28,6e-04
1010,28,29,3e-04
1010,29,30,6e-04
1010,30,5,0.0084
1010,30,6,0.0039
1010,29,7,0.0032
1010,28,31,0.001
1010,31,8,0.0011
1010,31,9,0.002
1010,23,10,0.005
1010,22,32,0.0019
1010,32,11,0.0029
1010,32,33,0.0022
1010,33,34,2e-04
1010,34,35,0
1010,35,36,6e-04
1010,36,12,0
1010,36,13,3e-04
1010,35,37,1e-04
1010,37,14,0.0022
1010,37,38,4e-04
1010,38,15,1e-04
1010,38,16,0
1010,34,39,2e-04
1010,39,40,1e-04
1010,40,17,1e-04
1010,40,18,3e-04
1010,39,41,8e-04
1010,41,19,9e-04
1010,41,20,0.9992
1010,33,21,0.001
1013,25,26,1
1013,26,27,0.999
1013,27,1,0.9998
1013,27,28,0.7897
1013,28,29,0.0953
1013,29,30,0.2006
1013,30,31,0.7319
1013,31,2,1
1013,31,3,0.3412
1013,30,4,0.5204
1013,29,32,0.7706
1013,32,5,0.8351
1013,32,6,0.9986
1013,28,33,0.5
1013,33,7,0.791
1013,33,34,0.4656
1013,34,8,0.8412
1013,34,9,0.6418
1013,26,35,0.9911
1013,35,10,0.9998
1013,35,36,0.8363
1013,36,11,0.9999
1013,36,12,1
1013,25,37,1
1013,37,38,0.9192
1013,38,13,0.9957
1013,38,39,0.9675
1013,39,14,0.8791
1013,39,40,0.786
1013,40,41,0.0993
1013,41,42,0.7697
1013,42,15,0.5843
1013,42,16,0.5294
1013,41,43,0.2096
1013,43,17,0.9656
1013,43,44,0.7438
1013,44,18,1
1013,44,19,0.7246
1013,40,45,0.501
1013,45,46,0.4571
1013,46,20,0.9869
1013,46,21,0.9567
1013,45,22,0.9926
1013,37,47,0.9907
1013,47,23,0.9882
1013,47,24,0.9941
1014,23,24,0.1069
1014,24,25,0.1084
1014,25,26,0.0074
1014,26,27,0.0261
1014,27,1,0.0268
1014,27,2,0.0409
1014,26,3,0.0483
1014,25,4,0.0726
1014,24,28,0.0324
1014,28,5,0.1441
1014,28,29,0.0319
1014,29,30,0.0345
1014,30,31,0.0178
1014,31,6,0.0673
1014,31,7,0.0524
1014,30,8,0.0455
1014,29,32,0.0304
1014,32,9,0.0495
1014,32,33,0.0049
1014,33,10,0.0468
1014,33,34,0.0152
1014,34,11,0.0235
1014,34,12,0.0257
1014,23,35,0.2247
1014,35,36,0.089
1014,36,13,0.2434
1014,36,37,0.665
1014,37,38,0.007
1014,38,14,0.0236
1014,38,39,0.0043
1014,39,15,0.0405
1014,39,16,0.0242
1014,37,40,0.0026
1014,40,41,0.0226
1014,41,17,0.0396
1014,41,18,0.9675
1014,40,42,0.0039
1014,42,43,0.0088
1014,43,19,0.0221
1014,43,20,0.0175
1014,42,21,0.0237
1014,35,22,0.1661
1015,24,25,0.0156
1015,25,26,0.3577
1015,26,27,0.056
1015,27,1,0.0021
1015,27,2,0.0025
1015,26,3,1
1015,25,28,0.0153
1015,28,29,0.1283
1015,29,30,0.0465
1015,30,4,0.0022
1015,30,5,0.003
1015,29,31,0.014
1015,31,32,0.0556
1015,32,6,0.0036
1015,32,7,0.0089
1015,31,8,0.9901
1015,28,33,0.002
1015,33,9,0.0105
1015,33,34,0.0922
1015,34,10,0.0034
1015,34,35,0.0444
1015,35,36,0.0031
1015,36,37,0.0428
1015,37,11,0.0018
1015,37,12,0.0039
1015,36,38,0.0057
1015,38,39,0.0367
1015,39,13,3e-04
1015,39,14,2e-04
1015,38,15,0.0015
1015,35,40,0.017
1015,40,41,0.0164
1015,41,16,0.0014
1015,41,17,4e-04
1015,40,18,0.0027
1015,24,42,0.4984
1015,42,43,0.0467
1015,43,19,0.0071
1015,43,20,0.005
1015,42,44,0.0152
1015,44,45,0.0565
1015,45,21,0.0022
1015,45,22,0.0025
1015,44,23,0.2055
1016,20,21,1
1016,21,1,0.6966
1016,21,22,0.2595
1016,22,2,0.6211
1016,22,23,0.6616
1016,23,3,0.4083
1016,23,4,0.9328
1016,20,24,1
1016,24,25,0.5198
1016,25,5,0.9999
1016,25,26,0.8425
1016,26,27,0.5637
1016,27,28,0.3122
1016,28,6,0.9995
1016,28,29,0.2756
1016,29,7,0.996
1016,29,8,1
1016,27,30,0.0585
1016,30,31,0.5538
1016,31,9,0.0644
1016,31,10,1
1016,30,32,0.1173
1016,32,11,0.9807
1016,32,33,0.5112
1016,33,12,1
1016,33,13,0.0577
1016,26,14,0.9998
1016,24,34,0.9289
1016,34,35,0.2622
1016,35,15,0.9999
1016,35,36,0.6667
1016,36,16,0.9332
1016,36,17,0.4986
1016,34,37,0.6237
1016,37,18,0.6299
1016,37,19,0.9835
1018,23,24,0.008
1018,24,25,0.1793
1018,25,26,0.0081
1018,26,1,0.0023
1018,26,2,0.0026
1018,25,3,0.0034
1018,24,27,0.0166
1018,27,28,0.08
1018,28,29,0.0199
1018,29,30,0.0011
1018,30,31,0.0184
1018,31,4,6e-04
1018,31,5,3e-04
1018,30,32,0.0031
1018,32,33,0.0183
1018,33,6,0
1018,33,7,1e-04
1018,32,8,1e-04
1018,29,34,0.01
1018,34,9,8e-04
1018,34,35,0.0083
1018,35,10,1e-04
1018,35,11,4e-04
1018,28,36,0.0253
1018,36,12,0.7684
1018,36,13,0.2371
1018,27,37,0.0636
1018,37,38,0.0079
1018,38,39,0.0283
1018,39,14,6e-04
1018,39,15,0.0027
1018,38,16,0.0055
1018,37,17,0.0031
1018,23,40,0.2856
1018,40,41,0.007
1018,41,42,0.0274
1018,42,18,5e-04
1018,42,19,7e-04
1018,41,20,0.0032
1018,40,43,0.0259
1018,43,21,0.0021
1018,43,22,0.0023
101,38,39,0.0338
101,39,40,0.107
101,40,41,0.0094
101,41,42,0.0449
101,42,1,0.0032
101,42,2,1
101,41,3,0.0036
101,40,43,0.0457
101,43,4,0.0178
101,43,5,0.0086
101,39,44,0.004
101,44,45,0.0835
101,45,6,0.0027
101,45,46,0.0402
101,46,47,0.003
101,47,48,0.0357
101,48,7,0.0712
101,48,8,0.9249
101,47,49,0.0058
101,49,9,0.0011
101,49,50,0.0315
101,50,10,5e-04
101,50,11,2e-04
101,46,51,0.0161
101,51,12,0.0016
101,51,52,0.0145
101,52,53,0.011
101,53,13,2e-04
101,53,14,1
101,52,15,2e-04
101,44,16,0.0258
101,38,54,0.0316
101,54,55,0.0023
101,55,56,0.0014
101,56,57,0.0359
101,57,58,0.0412
101,58,17,0.005
101,58,18,0.0025
101,57,59,0.0125
101,59,60,0.0472
101,60,19,0.0016
101,60,20,0.0028
101,59,21,0.0044
101,56,61,0.039
101,61,62,0.0439
101,62,22,0.0019
101,62,23,0.0051
101,61,63,0.063
101,63,24,0.0021
101,63,25,0.0014
101,55,64,0.0949
101,64,26,0.0113
101,64,65,0.0535
101,65,27,4e-04
101,65,28,7e-04
101,54,66,0.1445
101,66,29,0.0028
101,66,67,0.0372
101,67,68,0.0167
101,68,69,0.0165
101,69,30,2e-04
101,69,31,3e-04
101,68,32,0.0014
101,67,70,0.003
101,70,71,0.0056
101,71,72,0.0306
101,72,33,2e-04
101,72,34,4e-04
101,71,35,6e-04
101,70,73,0.0337
101,73,36,4e-04
101,73,37,0.006
1020,26,27,0.0665
1020,27,28,0.2266
1020,28,29,0.0658
1020,29,30,0.0469
1020,30,1,9e-04
1020,30,2,1
1020,29,31,0.0044
1020,31,32,0.0593
1020,32,3,3e-04
1020,32,4,2e-04
1020,31,33,0.0102
1020,33,34,0.0563
1020,34,5,0
1020,34,6,3e-04
1020,33,7,0.0017
1020,28,8,0.0054
1020,27,35,0.1801
1020,35,9,0.0099
1020,35,10,0.0089
1020,26,36,0.0584
1020,36,37,0.2317
1020,37,11,0.0044
1020,37,38,0.0606
1020,38,39,0.0279
1020,39,40,0.0242
1020,40,12,1e-04
1020,40,13,5e-04
1020,39,14,0.0014
1020,38,41,0.0034
1020,41,15,8e-04
1020,41,42,0.0661
1020,42,16,5e-04
1020,42,17,4e-04
1020,36,43,0.003
1020,43,18,0.012
1020,43,44,0.09
1020,44,45,0.02
1020,45,46,0.0776
1020,46,19,1
1020,46,20,0.0033
1020,45,47,0.1016
1020,47,21,0.0025
1020,47,22,0.0028
1020,44,48,0.0743
1020,48,49,0.075
1020,49,23,0.0015
1020,49,24,0.0013
1020,48,25,0.0052
1022,29,30,0.0548
1022,30,31,0.207
1022,31,1,0.0043
1022,31,32,0.0549
1022,32,33,0.0232
1022,33,2,9e-04
1022,33,34,0.0225
1022,34,3,6e-04
1022,34,4,0
1022,32,35,0.0036
1022,35,36,0.0526
1022,36,5,3e-04
1022,36,6,5e-04
1022,35,37,0.0086
1022,37,38,0.046
1022,38,7,0
1022,38,8,2e-04
1022,37,9,6e-04
1022,30,39,0.1582
1022,39,40,0.021
1022,40,41,0.0693
1022,41,10,0.0033
1022,41,11,0.0015
1022,40,12,0.0058
1022,39,42,0.067
1022,42,43,0.0632
1022,43,13,0.0024
1022,43,14,0.0017
1022,42,44,0.067
1022,44,15,0.0014
1022,44,16,0.001
1022,29,45,0.0544
1022,45,46,0.202
1022,46,17,0.0046
1022,46,47,0.0554
1022,47,48,0.0039
1022,48,49,0.0077
1022,49,50,0.0473
1022,50,18,5e-04
1022,50,19,3e-04
1022,49,20,0.001
1022,48,51,0.0493
1022,51,21,0
1022,51,22,2e-04
1022,47,52,0.0285
1022,52,53,0.0215
1022,53,23,1
1022,53,24,6e-04
1022,52,25,0.0015
1022,45,54,0.1779
1022,54,55,0.0881
1022,55,26,0.0021
1022,55,27,0.0019
1022,54,28,0.0063
1023,20,21,0.0503
1023,21,22,0.1935
1023,22,23,0.0528
1023,23,24,0.0036
1023,24,25,0.0085
1023,25,1,6e-04
1023,25,26,0.0423
1023,26,27,0.01
1023,27,2,1
1023,27,3,0
1023,26,4,4e-04
1023,24,28,0.0497
1023,28,5,5e-04
1023,28,6,1
1023,23,29,0.0237
1023,29,30,0.0205
1023,30,7,0.0373
1023,30,8,0.0038
1023,29,9,0.0016
1023,22,10,0.0087
1023,21,31,0.1545
1023,31,32,0.0182
1023,32,33,0.0689
1023,33,34,0.049
1023,34,11,6e-04
1023,34,12,0.0012
1023,33,13,0.0028
1023,32,14,0.0101
1023,31,15,0.0075
1023,20,35,0.5774
1023,35,36,0.0197
1023,36,16,0.0123
1023,36,17,0.045
1023,35,37,0.0601
1023,37,18,0.005
1023,37,19,0.0038
1026,22,23,0.2802
1026,23,24,0.5052
1026,24,1,0.094
1026,24,25,0.0328
1026,25,26,0.1094
1026,26,2,0.046
1026,26,3,0.1077
1026,25,4,0.0711
1026,23,27,0.2608
1026,27,28,0.2382
1026,28,5,0.1346
1026,28,6,0.1825
1026,27,29,0.4398
1026,29,30,0.1339
1026,30,31,0.1331
1026,31,7,0.5813
1026,31,8,0.4684
1026,30,32,0.1327
1026,32,9,0.4869
1026,32,10,0.5777
1026,29,11,0.6172
1026,22,33,0.4979
1026,33,12,0.1256
1026,33,34,0.1867
1026,34,13,0.0519
1026,34,35,0.0849
1026,35,36,0.0058
1026,36,37,0.0808
1026,37,14,0.1445
1026,37,15,0.0403
1026,36,38,0.0128
1026,38,16,0.0226
1026,38,39,0.0698
1026,39,17,0.0216
1026,39,18,0.0171
1026,35,40,0.0389
1026,40,19,0.0202
1026,40,41,0.0366
1026,41,20,0.0059
1026,41,21,0.0069
1028,21,22,4e-04
1028,22,23,0.0011
1028,23,1,0.0036
1028,23,24,9e-04
1028,24,25,0.0013
1028,25,2,9e-04
1028,25,3,0.002
1028,24,26,0.0033
1028,26,4,0.0178
1028,26,5,0.0011
1028,22,27,0.0024
1028,27,28,7e-04
1028,28,6,0.0014
1028,28,7,0.0015
1028,27,8,0.0039
1028,21,29,0.001
1028,29,30,0.0026
1028,30,31,8e-04
1028,31,32,0
1028,32,33,7e-04
1028,33,34,1e-04
1028,34,9,2e-04
1028,34,10,1
1028,33,11,4e-04
1028,32,35,0
1028,35,36,2e-04
1028,36,12,3e-04
1028,36,13,8e-04
1028,35,37,2e-04
1028,37,14,4e-04
1028,37,15,0
1028,31,38,2e-04
1028,38,16,6e-04
1028,38,39,9e-04
1028,39,17,4e-04
1028,39,18,3e-04
1028,30,19,0.0043
1028,29,20,0.0053
102,43,44,1
102,44,45,1
102,45,46,0.9646
102,46,47,0.9938
102,47,1,0.991
102,47,48,0.8867
102,48,49,0.6271
102,49,50,0.5954
102,50,2,1
102,50,3,0.9993
102,49,4,0.9812
102,48,51,0.1401
102,51,52,0.2852
102,52,5,0.9995
102,52,53,0.847
102,53,6,0.9999
102,53,7,0.5251
102,51,54,0.8777
102,54,8,0.7812
102,54,9,0.9916
102,46,10,0.9998
102,45,55,0.9982
102,55,56,0.5461
102,56,57,0.9439
102,57,11,0.9666
102,57,12,0.9789
102,56,13,0.9964
102,55,14,0.9996
102,44,58,1
102,58,59,0.9837
102,59,15,0.9998
102,59,60,0.9931
102,60,16,1
102,60,61,0.8891
102,61,62,0.6221
102,62,17,0.5766
102,62,63,0.5977
102,63,18,0.3537
102,63,19,0.355
102,61,64,0.1359
102,64,65,0.8746
102,65,20,0.9995
102,65,21,0.3465
102,64,66,0.2876
102,66,67,0.8497
102,67,22,0.8542
102,67,23,0.8426
102,66,24,0.9954
102,58,68,0.9989
102,68,69,0.5437
102,69,70,0.9442
102,70,25,0.9746
102,70,26,0.9788
102,69,27,0.9964
102,68,71,0.9211
102,71,28,0.9898
102,71,29,1
102,43,72,1
102,72,73,0.9998
102,73,74,0.8838
102,74,75,0.6313
102,75,30,0.6084
102,75,76,0.5887
102,76,31,0.7003
102,76,32,1
102,74,77,0.1403
102,77,78,0.874
102,78,33,0.9647
102,78,34,0.9957
102,77,79,0.2755
102,79,80,0.8468
102,80,35,0.9989
102,80,36,0.3483
102,79,37,1
102,73,38,0.9723
102,72,81,0.999
102,81,82,0.5401
102,82,83,0.9414
102,83,39,1
102,83,40,0.9997
102,82,41,0.9959
102,81,42,0.9996
1030,18,19,0.7425
1030,19,20,0.5116
1030,20,1,0.1074
1030,20,21,0.1576
1030,21,2,0.0522
1030,21,3,0.0507
1030,19,22,0.417
1030,22,23,0.0623
1030,23,24,0.2052
1030,24,4,0.9256
1030,24,5,0.1501
1030,23,6,0.1919
1030,22,7,1
1030,18,25,0.7595
1030,25,26,0.4152
1030,26,27,0.063
1030,27,8,0.3049
1030,27,9,0.7793
1030,26,28,0.1821
1030,28,10,0.2995
1030,28,11,1
1030,25,29,0.5123
1030,29,30,0.1573
1030,30,31,0.0372
1030,31,12,0.0384
1030,31,13,0.0397
1030,30,32,0.075
1030,32,33,0.0682
1030,33,14,0.0126
1030,33,15,0.0136
1030,32,16,0.0267
1030,29,17,0.2122
1031,19,20,0.0617
1031,20,21,0.0667
1031,21,22,0.0075
1031,22,23,0.0434
1031,23,1,0.044
1031,23,2,0.0432
1031,22,24,0.0056
1031,24,25,0.0373
1031,25,3,0.1297
1031,25,4,0.1047
1031,24,5,0.1008
1031,21,6,0.1025
1031,20,26,0.0449
1031,26,27,0.0115
1031,27,7,0.2384
1031,27,8,0.1338
1031,26,9,0.1168
1031,19,28,0.3615
1031,28,10,0.1658
1031,28,29,0.0315
1031,29,30,0.0019
1031,30,31,0.0448
1031,31,11,0.9394
1031,31,12,0.0744
1031,30,32,0.0028
1031,32,33,0.0289
1031,33,13,0.0187
1031,33,14,0.008
1031,32,15,0.0278
1031,29,34,0.0087
1031,34,16,0.0534
1031,34,35,0.0213
1031,35,17,0.0131
1031,35,18,0.0091
1032,19,20,0.4995
1032,20,21,0.515
1032,21,22,0.159
1032,22,23,0.5787
1032,23,1,0.6427
1032,23,2,0.9909
1032,22,3,0.9216
1032,21,4,0.8028
1032,20,24,0.5605
1032,24,25,0.1737
1032,25,26,0.6531
1032,26,5,0.6187
1032,26,6,0.9704
1032,25,7,0.9888
1032,24,8,0.8874
1032,19,27,0.5767
1032,27,9,0.8916
1032,27,28,0.6812
1032,28,29,0.4101
1032,29,30,0.0224
1032,30,31,0.0577
1032,31,10,0.9845
1032,31,11,0.3164
1032,30,32,0.012
1032,32,33,0.2492
1032,33,12,0.0623
1032,33,13,0.0619
1032,32,14,0.3771
1032,29,34,0.3209
1032,34,35,0.6322
1032,35,15,0.354
1032,35,16,0.4844
1032,34,17,0.7084
1032,28,18,0.8879
1034,29,30,0.0144
1034,30,31,0.0183
1034,31,32,0.077
1034,32,1,0.0125
1034,32,33,0.1168
1034,33,34,0.0022
1034,34,35,0.0061
1034,35,36,0.0305
1034,36,2,1e-04
1034,36,3,2e-04
1034,35,4,0.0012
1034,34,37,0.031
1034,37,5,1
1034,37,6,1e-04
1034,33,38,0.016
1034,38,7,8e-04
1034,38,39,0.0153
1034,39,8,3e-04
1034,39,9,4e-04
1034,31,40,0.1059
1034,40,10,0.0178
1034,40,41,0.0122
1034,41,11,0.9985
1034,41,42,0.0454
1034,42,12,0.016
1034,42,13,0.0959
1034,30,43,0.0149
1034,43,44,0.0297
1034,44,14,0.0104
1034,44,45,0.0841
1034,45,15,0.003
1034,45,46,0.038
1034,46,47,0.0172
1034,47,16,4e-04
1034,47,48,0.0159
1034,48,17,4e-04
1034,48,18,3e-04
1034,46,49,0.0024
1034,49,50,0.0071
1034,50,51,0.0312
1034,51,19,0
1034,51,20,2e-04
1034,50,21,0.001
1034,49,52,0.0366
1034,52,22,3e-04
1034,52,23,1e-04
1034,43,53,0.1071
1034,53,54,0.0421
1034,54,24,0.0026
1034,54,25,0.0033
1034,53,26,0.0585
1034,29,55,0.523
1034,55,27,2e-04
1034,55,28,0
1035,22,23,0.0501
1035,23,24,0.2003
1035,24,1,0.033
1035,24,25,0.0531
1035,25,26,0.0029
1035,26,27,0.0094
1035,27,28,0.0482
1035,28,2,3e-04
1035,28,3,1e-04
1035,27,4,0.0015
1035,26,29,0.0486
1035,29,5,6e-04
1035,29,6,1
1035,25,30,0.025
1035,30,7,0.0015
1035,30,31,0.0209
1035,31,8,5e-04
1035,31,9,0.0016
1035,23,32,0.1561
1035,32,33,0.0187
1035,33,34,0.0807
1035,34,10,0.004
1035,34,11,0.002
1035,33,35,0.0719
1035,35,12,0.0269
1035,35,13,0.274
1035,32,36,0.03
1035,36,14,0.9993
1035,36,37,0.0308
1035,37,15,0.0034
1035,37,16,0.0043
1035,22,38,0.5902
1035,38,39,0.0211
1035,39,40,0.0722
1035,40,17,0.0073
1035,40,18,0.0027
1035,39,19,0.0085
1035,38,41,0.0622
1035,41,20,0.0077
1035,41,21,0.0047
1036,24,25,0.0906
1036,25,26,0.1079
1036,26,27,0.0818
1036,27,1,0.1315
1036,27,2,0.1517
1036,26,28,0.035
1036,28,29,0.0933
1036,29,3,0.1183
1036,29,4,0.1686
1036,28,5,0.231
1036,25,30,0.1221
1036,30,31,0.0094
1036,31,32,0.0133
1036,32,6,0.1919
1036,32,33,0.1126
1036,33,7,0.4359
1036,33,8,0.1744
1036,31,34,0.1333
1036,34,35,0.0695
1036,35,9,0.1396
1036,35,10,0.101
1036,34,11,0.195
1036,30,36,0.0716
1036,36,37,0.086
1036,37,12,0.2726
1036,37,13,0.1081
1036,36,14,0.1646
1036,24,38,0.249
1036,38,15,0.1868
1036,38,39,0.0673
1036,39,40,0.0045
1036,40,41,0.0062
1036,41,42,0.0732
1036,42,16,0.0191
1036,42,17,0.0119
1036,41,18,0.088
1036,40,43,0.0944
1036,43,19,0.0155
1036,43,20,0.0207
1036,39,44,0.0256
1036,44,45,0.0402
1036,45,21,0.1349
1036,45,22,0.9107
1036,44,23,0.0507
1037,27,28,0.6997
1037,28,29,0.8588
1037,29,30,0.3533
1037,30,31,0.0105
1037,31,32,0.0184
1037,32,33,0.1371
1037,33,1,0.1012
