"tree_file"	"parent"	"node"	"label"	"lrt"	"pvalue"	"qvalue"	"selected"
"genetree.1"	44	45	"Clupeocephala"	3.85253443624242	0.049671	1	0
"genetree.1"	45	46	"Clupeocephala"	9.46848904315266	0.0020903	0.141630660175439	0
"genetree.1"	45	50	"Clupeocephala"	6.42787883072742	0.011234	0.44360687109194	0
"genetree.1"	46	47	"Euteleosteomorpha"	37.949987371132	7.2582e-10	0.000320645459375304	1
"genetree.1"	50	51	"Euteleosteomorpha"	1.16785067610908	0.27984	1	0
"genetree.1"	47	48	"Ovalentaria"	5.39817847311497e-07	0.99941	1	0
"genetree.1"	47	48	"Ovalentaria"	1.1575810527429	0.28197	1	0
"genetree.1"	51	52	"Ovalentaria"	2.02853698283434e-07	0.99964	1	0
"genetree.1"	51	52	"Ovalentaria"	3.05299181491137e-08	0.99986	1	0
"genetree.1"	46	49	"Otophysi"	14.7761516757309	0.00012106	0.0181461084681625	1
"genetree.1"	54	55	"Boreoeutheria"	9.54867573454976e-07	0.99922	1	0
"genetree.1"	55	56	"Euarchontoglires"	7.07223080098629e-09	0.99993	1	0
"genetree.1"	56	59	"Catarrhini"	7.97037500888109e-07	0.99929	1	0
"genetree.1"	55	60	"Laurasiatheria"	7.19039235264063e-07	0.99932	1	0
"genetree.100"	37	38	"Amniota"	1.33109252613212	0.24861	1	0
"genetree.100"	38	39	"Theria"	8.24393726670678	0.0040888	0.224334921448072	0
"genetree.100"	39	40	"Boreoeutheria"	7.7199365478009e-07	0.9993	1	0
"genetree.100"	41	43	"Glires"	0	1	1	0
"genetree.100"	43	45	"Murinae"	4.60640876553953e-08	0.99983	1	0
"genetree.100"	46	47	"Caniformia"	7.02835677657276e-07	0.99933	1	0
"genetree.100"	46	47	"Caniformia"	1.47898390423506e-07	0.99969	1	0
"genetree.100"	38	49	"Sauria"	3.01159756676498	0.082671	1	0
"genetree.100"	37	50	"Clupeocephala"	1.72876752912998e-08	0.9999	1	0
"genetree.100"	50	51	"Euteleosteomorpha"	8.58635758049786e-08	0.99977	1	0
"genetree.100"	51	52	"Ovalentaria"	13.5367965775367	0.00023393	0.0296292633317961	1
"genetree.1000"	19	20	"Osteoglossocephalai"	3.87080945074558e-09	0.99995	1	0
"genetree.1000"	20	23	"Clupeocephala"	2.33558239415288e-09	0.99996	1	0
"genetree.1000"	20	21	"Clupeocephala"	1.01863406598568e-08	0.99992	1	0
"genetree.1000"	23	25	"Euteleosteomorpha"	3.64923696292681	0.056095	1	0
"genetree.1000"	21	22	"Euteleosteomorpha"	2.02936977347417	0.15428	1	0
"genetree.1000"	23	24	"Otophysi"	0	1	1	0
"genetree.1000"	26	27	"Eutheria"	5.17102307640016e-08	0.99982	1	0
"genetree.1000"	26	27	"Eutheria"	0	1	1	0
"genetree.1000"	32	33	"Murinae"	3.25126165989786e-07	0.99955	1	0
"genetree.1001"	25	26	"Boreoeutheria"	1.01717887446284e-08	0.99992	1	0
"genetree.1001"	26	27	"Euarchontoglires"	9.16770659387112e-10	0.99998	1	0
"genetree.1001"	28	29	"Murinae"	5.80752384848893e-07	0.99939	1	0
"genetree.1001"	27	30	"Catarrhini"	9.15606506168842e-08	0.99976	1	0
"genetree.1001"	26	31	"Laurasiatheria"	3.5302946344018e-08	0.99985	1	0
"genetree.1001"	31	32	"Caniformia"	0	1	1	0
"genetree.1003"	31	32	"Boreoeutheria"	2.02813680516556e-07	0.99964	1	0
"genetree.1003"	32	33	"Euarchontoglires"	1.31622073240578e-08	0.99991	1	0
"genetree.1003"	32	33	"Euarchontoglires"	0	1	1	0
"genetree.1003"	33	34	"Catarrhini"	0	1	1	0
"genetree.1003"	35	36	"Murinae"	0.160707765408006	0.68851	1	0
"genetree.1003"	32	37	"Laurasiatheria"	6.1496757552959e-07	0.99937	1	0
"genetree.1003"	32	37	"Laurasiatheria"	0	1	1	0
"genetree.1003"	32	37	"Laurasiatheria"	1.7054844647646e-08	0.9999	1	0
"genetree.1003"	37	38	"Caniformia"	5.27506927028298e-09	0.99994	1	0
"genetree.1005"	26	31	"Clupeocephala"	7.60868696337275	0.0058088	0.284900915691722	0
"genetree.1005"	26	27	"Clupeocephala"	5.83371729589999e-07	0.99939	1	0
"genetree.1005"	31	32	"Euteleosteomorpha"	3.93420361007156	0.047314	1	0
"genetree.1005"	27	28	"Euteleosteomorpha"	5.21844253478048	0.022349	0.699288655830675	0
"genetree.1005"	28	29	"Ovalentaria"	7.20465322956443e-08	0.99979	1	0
"genetree.1005"	31	33	"Otophysi"	2.22206723762793	0.13605	1	0
"genetree.1005"	27	30	"Otophysi"	3.13639656803571	0.076563	1	0
"genetree.1005"	34	35	"Boreoeutheria"	6.10438291914761e-07	0.99938	1	0
"genetree.1005"	35	36	"Laurasiatheria"	4.47544152848423e-07	0.99947	1	0
"genetree.1005"	35	36	"Laurasiatheria"	3.85189196094871e-08	0.99984	1	0
"genetree.1005"	35	36	"Laurasiatheria"	1.33732100948691e-08	0.99991	1	0
"genetree.1005"	36	37	"Caniformia"	3.04280547425151e-08	0.99986	1	0
"genetree.1005"	35	38	"Euarchontoglires"	1.90091668628156e-07	0.99965	1	0
"genetree.1005"	38	39	"Glires"	2.02853698283434e-08	0.99989	1	0
"genetree.1005"	39	40	"Murinae"	0	1	1	0
"genetree.1005"	38	41	"Catarrhini"	0	1	1	0
"genetree.1006"	21	22	"Clupeocephala"	30.3698122576461	3.5704e-08	0.000320645459375304	1
"genetree.1006"	26	27	"Clupeocephala"	6.94720615865663	0.008395	0.364334214980511	0
"genetree.1006"	27	28	"Euteleosteomorpha"	3.36967425706098	0.066407	1	0
"genetree.1006"	23	24	"Ovalentaria"	0	1	1	0
"genetree.1006"	30	32	"Theria"	15.5722708760295	7.9411e-05	0.0132740693030365	1
"genetree.1006"	32	33	"Boreoeutheria"	1.40232123382157	0.23634	1	0
"genetree.1006"	33	34	"Laurasiatheria"	0.900729429558851	0.34259	1	0
"genetree.1006"	33	34	"Laurasiatheria"	0	1	1	0
"genetree.1006"	34	35	"Caniformia"	6.58154021948576e-07	0.99935	1	0
"genetree.1006"	33	36	"Euarchontoglires"	0.468504431773908	0.49368	1	0
"genetree.1006"	36	37	"Glires"	0	1	1	0
"genetree.1006"	37	38	"Murinae"	0	1	1	0
"genetree.1006"	36	39	"Catarrhini"	5.04718627780676e-07	0.99943	1	0
"genetree.1007"	25	26	"Clupeocephala"	0.694904344141833	0.4045	1	0
"genetree.1007"	26	27	"Euteleosteomorpha"	4.68353271832166	0.030453	0.854208740816396	0
"genetree.1008"	28	29	"Clupeocephala"	10.2837270620221	0.0013421	0.103815723302247	0
"genetree.1008"	28	32	"Clupeocephala"	12.211545287777	0.00047495	0.0495506843153807	1
"genetree.1008"	29	30	"Euteleosteomorpha"	0.821599582268391	0.36471	1	0
"genetree.1008"	32	33	"Euteleosteomorpha"	19.0615119419235	1.2657e-05	0.003302529695767	1
"genetree.1008"	30	31	"Ovalentaria"	0.994400106079411	0.31867	1	0
"genetree.1008"	30	31	"Ovalentaria"	4.22005541622639e-09	0.99995	1	0
"genetree.1008"	33	34	"Ovalentaria"	1.13504938781261e-09	0.99997	1	0
"genetree.1009"	25	28	"Otophysi"	6.54836185276508e-10	0.99998	1	0
"genetree.1009"	24	29	"Amniota"	2.61570676229894e-09	0.99996	1	0
"genetree.1009"	24	29	"Amniota"	4.02906152885407e-08	0.99984	1	0
"genetree.1009"	24	29	"Amniota"	5.86223904974759e-08	0.99981	1	0
"genetree.1009"	29	30	"Theria"	5.62358764000237e-08	0.99981	1	0
"genetree.1009"	30	31	"Eutheria"	2.79866071650758e-07	0.99958	1	0
"genetree.1009"	30	31	"Eutheria"	0	1	1	0
"genetree.1009"	30	31	"Eutheria"	2.85581336356699e-09	0.99996	1	0
"genetree.1009"	32	33	"Laurasiatheria"	7.85112206358463e-08	0.99978	1	0
"genetree.1009"	32	33	"Laurasiatheria"	6.70843292027712e-09	0.99993	1	0
"genetree.1009"	32	33	"Laurasiatheria"	3.0941009754315e-08	0.99986	1	0
"genetree.1009"	32	33	"Laurasiatheria"	7.05767888575792e-10	0.99998	1	0
"genetree.1009"	33	35	"Caniformia"	1.79752532858402e-08	0.99989	1	0
"genetree.101"	40	41	"Euteleosteomorpha"	13.6481791690749	0.00022046	0.0283709419607435	1
"genetree.101"	41	42	"Ovalentaria"	0	1	1	0
"genetree.101"	41	42	"Ovalentaria"	1.58585262717679	0.20792	1	0
"genetree.101"	39	44	"Amniota"	14.0262749697722	0.00018027	0.0244569565223119	1
"genetree.101"	44	45	"Theria"	0	1	1	0
"genetree.101"	45	46	"Boreoeutheria"	0	1	1	0
"genetree.101"	46	47	"Euarchontoglires"	0	1	1	0
"genetree.101"	47	48	"Catarrhini"	0	1	1	0
"genetree.101"	47	49	"Glires"	0	1	1	0
"genetree.101"	49	50	"Murinae"	0	1	1	0
"genetree.101"	46	51	"Laurasiatheria"	0	1	1	0
"genetree.101"	46	51	"Laurasiatheria"	0	1	1	0
"genetree.1010"	24	26	"Osteoglossocephalai"	3.93462178330083	0.047302	1	0
"genetree.1010"	26	27	"Clupeocephala"	0	1	1	0
"genetree.1010"	26	28	"Clupeocephala"	0.180435318419768	0.671	1	0
"genetree.1010"	28	29	"Euteleosteomorpha"	6.12635631114244e-09	0.99994	1	0
"genetree.1010"	22	32	"Amniota"	5.7560967851532	0.016432	0.57135196882693	0
"genetree.1010"	33	34	"Boreoeutheria"	1.52649590745568e-07	0.99969	1	0
"genetree.1010"	37	38	"Murinae"	5.41818735655397e-07	0.99941	1	0
"genetree.1011"	18	19	"Osteoglossocephalai"	4.97675500810146e-09	0.99994	1	0
"genetree.1011"	20	21	"Clupeocephala"	0.416231109658838	0.51882	1	0
"genetree.1011"	21	22	"Euteleosteomorpha"	0.586024596326752	0.44396	1	0
"genetree.1011"	18	26	"Theria"	0	1	1	0
"genetree.1011"	27	28	"Laurasiatheria"	2.11526639759541e-07	0.99963	1	0
"genetree.1011"	28	29	"Caniformia"	1.59925548359752e-08	0.9999	1	0
"genetree.1011"	27	30	"Euarchontoglires"	5.31974365003407e-07	0.99942	1	0
"genetree.1011"	30	31	"Glires"	1.14814611151814e-08	0.99991	1	0
"genetree.1011"	31	32	"Murinae"	1.51339918375015e-09	0.99997	1	0
"genetree.1011"	30	33	"Simiiformes"	2.2133463062346e-08	0.99988	1	0
"genetree.1012"	28	29	"Clupeocephala"	0.818127593054669	0.36573	1	0
"genetree.1012"	29	30	"Euteleosteomorpha"	0	1	1	0
"genetree.1012"	33	35	"Euteleosteomorpha"	19.52604705462	9.9237e-06	0.00274187859751236	1
"genetree.1012"	29	32	"Otophysi"	3.51079506799579e-07	0.99953	1	0
"genetree.1013"	26	27	"Theria"	1.04628270491958e-08	0.99992	1	0
"genetree.1013"	29	30	"Glires"	0	1	1	0
"genetree.1013"	29	32	"Catarrhini"	2.95403879135847e-09	0.99996	1	0
"genetree.1013"	33	34	"Caniformia"	1.5788828022778e-09	0.99997	1	0
"genetree.1014"	24	25	"Clupeocephala"	0.115269144527701	0.73422	1	0
"genetree.1014"	25	26	"Euteleosteomorpha"	3.35061486111954e-07	0.99954	1	0
"genetree.1015"	29	31	"Euteleosteomorpha"	35.9430326159491	2.0317e-09	0.000320645459375304	1
"genetree.1015"	31	32	"Ovalentaria"	9.86619852483273e-09	0.99992	1	0
"genetree.1015"	31	32	"Ovalentaria"	3.79193807020783e-07	0.99951	1	0
"genetree.1015"	31	32	"Ovalentaria"	3.04426066577435e-08	0.99986	1	0
"genetree.1015"	26	27	"Ovalentaria"	9.46413735297392	0.0020953	0.141868328581603	0
"genetree.1015"	26	27	"Ovalentaria"	0.317757642100332	0.57296	1	0
"genetree.1015"	26	27	"Ovalentaria"	0.415467635801178	0.51921	1	0
"genetree.1015"	28	29	"Clupeocephala"	4.7003224039363	0.030157	0.848940638330828	0
"genetree.1015"	29	30	"Otophysi"	2.41969246417284e-07	0.99961	1	0
"genetree.1016"	22	23	"Ovalentaria"	0.221312272973591	0.63804	1	0
"genetree.1017"	27	28	"Theria"	9.15795603688457	0.0024764	0.159310469043777	0
"genetree.1017"	28	29	"Boreoeutheria"	2.4039763957262e-08	0.99988	1	0
"genetree.1017"	29	30	"Euarchontoglires"	1.28969867156411	0.2561	1	0
"genetree.1017"	31	32	"Murinae"	1.16706360131502e-08	0.99991	1	0
"genetree.1017"	29	33	"Laurasiatheria"	1.22236087918282e-09	0.99997	1	0
"genetree.1017"	27	35	"Clupeocephala"	1.68882960703922	0.19376	1	0
"genetree.1017"	35	36	"Euteleosteomorpha"	4.16184775531292e-09	0.99995	1	0
"genetree.1019"	17	18	"Amniota"	0.594024360034382	0.44087	1	0
"genetree.1019"	23	24	"Simiiformes"	2.40732333622873e-07	0.99961	1	0
"genetree.1019"	26	27	"Murinae"	2.17842170968652e-08	0.99988	1	0
"genetree.1019"	17	28	"Clupeocephala"	5.42058842256665e-08	0.99981	1	0
"genetree.1019"	28	29	"Euteleosteomorpha"	1.69238774105906e-08	0.9999	1	0
"genetree.1019"	29	30	"Ovalentaria"	2.56841303780675e-08	0.99987	1	0
"genetree.102"	46	47	"Theria"	1.57774464343674	0.20909	1	0
"genetree.102"	47	48	"Boreoeutheria"	7.7270669862628e-08	0.99978	1	0
"genetree.102"	48	49	"Laurasiatheria"	9.19215381145477e-07	0.99924	1	0
"genetree.102"	48	51	"Euarchontoglires"	2.19311914406717e-07	0.99963	1	0
"genetree.102"	52	53	"Murinae"	0	1	1	0
"genetree.102"	51	54	"Catarrhini"	7.72532075643539e-07	0.9993	1	0
"genetree.102"	45	55	"Clupeocephala"	1.45063190990186	0.22843	1	0
"genetree.102"	55	56	"Euteleosteomorpha"	4.08911808377889	0.04316	1	0
"genetree.102"	56	57	"Ovalentaria"	5.76255843043327e-09	0.99994	1	0
"genetree.102"	56	57	"Ovalentaria"	0	1	1	0
"genetree.1020"	26	36	"Euteleostomi"	0.0880302534242219	0.7667	1	0
"genetree.1020"	26	27	"Euteleostomi"	0.0880302534242219	0.7667	1	0
"genetree.1020"	26	27	"Euteleostomi"	1.93856052659248	0.16382	1	0
"genetree.1020"	36	37	"Theria"	4.36557456851006e-10	0.99998	1	0
"genetree.1020"	27	28	"Theria"	7.56699591875076e-10	0.99998	1	0
"genetree.1020"	37	38	"Boreoeutheria"	8.50195647217333e-09	0.99993	1	0
"genetree.1020"	38	39	"Laurasiatheria"	0	1	1	0
"genetree.1020"	38	39	"Laurasiatheria"	1.09139364212751e-11	1	1	0
"genetree.1020"	38	41	"Euarchontoglires"	4.97093424201012e-08	0.99982	1	0
"genetree.1020"	31	32	"Catarrhini"	1.06520019471645e-08	0.99992	1	0
"genetree.1020"	41	42	"Murinae"	1.49811967276037e-08	0.9999	1	0
"genetree.1020"	33	34	"Murinae"	0	1	1	0
"genetree.1020"	43	44	"Clupeocephala"	0.768805330375471	0.38059	1	0
"genetree.1020"	43	44	"Clupeocephala"	1.02263584267348e-08	0.99992	1	0
"genetree.1020"	39	40	"Caniformia"	4.27098711952567e-09	0.99995	1	0
"genetree.1020"	44	45	"Euteleosteomorpha"	4.35466063208878e-09	0.99995	1	0
"genetree.1021"	26	27	"Amniota"	0.703073693963233	0.40175	1	0
"genetree.1021"	27	28	"Theria"	0.087784830640885	0.76701	1	0
"genetree.1021"	31	32	"Murinae"	7.78964022174478e-07	0.9993	1	0
"genetree.1021"	30	33	"Catarrhini"	6.2515027821064e-08	0.9998	1	0
"genetree.1021"	29	34	"Laurasiatheria"	2.45679984800518e-07	0.9996	1	0
"genetree.1021"	34	35	"Caniformia"	9.32341208681464e-08	0.99976	1	0
"genetree.1021"	26	36	"Osteoglossocephalai"	9.21265685325488	0.0024035	0.156148785785628	0
"genetree.1021"	36	37	"Clupeocephala"	4.05675733226235	0.043995	1	0
"genetree.1021"	36	41	"Clupeocephala"	4.80855252825131	0.028319	0.815496403942494	0
"genetree.1021"	41	42	"Euteleosteomorpha"	9.79751018785464	0.0017475	0.124754430292002	0
"genetree.1021"	38	39	"Ovalentaria"	3.11731128022075e-07	0.99955	1	0
"genetree.1021"	42	43	"Ovalentaria"	0.379398634075187	0.53793	1	0
"genetree.1021"	42	43	"Ovalentaria"	0	1	1	0
"genetree.1021"	41	44	"Otophysi"	0.432352131785592	0.51084	1	0
"genetree.1022"	29	30	"Euteleostomi"	12.1025583647133	0.00050353	0.051651612563081	0
"genetree.1022"	29	45	"Euteleostomi"	12.1025583647133	0.00050353	0.051651612563081	0
"genetree.1022"	30	31	"Theria"	3.46335582435131e-09	0.99995	1	0
"genetree.1022"	45	46	"Theria"	9.34989657253027e-07	0.99923	1	0
"genetree.1022"	46	47	"Boreoeutheria"	0	1	1	0
"genetree.1022"	32	33	"Laurasiatheria"	2.70665623247623e-08	0.99987	1	0
"genetree.1022"	47	52	"Laurasiatheria"	6.78119249641895e-09	0.99993	1	0
"genetree.1022"	47	52	"Laurasiatheria"	0.0025069244147744	0.96007	1	0
"genetree.1022"	52	53	"Caniformia"	0	1	1	0
"genetree.1022"	47	48	"Euarchontoglires"	2.40979716181755e-08	0.99988	1	0
"genetree.1022"	47	48	"Euarchontoglires"	8.6991349235177e-08	0.99976	1	0
"genetree.1022"	35	36	"Catarrhini"	2.88127921521664e-09	0.99996	1	0
"genetree.1022"	48	51	"Catarrhini"	1.12049747258425e-08	0.99992	1	0
"genetree.1022"	48	49	"Glires"	1.37777533382177e-07	0.9997	1	0
"genetree.1022"	37	38	"Murinae"	2.13127350434661e-07	0.99963	1	0
"genetree.1022"	49	50	"Murinae"	4.07453626394272e-09	0.99995	1	0
"genetree.1022"	30	39	"Clupeocephala"	1.26834493130445e-07	0.99972	1	0
"genetree.1022"	39	40	"Euteleosteomorpha"	6.4957938156731	0.010813	0.432097647233809	0
"genetree.1022"	45	54	"Euteleosteomorpha"	0	1	1	0
"genetree.1022"	39	42	"Otophysi"	10.8307638780971	0.00099827	0.0843607604663407	0
"genetree.1023"	21	22	"Theria"	1.88980333969084	0.16922	1	0
"genetree.1023"	22	23	"Boreoeutheria"	1.96669134311378e-08	0.99989	1	0
"genetree.1023"	25	26	"Murinae"	6.70406734570861e-08	0.99979	1	0
"genetree.1023"	29	30	"Caniformia"	0	1	1	0
"genetree.1024"	23	24	"Otophysi"	2.18293280340731e-07	0.99963	1	0
"genetree.1025"	40	41	"Caniformia"	8.96397978067398e-09	0.99992	1	0
"genetree.1025"	42	45	"Catarrhini"	6.57746568322182e-08	0.9998	1	0
"genetree.1026"	25	26	"Ovalentaria"	0.192041604663245	0.66122	1	0
"genetree.1026"	25	26	"Ovalentaria"	0.0342019482050091	0.85328	1	0
"genetree.1026"	33	34	"Theria"	3.69227207056247	0.054665	1	0
"genetree.1026"	34	35	"Boreoeutheria"	0	1	1	0
"genetree.1026"	35	36	"Euarchontoglires"	3.14554199576378e-07	0.99955	1	0
"genetree.1026"	36	37	"Catarrhini"	0	1	1	0
"genetree.1026"	38	39	"Murinae"	0	1	1	0
"genetree.1026"	35	40	"Laurasiatheria"	0	1	1	0
"genetree.1026"	35	40	"Laurasiatheria"	0	1	1	0
"genetree.1028"	21	22	"Osteoglossocephalai"	7.4786637211073	0.0062434	0.298996115118284	0
"genetree.1028"	21	22	"Osteoglossocephalai"	5.76126014709735	0.016383	0.570185609011546	0
"genetree.1028"	21	22	"Osteoglossocephalai"	0	1	1	0
"genetree.1028"	22	23	"Clupeocephala"	12.1366410127412	0.00049441	0.0509763046360489	0
"genetree.1028"	23	24	"Otophysi"	0	1	1	0
"genetree.1028"	23	24	"Otophysi"	0	1	1	0
"genetree.1029"	20	21	"Osteoglossocephalai"	3.33238858729601e-09	0.99995	1	0
"genetree.1029"	21	25	"Clupeocephala"	12.6962041925144	0.0003664	0.041055668960515	1
"genetree.1029"	25	26	"Euteleosteomorpha"	1.99002465208468	0.15834	1	0
"genetree.1029"	20	28	"Amniota"	3.10341382316255	0.078128	1	0
"genetree.1029"	28	29	"Theria"	7.74161890149117e-09	0.99993	1	0
"genetree.1029"	28	29	"Theria"	2.19733919948339e-09	0.99996	1	0
"genetree.1029"	29	31	"Boreoeutheria"	4.81595634482801e-07	0.99945	1	0
"genetree.1029"	29	31	"Boreoeutheria"	9.87274688668549e-07	0.99921	1	0
"genetree.1029"	32	33	"Simiiformes"	0.788301123946439	0.37461	1	0
"genetree.103"	35	36	"Clupeocephala"	1.20301079105411	0.27272	1	0
"genetree.103"	36	37	"Otophysi"	0	1	1	0
"genetree.103"	36	38	"Euteleosteomorpha"	0.000163017335580662	0.98981	1	0
"genetree.103"	35	39	"Euteleosteomorpha"	11.3406218254822	0.0007583	0.0691555722687525	0
"genetree.1030"	20	21	"Boreoeutheria"	7.78745743446052e-08	0.99978	1	0
"genetree.1030"	19	22	"Clupeocephala"	2.91765900328755e-09	0.99996	1	0
"genetree.1030"	22	23	"Euteleosteomorpha"	1.06665538623929e-08	0.99992	1	0
"genetree.1031"	20	21	"Clupeocephala"	3.04637069348246e-07	0.99956	1	0
"genetree.1031"	20	21	"Clupeocephala"	0	1	1	0
"genetree.1031"	19	28	"Theria"	0	1	1	0
"genetree.1031"	28	29	"Boreoeutheria"	0	1	1	0
"genetree.1031"	32	33	"Murinae"	1.48749677464366e-07	0.99969	1	0
"genetree.1031"	34	35	"Caniformia"	1.58361217472702e-07	0.99968	1	0
"genetree.1031"	34	35	"Caniformia"	0	1	1	0
"genetree.1032"	19	20	"Clupeocephala"	0	1	1	0
"genetree.1032"	20	24	"Clupeocephala"	0	1	1	0
"genetree.1032"	20	21	"Clupeocephala"	0	1	1	0
"genetree.1032"	24	25	"Euteleosteomorpha"	1.60825910259882	0.20474	1	0
"genetree.1032"	21	22	"Euteleosteomorpha"	0	1	1	0
"genetree.1032"	22	23	"Ovalentaria"	0	1	1	0
"genetree.1032"	19	27	"Amniota"	0	1	1	0
"genetree.1032"	29	34	"Laurasiatheria"	0	1	1	0
"genetree.1032"	34	35	"Caniformia"	0	1	1	0
"genetree.1033"	26	27	"Theria"	0	1	1	0
"genetree.1033"	27	28	"Boreoeutheria"	0	1	1	0
"genetree.1033"	28	29	"Euarchontoglires"	0	1	1	0
"genetree.1033"	30	31	"Murinae"	0	1	1	0
"genetree.1033"	29	32	"Catarrhini"	0	1	1	0
"genetree.1033"	28	33	"Laurasiatheria"	0	1	1	0
"genetree.1033"	28	33	"Laurasiatheria"	0	1	1	0
"genetree.1033"	28	33	"Laurasiatheria"	0	1	1	0
"genetree.1033"	33	34	"Caniformia"	0	1	1	0
"genetree.1034"	32	33	"Boreoeutheria"	0	1	1	0
"genetree.1034"	33	34	"Euarchontoglires"	1.24469806905836e-07	0.99972	1	0
"genetree.1034"	34	35	"Glires"	2.36286723520607e-07	0.99961	1	0
"genetree.1034"	35	36	"Murinae"	4.97100700158626e-07	0.99944	1	0
"genetree.1034"	34	37	"Catarrhini"	0	1	1	0
"genetree.1034"	33	38	"Laurasiatheria"	6.74262992106378e-07	0.99934	1	0
"genetree.1034"	38	39	"Caniformia"	4.80140442959964e-08	0.99983	1	0
"genetree.1035"	22	23	"Euteleostomi"	0.0546319966961164	0.81519	1	0
"genetree.1035"	23	24	"Theria"	0.130506343761226	0.71791	1	0
"genetree.1035"	24	25	"Boreoeutheria"	2.7648638933897e-08	0.99987	1	0
"genetree.1035"	25	26	"Euarchontoglires"	2.88709998130798e-08	0.99986	1	0
"genetree.1035"	27	28	"Murinae"	1.04571618509362	0.3065	1	0
"genetree.1035"	26	29	"Catarrhini"	7.91333150118589e-08	0.99978	1	0
"genetree.1035"	25	30	"Laurasiatheria"	9.6802250482142e-07	0.99921	1	0
"genetree.1035"	30	31	"Caniformia"	3.098975867033e-07	0.99956	1	0
"genetree.1035"	23	32	"Clupeocephala"	13.928584635898	0.00018989	0.025420248492201	1
"genetree.1035"	32	33	"Euteleosteomorpha"	1.35874805643107	0.24375	1	0
"genetree.1035"	33	35	"Ovalentaria"	1.0858393573435	0.29739	1	0
"genetree.1035"	33	35	"Ovalentaria"	3.36003722622991e-07	0.99954	1	0
"genetree.1036"	25	26	"Clupeocephala"	8.03939910772897	0.0045771	0.242485842386831	0
"genetree.1036"	26	27	"Otophysi"	0.245333160433802	0.62038	1	0
"genetree.1036"	26	28	"Euteleosteomorpha"	10.0682413532631	0.0015085	0.112593544247841	0
"genetree.1036"	28	29	"Ovalentaria"	0.21884746044816	0.63992	1	0
"genetree.1036"	28	29	"Ovalentaria"	7.08168954588473e-07	0.99933	1	0
"genetree.1037"	28	29	"Theria"	2.27021182422322	0.13188	1	0
"genetree.1037"	29	30	"Boreoeutheria"	8.65838956087828e-10	0.99998	1	0
"genetree.1037"	29	30	"Boreoeutheria"	4.22660377807915e-07	0.99948	1	0
"genetree.1037"	30	31	"Euarchontoglires"	3.19123500958085e-08	0.99986	1	0
"genetree.1037"	32	33	"Murinae"	0	1	1	0
"genetree.1037"	27	48	"Clupeocephala"	3.7762220017612e-09	0.99995	1	0
"genetree.1037"	48	49	"Euteleosteomorpha"	9.96515154838562e-08	0.99975	1	0
"genetree.1037"	48	51	"Otophysi"	2.75505934350076	0.096947	1	0
"genetree.1038"	27	28	"Theria"	2.06625874563906	0.15059	1	0
"genetree.1038"	28	29	"Boreoeutheria"	3.67472239304334e-07	0.99952	1	0
"genetree.1038"	29	30	"Laurasiatheria"	2.21269147004932e-07	0.99962	1	0
"genetree.1038"	29	30	"Laurasiatheria"	0	1	1	0
"genetree.1038"	30	31	"Caniformia"	1.87545083463192e-07	0.99965	1	0
"genetree.1038"	29	32	"Euarchontoglires"	4.43520548287779e-07	0.99947	1	0
"genetree.1038"	33	34	"Murinae"	4.45303157903254e-07	0.99947	1	0
"genetree.1038"	32	35	"Catarrhini"	0	1	1	0
"genetree.1039"	23	39	"Euteleostomi"	38.8448354148422	4.5887e-10	0.000320645459375304	1
"genetree.1039"	24	25	"Clupeocephala"	7.58329406380653e-07	0.99931	1	0
"genetree.1039"	40	41	"Euteleosteomorpha"	3.24391294270754e-07	0.99955	1	0
"genetree.1039"	25	26	"Euteleosteomorpha"	6.34880093253742	0.011746	0.45705590227008	0
"genetree.104"	35	36	"Caniformia"	9.56424628384411e-07	0.99922	1	0
"genetree.104"	39	40	"Murinae"	0.324724861042341	0.56878	1	0
"genetree.104"	32	41	"Clupeocephala"	1.65247213847761	0.19862	1	0
"genetree.104"	32	41	"Clupeocephala"	0.067037924673059	0.7957	1	0
"genetree.104"	41	43	"Otophysi"	6.15400495007634e-08	0.9998	1	0
"genetree.1040"	29	30	"Clupeocephala"	0.063855574309855	0.8005	1	0
"genetree.1041"	31	32	"Murinae"	1.63854565471411e-08	0.9999	1	0
"genetree.1041"	30	33	"Catarrhini"	1.48604158312082e-07	0.99969	1	0
"genetree.1042"	27	28	"Boreoeutheria"	4.64555341750383e-07	0.99946	1	0
"genetree.1042"	28	29	"Laurasiatheria"	0	1	1	0
"genetree.1042"	28	31	"Euarchontoglires"	8.34552338346839e-08	0.99977	1	0
"genetree.1042"	31	32	"Glires"	7.65168806537986e-07	0.9993	1	0
"genetree.1042"	32	33	"Murinae"	3.14365024678409e-07	0.99955	1	0
"genetree.1042"	31	34	"Catarrhini"	6.32106093689799e-07	0.99937	1	0
"genetree.1042"	26	35	"Clupeocephala"	0	1	1	0
"genetree.1042"	35	36	"Euteleosteomorpha"	0.161810848629102	0.68749	1	0
"genetree.1042"	36	37	"Ovalentaria"	0.0928802086418727	0.76055	1	0
"genetree.1042"	35	38	"Otophysi"	0.939279337660992	0.33246	1	0
"genetree.1043"	28	29	"Theria"	1.57342938902002	0.20971	1	0
"genetree.1043"	29	30	"Boreoeutheria"	3.52665665559471e-08	0.99985	1	0
"genetree.1043"	30	31	"Euarchontoglires"	4.09643689636141e-07	0.99949	1	0
