Ens.ID	TPM.bones	TPM.brain	TPM.embryo	TPM.gill	TPM.kidney	TPM.heart	TPM.intestine	TPM.liver	TPM.muscle	TPM.ovary	TPM.testis
ENSDARG00000000001	3.769562	10.116667	2.900518	4.928715	9.997086	2.103418	1.758757	2.857552	1.525227	11.309816	8.05281
ENSDARG00000000002	5.534243	3.478817	5.927779	7.888288	1.135006	12.680327	1.407944	0.396966	0.928491	0.3171425	2.72959
ENSDARG00000000018	12.499272	29.69936	31.162046	14.115008	31.553453	5.889612	5.820386	1.689867	4.582167	30.090928	50.726882
ENSDARG00000000019	29.915788	100.081513	65.704406	48.734851	67.733941	39.67247	16.596478	10.827639	14.921609	77.3282835	109.387585
ENSDARG00000000068	15.260365	14.255121	12.479173	15.110463	51.869898	4.942623	132.741936	2.897475	5.536059	22.812119	18.884627
ENSDARG00000000069	63.804409	47.097147	110.361772	70.04597	137.063651	17.223247	229.682463	246.01664	17.460978	306.5058995	41.289699
ENSDARG00000000086	6.375184	40.74818	19.436676	9.771428	11.436435	8.420968	8.474541	3.624846	3.303045	8.7488195	34.12696
ENSDARG00000000103	15.765589	68.94675	70.721046	11.40043	28.152414	34.929531	5.324459	7.293996	8.058578	22.2722915	48.171171
ENSDARG00000000142	2.255983	20.384525	4.892489	3.877682	5.104154	3.401661	1.564031	0.606312	0.966783	1.80686	8.973175
ENSDARG00000000151	7.267792	20.207731	4.052916	12.687355	21.57437	7.165719	5.812911	1.874961	2.832857	14.3428115	10.341628
ENSDARG00000000161	2.463848	17.842632	1.217167	27.582172	0.387057	0.168499	1.104162	0.054903	0.44568	0.106203	2.356166
ENSDARG00000000175	1.06215	2.932978	14.117831	2.342963	0.786652	0.110148	0.290235	0.023726	0.975159	0.5081025	0.524184
ENSDARG00000000183	4.319132	47.921048	7.32739	7.651943	11.201512	8.127688	1.372894	0.065075	1.261564	23.4176205	12.139565
ENSDARG00000000189	4.461278	29.669626	5.47598	9.71911	4.660357	7.834271	2.493177	1.379441	3.360413	2.99347	1.918912
ENSDARG00000000212	2.843454	7.746323	174.242981	561.874803	0.670364	1.305203	353.44381	0.58582	14.472158	0.174522	3.258535
ENSDARG00000000229	1.542951	7.122887	9.741959	4.465414	2.771641	1.410449	2.052801	0.587484	0.727212	0.237378	7.604308
ENSDARG00000000241	11.786121	23.964526	24.727923	38.276482	20.20291	29.026515	54.859301	12.028369	3.724094	0.697854	8.667961
ENSDARG00000000324	13.052199	37.18287	10.687132	18.947854	23.243353	17.509845	11.975191	3.40592	11.429599	10.7554235	36.038606
ENSDARG00000000349	0.931566	0.777346	2.647347	0.79512	3.240907	0.18924	0	0	0.267206	0.090821	158.62804
ENSDARG00000000369	11.866269	0.183226	9.950209	9.180305	11.62802	10.967667	0.600178	0.071027	15.22616	0.1939285	6.721956
ENSDARG00000000370	4.656521	101.577554	15.280956	3.09974	3.881166	4.879068	0.397944	0.027196	1.746058	0.6316175	16.137389
ENSDARG00000000380	0.450722	2.247846	0.737757	1.052416	1.125619	0.192742	0.868908	0.02988	0.161831	0.2764595	12.885579
ENSDARG00000000394	22.342431	80.991432	77.486044	39.176445	43.274207	17.632409	30.250811	4.30682	10.95303	36.8143615	76.110051
ENSDARG00000000423	6.254244	5.908307	4.660043	4.178001	12.456214	3.647826	3.196437	1.699234	3.348774	12.6043355	11.23937
ENSDARG00000000442	14.30735	12.464037	27.119047	10.87443	54.692789	17.906309	3.654948	0.690093	7.766531	66.817388	16.592089
ENSDARG00000000460	3.715433	1.86983	0.076395	11.538049	2.27751	2.649462	11.290719	0.109971	0.452324	0.05069	0.807121
ENSDARG00000000472	0.988238	32.490736	9.00003	0.115722	1.146073	0.183457	0.073438	0.090816	0.145898	2.2147205	1.590251
ENSDARG00000000474	0.166374	0	0	0	0	0.124829	0	0	0.335187	0	0.093549
ENSDARG00000000476	2.950555	2.656682	4.739782	2.372483	8.968369	2.005582	1.062631	0.558334	1.300209	10.1439505	16.723739
ENSDARG00000000489	20.550167	15.226141	32.451923	32.035258	34.480681	19.350959	15.775544	2.63958	13.967044	21.5700055	62.04469
ENSDARG00000000503	17.394915	472.496913	18.203101	0.454435	0.087326	0.703867	0.179353	0	0.118734	0.0978395	0.767499
ENSDARG00000000516	0.476752	0.540963	0.508963	0.204734	1.467065	0.144376	0.016285	0.009858	0.058125	0.0097175	180.454953
ENSDARG00000000529	6.869004	9.496402	12.090067	5.937197	16.153365	1.986119	2.72398	1.043806	3.295985	64.925867	44.603824
ENSDARG00000000540	9.68056	19.139366	18.599163	10.618681	19.074594	8.549303	4.928201	2.40926	5.0517	25.8757405	15.932447
ENSDARG00000000542	11.060894	12.660803	22.301151	9.706419	28.111862	5.679056	3.381509	0.650513	5.28113	39.313853	30.56526
ENSDARG00000000551	4.199202	42.047295	25.305063	0.112703	0.806443	1.000355	2.895701	0.023653	0.407897	0.571088	7.448137
ENSDARG00000000563	71.060216	0.162147	19.791358	3.912121	0.062451	48.90209	0.164641	0	100.982302	0.021424	0.472111
ENSDARG00000000567	1.901652	8.957034	21.063559	5.774788	3.467352	2.00187	1.689324	0.657019	0.974949	2.608141	9.951624
ENSDARG00000000568	22.070767	26.663736	12.852436	12.911701	33.487756	18.644108	7.519733	5.558432	17.29495	44.343635	16.925098
ENSDARG00000000588	7.845451	7.111226	9.09935	21.000835	19.914951	13.630521	6.160834	0.519646	4.899953	19.772054	8.543696
ENSDARG00000000606	0.903717	2.322209	1.043876	0.44254	2.085535	0.02412	0.016508	0	0.175146	0.0228675	83.760717
ENSDARG00000000631	12.90369	38.197776	25.879682	17.851445	26.613572	10.221934	8.474881	1.352779	3.73336	13.1153075	5.476964
ENSDARG00000000638	0.029952	0	0	0.051415	0.062919	0	0.029716	0	0	0	1.426737
ENSDARG00000000651	2.405707	4.590145	5.072328	2.191038	4.591077	3.13712	1.298751	0.818955	1.692606	4.018101	8.688011
ENSDARG00000000656	28.036137	6.303545	0.291412	100.542406	35.879473	13.231716	104.014158	1.612966	11.078163	1.043789	28.606615
ENSDARG00000000666	25.57977	64.727635	9.838737	24.827706	13.000177	29.549874	10.00288	21.682607	23.949519	0.4829305	41.820689
ENSDARG00000000690	7.481862	4.46153	19.903402	29.086202	10.927335	5.912193	3.726913	0.369891	2.213859	3.3804615	12.736018
ENSDARG00000000729	10.047979	7.21708	24.767409	10.121359	31.445662	3.089899	4.865274	1.22007	4.285128	58.991437	43.216133
ENSDARG00000000730	7.959627	20.48724	4.562921	11.774248	12.953556	11.415096	8.09631	3.736991	3.011559	10.5513825	9.182718
ENSDARG00000000747	2.734649	2.351592	4.668635	1.779377	8.494647	0.924644	1.095679	1.281427	1.287993	14.75538	4.463431
ENSDARG00000000760	13.08651	12.89528	10.77286	12.067697	22.503232	5.317929	2.9247	0.945892	6.198148	33.0621845	19.441283
ENSDARG00000000767	30.542589	9.657132	2.476686	27.75058	52.658684	5.700712	14.296263	0.450896	6.880236	0.2291905	3.740171
ENSDARG00000000779	17.888693	36.002055	31.341004	31.403579	36.022337	12.870591	14.62193	4.113951	9.779698	29.7115425	31.833232
ENSDARG00000000796	96.521357	10.351519	5.087568	13.361494	7.696057	71.201634	1.661037	0.075393	97.787856	9.2361725	8.68851
ENSDARG00000000804	0.43332	0.413921	9.420416	13.727163	0.989873	0.08026	11.096698	1.74432	0.205411	0	0.480565
ENSDARG00000000830	4.589991	11.519631	11.844853	4.381321	10.364969	2.112829	1.516833	0.744499	1.981233	11.3368755	17.119388
ENSDARG00000000837	6.05623	6.88678	7.992762	18.425228	18.232864	7.305126	12.758419	4.267836	2.393994	14.465255	7.940909
ENSDARG00000000853	19.581482	52.866349	32.014918	24.186952	40.078979	7.830533	7.433638	3.193008	9.005177	162.990109	38.539552
ENSDARG00000000857	16.284287	28.495605	39.304054	23.226749	45.491208	9.348728	22.307822	4.244614	7.885871	41.142497	32.144582
ENSDARG00000000861	14.256499	44.327627	54.124446	18.382214	27.669987	11.519551	11.934105	3.694479	13.497685	28.739018	60.989415
ENSDARG00000000887	62.868504	2.61365	42.847124	4.40673	175.071788	1.598962	1.180653	0	28.849441	1090.413554	410.722178
ENSDARG00000000906	20.682743	3.725916	2.360811	32.68594	73.318841	4.777303	29.812952	0.565519	4.405981	7.7800565	19.828971
ENSDARG00000000935	1.998082	9.285418	6.613308	4.838824	6.478473	2.193835	1.816582	1.016248	1.278348	4.7066915	6.28837
ENSDARG00000000943	1.673357	8.359519	18.240375	8.801985	2.226688	0.825064	0.689602	0.128488	1.176915	0.5219285	61.264456
ENSDARG00000000966	11.481001	53.584434	16.120724	17.004329	25.586491	10.382335	14.927448	2.130312	3.676682	10.618369	43.599877
ENSDARG00000001014	38.110723	36.96542	83.779492	148.306729	92.224095	31.514758	97.628042	7.485692	13.11475	18.2525725	32.335885
ENSDARG00000001015	3.820198	19.141377	14.276825	9.058703	5.872051	5.490506	3.547585	0.765587	2.487725	0.941313	9.510006
ENSDARG00000001057	37.681721	32.341764	93.926527	24.058075	53.459415	17.270055	23.144404	23.16339	30.075931	52.9758725	49.687885
ENSDARG00000001127	0.300141	87.028707	2.924135	0.091302	0.013948	0.176321	0.0266	0	0.031705	0.016116	1.602408
ENSDARG00000001129	5.715226	20.183241	18.392343	7.637853	13.24025	6.454437	3.606074	1.788173	2.667437	10.886244	26.364152
ENSDARG00000001154	0.444336	26.725628	0.718056	0.375395	0.212978	0.087944	0.261846	0.011165	0.031669	0.212187	3.321669
ENSDARG00000001162	14.984232	66.820497	32.347574	31.469147	30.301058	11.354345	11.947016	3.544367	6.416422	31.7864405	50.998508
ENSDARG00000001169	15.976327	4.97865	2.014627	9.586698	23.354243	8.292375	18.13457	2.104589	9.775629	34.525438	18.142352
ENSDARG00000001210	26.819174	33.089769	66.649975	17.611493	59.742849	8.344951	13.289179	3.954537	12.586064	532.1707155	58.619751
ENSDARG00000001220	8.123191	52.316282	12.051176	14.655562	13.953326	8.346076	7.103912	1.358432	3.395514	5.689083	25.562153
ENSDARG00000001234	7.527581	16.072234	2.032291	11.412263	5.750574	13.889176	2.832576	6.638581	4.471633	0.2082515	4.823419
ENSDARG00000001241	42.677479	101.883698	142.708378	52.146031	85.930026	22.405663	30.272799	9.964595	25.931529	89.817692	133.026545
ENSDARG00000001244	117.958204	524.757571	159.39078	268.746733	149.725036	123.396415	110.943519	19.93946	59.396109	34.580329	122.225526
ENSDARG00000001249	8.894789	9.327773	10.216246	6.754915	20.874377	2.427521	4.406738	1.218199	5.507367	51.0583595	23.088794
ENSDARG00000001259	1.115081	1.441035	1.73554	0.341282	0.158235	0.208423	0.091186	0	0.679473	0.1387315	5.005526
ENSDARG00000001303	37.435278	10.802875	0	166.542596	62.857931	45.576068	145.079717	2.971036	13.049287	0.2302015	64.818292
ENSDARG00000001313	6.534382	0.499656	43.118582	1.419308	23.583689	0.207339	0.880027	0.014525	2.822829	38.2939595	89.826403
ENSDARG00000001354	2.272034	1.096601	1.611168	10.853481	6.175581	3.317164	1.665791	13.215957	0.296773	0.040811	1.737664
ENSDARG00000001414	0.522164	0.402037	4.602105	15.7809	0.519204	0.03948	0.227073	0.056084	0.269071	0.3076785	7.333089
ENSDARG00000001431	1047.078676	13.773477	108.486253	57.313951	32.932498	4.12579	20.577905	18.385427	1385.912737	13.7969715	8.917543
ENSDARG00000001437	1.240234	43.007102	52.476212	1.260144	0.023646	20.696598	0.04182	0	0	0	4.135209
ENSDARG00000001442	3.804585	3.616541	1.098292	37.962752	2.546101	0.997172	1.207709	0.230874	1.909154	5.608796	8.966201
ENSDARG00000001447	3.655754	6.969833	11.378421	5.692396	9.554029	2.425693	1.776015	0.585973	1.686075	11.8725315	59.205786
ENSDARG00000001452	15.979151	0.465421	6.612865	3.424594	32.992398	0.467317	1.517775	0.014524	2.495124	40.7370155	7.223
ENSDARG00000001463	1.197411	5.500591	1.060427	2.435708	1.4297	1.667126	0.753059	0	1.271134	0.0351715	10.347334
ENSDARG00000001470	8.964493	11.025611	8.845309	11.04779	12.937309	7.328819	3.541081	1.680899	7.9013	12.984556	10.087759
ENSDARG00000001498	1.9184	0.816472	1.672252	4.880853	3.556517	1.591799	4.828252	0.476772	0.380615	0.257729	5.863161
ENSDARG00000001549	2.095164	2.199917	10.94834	3.242606	5.762962	1.930856	1.348025	0.24205	0.90861	5.691811	8.734494
ENSDARG00000001557	13.072639	13.943362	24.235847	13.136506	16.618453	4.23149	9.094504	0.870746	15.437835	27.379341	38.638344
ENSDARG00000001558	12.024104	2.213217	98.528163	7.024895	47.585876	0.810399	3.872891	0.090199	5.765159	111.0889785	116.416261
ENSDARG00000001559	0.303138	17.79963	0.354264	0.208899	0.372607	0.034614	0.006287	0.003224	0.015591	0.157832	1.9206
ENSDARG00000001572	0.122244	0.347217	0	0.578596	0.264697	0.053633	0.021112	0	0.074037	0	0.485069
ENSDARG00000001578	57.967901	88.937926	54.782534	71.912601	88.129675	146.788889	65.439557	36.413486	44.66959	32.810952	51.19321
ENSDARG00000001621	5.462339	11.317425	10.946431	7.929666	15.918502	2.52368	8.548336	3.168188	3.246341	25.1492565	18.110749
ENSDARG00000001634	3.970524	23.728458	15.497169	5.182141	1.276396	1.234378	1.706814	0.084085	2.691637	0.1419555	2.018265
ENSDARG00000001656	24.568379	5.51505	0.070843	149.25497	50.530998	21.461215	127.329248	1.243436	7.045688	0.4350605	33.525241
ENSDARG00000001676	11.014768	141.374727	47.143635	3.687372	3.954004	1.427648	3.448159	0.231585	9.073599	8.228135	9.918563
ENSDARG00000001686	0.195445	1.956727	0.62908	0.738049	0.194475	0.158179	0.018538	0	0.044036	0.308947	2.605177
ENSDARG00000001710	14.419663	55.132199	27.158727	2.737576	3.508596	1.310648	1.387916	0.103161	0.980218	30.556211	15.35889
ENSDARG00000001712	1.588633	0.809921	2.260102	2.993001	0.874229	62.973332	0.162165	0.208278	1.376649	0.0274985	0.662641
ENSDARG00000001721	0.453104	0.829448	46.264854	0.048415	0.710134	0.018964	0.075626	0.01372	0.114871	0.330983	34.675175
ENSDARG00000001729	15.681724	38.173831	51.125713	27.606299	20.618877	24.016907	6.600048	2.482657	11.297779	18.1976515	29.813804
ENSDARG00000001733	11.22256	37.010565	13.11426	10.848434	5.390234	3.827796	1.154406	0.033872	4.644566	9.155335	17.823975
ENSDARG00000001734	9.70808	29.341611	11.556551	13.478342	30.252749	12.083221	17.456723	3.404593	5.79618	28.1316425	61.728585
ENSDARG00000001754	15.057464	9.384713	56.919633	9.573067	40.248613	7.65444	6.751735	4.776208	5.401671	47.799652	50.280077
ENSDARG00000001760	0.416795	0.105824	0.012982	0.421476	0.030839	0.008218	0	0.009152	0.034987	0.0512705	0.600208
ENSDARG00000001767	6.372894	1.07166	18.207083	7.664118	14.262933	0.638824	8.29311	0.100258	1.340831	181.67295	37.725845
ENSDARG00000001769	4.220817	29.009863	23.788751	20.619913	7.679679	9.260254	3.86363	1.42748	2.52857	29.435394	9.683493
ENSDARG00000001771	0.097997	0.849965	0.125656	0.274169	0.042632	0.189767	0.018365	0.053234	0.103121	0	0.199732
ENSDARG00000001776	2.415433	1.277571	1.596091	2.962867	2.049744	0.243686	0.30394	0.087702	3.440717	2.5429355	2.131018
ENSDARG00000001777	10.671642	6.935168	46.629049	9.533875	34.584136	5.843639	8.516797	1.791911	4.685004	85.1826125	56.321031
ENSDARG00000001781	6.72387	25.007866	13.208042	5.823165	28.346833	6.523633	0.845927	0.133007	1.945994	0.0314595	5.41362
ENSDARG00000001782	2.366494	0.534394	4.963575	9.903773	4.48142	1.165403	3.097689	0.106462	0.40883	0.033711	7.870664
ENSDARG00000001785	0.973016	10.833808	4.460398	0.451863	2.83371	7.951143	0.028933	0.017662	0.968454	1.6554125	0.340313
ENSDARG00000001788	716.871596	549.588424	426.183404	528.842151	453.142735	1486.695539	429.487205	223.113769	759.738953	422.368014	295.918823
ENSDARG00000001803	0.827284	4.930488	1.483967	3.085233	0.988001	76.136034	0.843986	0.008918	0.137741	0.5628355	41.6531
ENSDARG00000001804	6.222268	10.507639	3.32905	20.154158	24.495349	3.360168	9.046571	8.061363	2.626281	31.9188025	44.035007
ENSDARG00000001807	7.163392	25.363243	2.339763	22.593576	6.408247	2.178759	8.88868	0.082519	0.740539	0.050338	6.277451
ENSDARG00000001817	2.008976	24.464964	3.66558	5.468662	7.603636	2.984423	3.886419	1.511924	1.109341	8.072433	13.060724
ENSDARG00000001818	0.466559	0.872759	2.326233	0.041679	0.10179	0.235907	4.178024	37.937107	0.017505	0.053752	3.618039
ENSDARG00000001825	1.547278	0.907207	1.231405	0.107098	2.03558	0.099091	0.021506	0	1.125155	0.1302695	132.544039
ENSDARG00000001829	42.581738	212.273766	78.24836	90.903014	80.542806	42.129756	32.331341	11.942104	23.362766	37.135163	75.208543
ENSDARG00000001835	4.361503	67.174906	2.761748	0.596583	7.441733	0.454706	0.408766	0.007951	0.705699	0.243587	18.460906
ENSDARG00000001857	12.917553	33.687428	25.987184	53.669931	41.734478	13.99363	12.934707	5.710819	5.310183	13.9178505	81.67535
ENSDARG00000001859	0.207735	0.676517	31.144216	0.048079	0.144096	0	0.02812	0	0.032149	0.2490775	1.936777
ENSDARG00000001870	99.327504	0.407895	40.855473	5.301083	715.983933	0.736214	318.905951	1.504722	21.538247	0.7409395	12.736288
ENSDARG00000001873	13.155347	17.084286	94.903981	2.435551	23.552201	0.13268	0.077193	0	4.038975	32.91711	21.895889
ENSDARG00000001879	3.136194	7.940738	13.338323	27.822489	9.931459	22.265355	2.784904	9.958319	0.657571	1.771979	13.968629
ENSDARG00000001880	11.200773	14.659624	10.651983	16.49567	40.170837	21.212465	36.31118	0.116908	4.422272	21.7542815	16.149428
ENSDARG00000001881	0.702543	15.452704	0.266481	0.102806	0	0.021135	0.031239	0	0	0	0.550894
ENSDARG00000001882	45.398858	0.501244	1.737247	3.307781	0.207606	17.036784	0.242433	0.01891	71.58544	0.018341	4.262267
ENSDARG00000001888	7.178333	22.53272	11.402624	6.486432	17.389609	11.078894	2.536742	2.456283	4.336904	15.4954755	235.822466
ENSDARG00000001889	163.765879	745.057626	667.096413	13.144017	14.884219	14.976605	3.576833	0	3.50879	0.3237505	66.040271
ENSDARG00000001890	23.329484	51.741244	58.544194	23.473804	66.328071	11.824892	42.981529	9.672287	9.48739	61.402802	53.318514
ENSDARG00000001891	1.040546	17.859618	0.487199	1.353035	1.157284	0.638634	0.112627	0.051864	0.120308	0.1724405	2.1461
ENSDARG00000001897	19.704697	25.083951	20.165738	32.105063	58.808741	10.066098	311.371291	6.41582	7.597796	43.475272	26.086137
ENSDARG00000001898	4.333496	8.921434	5.213849	15.789128	8.415497	4.517502	8.627882	4.156431	1.87283	4.5433645	6.620765
ENSDARG00000001906	3.079826	2.231384	0.129599	0.058509	0.094364	0.050033	0.022514	0.013729	0.253381	0.0264635	2.734576
ENSDARG00000001909	5.544959	0.023993	1.426863	2.131637	42.102215	0.046559	0.26504	0	1.364728	0	0.776329
ENSDARG00000001910	6.083532	61.156156	7.710134	17.775037	13.480797	9.178116	12.702938	3.091974	5.477967	0.7190715	6.955826
ENSDARG00000001912	0.186983	5.695147	0.887276	0.512919	0.181257	0.078717	0.063322	0	0	1.083513	2.553972
ENSDARG00000001913	3.899299	0.345981	10.227806	0.1743	0.196776	0.064778	0.073929	0.171113	0.143382	0	4.232538
ENSDARG00000001929	20.351254	35.292271	3.892003	14.188152	13.568665	50.778701	7.308776	3.029013	25.464101	6.1627985	8.286726
ENSDARG00000001930	4.736853	15.198184	7.556158	6.214664	11.468927	3.788464	2.052423	0.984658	2.808337	15.2620715	9.298934
ENSDARG00000001933	5.447403	1.055272	1.464058	11.358117	2.424741	4.804426	2.57953	0.206985	9.932337	0.152724	2.054464
ENSDARG00000001937	2.286481	0	5.351587	0.028998	0.034936	0.038178	0.248146	0	0	0	0.217425
ENSDARG00000001939	6.931205	25.962465	13.554484	4.68232	17.914679	2.098371	2.476962	0.664505	2.600845	26.844479	11.860167
ENSDARG00000001940	80.07346	60.408646	49.140589	39.169906	102.702178	44.513012	16.975297	9.022509	63.285273	155.3227485	80.924686
ENSDARG00000001950	2725.039424	299.044355	285.596035	490.076384	77.492544	1844.409527	39.810807	1.84965	4302.462713	0.2850045	506.389275
ENSDARG00000001953	31.406777	63.632859	4.520061	11.123925	14.730678	5.564813	18.018846	0.101951	37.092577	3.5459765	11.71662
ENSDARG00000001968	1.058185	0.904589	1.773331	3.494053	4.016007	0.464908	4.160654	0.186439	0.215922	2.645966	2.660556
ENSDARG00000001969	6.232503	7.969785	17.172968	10.279865	17.719137	3.424708	5.491124	2.145565	2.94891	33.4638155	34.490681
ENSDARG00000001971	2.027696	2.536797	0.079526	0.226739	0.554123	0.305535	0.742558	0.107105	2.074328	0.074202	10.867872
ENSDARG00000001975	172.969415	31.539307	1.018766	401.708933	526.347603	732.017978	105.896359	25.747902	98.857048	1.4352265	274.921529
ENSDARG00000001976	0.701933	0.35514	12.973422	5.784174	0.825908	0.06997	0.148258	0.271772	0.810843	0.800186	11.2401
ENSDARG00000001993	14.478109	1.003582	0.616119	839.386852	0.3438	0.754497	0.218827	0.00731	3.600442	0.181569	5.585488
ENSDARG00000001994	44.960194	845.584269	32.963534	1.297671	0.534394	1.16202	0.495282	0	0.31474	0.043157	7.799585
ENSDARG00000001999	0.164101	2.403374	6.022008	0.280874	0.507371	0.175198	0.040101	0	0.011955	0.034235	3.281467
ENSDARG00000002002	11.592637	10.484528	2.847038	10.871224	21.284595	6.530726	0.778568	0.642368	9.106873	29.6311	8.658615
ENSDARG00000002006	13.149657	43.301909	9.133691	21.589487	18.507599	12.428261	7.844198	6.154325	11.724702	3.96126	43.736009
ENSDARG00000002013	10.263697	6.693973	9.006266	19.635166	31.517392	70.859741	6.092291	3.213443	6.014352	8.034368	5.778722
ENSDARG00000002016	17.627868	16.027653	24.79419	14.588428	45.010856	6.894353	5.890374	2.032085	8.834827	79.7395715	60.521909
ENSDARG00000002020	3.268855	16.5581	4.15473	4.147534	6.767862	2.303254	1.879633	0.576832	0.996369	5.2974355	6.096834
ENSDARG00000002021	18.176996	19.038089	13.154512	17.006905	42.054982	28.690639	21.560897	0.766144	4.636338	23.5291405	11.308015
ENSDARG00000002026	3.312327	57.817779	11.45354	1.956323	0.753855	0.581384	0.638088	0	1.212068	0	4.006266
ENSDARG00000002031	9.640972	19.894928	24.506157	9.007477	30.578106	3.039396	3.945227	0.989256	4.678702	36.3299215	13.483979
ENSDARG00000002037	6.977792	66.965718	2.37959	5.942803	4.470988	2.492503	34.229323	0.135137	5.097713	2.240209	14.197592
ENSDARG00000002060	5.783826	2.812817	3.465049	2.267664	12.889306	1.168556	1.188065	0.269305	2.279386	20.5294115	40.26308
ENSDARG00000002071	22.769407	28.871035	25.575752	14.839514	6.731689	40.03945	6.02761	2.555922	26.728219	0.821497	6.856843
ENSDARG00000002077	7.791584	12.607452	12.36963	8.763123	13.225691	3.014443	3.627357	0.467384	4.826077	23.238773	23.008723
ENSDARG00000002082	51.989639	108.104583	154.674808	60.489636	138.527675	40.111434	33.314426	13.584017	26.290637	142.696065	514.218942
ENSDARG00000002084	11.283103	1.381558	27.598973	3.220314	5.956278	53.560288	0.445894	0.095575	14.335958	0.0830165	4.33358
ENSDARG00000002097	1.57976	0.488275	0.57215	8.97808	2.804906	0.92034	1.750458	0	0.368142	0	1.369515
ENSDARG00000002127	16.875306	48.669419	26.413298	11.39739	37.693586	10.480485	5.612251	2.570684	5.585492	160.0565445	25.02206
ENSDARG00000002128	11.976065	14.041244	24.936042	10.956173	30.047137	4.879594	4.570367	1.034	5.762572	77.8932345	28.484199
ENSDARG00000002131	10.191095	143.412874	55.76274	13.776563	11.623887	5.059752	4.629314	0.259349	8.159839	2.0379975	6.309022
ENSDARG00000002165	68.921045	29.491321	1.562457	177.473463	95.223165	68.813193	165.163316	8.320936	36.370667	12.476132	111.417292
ENSDARG00000002167	6.454896	47.905598	15.338795	2.606364	1.786821	8.624179	1.561107	0.196542	10.223853	5.5498665	33.054367
ENSDARG00000002168	21.071328	82.305703	100.334845	37.156669	33.622381	13.274955	40.699249	4.022294	12.179673	89.242192	74.168922
ENSDARG00000002172	3.278995	30.866821	18.753028	14.570022	1.95948	2.015002	1.780607	0.075576	2.237538	0.067678	0.566643
ENSDARG00000002174	8.066449	14.237044	10.841298	7.484449	18.844724	3.934051	8.39297	1.923648	4.420561	17.919933	17.969339
ENSDARG00000002184	16.996324	31.854702	26.12395	17.450524	43.903768	10.358454	12.07171	1.834236	9.638316	45.3329935	64.809645
ENSDARG00000002190	24.294358	29.032604	38.848215	84.324392	45.525289	22.330491	30.206624	2.442087	10.533858	151.5074955	59.465584
ENSDARG00000002192	6.449379	0.088914	0.585775	3.460558	0.430252	0.012119	0	0	0.53946	0.0254305	0.277481
ENSDARG00000002193	0.010563	0.043724	0.019084	0	0	0	0	0	0	0	0.043303
ENSDARG00000002194	3.744372	3.745169	5.828741	5.328056	15.563617	9.561736	0.601675	0.426279	0.444293	0.040552	7.623253
ENSDARG00000002196	2.739438	3.695359	7.540736	15.47	12.036019	4.817041	4.685209	1.04017	1.019967	0.2993025	6.731612
ENSDARG00000002197	17.575422	3.426284	2.540988	0.481506	61.573551	4.352095	6.419039	68.719793	7.35176	69.6376195	7.222108
ENSDARG00000002204	117.021687	0.248754	22.956273	15.446596	0.084526	1164.189117	0.523261	0	43.664508	0.094992	0.556585
ENSDARG00000002210	7.370076	54.60652	4.787184	4.06246	4.852931	1.082917	13.998978	0.613891	1.374166	5.691999	15.203817
ENSDARG00000002213	1.307891	1.809927	2.871759	2.925196	2.546151	2.499051	1.144853	1.580285	0.349811	1.524478	7.523697
ENSDARG00000002215	20.989891	16.062354	79.322304	20.709364	49.209177	12.433166	5.558435	1.446079	12.209581	45.6572615	78.031596
ENSDARG00000002216	0.867728	4.274885	9.897367	0.553987	0.155764	0.219554	3.740301	0.010782	0.247059	0.02657	0.403203
ENSDARG00000002217	10.507676	88.642455	19.177969	6.129741	3.230817	4.506202	1.583328	0.442458	2.109617	1.4645345	17.763152
ENSDARG00000002219	0.434543	4.562037	0.583717	0.050795	2.359649	0.022537	7.798246	0.02381	0	0	0.143013
ENSDARG00000002220	24.027349	35.275314	28.411209	24.229572	45.361337	13.558065	10.782243	3.220039	15.45784	59.8164825	51.763006
ENSDARG00000002230	16.787199	615.871976	6.421938	0.661691	0.398589	0.893704	0.230851	0	0.238406	0.0805545	53.650516
ENSDARG00000002231	3.257399	1.281647	5.496466	8.388811	10.892841	45.917531	5.373465	1.388297	0.890322	0.706837	11.555605
ENSDARG00000002235	14.097342	5.270616	12.076506	21.222353	2.545475	3.036	2.702731	0.366599	11.190025	0.6687165	11.898862
ENSDARG00000002240	57.425178	102.204706	124.471149	75.369191	73.234107	34.133166	42.502428	15.700833	41.039204	52.9987555	114.701297
ENSDARG00000002241	0.333737	12.957912	0.226737	0.088295	0.133446	0	0.025381	0	0	0.030229	0.68427
ENSDARG00000002249	8.285342	26.881229	2.038541	16.602818	13.042146	13.528774	15.857863	7.2963	3.819446	1.854655	19.854855
ENSDARG00000002255	27.292378	228.072718	14.57809	3.652945	2.951362	3.589735	2.615602	0.124724	0.56001	2.8462465	7.890604
ENSDARG00000002259	0.012926	0.052824	0.137474	20.359089	0.027227	0	0	0	0	0.030615	0.229819
ENSDARG00000002264	35.50722	59.151603	40.339085	33.453119	44.006526	41.996861	16.54154	7.213923	23.275159	49.8120275	73.952276
ENSDARG00000002267	22.548737	25.677825	47.242233	16.425399	59.061637	8.603097	11.378724	5.735536	10.041747	76.2913275	53.819428
ENSDARG00000002271	105.653336	60.250166	57.716304	55.314312	165.329802	154.662681	13.908616	5.154147	92.565733	151.3522875	48.76774
