Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis	Tau	Mean	Max
ENSOCUG00000000001	0	0	9.75395211887814	2.06350294230616	0	0.321928094887362	0.951087907586163	1.87006729480826	9.75395211887814
ENSOCUG00000000003	4.07296327155522	0	1.78659636189081	5.50811168119346	0	2.25096157353322	0.705506290488943	2.04630559695167	5.50811168119346
ENSOCUG00000000004	4.55090066464752	3.6564963705535	3.27202318906105	2.7311832415722	2.0071955014042	3.6724253419715	0.325877457017599	2.88801453803251	4.55090066464752
ENSOCUG00000000005	2.98913900736823	1.48542682717024	4.13093086982645	3.59693514238723	4.13175409098481	5.65334669272218	0.422141013967364	3.20138194920379	5.65334669272218
ENSOCUG00000000006	4.96439863220318	4.83743871485637	5.11103131238874	2.34482849699744	2.51096191927738	3.89627184880738	0.273966505852995	3.41984249005478	5.11103131238874
ENSOCUG00000000007	2.26303440583379	3.95791459863299	1.46988597627446	1.43829285157915	2.68257329734758	3.96809075204526	0.404665776679633	2.31206537977041	3.96809075204526
ENSOCUG00000000008	0	0	0	0	0	9.15210734693694	1	1.45030104956242	9.15210734693694
ENSOCUG00000000009	7.90839262077375	5.96786027116915	8.13051908302734	6.95163441683292	5.69292928642903	6.20730722344539	0.194931504755434	5.86479634377614	8.13051908302734
ENSOCUG00000000010	3.31903981556254	1.16992500144231	3.56437816856506	3.98550043030489	1.16992500144231	3.52857131887076	0.360088424082419	2.44248973718147	3.98550043030489
ENSOCUG00000000012	5.12267271882414	7.71417681626651	7.32346014461094	6.62117275268344	5.67722632823532	4.06350294230616	0.25311447811479	5.25361802586304	7.71417681626651
ENSOCUG00000000013	3.10936055940423	0.298658315564515	2.27202318906105	2.29278174922785	0	5.69097573834328	0.719808195296273	2.0548011066996	5.69097573834328
ENSOCUG00000000014	11.2022095501908	8.78976184986505	12.8319128585522	13.5729026916396	8.53791724903408	10.8642867582892	0.230435973019971	9.43277527579871	13.5729026916396
ENSOCUG00000000015	4.57106999816771	5.94789988624827	4.68706068833989	2.57046293102604	8.87011808396593	4.86145916636151	0.489568178104305	4.57109127603052	8.87011808396593
ENSOCUG00000000016	0	0	0.137503523749935	0	0	5.73984810269933	0.995208809665703	0.981794348016424	5.73984810269933
ENSOCUG00000000017	3.64731450954714	1.91073266190291	2.47248777146274	0.475084882948783	1.44360665147561	7.57780644747015	0.73741143835473	2.60920633759458	7.57780644747015
ENSOCUG00000000018	5.79649392942584	5.38404980679516	5.99254185910911	5.73768676140986	5.74416109557041	4.97544676564096	0.0775921467505263	4.81542462352884	5.99254185910911
ENSOCUG00000000020	2.80322703643493	1.61823865559545	3.73009646559547	3.38956681176273	2.65764000520782	3.82781902461732	0.258127467193102	2.61210220948669	3.82781902461732
ENSOCUG00000000021	6.57893871309339	3.86591881455221	4.72465027173297	3.5668151540109	3.98185265328974	5.19495379593384	0.351439749786378	4.03779559319992	6.57893871309339
ENSOCUG00000000022	5.03430376776804	4.20554891117303	5.24906603385587	4.66505161428921	3.78345665436024	6.20867331962947	0.261116641169477	4.20103099174933	6.20867331962947
ENSOCUG00000000023	3.27947129564447	6.32786697140204	4.98230913012977	4.96947286459633	0.526068811667588	2.74631276642546	0.47838236982384	3.32998345852707	6.32786697140204
ENSOCUG00000000024	3.22650852980868	0.678071905112638	1.48026512205446	0.910732661902913	0.389566811762726	3.39506279951758	0.606184307896081	1.52662744829358	3.39506279951758
ENSOCUG00000000025	0	2.09761079662642	4.47508488294878	4.19927972133662	0	3.29425313644451	0.571353665672253	2.09108317186123	4.47508488294878
ENSOCUG00000000026	0	0	0.31034012061215	1.4276061727819	0	4.29792505250381	0.919126263386953	0.993571087040687	4.29792505250381
ENSOCUG00000000028	3.62175885670973	2.31324585178756	7.06091204958787	3.08236196955747	4.76500424625004	3.58255600301406	0.508139265710514	3.56199689180246	7.06091204958787
ENSOCUG00000000030	3.34766565630097	2.44360665147561	4.26978123827438	3.9136075118231	1.82781902461732	2.83592407425437	0.326962103366288	2.70933803715886	4.26978123827438
ENSOCUG00000000031	0.22650852980868	0	0	0	0	6.04897722522605	0.99251084864846	1.0382852290976	6.04897722522605
ENSOCUG00000000032	0.16349873228288	0	1.6507645591169	1.85996954822103	0	0	0.804914731734717	0.639878224479361	1.85996954822103
