Ens.ID	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis	Tau	Mean	Max
ENSMODG00000000001	0.286881147788162	0	0	0	0	0	1	0.183840163969737	1
ENSMODG00000000002	0	0	1.28688114778816	0	0	0	1	0.32669730682688	1.28688114778816
ENSMODG00000000003	0	0	0	0	0	6.79999388766371	1	1.11428484109482	6.79999388766371
ENSMODG00000000005	1.01435529297707	0	2.06695024392463	0	0	1.85996954822103	0.721877693994175	0.809021825588128	2.06695024392463
ENSMODG00000000006	0	0	1.33342373372519	0	0	4.09929520433777	0.934943756560191	0.90966609923188	4.09929520433777
ENSMODG00000000008	4.15380533607904	1.8073549220576	5.44989147301094	3.12267271882414	1.88752527074159	3.97544676564096	0.451482471261559	2.9783112796594	5.44989147301094
ENSMODG00000000011	4.32264926213102	0	0	0	0	0	1	0.760378466018717	4.32264926213102
ENSMODG00000000012	7.69585465757173	1.13093086982645	5.876516946565	0.333423733725192	0.773996325111173	2.91456452349394	0.713366925715776	2.77695056885847	7.69585465757173
ENSMODG00000000013	0	0	0	0	0	0	0	0	0
ENSMODG00000000014	0	0	0	0	0	4.87282875953489	1	0.838975537076412	4.87282875953489
ENSMODG00000000016	0	0	0	0	0	4.15946772926677	1	0.737066818466681	4.15946772926677
ENSMODG00000000018	0	0	0	0	0	6.24792751344359	1	1.03541821620623	6.24792751344359
ENSMODG00000000020	0	0	0	0	0	1.91838623444635	1	0.416912319206621	1.91838623444635
ENSMODG00000000022	3.01792190799726	0.748461233004036	3.26303440583379	0.37851162325373	0.250961573533219	4.64846544302731	0.670476597600167	1.85397611203565	4.64846544302731
ENSMODG00000000026	0	0	0	0	0	3.8073549220576	1	0.686764988865372	3.8073549220576
ENSMODG00000000031	3.28095631383106	2.70487196445635	6.403097261532	1.68706068833989	3.98641093525204	3.83187724119167	0.516134879407888	3.20148704057299	6.403097261532
ENSMODG00000000032	1.79493566280354	0	0	0	0	0	1	0.399276523257648	1.79493566280354
ENSMODG00000000033	3.48026512205446	0	0	0	0	0	1	0.640037874579209	3.48026512205446
ENSMODG00000000034	2.53605290024021	4.33342373372519	0.7311832415722	0	0	0	0.849207631536935	1.20712392958208	4.33342373372519
ENSMODG00000000035	6.01256867350306	3.67807190511264	4.94532677726463	4.95559179175399	5.66562016406638	5.50747752951693	0.1766551199059	4.42018742301765	6.01256867350306
ENSMODG00000000038	0	0	4.88849973551412	0	0	0	1	0.841214247930589	4.88849973551412
ENSMODG00000000040	2.08746284125034	0.55581615506164	1.94485844580754	0.0976107966264223	0.575312330687437	1.98185265328974	0.506055841608678	1.10699558061883	2.08746284125034
ENSMODG00000000042	7.24307875293456	0	1.0703893278914	0.739848102699327	0	5.24412594328373	0.805210916117228	2.15752186327518	7.24307875293456
ENSMODG00000000043	4.86690797814317	3.01613970265525	4.8414699994658	3.35049724708413	4.61999982982136	5.50811168119346	0.248562267615981	3.77881267228274	5.50811168119346
ENSMODG00000000044	0	0	0	0	0	0	0	0	0
ENSMODG00000000048	0	0	0	0	0	3.99819550315325	1	0.714027929021893	3.99819550315325
ENSMODG00000000049	0	0	3.40735275114004	3.41278152533848	0	1.54101915313356	0.710009453137624	1.29588041182139	3.41278152533848
ENSMODG00000000052	2.42223300068305	0.565597175854225	1.58496250072116	0.941106310946431	0.0976107966264223	2.52606881166759	0.555712040866627	1.24189866248079	2.52606881166759
ENSMODG00000000054	0	0	0	3.70043971814109	0	0.0565835283663675	0.996941794344657	0.679137862978874	3.70043971814109
ENSMODG00000000056	2.48542682717024	1.75274859140713	2.16349873228288	2.4276061727819	1	4.84096670448742	0.593912500388374	2.18059421835971	4.84096670448742
ENSMODG00000000060	2.18269229751619	0	0	2.88947354253111	0	0	0.848921108611072	0.845869564094053	2.88947354253111
ENSMODG00000000063	0	2.25701061820602	0	0	1.13750352374994	0	0.899202643126768	0.613388112154675	2.25701061820602
ENSMODG00000000065	2.114367024952	1.18269229751619	3.70043971814109	3.98002530023873	0	1.790772037862	0.558381145067388	1.90381107482534	3.98002530023873
ENSMODG00000000067	4.31179371775365	2.89530262133331	4.1811025507538	4.1554254317472	4.6450098843911	6.63836350589786	0.391758701130409	3.88839377328676	6.63836350589786
ENSMODG00000000068	3.70597790168252	1.91456452349394	4.13750352374993	4.24792751344359	2.28095631383106	3.40463068421761	0.272886229903877	2.85206381290322	4.24792751344359
ENSMODG00000000079	0.475084882948783	0	0	0	0	5.97429985800373	0.984095713498133	1.06192577920724	5.97429985800373
ENSMODG00000000082	4.27351588970212	2.98002530023873	2.60169651648096	3.28095631383106	3.40871186102943	6.52371876221345	0.49277685061737	3.36591449915902	6.52371876221345
ENSMODG00000000083	5.27127625917593	2.62993940943954	2.76553474636298	3.57773093149008	2.96347412397489	5.22226360352835	0.348964388465637	3.25416906606248	5.27127625917593
ENSMODG00000000084	0	0	0.070389327891398	0	0	0	1	0.152912761127343	1
ENSMODG00000000085	0	4.51349074558812	0	0	0	0	1	0.787641535084017	4.51349074558812
ENSMODG00000000087	4.84749588378871	2.41413553298445	2.40599235967584	1.72246602447109	3.23878685958712	3.52481592835751	0.451007405717439	2.65781428494031	4.84749588378871
ENSMODG00000000088	4.58916423669977	1.96347412397489	3.01256867350306	3.94485844580754	5.10349763970334	3.61353165291793	0.328946603220196	3.2222916251181	5.10349763970334
ENSMODG00000000089	3.01792190799726	2.88947354253111	4.15055967657538	2.79493566280354	2.73984810269933	4.6246858105254	0.325673590317472	2.93472832763564	4.6246858105254
ENSMODG00000000090	2.4032677223393	2.34482849699744	3.26603689399532	6.20222179639787	2.71369581484336	4.03121873061072	0.524072239165716	3.06933452776425	6.20222179639787
ENSMODG00000000092	5.72492307026661	0.622930350920177	2.64616265715789	0	0	4.75755668893945	0.719589255663353	2.06730886042107	5.72492307026661
