data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSGALG00000010706	3.61641963801912	0	2.21618950319489	0	2.24572344630782	0.620561313520407
ENSGALG00000010707	1.50429706359861	0	0	0	0.157785554915483	0.35134015665749
ENSGALG00000010708	4.30291487926845	1.7527010986666	3.14808009797825	0	0	5.91102776881166
ENSGALG00000010709	4.19524410891634	0.64076939361464	1.9267219833662	0	3.23254376396149	2.68658606293121
ENSGALG00000010711	3.49428412997607	0	0	0	0	0
ENSGALG00000010713	2.47163588097905	0	0.76815792021908	0.109968864930041	0	5.34077423635064
ENSGALG00000010714	3.64647609243704	2.01850471992824	2.44990582078228	1.41577519189509	2.54676536048585	2.02863055342946
ENSGALG00000010715	2.10914420640268	6.11471661857826	3.59816263485442	1.46745513502878	5.05977506398537	3.92730829909972
ENSGALG00000010716	2.70499279251031	3.6173968545342	4.40131494180309	2.93223989748154	2.80299261102117	4.63702182591331
ENSGALG00000010718	2.75207072120581	0	0	0	0	0.256565828987146
ENSGALG00000010719	0	0	0	0	0	1.05315846980354
ENSGALG00000010721	2.6083372844142	0	0.841327348857548	0	0	4.58650078713309
ENSGALG00000010722	3.73387839508933	0	0	1.53434348033122	0	3.13969790087435
ENSGALG00000010724	0.024634414664452	0	0	0	0	1.50222670868748
ENSGALG00000010725	8.64833062030165	8.89006920486605	7.63046557132103	4.31917866538849	7.02325846652155	6.98648623839615
ENSGALG00000010732	2.77977825406968	0	0	0	0	0
ENSGALG00000010733	4.10052129941221	0	1.15676138264608	0.0386482141962281	3.50100775472661	7.10226814044515
ENSGALG00000010734	3.67011140278888	2.98351723454816	4.3121365540351	3.06601881147788	3.40835644028668	4.81764626931761
ENSGALG00000010735	2.4870419085815	0.864790179865776	3.83265877366749	2.75649107371403	1.08217152569519	7.08774143137869
ENSGALG00000010736	1.61184452100647	0	6.75048764673529	4.82159398914622	0	0.874680631769283
ENSGALG00000010737	0	0	0	0	0	1.97039057443485
ENSGALG00000010738	0	0.547325575556209	3.41246252152236	1.20734182169682	0	0.638699753084973
ENSGALG00000010739	0	0	0	0	0	0.202518501147923
ENSGALG00000010740	5.37395433100778	8.87719308824767	6.659216671358	4.58953489541667	4.72109473585117	6.7389981707583
ENSGALG00000010741	0.0228463629511486	2.99391699549419	0	0	1.60298929516755	3.32913861023149
ENSGALG00000010743	3.74298357887612	4.17188103578147	3.96436061170897	1.9384429042341	2.57334153852293	2.87156507158603
ENSGALG00000010744	2.4847513747723	4.13403222082556	0.855025201619834	1.02398531864509	4.35621472498622	2.70131833455036
ENSGALG00000010745	2.71359953878708	4.20048672537609	2.81555119419702	1.5196186098993	4.67998250886584	6.75582018534257
ENSGALG00000010746	6.52403619488786	8.64925849123287	8.4139404734052	4.99544191852938	5.88138764614805	7.23407798132461
ENSGALG00000010747	1.35333494930434	0	3.63104697723695	1.34053175089498	2.77406683889577	0
ENSGALG00000010748	0	0	0	0	0	4.0113672648689
ENSGALG00000010749	3.06262229515723	2.15209458846979	1.24341984099884	0.745438181050327	0	5.08203801079205
ENSGALG00000010750	3.70053029351614	6.62757113318027	4.04318460513071	1.57468024606056	6.16491987578824	7.4759646397986
ENSGALG00000010752	1.00460665464099	2.92508797427138	1.91098306846566	1.66938568016999	0	0.419337610851964
ENSGALG00000010755	3.21046549414892	0	0	0	0	0
ENSGALG00000010758	4.16847890173029	5.68540359579149	3.97998058050173	2.8533605838113	3.22507796069367	4.92055726776411
ENSGALG00000010760	0	0	0	0	0	4.55773014809139
ENSGALG00000010761	4.0397794559802	8.39488339548604	5.0220284130706	3.46227931709785	3.59676179644896	5.5894301316358
ENSGALG00000010762	0	0	0	0	0	2.28336272525574
ENSGALG00000010763	1.99874348424434	2.22915388745061	2.83087389677076	2.37823008185079	2.77335475500129	3.09087196946383
ENSGALG00000010764	3.45793766490152	2.51012279429353	3.56127565711706	2.55950769479051	3.3830847646906	4.90490314283662
ENSGALG00000010766	3.93671738784061	0	3.44506015065437	2.2068505270906	2.74377446731533	5.78003092983774
ENSGALG00000010768	2.93955978449636	0.361228081223383	2.49612772144745	1.19628682965891	0	3.12264491812214
ENSGALG00000010769	0.971018696876795	5.17233789933029	6.63862498947586	5.32122123835809	1.90828072322544	0
ENSGALG00000010770	2.44068789104005	0	6.99943873835771	1.66317289816848	0.758213845451661	1.36501404077906
ENSGALG00000010772	5.23755868821373	0.554175230427036	0	0	0.226048102976078	2.12996035522876
ENSGALG00000010773	2.37843132593878	0	0	2.10755170850978	2.30496342191986	3.17008201057879
ENSGALG00000010774	5.89593526718375	8.75061400703249	5.64469951059933	4.62547501181667	4.30045657787802	5.54098388107257
ENSGALG00000010775	3.67130464944346	0	0	0	0	0
ENSGALG00000010778	1.56490517427527	0	0	0	0	0
ENSGALG00000010780	5.37475546146645	0	2.40938765865413	0	0.89708715872157	2.0955511861975
ENSGALG00000010783	3.83827445618923	1.64463156863137	3.52396707457657	2.23107529611468	3.74689943621147	4.7559514504775
ENSGALG00000010785	4.17237746726916	10.151603378311	4.94196685590877	3.80793930649546	2.77774147552086	3.42305023972534
ENSGALG00000010786	3.88527648496763	0	0	0	0	0
ENSGALG00000010787	4.04689924434247	7.64052814946886	4.18045123167153	3.54654226604793	3.8595782777437	4.87717646613764
ENSGALG00000010789	2.93845262345583	5.26660279486223	4.18423260527703	2.828762069732	1.64903204852241	3.05542650298585
ENSGALG00000010791	0	0	0	0	0	7.18576744161176
ENSGALG00000010792	2.0187570302423	0	0	3.00822608718229	0	0
ENSGALG00000010793	3.85425336483297	0	0	0	0	2.69115185024288
ENSGALG00000010794	1.97721910973387	5.83861059836639	0	0	2.49013761849459	0.0641459614053539
ENSGALG00000010795	0.658363776405108	0	0	0	0.818319873612829	1.41226073908342
ENSGALG00000010797	0.230758609294766	0	0	0	0	1.60462940327448
ENSGALG00000010798	6.1429606889154	0.110466250882692	2.92400548060543	5.25314502541148	0	4.46208030696621
ENSGALG00000010801	0.56209744766004	0	1.6603304470008	0	0	1.72086983817642
ENSGALG00000010803	0.240617921799464	0	0.962148611965611	0	0	7.47050421685281
ENSGALG00000010804	4.32560363341748	2.34096908362195	3.59331297407602	2.45302440952438	2.48359243268008	3.07496945595392
ENSGALG00000010805	2.3183237827212	0	4.01925898177265	1.50553255549394	5.56675712100851	2.67849232436308
