data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSMODG00000001838	0.892850178087087	1.03972718463296	4.00732131634151	0.231379068319429	2.22198769206383	3.16997040198994
ENSMODG00000001840	4.16043046661132	3.79630919035372	4.03241534286869	3.93545368742658	5.60365589267662	6.55419847503032
ENSMODG00000001842	0.612518167188714	0	0	0	0	3.90308536563319
ENSMODG00000001843	0	0	4.31688475920195	0.746725482568713	1.61926137021875	0.761781193325112
ENSMODG00000001844	4.12248509543285	0	0	0	0	0
ENSMODG00000001846	3.24246831691502	5.12692961649211	7.14102798094325	4.71950754669639	8.18453173965973	5.78895027958592
ENSMODG00000001847	3.01641788704979	3.17183653862381	3.93797521340778	3.64836181244978	5.60172868534938	8.44162210386999
ENSMODG00000001848	1.49633074461367	0.108709911373596	1.54915349740847	0.759777451141914	0.780365643405865	0
ENSMODG00000001852	3.58939822473952	1.25217308059388	3.01229821422104	1.88618763668046	2.12606806078096	6.17546830176034
ENSMODG00000001853	0	0	4.98343172011578	0	0	0
ENSMODG00000001854	0.621139819820509	0	5.10244027893164	3.23162371877276	0	2.24055451984356
ENSMODG00000001856	5.8426783940482	4.55034809555472	7.28203912736976	3.35705363411077	6.84781056325521	6.62634458694005
ENSMODG00000001859	3.81244774497494	0.997105565997872	6.51439227291612	0	8.16403384254516	4.34776101998606
ENSMODG00000001864	5.07669561130681	4.28554439811043	5.99005245346635	5.32640960512224	4.12924088278204	5.81585649636878
ENSMODG00000001865	4.75980862767221	3.45170942794016	5.13356800024144	3.23585159271593	5.04275272341753	4.32170775363989
ENSMODG00000001866	1.96797089383303	2.63967058751207	3.61816491921158	2.81658149360785	0	1.04934378600034
ENSMODG00000001868	3.42534912723672	5.08066515778476	4.59972437523426	0.80438483125011	6.7053103709804	2.62916589031963
ENSMODG00000001869	3.38104158391767	3.45358317836345	0	2.07146462920037	4.46137058449835	6.36784759368554
ENSMODG00000001870	0	0	6.34951926655194	3.23838126653581	0	0
ENSMODG00000001871	1.30789992294936	0	0	0.148350375846525	0	5.39542920973156
ENSMODG00000001872	4.50626467479357	3.96559623018975	7.73576157785092	4.36948383959515	5.35126532934724	5.84013016770152
ENSMODG00000001873	3.12940658572478	0	0.22152673153319	0	0	2.15344626878331
ENSMODG00000001874	2.41021796382996	0	7.88070609966246	0	0.0671343565735659	2.20977389981079
ENSMODG00000001875	5.99889574467057	2.63655976213397	4.37761877365873	1.87846446291428	4.30649254803394	6.57497810521198
ENSMODG00000001876	6.53405103208921	5.61505737116435	11.9104667591496	8.98229719765711	13.5960552308522	11.8331885541437
ENSMODG00000001877	0.541500377389841	0	2.55040954781503	0	0	0.806385883386278
ENSMODG00000001878	5.11491311677034	4.75528892335467	5.36671690519995	3.17616470227929	8.20116622873917	6.46767561902716
ENSMODG00000001879	0	0	1.34832866767672	0	0.764200353107864	0
ENSMODG00000001880	2.60300019478267	1.38644050191905	2.31822645280914	0.390951838050301	1.66336399282349	3.53856467350438
ENSMODG00000001881	0	2.25529048411191	3.05168353268598	1.26699167704697	2.78612576057819	0
ENSMODG00000001883	0	0	5.59829917030369	0	0	0.715812235965551
ENSMODG00000001884	1.79481982583152	1.73272467980839	1.7347069782323	1.97522462503691	1.48156989865967	3.89635017400441
ENSMODG00000001885	4.0321493781322	1.55369240430013	1.68552012014791	0.241369424155084	0.542858458613127	6.81941598633821
ENSMODG00000001886	5.16516028253543	4.14330336620916	6.0758679466643	2.91282149777131	5.49515349570748	4.19531025887933
ENSMODG00000001887	0	3.30044442325605	0	0	0	0
ENSMODG00000001888	1.57519904725665	0.108709911373596	4.15403455948482	2.66973256100982	0	0
ENSMODG00000001889	7.51677004570503	5.99202068637589	8.86076925524606	4.68419021879203	7.64157434227531	7.82197462287666
ENSMODG00000001890	1.95516036742735	0.86200579049007	11.5813823596204	5.84851114032962	1.05323905030442	1.10079856228093
ENSMODG00000001891	3.53118630537173	1.66005966939392	2.74121026308609	1.6550908195847	5.01046592701511	1.67119717417976
ENSMODG00000001892	1.62534280222072	0.108709911373596	2.46211339598411	1.63316312734117	0	2.43107092086545
ENSMODG00000001893	4.25770555521432	3.35113445698725	4.99932333684876	2.18695387932665	4.60934455733762	4.48692291585463
ENSMODG00000001894	5.32216995159027	4.97233613896221	4.61081810925788	2.2978997796226	5.84295213916004	9.91123322178072
ENSMODG00000001895	8.62338263109138	8.38384567587609	7.94022716231153	2.24178093893022	14.5073438794484	8.27384722108487
ENSMODG00000001896	5.34277102468977	0	0	0	0	2.34199692544556
ENSMODG00000001899	4.7561325383313	3.11274181442373	8.89330974595486	5.98782220521679	7.41203029350317	10.58914003114
ENSMODG00000001900	6.40764031987367	5.28240999087122	6.88403584727611	4.62706483571485	8.33524399436662	7.26184506074323
ENSMODG00000001901	1.14860936548642	0	4.62841804957747	1.73032067738089	0	1.0716118636596
ENSMODG00000001903	1.07680907892012	0	0	0	0	3.51699948650526
ENSMODG00000001904	4.27995720347573	1.68839798431873	1.50808235225148	2.3480352226709	1.60810059248296	6.76184779347225
ENSMODG00000001905	1.78025769455649	0	2.20739523323996	0.0592225444955194	2.18757470493824	2.5813611198321
ENSMODG00000001906	6.2132855690198	6.53567257010295	7.18670168270985	3.74088821844389	10.2788181745172	4.84538590914679
ENSMODG00000001908	0	0	0	0	0	8.28851081939272
ENSMODG00000001909	3.68719851946849	4.88869505800175	4.04945393782434	3.32296834355471	5.77609516579381	3.50828602587016
ENSMODG00000001912	0	0	2.69033343515577	2.06705072840237	0	1.84383168375089
ENSMODG00000001913	0	0	0	0	0	5.83487305880307
ENSMODG00000001914	2.52491451235524	0	0	0	0	5.02773111445594
ENSMODG00000001915	0.292100974491346	0	2.15149992772482	2.62309413825975	0.15366724926163	0.48411332045449
ENSMODG00000001916	9.01373139167977	9.94088963821573	12.110376287653	8.38952993668196	15.0366303378468	9.98438202081073
ENSMODG00000001917	3.68899469132797	3.27971199617139	4.29570134661394	5.42652163502108	3.77051232989425	2.13902824216061
ENSMODG00000001918	5.59458831285315	6.15825723266361	6.54671845760465	3.84743213174272	10.2157352384572	5.70115734818338
ENSMODG00000001919	4.14191183203148	1.55369240430013	3.01229821422104	3.36086708802311	2.07198898928851	3.13303813240555
ENSMODG00000001920	0	0	0	0	0	2.59211657001937
