data1	TPM.brain	TPM.heart	TPM.kidney	TPM.liver	TPM.muscle	TPM.testis
ENSOCUG00000009112	4.49763986042825	3.24004183809697	4.84945692544345	4.04502024316042	3.92887339336998	5.00806303532099
ENSOCUG00000009113	1.02801595249342	2.60780844934131	3.13430062691521	0	0	0
ENSOCUG00000009114	5.7709336856808	5.35943322367538	5.43702324450591	3.98045802951136	5.79886971053975	6.62097842865102
ENSOCUG00000009115	4.44716461567481	3.04569115819379	3.56613925797497	2.65637544303912	3.82456585335613	3.63709790054441
ENSOCUG00000009119	1.90750579128419	0.303604719539543	1.5353948850458	1.34061983696102	0.137938761034868	2.86246077639238
ENSOCUG00000009121	3.49095654314574	2.77212546464211	3.80288689178954	1.75669102413162	4.51887878153989	3.27607378556098
ENSOCUG00000009122	2.59629841419287	0.917119199370921	4.84415945668509	3.84053787321445	0.750830323090213	7.23458393658924
ENSOCUG00000009123	4.0749081554229	1.49052074525907	0.861017439744283	0	2.5663652698749	1.70359671897878
ENSOCUG00000009125	0.108653261756656	0	1.51935418356469	0	0	0.65836577853891
ENSOCUG00000009130	4.92064468523435	6.96999538903252	6.78607231128984	4.13025743545364	7.36727545646007	9.63220466104952
ENSOCUG00000009132	3.03695786482234	1.18784498199932	2.46359072500191	0.551694192126861	2.91609172104827	3.5686515826269
ENSOCUG00000009133	0.755015995324734	0	0	0	0	4.51780396199256
ENSOCUG00000009135	0	0	0	0	0	8.00379285766542
ENSOCUG00000009136	1.42240364031112	0.423111688260262	0.770897891630497	0.0288466675708649	0	6.35940111422614
ENSOCUG00000009140	6.47923840111607	7.77307449790059	7.55639419773646	5.04912676613549	7.6688469172416	7.98511526480594
ENSOCUG00000009143	2.62177008658736	0	0.650647474836042	0.962066362668965	0.959082840325921	3.92378263698055
ENSOCUG00000009144	0	0.2285173802611	5.18015907512982	0	1.40497102561861	3.34365874077456
ENSOCUG00000009145	1.73198733413961	0	0.799298592184932	0	0	4.83483772704306
ENSOCUG00000009146	3.50823887468697	1.91308135857561	4.26964374935163	2.84536304855587	3.82456585335613	6.86463096201766
ENSOCUG00000009148	0	0	0	0	0	0
ENSOCUG00000009149	3.52836264592242	5.90834605593204	7.06315804569913	4.75856252915626	5.60865820447842	4.64128540930318
ENSOCUG00000009150	0.0494496673548365	0	0	0	0	7.4289857578563
ENSOCUG00000009152	1.41831674888575	0.567219952733376	2.50770337122825	1.30540284538102	1.45348712973107	5.02506073565992
ENSOCUG00000009153	0.22987191231944	0	0	0	0	0.404870140543197
ENSOCUG00000009154	0.970956220027564	0.681524258017274	2.5916748553318	1.7915485818456	2.56144260670708	3.4260784288585
ENSOCUG00000009155	1.52802111941588	1.48204542037272	3.55186592193405	2.02322478951566	1.9696890712246	3.78470563045264
ENSOCUG00000009156	5.76573662596953	5.65128119304661	6.08544450064926	4.23559864893287	6.37926302964697	7.6419209041394
ENSOCUG00000009157	0.208681415178545	0	0.586073673723525	1.39117137185686	0	3.03826391107289
ENSOCUG00000009159	4.21958770131288	3.18073412636677	4.80388567708207	3.14677607083042	3.68404959996409	5.06247708485306
ENSOCUG00000009160	2.00628598427625	1.11681845213914	2.82561210613547	2.26547919877447	0.793275053532973	3.60608905729114
ENSOCUG00000009161	1.45463044016869	1.01773645855747	0	0.506294943015031	0	0
ENSOCUG00000009162	3.87756417029225	3.25004022649458	4.34377357386445	4.35415559139863	3.75385071185846	5.00889692996897
ENSOCUG00000009165	2.49068093508811	1.88209712037519	2.74960913617356	1.87788939288686	2.57371801173245	3.77777780967756
ENSOCUG00000009168	3.68485841229409	2.12473914298028	3.07839619139052	1.7837350263799	3.22585712282629	4.72516099543951
ENSOCUG00000009172	0.165201075379651	0	3.38162347961573	0	0	3.62278512110692
ENSOCUG00000009173	2.72026136551959	1.24508325863469	2.30836095908174	1.34308736764207	1.32031171334508	4.26366593829786
ENSOCUG00000009174	1.60092031775216	0	0	0	0	0
ENSOCUG00000009175	0	0	8.12275033105165	6.54717479459883	0	0
ENSOCUG00000009176	3.1793977197055	0.364716705729305	2.19830321433617	0.57903233448821	0	2.93613258788343
ENSOCUG00000009178	3.75797858323321	2.56190333144032	4.25154013440453	2.99186479161922	3.99354005732636	3.9635034447302
ENSOCUG00000009179	4.07391225892502	1.69000336365991	3.38354691492929	1.75669102413162	2.53908103878636	4.17799308785967
ENSOCUG00000009180	2.02666307268231	2.33836583324997	3.97472774273067	0.842101093371791	1.27904280302446	2.42796321427999
ENSOCUG00000009182	3.85820739943221	0	0	0	0	2.09697434161278
ENSOCUG00000009183	1.08260477737433	0	1.99122097343777	1.43475616933917	0.124721668480061	0.857950760725996
ENSOCUG00000009184	2.76042692047274	1.27029844353153	0.913520757526658	0	0.214802570521164	0.350468634408322
ENSOCUG00000009187	3.49962732061966	2.02738566385951	5.74615631965244	4.04223281797759	3.16216096519718	6.74539026306671
ENSOCUG00000009188	0	0	0	0	0	9.79166307704175
ENSOCUG00000009190	5.6516216035426	5.07972381306136	6.81735509990209	4.17606882414192	5.15787087516067	8.12041368898316
ENSOCUG00000009191	2.64209348225868	1.6790712273325	3.16763206929266	3.59192183518396	3.14743460389905	6.12842582237025
ENSOCUG00000009192	1.38513575758448	0	0	0	0	0
ENSOCUG00000009193	3.67327568651342	2.30697971370061	2.59696724683279	1.7188667770705	2.73327455534637	4.30873974300451
ENSOCUG00000009195	0	0	0	0	0	0
ENSOCUG00000009197	3.78833041768305	2.99292620199771	3.46276745228472	2.97349421878717	3.25057083456767	5.4420101363098
ENSOCUG00000009198	5.90907758671694	0	0	0	0	0
ENSOCUG00000009200	0.368999283586945	0	5.2312197749965	0.641678941871221	1.92445846585805	3.13509954542285
ENSOCUG00000009203	0	0	1.10458436902844	2.25971594660504	0	0.710953479277465
ENSOCUG00000009204	6.51358733182967	5.27170013196863	6.63680758423182	4.60054119285382	4.96894371513959	6.47499362676516
ENSOCUG00000009207	0	0	0	0	0	5.85587685428986
ENSOCUG00000009208	0.0372678827266423	0	2.90715672503843	2.10557910929866	0	0.477691517693112
ENSOCUG00000009209	0	0	0	0	0	0
ENSOCUG00000009211	4.16146324734137	0	0	0	0	0
ENSOCUG00000009212	1.15526384526503	0	0	0	0	0.976948598363103
ENSOCUG00000009213	5.4011146902939	3.45649009306485	5.51515136200152	3.37212262145029	3.57443652697164	4.6178726675097
